Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,t2,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
8.42,9.896957887756024e-09,5.5637288121132206e-08,4.963473508080064e-09,1.411672380687523e-11,1.0550275691704286e-07,2.813451579788072e-07,5.26413646281896e-06,3.743385936038341e-11,1.0431802050920756e-05,2.8075394501922682e-08,7.418317975919376e-11,4.2429353460895126e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.341860007890334e-24,-9.719082853207089e-24,-9.673759358520667e-24,-5.34239689186063e-26,1.1341798407741662e-23,-5.342318056965531e-26,1.1544098707619646e-23,3.867930524609888e-29,1.515774332265884e-25,6.543666960573601e-29,1.7160678046192295e-25,3.6111030933213514e-24,7.345950725036488e-33,5.0332343444582165e-30,3.664238356727228e-28,2.748173932654303e-25,5.15273138790655e-23
8.43,9.892426615656233e-09,5.5611819240019406e-08,4.961201003447497e-09,1.4110260511542395e-11,1.0545445281732129e-07,2.812163449230657e-07,5.269287969871989e-06,3.7470492299395186e-11,1.0427026722982199e-05,2.8102869206190042e-08,7.414922118615744e-11,4.2409927439244953e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3412230626780116e-24,-9.714662451778114e-24,-9.669360502767898e-24,-5.339951351591955e-26,1.1336604366971649e-23,-5.339872662023885e-26,1.1538811680562373e-23,3.865983947107229e-29,1.5150761715117147e-25,6.540448411563538e-29,1.715274440799065e-25,3.60938422334081e-24,7.342538852683226e-33,5.0309157053611065e-30,3.6624964685485975e-28,2.746867518953542e-25,5.1502819058526356e-23
8.44,9.887897497611995e-09,5.5586362466187646e-08,4.958929579107861e-09,1.4103800288701538e-11,1.0540617168018326e-07,2.810875931018896e-07,5.274437028024989e-06,3.750710782400678e-11,1.0422253665117351e-05,2.813033084965726e-08,7.411527875619335e-11,4.239051065224873e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3405864202700248e-24,-9.71024415170422e-24,-9.664963738129678e-24,-5.337506973873014e-26,1.1331412795320843e-23,-5.337428429562397e-26,1.1533527166828631e-23,3.864038295012497e-29,1.5143783426494417e-25,6.53723139257187e-29,1.7144814541245375e-25,3.607666170469243e-24,7.339128449697903e-33,5.028597818580381e-30,3.6607554084208594e-28,2.7455617262897936e-25,5.147833588222376e-23
8.45,9.883370532599322e-09,5.556091779388142e-08,4.956659234547612e-09,1.4097343136892077e-11,1.0535791349471294e-07,2.809589024861695e-07,5.279583638442109e-06,3.7543705942496576e-11,1.0417482876247075e-05,2.815777943853313e-08,7.408135246162747e-11,4.2371103095516523e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3399500804978546e-24,-9.705827951977299e-24,-9.66056906360091e-24,-5.335063758151398e-26,1.1326223691616288e-23,-5.33498535902888e-26,1.1528245165222425e-23,3.8620935671501987e-29,1.5136808455286016e-25,6.534015902871377e-29,1.7136888444164428e-25,3.605948934317422e-24,7.335722454816395e-33,5.026281436432425e-30,3.6590151759503778e-28,2.7442565543678313e-25,5.145386434462233e-23
8.46,9.878845719594722e-09,5.553548521734796e-08,4.954389969253449e-09,1.4090889054654118e-11,1.0530967824999967e-07,2.8083027304680994e-07,5.284727802286943e-06,3.758028666313902e-11,1.0412714355292745e-05,2.8185214979023477e-08,7.404744229478943e-11,4.23517047646605e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3393140432531675e-24,-9.701413851601287e-24,-9.65617647818854e-24,-5.332621703874477e-26,1.1321037054683808e-23,-5.332543449870851e-26,1.1522965674550769e-23,3.8601497644019544e-29,1.512983679983685e-25,6.530801941736557e-29,1.712896611495518e-25,3.6042325144976206e-24,7.332314990566949e-33,5.023967311233622e-30,3.657275770743705e-28,2.74295200289257e-25,5.1429404440189296e-23
8.47,9.874323057575175e-09,5.551006473083723e-08,4.952121782712317e-09,1.408443804052847e-11,1.0526146593513798e-07,2.8070170475472907e-07,5.289869520722529e-06,3.76168499942046e-11,1.0407948101176251e-05,2.8212637477331173e-08,7.40135482480125e-11,4.233231565529491e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3386783083554076e-24,-9.697001849583125e-24,-9.651785980911544e-24,-5.330180810490064e-26,1.1315852883351387e-23,-5.330102701537591e-26,1.1517688693618985e-23,3.85820688559227e-29,1.5122868458341355e-25,6.527589508440762e-29,1.7121047551827058e-25,3.602516910621738e-24,7.328908995685441e-33,5.021653186034819e-30,3.6555371924075794e-28,2.741648071569064e-25,5.140495616339456e-23
8.48,9.869802545518164e-09,5.5484656328601945e-08,4.9498546744114015e-09,1.4077990093056613e-11,1.0521327653922757e-07,2.80573197580859e-07,5.295008794911355e-06,3.765339594395991e-11,1.0403184112819995e-05,2.8240046939656167e-08,7.39796703136336e-11,4.2312935763036076e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.33804287566013e-24,-9.692591944926747e-24,-9.64739757075881e-24,-5.327741077446703e-26,1.1310671176446821e-23,-5.327663113475149e-26,1.1512414221234276e-23,3.856264930133398e-29,1.511590342959583e-25,6.524378602255622e-29,1.7113132752989345e-25,3.6008021223017675e-24,7.32550740890775e-33,5.0193405654687854e-30,3.6537994405489283e-28,2.74034476010251e-25,5.1380519508710614e-23
8.49,9.865284182401642e-09,5.54592600048975e-08,4.947588643838135e-09,1.4071545210780745e-11,1.0516511005137336e-07,2.804447514961456e-07,5.300145626015358e-06,3.7689924520667605e-11,1.0398422389146886e-05,2.8267443372195435e-08,7.394580848399327e-11,4.229356508350241e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.337407744986779e-24,-9.68818413662104e-24,-9.643011246761356e-24,-5.325302504192574e-26,1.1305491932798568e-23,-5.32522468513398e-26,1.1507142256204784e-23,3.8543238980253384e-29,1.5108941711794711e-25,6.521169222457932e-29,1.710522171665338e-25,3.599088149150454e-24,7.322107291497996e-33,5.017029449535521e-30,3.652062514774863e-28,2.739042068198241e-25,5.1356094470612583e-23
8.5,9.86076796720406e-09,5.54338757539821e-08,4.945323690480191e-09,1.4065103392243741e-11,1.0511696646068537e-07,2.803163664715487e-07,5.305280015195919e-06,3.772643573258638e-11,1.0393662929080353e-05,2.829482678114302e-08,7.391196275143574e-11,4.2274203612314404e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3367729163112802e-24,-9.683778423691e-24,-9.638627007902048e-24,-5.322865090176371e-26,1.1300315151235739e-23,-5.322787415961015e-26,1.1501872797337335e-23,3.852383788092597e-29,1.5101983303282906e-25,6.517961368319895e-29,1.7097314441029617e-25,3.5973749907795075e-24,7.318707174088243e-33,5.014718333602256e-30,3.6503264146926832e-28,2.737739995561733e-25,5.133168104357826e-23
8.51,9.856253898904349e-09,5.540850357011663e-08,4.943059813825488e-09,1.4058664635989183e-11,1.050688457562789e-07,2.8018804247804175e-07,5.310411963613868e-06,3.776292958797105e-11,1.0388905731544332e-05,2.832219717269002e-08,7.387813310830887e-11,4.2254851345094646e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3361383894169666e-24,-9.679374805122507e-24,-9.634244853205885e-24,-5.320428834846712e-26,1.1295140830587637e-23,-5.320351305406122e-26,1.1496605843441953e-23,3.850444600629048e-29,1.5095028202856706e-25,6.51475503911716e-29,1.7089410924329985e-25,3.595662646801956e-24,7.315307056678489e-33,5.0124087223017605e-30,3.6485911399098782e-28,2.7364385418986035e-25,5.1307279222088e-23
8.52,9.851741976481923e-09,5.538314344756468e-08,4.940797013362187e-09,1.4052228940561331e-11,1.0502074792727436e-07,2.8005977948661204e-07,5.3155414724294845e-06,3.779940609507249e-11,1.038415079546327e-05,2.8349554553024584e-08,7.384431954696413e-11,4.22355082774678e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3355041641232824e-24,-9.674973279922501e-24,-9.629864781691847e-24,-5.3179937376531e-26,1.128996896968441e-23,-5.317916352918583e-26,1.1491341393327345e-23,3.8485063368101845e-29,1.508807640856009e-25,6.511550234123653e-29,1.7081511164768907e-25,3.593951116831109e-24,7.31191281674049e-33,5.010099863317649e-30,3.6468566900341194e-28,2.735137706914605e-25,5.1282889000624813e-23
8.53,9.847232198916693e-09,5.5357795380592625e-08,4.938535288578696e-09,1.4045796304505142e-11,1.0497267296279733e-07,2.7993157746826067e-07,5.320668542802496e-06,3.783586526213763e-11,1.037939811976213e-05,2.837689892833193e-08,7.381052205975658e-11,4.221617440506059e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3348702403218939e-24,-9.670573847109963e-24,-9.625486792336782e-24,-5.315559798045108e-26,1.128479956735724e-23,-5.315482557947677e-26,1.1486079445802783e-23,3.8465689922279036e-29,1.5081127919038888e-25,6.508346952616167e-29,1.7073615160559484e-25,3.592240400479335e-24,7.308517107434552e-33,5.007792508966307e-30,3.645123064673264e-28,2.7338374903156333e-25,5.125851037367435e-23
8.540000000000001,9.842724565189034e-09,5.5332459363469527e-08,4.93627463896366e-09,1.4039366726366271e-11,1.049246208519786e-07,2.798034363940026e-07,5.325793175892078e-06,3.787230709740952e-11,1.0374647703366379e-05,2.840423030479433e-08,7.377674063904501e-11,4.219684972350184e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3342366179044675e-24,-9.666176505664752e-24,-9.621110884189764e-24,-5.313127015472092e-26,1.1279632622437028e-23,-5.31304991994298e-26,1.1480819999679041e-23,3.844632569233194e-29,1.5074182732638004e-25,6.505145193872073e-29,1.706572290991673e-25,3.590530497360038e-24,7.305124336864491e-33,5.005486659247734e-30,3.6433902634353593e-28,2.7325378918077236e-25,5.123414333572485e-23
8.55,9.838219074279832e-09,5.5307135390467194e-08,4.934015064005971e-09,1.4032940204691053e-11,1.0487659158395407e-07,2.796753562348664e-07,5.330915372856855e-06,3.7908731609127246e-11,1.0369899545202e-05,2.8431548688591098e-08,7.374297527719182e-11,4.2177534228422455e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3336032966663733e-24,-9.661781254617884e-24,-9.616737056227642e-24,-5.31069538938436e-26,1.1274468133755614e-23,-5.310618438354949e-26,1.1475563053766896e-23,3.8426970666505606e-29,1.5067240847852805e-25,6.501944957163575e-29,1.705783441105624e-25,3.5888214070869965e-24,7.301733035662369e-33,5.003181561845546e-30,3.641658285928638e-28,2.7312389110970504e-25,5.120978788126718e-23
8.56,9.833715725170435e-09,5.5281823455860134e-08,4.931756563194765e-09,1.4026516738026526e-11,1.0482858514786487e-07,2.795473369618947e-07,5.3360351348549e-06,3.7945138805526006e-11,1.0365153644195487e-05,2.845885408589865e-08,7.3709225966563e-11,4.21582279154554e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3329702765233518e-24,-9.657388092967274e-24,-9.612365307469395e-24,-5.308264919231929e-26,1.1269306100145497e-23,-5.308188112633452e-26,1.1470308606877688e-23,3.840762484480004e-29,1.5060302263028195e-25,6.498746241769764e-29,1.7049949662194648e-25,3.587113129273427e-24,7.298343203828185e-33,5.000877216759742e-30,3.6399271317615187e-28,2.7299405478899285e-25,5.118544400479485e-23
8.57,9.829214516842683e-09,5.52565235539256e-08,4.929499136019417e-09,1.402009632492041e-11,1.0478060153285722e-07,2.794193785461435e-07,5.341152463043738e-06,3.7981528694837095e-11,1.0360409999273841e-05,2.8486146502890437e-08,7.36754926995282e-11,4.2138930780235727e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3323375572707729e-24,-9.652997019710836e-24,-9.607995636958076e-24,-5.305835604465328e-26,1.1264146520439082e-23,-5.305758942229238e-26,1.146505665782351e-23,3.8388288218399036e-29,1.505336697665954e-25,6.495549046966287e-29,1.7042068661548872e-25,3.5854056635332964e-24,7.29495484136194e-33,4.9985751286230915e-30,3.6381968005426057e-28,2.7286428018928117e-25,5.116111170080396e-23
8.58,9.824715448278908e-09,5.523123567894354e-08,4.9272427819695485e-09,1.4013678963921118e-11,1.0473264072808257e-07,2.792914809586829e-07,5.346267358580342e-06,3.8017901285287864e-11,1.0355668609364575e-05,2.8513425945736977e-08,7.364177546846066e-11,4.211964281840055e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.33170513881234e-24,-9.648608033867549e-24,-9.6036280436585e-24,-5.303407444535528e-26,1.125898939347075e-23,-5.303330926593059e-26,1.1459807205417206e-23,3.8368960784363854e-29,1.5046434987091747e-25,6.492353372031089e-29,1.7034191407337893e-25,3.583699009480385e-24,7.291569417631571e-33,4.996273040486441e-30,3.636467291880688e-28,2.727345672812293e-25,5.1136790963793235e-23
8.59,9.820218518461915e-09,5.520595982519665e-08,4.92498750053502e-09,1.4007264653577756e-11,1.0468470272269748e-07,2.791636441705966e-07,5.3513798226211335e-06,3.8054256585101755e-11,1.0350929473395712e-05,2.8540692420605858e-08,7.360807426573733e-11,4.210036402558908e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3310730210156457e-24,-9.644221134444357e-24,-9.599262526613718e-24,-5.300980438893058e-26,1.1253834718073562e-23,-5.300904065175959e-26,1.1454560248471809e-23,3.834964253975576e-29,1.5039506292820182e-25,6.489159216241537e-29,1.702631789777966e-25,3.5819931667289416e-24,7.288183993901203e-33,4.99397245698256e-30,3.6347386053847448e-28,2.726049160355106e-25,5.111248178826403e-23
8.6,9.815723726374994e-09,5.518069598697033e-08,4.922733291205938e-09,1.4000853392440112e-11,1.0463678750586369e-07,2.790358681529821e-07,5.356489856321988e-06,3.809059460249833e-11,1.0346192590295783e-05,2.856794593366175e-08,7.357438908373869e-11,4.208109439744258e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3304412036880968e-24,-9.639836320436164e-24,-9.594899084830674e-24,-5.298554586989772e-26,1.124868249308284e-23,-5.298478357428688e-26,1.1449315785800727e-23,3.833033347869728e-29,1.503258089234021e-25,6.485966578874428e-29,1.701844813109521e-25,3.580288134893123e-24,7.284798570170835e-33,4.991672625795063e-30,3.6330107406639367e-28,2.7247532642281224e-25,5.1088184168720274e-23
8.61,9.811231071001923e-09,5.515544415855269e-08,4.92048015347265e-09,1.3994445179058673e-11,1.0458889506674806e-07,2.789081528769505e-07,5.361597460838228e-06,3.8126915345693226e-11,1.034145795899383e-05,2.8595186491066377e-08,7.354071991484889e-11,4.206183392960441e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3298096866972857e-24,-9.635453590864959e-24,-9.59053771731631e-24,-5.296129888276786e-26,1.1243532717333246e-23,-5.296053802804052e-26,1.1444073816218688e-23,3.831103359237221e-29,1.5025658783996738e-25,6.482775459210002e-29,1.7010582105504405e-25,3.578583913587836e-24,7.281416085176344e-33,4.989373546923951e-30,3.631283697327613e-28,2.723457984138355e-25,5.106389809966856e-23
8.620000000000001,9.80674055132696e-09,5.513020433423457e-08,4.918228086825744e-09,1.3988040011984609e-11,1.0454102539452265e-07,2.7878049831362683e-07,5.36670263732463e-06,3.8163218822898166e-11,1.0336725578419403e-05,2.8622414098978536e-08,7.35070667514557e-11,4.2042582617719957e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3291784699469159e-24,-9.631072944737684e-24,-9.586178423095623e-24,-5.293706342206026e-26,1.123838538966057e-23,-5.29363040075251e-26,1.1438834338540603e-23,3.8291742883719285e-29,1.5018739966285131e-25,6.479585856523905e-29,1.700271981922872e-25,3.576880502427426e-24,7.27803653891773e-33,4.987076725001992e-30,3.629557474985308e-28,2.7221633197929545e-25,5.103962357561806e-23
8.63,9.802252166334846e-09,5.5104976508309516e-08,4.915977090756054e-09,1.3981637889769778e-11,1.0449317847836463e-07,2.786529044341497e-07,5.371805386935418e-06,3.8199505042320983e-11,1.0331995447502563e-05,2.8649628763554094e-08,7.34734295859505e-11,4.2023340457436723e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3285475532323572e-24,-9.626694381061283e-24,-9.58182120116352e-24,-5.291283948229786e-26,1.1233240508901448e-23,-5.291208150727455e-26,1.1433597351581388e-23,3.8272461343922295e-29,1.5011824437700758e-25,6.476397770097524e-29,1.6994861270491103e-25,3.5751779010267054e-24,7.274656992659116e-33,4.9847799030800334e-30,3.62783207324674e-28,2.7208692708992113e-25,5.101536059108057e-23
8.64,9.797765915010804e-09,5.507976067507376e-08,4.913727164754653e-09,1.3975238810966733e-11,1.044453543074563e-07,2.785253712096716e-07,5.37690571082427e-06,3.823577401216561e-11,1.0327267565173876e-05,2.8676830490946005e-08,7.343980841072825e-11,4.2004107444404254e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3279169364452762e-24,-9.622317898839687e-24,-9.577466050563052e-24,-5.288862705800138e-26,1.1228098073892517e-23,-5.288787052180225e-26,1.1428362854156707e-23,3.825318896710377e-29,1.5004912196438058e-25,6.473211199209378e-29,1.6987006457515234e-25,3.5734761090010536e-24,7.271280385136379e-33,4.982484585790844e-30,3.626107491721814e-28,2.719575837164553e-25,5.099110914057046e-23
8.65,9.793281796340549e-09,5.50545568288263e-08,4.911478308312857e-09,1.3968842774128705e-11,1.0439755287098517e-07,2.783978986113586e-07,5.382003610144314e-06,3.827202574063205e-11,1.0322541930364418e-05,2.8704019287304274e-08,7.34062032181876e-11,4.198488357427418e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3272866194412281e-24,-9.617943497103914e-24,-9.57311297027709e-24,-5.286442614369669e-26,1.1222958083470697e-23,-5.286367104563923e-26,1.1423130845084483e-23,3.823392575914118e-29,1.49980032409924e-25,6.470026143138558e-29,1.69791553785245e-25,3.571775125965566e-24,7.26790524698158e-33,4.980190020818039e-30,3.6243837300206217e-28,2.7182830182965503e-25,5.0966869218604774e-23
8.66,9.788799809310258e-09,5.5029364963868814e-08,4.909230520922223e-09,1.3962449777809626e-11,1.0434977415814382e-07,2.782704866103904e-07,5.387099086048131e-06,3.830826023591645e-11,1.0317818542005775e-05,2.8731195158776012e-08,7.337261400073076e-11,4.196566884270019e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3266566020637311e-24,-9.613571174836831e-24,-9.568761959360724e-24,-5.28402367339126e-26,1.1217820536474034e-23,-5.283948307331355e-26,1.1417901323180571e-23,3.8214671702402113e-29,1.4991097570160076e-25,6.466842601165876e-29,1.6971308031743907e-25,3.570074951535904e-24,7.264530108826782e-33,4.977897712794387e-30,3.622660787753438e-28,2.7169908140029096e-25,5.0942640819703107e-23
