Time,I,S,V_L,r,K,d,phi,beta,eta,mu,r_tilde,phi_tilde,alpha,d_tilde,N,compartment,Susceptible_Logistic_Growth,Susceptible_Absorption_Virus,Susceptible_Death,Infected_Death,Infected_Lysis,Virus_Lytic_Release_From_Infected,Virus_Lytic_Decay
653.0,16562348.393332116,13907367.553575989,6050719791.181291,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,30469715.946908105,1.0,4554038.25149924,14635739.245093921,579473.6480656662,690097.8497221714,24843522.589998174,496870451.7999635,523992333.91629976
654.0,8241035.180988501,6557038.549233225,5881965427.834053,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,14798073.730221726,1.0,2186071.0161868525,6707997.5290440675,273209.93955138436,343376.4658745208,12361552.77148275,247231055.42965502,509378206.050429
655.0,3933621.430920183,3247189.740519807,5556275910.530534,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,7180811.17143999,1.0,1091962.385512722,3138008.8148762626,135299.5725216586,163900.8929550076,5900432.146380275,118008642.9276055,481173493.8519442
656.0,1884633.595245942,1715613.445506748,5172680464.68492,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3600247.0407526903,1.0,579252.6447082914,1543468.5405607491,71483.89356278116,78526.39980191425,2826950.392868913,56539007.85737826,447954128.24171406
657.0,934382.7771184092,971016.8654131535,4781079848.411718,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1905399.6425315626,1.0,328473.68978053925,807449.6665470389,40459.03605888139,38932.61571326705,1401574.1656776138,28031483.313552275,414041514.8724548
658.0,488224.8737670091,587988.0061668084,4403445507.4933,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1076212.8799338175,1.0,199088.1673642724,450322.6415742765,24499.50025695035,20342.70307362538,732337.3106505137,14646746.213010274,381338380.9489198
659.0,271208.3941576943,379588.35543898906,4048327882.9230742,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,650796.7495966833,1.0,128586.85148764808,267270.6380252242,15816.181476624544,11300.349756570595,406812.59123654146,8136251.824730829,350585194.66113824
660.0,160492.14657735155,260130.3814163713,3718301175.329213,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,420622.5279937228,1.0,88142.74153683399,168228.0191042128,10838.765892348803,6687.172774056315,240738.21986602733,4814764.397320546,322004881.78350985
661.0,100973.37558948323,188397.16363640063,3413374544.5732293,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,289370.53922588384,1.0,63845.98224873915,111846.13859164581,7849.881818183359,4207.223982895134,151460.06338422484,3029201.267684497,295598235.56004167
662.0,67275.27972595577,143578.89027873136,3132491639.9020514,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,210854.17000468713,1.0,48661.77296909948,78224.57323128468,5982.453761613806,2803.136655248157,100912.91958893366,2018258.391778673,271273776.01551765
663.0,47251.5061677167,114675.60313559731,2874185902.554871,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,161927.109303314,1.0,38867.99367315524,57325.59582859925,4778.150130649888,1968.8127569881958,70877.25925157506,1417545.185031501,248904499.1612518
664.0,34826.797890908834,95623.85812296551,2636869829.7125654,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,130450.65601387434,1.0,32411.76145670565,43854.851303428935,3984.3274217902294,1451.116578787868,52240.19683636325,1044803.936727265,228352927.25310814
665.0,26822.704294387062,82956.13640335928,2418963964.4515023,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,109778.84069774635,1.0,28118.679682053455,34901.21974885046,3456.505683473303,1117.612678932794,40234.05644158059,804681.1288316118,209482279.3215001
666.0,21502.849696909307,74629.04502144482,2218953984.51577,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,96131.89471835413,1.0,25296.52796062887,28801.74957222712,3109.543542560201,895.9520707045544,32254.274545363958,645085.4909072792,192161415.05906567
667.0,17879.90002927918,69413.83946101948,2035414566.1138716,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,87293.73949029866,1.0,23528.995685437145,24573.195434308982,2892.2433108758114,744.9958345532991,26819.85004391877,536397.0008783754,176266901.42546126
668.0,15371.831247514023,66568.5455759003,1867017469.446469,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,81940.37682341432,1.0,22564.67019385446,21616.239297777982,2773.6893989958453,640.4929686464176,23057.746871271032,461154.9374254207,161683712.85406423
669.0,13624.580376202004,65656.79876379264,1712531994.5037637,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,79281.37913999465,1.0,22255.682480079104,19556.047679107567,2735.69994849136,567.6908490084168,20436.870564303004,408737.4112860601,148305270.72402593
670.0,12417.062806666509,66446.2153225022,1570821751.0417657,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,78863.27812916871,1.0,22523.281506012714,18153.478073645325,2768.5923051042582,517.3776169444378,18625.594209999763,372511.88419999526,136033163.64021692
671.0,11608.543749258339,68851.82605483536,1440839714.6114259,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,80460.3698040937,1.0,23338.669997261288,17254.160081857975,2868.8260856181396,483.6893228857641,17412.81562388751,348256.3124777502,124776719.28534947
672.0,11108.544447071756,72906.46949497993,1321622581.5394812,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,84015.01394205168,1.0,24712.972318629072,16758.541067157545,3037.7695622908304,462.8560186279898,16662.816670607634,333256.33341215266,114452515.56131907
673.0,10859.214370843289,78748.54070691092,1212284943.2786438,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,89607.7550777542,1.0,26693.081613823528,16603.89259097782,3281.189196121288,452.46726545180366,16288.821556264933,325776.43112529867,104983876.08793056
674.0,10824.76068602306,86622.22730149768,1112013566.1294453,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,97446.98798752074,1.0,29361.73674910111,16753.36774044272,3609.2594708957367,451.03169525096087,16237.141029034592,324742.8205806918,96300374.82680996
675.0,10985.061577058468,96888.04317449714,1020061936.8754905,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,107873.10475155561,1.0,32841.08654097587,17189.348495244158,4037.001798937381,457.7108990441028,16477.5923655877,329551.84731175407,88337363.73341748
676.0,11331.77935733371,110042.85250032251,935745006.9822235,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,121374.63185765622,1.0,37299.466280909925,17909.44169547603,4585.118854180104,472.15747322223785,16997.669036000563,339953.3807200113,81035517.60466056
677.0,11866.149271367756,126751.05855067508,858434553.2073244,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,138617.20782204284,1.0,42961.951657908096,18924.371925753298,5281.294106278128,494.4228863069898,17799.223907051633,355984.4781410327,74340432.3077543
678.0,12597.768760031839,147887.47330437895,787554549.2606314,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,160485.2420644108,1.0,50124.860778220034,20256.981104349725,6161.978054349122,524.9070316679932,18896.653140047758,377933.06280095514,68202223.96597068
679.0,13544.182623934594,174596.26175440234,722577136.9873302,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,188140.44437833692,1.0,59175.6864604665,21942.284731966887,7274.844239766764,564.3409426639414,20316.27393590189,406325.47871803783,62575180.06310279
680.0,14731.08535695386,208369.4502667152,663018838.5379565,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,223100.53562366904,1.0,70619.62968390461,24028.275553893218,8682.0604277798,613.7952232064108,22096.62803543079,441932.5607086158,57417431.41738703
681.0,16192.956164389318,251150.7454357758,608437060.3918017,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,267343.7016001651,1.0,85114.66214141005,26577.42005267468,10464.614393157324,674.7065068495549,24289.434246583976,485788.6849316795,52690649.429930024
682.0,17974.28848605099,305474.28443620726,558427034.7445487,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,323448.57292225823,1.0,103518.34532759301,29669.059598529242,12728.095184841968,748.9286869187913,26961.432729076485,539228.6545815298,48359781.20887791
683.0,20131.220506766782,374645.71515185316,512618893.86087644,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,394776.93565862,1.0,126948.85786542245,33402.430463474455,15610.238131327214,838.8008544486158,30196.830760150173,603936.6152030034,44392796.208351895
684.0,22733.85556771544,462983.90043717687,470675182.45103735,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,485717.7560048923,1.0,156866.33586516697,37900.93102994849,19290.995851549036,947.2439819881433,34100.78335157316,682015.6670314632,40760470.800259836
685.0,25869.2207975788,576137.2869764423,432288544.0136325,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,602006.5077740211,1.0,195179.12392613562,43317.401770836936,24005.720290685094,1077.8841998991165,38803.8311963682,776076.623927364,37436187.91158057
686.0,29645.124146252805,721503.5490614724,397179757.77440447,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,751148.6732077252,1.0,244384.35694765704,49841.17449664196,30062.64787756135,1235.2135060938667,44467.686219379204,889353.7243875841,34395767.023263425
687.0,34195.23706051899,908781.1139581243,365096022.32827973,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,942976.3510186432,1.0,307752.09758210665,57707.07794853447,37865.879748255174,1424.8015441882912,51292.85559077849,1025857.1118155698,31617315.533629023
688.0,39685.51423660838,1150695.6782265112,335809546.35925883,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1190381.1924631195,1.0,389566.8331960495,67207.26304761806,47945.65325943797,1653.563093192016,59528.27135491258,1190565.4270982514,29081106.714711815
689.0,46322.971613638896,1463957.5915270767,309116475.1615912,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1510280.5631407155,1.0,495443.88519096526,78706.99619404823,60998.23298029486,1930.123817234954,69484.45742045835,1389689.1484091668,26769486.748993795
690.0,54366.94849835993,1870510.6681109972,284836137.0563233,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1924877.616609357,1.0,632738.8928442128,92665.47711988562,77937.94450462487,2265.289520764997,81550.4227475399,1631008.454950798,24666809.469077595
691.0,64144.86563091575,2399176.1751651787,262810769.7640794,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2463321.0407960946,1.0,811081.4587662423,109664.98607483915,99965.67396521577,2672.7027346214895,96217.29844637364,1924345.9689274726,22759412.661569275
692.0,76073.38020330282,3087772.585469412,242905698.61146724,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3163845.965672715,1.0,1043053.3626182056,130450.48559801864,128657.1910612255,3169.7241751376173,114110.07030495422,2282201.4060990848,21035633.49975306
693.0,90688.71860403224,3985875.7783929994,225010252.4729276,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,4076564.496997032,1.0,1345055.2973762786,155987.1258571898,166078.15743304163,3778.6966085013432,136033.07790604836,2720661.5581209674,19485887.86415553
694.0,108689.77592872437,5158325.410837553,209039522.97735423,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5267015.186766278,1.0,1738378.0439755532,187542.556194233,214930.2254515647,4528.740663696848,163034.66389308654,3260693.277861731,18102822.689838875
695.0,131001.46473580161,6689669.1928768465,194937436.64306393,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,6820670.657612648,1.0,2250509.4890035097,226810.2005973213,278736.2163698686,5458.394363991733,196502.1971037024,3930043.9420740483,16881582.013289336
696.0,158870.74406076575,8689670.99464064,182681670.5262585,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,8848541.738701407,1.0,2916664.6561955023,276096.56118779926,362069.62477669335,6619.614335865239,238306.11609114864,4766122.321822972,15820232.667573985
697.0,194012.30007218916,11299908.169922117,172291334.17222387,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,11493920.469994307,1.0,3781457.510115382,338610.9807902532,470829.5070800882,8083.845836341215,291018.4501082837,5820369.002165675,14920429.539314587
698.0,238840.04471104787,14701462.411498625,163839065.9198307,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,14940302.456209673,1.0,4900572.983387165,418929.25618838647,612560.9338124427,9951.668529626993,358260.0670665718,7165201.341331436,14188463.10865734
699.0,296836.9371857027,19123109.709379856,157469962.51125765,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,19419946.646565557,1.0,6342022.945115176,523743.84255710954,796796.2378908272,12368.205716070946,445255.4057785541,8905108.115571082,13636898.753474912
700.0,373164.71360071056,24849056.414116133,153431877.0394357,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,25222221.127716843,1.0,8186356.439195284,663113.988681346,1035377.3505881722,15548.529733362939,559747.0704010659,11194941.408021316,13287200.551615132
701.0,475689.17773213645,32223960.55447149,152124615.66940257,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,32699649.732203625,1.0,10524673.221867505,852591.7006094499,1342665.0231029787,19820.382405505683,713533.7665982046,14270675.331964094,13173991.716970261
702.0,616745.6353560197,41651260.06304628,154181550.96638831,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,42268005.69840229,1.0,13452721.36443844,1116923.0255813808,1735469.1692935948,25697.73480650082,925118.4530340296,18502369.06068059,13352122.313689228
703.0,816248.6402611647,53578007.625691995,160607979.56195456,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,54394256.26595316,1.0,17058708.682229564,1496636.6218115583,2232416.984403833,34010.360010881865,1224372.960391747,24487459.207834944,13908651.030065265
704.0,1107287.6288987263,68455292.91286092,173021449.71518242,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,69562580.54175964,1.0,21402059.96274223,2060011.615458996,2852303.8713692045,46136.98453744693,1660931.4433480895,33218628.86696179,14983657.545334797
705.0,1546371.579674424,86657862.58132404,194077741.882638,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,88204234.16099846,1.0,26480874.645400815,2925138.223597701,3610744.2742218347,64432.149153100996,2319557.369511636,46391147.39023272,16807132.447036453
706.0,2232364.18918956,108339512.65154524,228240402.27815294,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,110571876.8407348,1.0,32188161.289697185,4300729.137077134,4514146.360481052,93015.17454956498,3348546.2837843397,66970925.67568679,19765618.837288044
707.0,3341183.9647911857,133192882.19902268,283185252.12014675,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,136534066.16381386,1.0,38261989.163321786,6560158.590966991,5549703.424959278,139215.99853296607,5011775.947186778,100235518.94373557,24523842.83360471
708.0,5186585.037818837,160075677.87941757,372344554.5635091,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,165262262.91723642,1.0,44242110.69570275,10366521.336810578,6669819.911642399,216107.7099091182,7779877.556728255,155597551.13456511,32245038.42519989
709.0,8313031.697220236,186472275.3207285,519319576.79096025,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,194785307.01794875,1.0,49451747.31991929,16842697.710392874,7769678.138363687,346376.32071750984,12469547.545830354,249390950.91660708,44973075.35009716
710.0,13582174.129442642,207839167.3348777,764578783.9263932,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,221421341.46432033,1.0,53020583.533610485,27638363.60675314,8659965.305619903,565923.92206011,20373261.194163963,407465223.88327926,66212522.688025646
