Time,APC,Cdk1CycB,CycB,Ks,Adeg,Bdeg,Acdc,Bcdc,EC50cdc,n_cdc,Awee,Bwee,EC50wee,n_wee,EC50apc,n_apc,AK,BK,EC50K,n_K,AP,BP,EC50P,n_P,Cell,R1,R2,R3
5052.0,0.009700885893646953,16.64244191589526,65.92301043976055,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009273636867142443,0.03407698956023944,2.6269773437274935e-05
5058.0,0.009859236943721933,16.697998357932295,66.12686020518933,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009245326503112494,0.03387313979481066,2.651423428526485e-05
5064.0,0.010019060674383027,16.75338753450204,66.32949053405984,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00921788539662316,0.03367050946594015,2.6760690301317648e-05
5070.0,0.010180369415714673,16.808614699584332,66.53090872108503,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009191326437655079,0.03346909127891497,2.7009263350999575e-05
5076.0,0.010343176256118983,16.863685190977645,66.73112201734057,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009165664429438891,0.03326887798265943,2.726008257479453e-05
5082.0,0.010507495080271306,16.918604435647545,66.93013763052598,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009140914895414909,0.033069862369474,2.7513285413255373e-05
5088.0,0.010673340614169477,16.973377954902787,67.12796272522404,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009117093780648844,0.032872037274775945,2.776901529598797e-05
5094.0,0.010840728465440408,17.028011369409274,67.32460442315876,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009094218054340075,0.03267539557684121,2.8027422280518625e-05
5100.0,0.01100967516556917,17.082510404826017,67.52006980345173,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009072305820613025,0.032479930196548226,2.8288664400257478e-05
5106.0,0.011180198217545565,17.1368808979772,67.71436590287699,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009051376153426105,0.03228563409712297,2.8552907821290628e-05
5112.0,0.011352316145996607,17.191128803300508,67.90749971611433,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00903144918382992,0.03209250028388562,2.8820327011280615e-05
5118.0,0.01152604854927157,17.24526019969424,68.09947819600113,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009012546274757227,0.03190052180399881,2.909110547031149e-05
5124.0,0.01170141615523416,17.299281297910948,68.29030825378265,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008994690082531065,0.03170969174621728,2.9365436423744312e-05
5130.0,0.011878440881144484,17.35319844848296,68.47999675936084,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008977904606272347,0.03152000324063908,2.964352334467249e-05
5136.0,0.012057145897252859,17.407018150180782,68.66855054154163,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008962215302144472,0.03133144945845827,2.992558060575974e-05
5142.0,0.012237555694514181,17.46074705908361,68.85597638828084,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00894764920787594,0.031144023611719057,3.021183428592207e-05
5148.0,0.01241969628798871,17.514392014073305,69.04228105402396,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008934210994716807,0.030957718945975918,3.0502482086699513e-05
5154.0,0.012603594801288953,17.567959984566585,69.22747124064989,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008921983642522946,0.03077252875934998,3.079784252098695e-05
5160.0,0.012789280280188341,17.621458185145922,69.41155361268993,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00891095438742795,0.03058844638730991,3.10981552423999e-05
5166.0,0.012976783175967996,17.67489398606436,69.59453479647972,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008901192652484013,0.030405465203520082,3.140371879530989e-05
5172.0,0.013166135916846228,17.728275012504223,69.77642138128998,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00889270016944721,0.030223578618709807,3.1714798326837323e-05
5178.0,0.013357372544839919,17.781609080299667,69.9572199131276,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00888554416462739,0.03004278008687214,3.203172843203785e-05
5184.0,0.01355052916716814,17.83490427530023,70.13693690261094,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008879750306704182,0.02986306309738876,3.235485454626628e-05
5190.0,0.013745643946649478,17.888168927979592,70.31557881914492,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008875372183151597,0.029684421180854736,3.268452402882798e-05
5196.0,0.013942757295511948,17.941411661718885,70.49315209305517,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00887244038245072,0.029506847906944425,3.302111279076831e-05
5202.0,0.01414191189813453,17.99464136584369,70.6696631167964,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008871041904683352,0.029330336883203148,3.336499853613412e-05
5208.0,0.014343152943594433,18.04786729000532,70.84511824576263,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008871196586696328,0.029154881754236833,3.371666594475728e-05
5214.0,0.014546528335488949,18.101098994079813,71.01952379651541,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008872979821504146,0.028980476203483985,3.4076540250504994e-05
5220.0,0.014752088809314615,18.154346417550617,71.192886047104,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00887644797613163,0.0288071139528953,3.444511222486842e-05
5226.0,0.014959888115028795,18.207619885657788,71.3652112381465,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008881674506568515,0.028634788761852686,3.482290582721738e-05
5232.0,0.015169983273711964,18.260930154887504,71.53650557389182,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008888724708992157,0.02846349442610724,3.521049151656436e-05
5238.0,0.015382434776649514,18.314288423436107,71.70677522069364,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00889769161559073,0.02829322477930528,3.5608462363093465e-05
5244.0,0.015597306914192062,18.367706405307807,71.87602630835838,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00890863446166179,0.02812397369164038,3.601748127169194e-05
5250.0,0.01581466792608126,18.42119630296523,72.04426492993355,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008921687079375573,0.02795573507006502,3.643821291266121e-05
5256.0,0.016034590477030056,18.47477094763255,72.2114971420258,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008936901840723266,0.027788502857972533,3.687145040585753e-05
5262.0,0.016257151847780926,18.528443740847138,72.37772896501286,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008954421101361021,0.027622271034985227,3.731797091032635e-05
5268.0,0.01648243444538692,18.582228794857116,72.54296638325644,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008974337667385868,0.027457033616741372,3.777866331764433e-05
5274.0,0.016710525941350238,18.636140911933342,72.70721534532422,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008996820915967874,0.02729278465467326,3.825450903201591e-05
5280.0,0.016941520372376142,18.69019576604277,72.8704817641967,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009021935100641088,0.027129518235800412,3.8746514371471724e-05
5286.0,0.017175518006949796,18.74440981019591,73.03277151737161,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009049897417682473,0.026967228482625047,3.9255691960109196e-05
5292.0,0.017412625877107422,18.798800506803804,73.194090447231,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009080846624630823,0.026805909552765156,3.978343634348028e-05
5298.0,0.017652959042340786,18.853386335610153,73.35444436135563,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009114972264253396,0.02664555563863996,4.0331016709069245e-05
5304.0,0.017896640878854956,18.908186926512677,73.51383903247398,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009152467888171145,0.026486160967520947,4.0899895039235926e-05
5310.0,0.018143803819109166,18.963223155530386,73.6722801998336,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009193561009453788,0.026327719800160576,4.1491738521259175e-05
5316.0,0.018394590815657884,19.01851729531662,73.82977356614863,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009238481478924143,0.026170226433844673,4.2108197692515906e-05
5322.0,0.018649155526036843,19.07409313543072,73.98632480139746,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009287504151544113,0.026013675198594835,4.2751322115707965e-05
5328.0,0.018907664206770942,19.129976161938664,74.14193954152809,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009340930898229516,0.025858060458463047,4.342323567447029e-05
5334.0,0.019170296722483854,19.18619375351023,74.29662338871488,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00939908504230047,0.02570337661127492,4.4126362160192695e-05
5340.0,0.019437248213443715,19.2427753795872,74.45038191164976,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009462342836961568,0.025549618088338513,4.4863343710760395e-05
5346.0,0.019708730701514954,19.299752871779845,74.60322064542896,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009531107782365211,0.02539677935455753,4.563722302974166e-05
5352.0,0.019984975368171932,19.357160679587686,74.75514509214385,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00960586281374276,0.02524485490784059,4.645128093120482e-05
5358.0,0.020266234529329883,19.415036243992926,74.90616072148467,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009687124417091297,0.025093839278497412,4.7309402843529955e-05
5364.0,0.02055278498906545,19.4734203660214,75.05627296979831,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009775482465631313,0.02494372703018101,4.821577226796214e-05
5370.0,0.02084493047017823,19.53235764499097,75.20548724135759,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009871638233047264,0.02479451275861856,4.917532870040743e-05
5376.0,0.02114300620202807,19.591897073517035,75.35380890808878,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009976346365288435,0.02464619109188368,5.0193594687043125e-05
5382.0,0.02144738316553548,19.652092629334643,75.50124330917136,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010090498749477206,0.02449875669079679,5.1276810374641796e-05
5388.0,0.021758472795708996,19.71300404264128,75.64779575230175,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010215145128590564,0.024352204247661408,5.243245088715903e-05
5394.0,0.022076734405352245,19.774697754667752,75.7934715134985,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010351476010978189,0.02420652848645881,5.366900227206026e-05
5400.0,0.022402682322549137,19.837247962591107,75.93827583700495,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010500950320054159,0.02406172416294554,5.499636556095637e-05
5406.0,0.02273689619555477,19.900738195051968,76.08221393585798,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010665094309413092,0.023917786064084484,5.6426344802358586e-05
5412.0,0.023080031367216598,19.965262627991184,76.22529099184685,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010846011888883567,0.02377470900808619,5.797273139721351e-05
5418.0,0.023432834795642035,20.030928547623834,76.36751215573926,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011046040384396605,0.023632487844182662,5.965213810377873e-05
5424.0,0.02379616297516235,20.097858887557553,76.50888254751905,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011268010041202814,0.02349111745238973,6.148460737906425e-05
5430.0,0.024171004956869507,20.16619556318602,76.64940725653307,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011515458869521211,0.02335059274336007,6.34945734252039e-05
5436.0,0.024558512933031088,20.23610396847335,76.78909134168576,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011792724787415665,0.023210908658188742,6.571222636209476e-05
5442.0,0.024960041974777025,20.307778734276013,76.92793983162186,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012105260108647542,0.023072060168230282,6.817512298543452e-05
5448.0,0.025377201361905584,20.38145147036278,77.0659577248983,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012460034830397149,0.022934042274926875,7.09314551980561e-05
5454.0,0.025811928399489644,20.45740141120584,77.20314999017583,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012866050407609464,0.022796850009616607,7.404275796581844e-05
5460.0,0.026266585494483973,20.53597018746153,77.33952156638944,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013335216950327577,0.022660478433362954,7.759067467664159e-05
5466.0,0.02674410362652124,20.617582797127678,77.47507736293245,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013883879549787537,0.022524922636770542,8.168373316564878e-05
5472.0,0.027248185918408756,20.702779560988876,77.60982225982846,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014534398131104354,0.02239017773981293,8.647511682791272e-05
5478.0,0.02778362753733761,20.79226334436334,77.74376110790674,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.0153194338138114,0.02225623889165687,9.218023724448868e-05
5484.0,0.028356810880150733,20.88697716498044,77.87689872898073,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01628767386302954,0.022123101270483087,9.912088543676152e-05
5490.0,0.0289765346163736,20.988233353211168,78.00923991601896,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01751634842709393,0.021990760083314326,0.00010779837736164984
5496.0,0.02965548996553397,21.097948331429816,78.14078943331818,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.019135538015138565,0.021859210565839934,0.00011904400581708163
5502.0,0.03041310317536743,21.219104272301013,78.27155201667496,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.021384342042733095,0.02172844798223976,0.0001343535409532165
5508.0,0.03128165258231003,21.35677094149425,78.40153237355594,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.024758753117534837,0.021598467625003434,0.0001567387790958434
5514.0,0.03232166315002547,21.520779542616634,78.53073518326704,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.030488916907724928,0.021469264814731687,0.00019335128127673934
5520.0,0.03367116365141943,21.734810711441963,78.65916509712173,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.04267222860719855,0.02134083489986069,0.0002664233299346855
5526.0,0.035790441337067345,22.086801333503335,78.78682673860564,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.08619240539066197,0.021213173255829512,0.0004936206466803691
5532.0,0.04510608388769145,24.686650527204545,78.91372470350382,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,3.3724718492371295,0.021086275240153995,0.007774057931550157
5538.0,0.6659679310852985,60.81785674070931,76.04568305715283,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-1.1362513017591134,-1.4150686413002138,0.06072177761744427
5544.0,0.8482219298275091,54.11425021098384,67.72733493216333,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-1.0657268909194357,-1.315447428455433,0.012182235673797094
5550.0,0.8822278116920538,48.02874895861385,60.30143777999292,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.9695870032703766,-1.162220892293947,0.0015981688485675848
5556.0,0.8810168119717412,42.328808015898574,53.74800495054585,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.9544127346525073,-1.024994909752458,-0.001596451430017274
5562.0,0.8627262130907344,35.38294593445302,47.97032902933759,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-1.8967670620568065,-0.9032925873549148,-0.00532061266937553
5568.0,0.7635151513036736,10.764555068354104,42.89393755808395,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.20303298862679853,-0.7885069111742807,-0.019224701945735154
5574.0,0.6557528122290462,9.669948223857999,38.52986821345672,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.1653446023310643,-0.6611320451260838,-0.016783793300136334
5580.0,0.5610431688454599,8.809717068809933,35.089612855093606,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.1170899956842888,-0.46835161028937977,-0.014880184656356907
5586.0,0.47588651989653086,8.316318551725736,33.11571406060662,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.04599286111853118,-0.18405615535986117,-0.013638991770211278
5592.0,0.39508804705732603,8.208709989921237,32.68485653791463,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.0026763499618809306,0.010659476329703904,-0.013586941618915204
5598.0,0.30554212503409245,8.274635311863884,32.948402479314275,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015578367832794981,0.06230116515067703,-0.01764945164355175
5604.0,0.10232285786525995,8.373329830577916,33.34313430148986,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01666563021754186,0.06665677978470937,-0.05070002026888245
5610.0,0.004753754140507517,8.473024829539298,33.741878051219516,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.016566126238611645,0.06625812194878049,-0.0023161496051723528
