Time,C1,M1,X1,C2,M2,X2,V1,Kc1,V_M1,V3,V_M3,U1,Kc2,U_M1,U3,U_M3,vi1,Kim1,vd1,K_d1,kd1,K1,V2,K2,K3,V4,K4,vi2,Kim2,vd2,K_d2,kd2,H1,U2,H2,H3,U4,H4,compartment,R1,R2,R3,R8,R9,R10
2.38,2.109649797464236,0.9841635322205838,0.1342098400078196,0.003512050426975938,0.00013599995866342144,2.4593996088890068e-06,0.24252102326306266,0.5,0.3,0.09841635322205838,0.1,0.002092532099677298,0.5,0.3,1.3599995866342146e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04977435631993303,0.003323736162247574,0.002109649797464236,0.0014790514077307065,9.184158005837977e-09,3.5120504269759384e-06
2.39,2.1100931371819645,0.9841651538052686,0.13471737447462426,0.003526805642724442,0.00013659180759280132,2.4711135750958085e-06,0.24253078640636158,0.5,0.3,0.09841651538052687,0.1,0.002101261900976255,0.5,0.3,1.3659180759280132e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049773378807290374,0.003336311947774162,0.0021100931371819645,0.0014790490428228788,9.260859116201336e-09,3.526805642724442e-06
2.4,2.1105363369493837,0.9841667762464098,0.13522478287041131,0.003541560686497886,0.00013718368402684385,2.4828281205012666e-06,0.24254054315317947,0.5,0.3,0.09841667762464099,0.1,0.0021099910889199715,0.5,0.3,1.3718368402684386e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049772401287616744,0.003348884655878953,0.002110536336949384,0.0014790466766735697,9.33783297122474e-09,3.541560686497886e-06
2.41,2.1109793967984896,0.9841683994630145,0.1357320660649519,0.0035563155582834464,0.00013777558796639592,2.494543244772095e-06,0.2425502935090465,0.5,0.3,0.09841683994630146,0.1,0.0021187196635637224,0.5,0.3,1.3777558796639593e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04977142376091385,0.003361454308034068,0.0021109793967984897,0.0014790443094009097,9.415079079582864e-09,3.5563155582834465e-06
2.42,2.1114223167610637,0.9841700233770034,0.1362392249182841,0.0035710702580694607,0.00013836751941236612,2.5062589475922928e-06,0.2425600374794819,0.5,0.3,0.09841700233770034,0.1,0.0021274476249634614,0.5,0.3,1.3836751941236613e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04977044622718327,0.003374020925470845,0.002111422316761064,0.0014790419411187783,9.492596951238667e-09,3.571070258069461e-06
2.43,2.111865096868677,0.9841716479131088,0.13674626028085918,0.003585824785845393,0.00013895947836572276,2.5179752286623673e-06,0.242569775069994,0.5,0.3,0.0984171647913109,0.1,0.002136174973175803,0.5,0.3,1.3895947836572277e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0497694686864265,0.003386584529183456,0.002111865096868677,0.0014790395719369543,9.570386097437687e-09,3.585824785845393e-06
2.44,2.1123077371526904,0.9841732729987758,0.13725317299368425,0.0036005791416017867,0.00013955146482749165,2.5296920876985776e-06,0.24257950628608024,0.5,0.3,0.09841732729987758,0.1,0.0021449017082579925,0.5,0.3,1.3955146482749166e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04976849113864494,0.003399145139932436,0.0021123077371526904,0.0014790372019612577,9.648446030702348e-09,3.6005791416017868e-06
2.45,2.1127502376442586,0.9841748985640667,0.13775996388846312,0.0036153333253302325,0.00014014347879875416,2.5414095244322292e-06,0.24258923113322728,0.5,0.3,0.09841748985640668,0.1,0.002153627830267887,0.5,0.3,1.4014347879875417e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049767513583839885,0.003411702778248176,0.0021127502376442585,0.0014790348312936905,9.726776264826459e-09,3.6153333253302327e-06
2.46,2.113192598374332,0.9841765245415696,0.13826663378773366,0.0036300873370233248,0.00014073552028064513,2.553127538608987e-06,0.2425989496169111,0.5,0.3,0.09841765245415696,0.1,0.002162353339263931,0.5,0.3,1.4073552028064515e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04976653602201256,0.0034242574644343096,0.002113192598374332,0.0014790324600325703,9.805376314869673e-09,3.6300873370233246e-06
2.47,2.1136348193736585,0.9841781508663093,0.13877318350500314,0.003644841176674631,0.00014132758927435111,2.5648461299882295e-06,0.242608661742597,0.5,0.3,0.09841781508663094,0.1,0.0021710782353051338,0.5,0.3,1.4132758927435112e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049765558453164084,0.0034368092185710765,0.0021136348193736584,0.0014790300882726597,9.884245697152131e-09,3.644841176674631e-06
2.48,2.114076900672786,0.9841797774756621,0.13927961384488083,0.0036595948442786504,0.00014191968578110842,2.576565298342426e-06,0.2426183675157397,0.5,0.3,0.09841797774756622,0.1,0.002179802518451052,0.5,0.3,1.4191968578110844e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049764580877295524,0.0034493580605185897,0.002114076900672786,0.0014790277161052905,9.963383929249094e-09,3.6595948442786506e-06
2.49,2.1145188423020644,0.9841814043092725,0.13978592560320813,0.0036743483398307877,0.00014251180980220148,2.5882850434565502e-06,0.2426280669417834,0.5,0.3,0.09841814043092725,0.1,0.0021885261887617663,0.5,0.3,1.4251180980220149e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04976360329440784,0.003461904009920066,0.0021145188423020646,0.0014790253436184856,1.0042790529985723e-08,3.674348339830788e-06
2.5,2.114960644291649,0.9841830313089741,0.14029211956718632,0.0036891016633273125,0.00014310396133896097,2.6000053651275115e-06,0.24263776002616183,0.5,0.3,0.09841830313089742,0.1,0.002197249246297863,0.5,0.3,1.4310396133896097e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04976262570450193,0.0034744470862049844,0.002114960644291649,0.001479022970897075,1.0122465019431866e-08,3.6891016633273128e-06
2.5100000000000002,2.1154023066714998,0.9841846584187125,0.14079819651550204,0.003703854814765336,0.00014369614039276232,2.6117262631636205e-06,0.24264744677429836,0.5,0.3,0.09841846584187125,0.1,0.0022059716911204167,0.5,0.3,1.4369614039276232e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04976164810757861,0.0034869873085921887,0.0021154023066715,0.0014790205980228068,1.020240691889698e-08,3.7038548147653358e-06
2.52,2.1158438294713866,0.9841862855844707,0.14130415721845016,0.003718607794142773,0.000144288346965024,2.6234477373840727e-06,0.242657127191606,0.5,0.3,0.09841862855844707,0.1,0.002214693523290969,0.5,0.3,1.44288346965024e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049760670503638624,0.003499524696092929,0.0021158438294713866,0.0014790182250744568,1.0282615750925039e-08,3.718607794142773e-06
2.5300000000000002,2.1162852127208898,0.9841879127541979,0.14181000243805486,0.003733360601458319,0.00014488058105720616,2.6351697876184615e-06,0.24266680128348747,0.5,0.3,0.0984187912754198,0.1,0.002223414742871515,0.5,0.3,1.4488058105720616e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04975969289268267,0.003512059267513861,0.00211628521272089,0.001479015852127933,1.0363091039289588e-08,3.733360601458319e-06
2.54,2.116726456449402,0.9841895398777402,0.14231573292818803,0.0037481132367114187,0.0001454728426708089,2.646892413706308e-06,0.24267646905533535,0.5,0.3,0.09841895398777402,0.1,0.002232135349924484,0.5,0.3,1.4547284267080891e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049758715274711346,0.0035245910414599723,0.0021167264564494023,0.0014790134792563765,1.0443832308988798e-08,3.7481132367114186e-06
2.5500000000000003,2.117167560686131,0.9841911669067734,0.14282134943468588,0.00376286569990224,0.00014606513180737113,2.658615615496618e-06,0.24268613051253196,0.5,0.3,0.09841911669067735,0.1,0.0022408553445127247,0.5,0.3,1.4606513180737114e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049757737649725214,0.0035371200363374686,0.0021171675606861313,0.0014790111065302576,1.052483908624062e-08,3.7628656999022402e-06
2.56,2.1176085254601005,0.9841927937947395,0.14332685269546322,0.0037776179910316457,0.00014665744846846895,2.6703393928474516e-06,0.2426957856604496,0.5,0.3,0.09841927937947395,0.1,0.0022495747266994873,0.5,0.3,1.4665744846846896e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049756760017724756,0.003549646270356603,0.0021176085254601003,0.0014790087340174713,1.0606110898477961e-08,3.7776179910316458e-06
2.57,2.1180493508001534,0.9841944204967834,0.14383224344062576,0.0037923701101011714,0.0001472497926557145,2.682063745625524e-06,0.2427054345044506,0.5,0.3,0.09841944204967834,0.1,0.002258293496548411,0.5,0.3,1.472497926557145e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0497557823787104,0.0035621697615344536,0.0021180493508001536,0.0014790063617834282,1.0687647274343969e-08,3.7923701101011714e-06
2.58,2.118490036734953,0.9841960469696943,0.14433752239258044,0.0038071220571129997,0.00014784216437075453,2.6937886737058116e-06,0.24271507704988712,0.5,0.3,0.09841960469696943,0.1,0.002267011654123508,0.5,0.3,1.4784216437075454e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04975480473268253,0.0035746905276976544,0.002118490036734953,0.0014790039898911402,1.076944774368732e-08,3.807122057113e-06
2.59,2.1189305832929843,0.9841976731718466,0.1448426902661436,0.003821873832069934,0.00014843456361526925,2.705514176971184e-06,0.24272471330210157,0.5,0.3,0.09841976731718466,0.1,0.0022757291994891502,0.5,0.3,1.4843456361526925e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04975382707964147,0.0035872085864850725,0.0021189305832929844,0.0014790016184013063,1.0851511837557572e-08,3.821873832069934e-06
2.6,2.1193709905025577,0.9841992990631444,0.1453477477686475,0.003836625434975381,0.00014902699039097116,2.7172402553120533e-06,0.24273434326642646,0.5,0.3,0.09841992990631444,0.1,0.0022844461327100555,0.5,0.3,1.4902699039097116e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049752849419587464,0.003599723955350442,0.0021193709905025578,0.001478999247372394,1.0933839088200605e-08,3.836625434975381e-06
2.61,2.1198112583918087,0.9842009246049681,0.1458526956000447,0.003851376865833323,0.00014961944469960378,2.728966908626032e-06,0.2427439669481844,0.5,0.3,0.09842009246049682,0.1,0.002293162453851273,0.5,0.3,1.4961944469960378e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049751871752520736,0.0036122366515649487,0.002119811258391809,0.0014789968768607177,1.1016429029054054e-08,3.851376865833323e-06
2.62,2.1202513869887016,0.9842025497601218,0.14635753445301072,0.003866128124648303,0.0001502119265429407,2.740694136817618e-06,0.24275358435268835,0.5,0.3,0.09842025497601219,0.1,0.0023018781629781746,0.5,0.3,1.5021192654294072e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04975089407844145,0.003624746692219768,0.0021202513869887016,0.0014789945069205149,1.1099281194742853e-08,3.866128124648303e-06
2.63,2.1206913763210298,0.9842041744927832,0.1468622650130448,0.003880879211425397,0.00015080443592278435,2.7524219397978802e-06,0.24276319548524156,0.5,0.3,0.09842041744927832,0.1,0.0023105932601564364,0.5,0.3,1.5080443592278435e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049749916397349735,0.0036372540942285645,0.00212069137632103,0.0014789921376040182,1.1182395121074758e-08,3.880879211425397e-06
2.64,2.121131226416418,0.9842057987684556,0.14736688795856906,0.003895630126170202,0.00015139697284096508,2.764150317484172e-06,0.24277280035113755,0.5,0.3,0.09842057987684556,0.1,0.0023193077454520352,0.5,0.3,1.513969728409651e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049748938709245655,0.0036497588743299365,0.0021211312264164182,0.001478989768961528,1.1265770345035983e-08,3.895630126170202e-06
2.65,2.121570937302325,0.9842074225539205,0.1478714039610257,0.0039103808688888105,0.00015198953729934003,2.775879269799846e-06,0.2427823989556603,0.5,0.3,0.09842074225539205,0.1,0.0023280216189312296,0.5,0.3,1.5198953729934003e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04974796101412923,0.003662261049089829,0.002121570937302325,0.0014789874010414793,1.1349406404786825e-08,3.910380868888811e-06
2.66,2.122010509006043,0.984209045817193,0.1483758136849727,0.003925131439587796,0.0001525821292997924,2.7876087966739925e-06,0.24279199130408433,0.5,0.3,0.09842090458171932,0.1,0.0023367348806605528,0.5,0.3,1.525821292997924e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04974698331200046,0.003674760634903899,0.002122010509006043,0.0014789850338905069,1.1433302839657366e-08,3.925131439587796e-06
2.67,2.1224499415547027,0.9842106685274781,0.14888011778817775,0.003939881838274193,0.00015317474884423026,2.7993388980411792e-06,0.24280157740167446,0.5,0.3,0.09842106685274782,0.1,0.002345447530706802,0.5,0.3,1.5317474884423027e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049746005602859286,0.0036872576479998363,0.002122449941554703,0.0014789826675535118,1.15174591901432e-08,3.939881838274194e-06
2.68,2.1228892349752715,0.9842122906551287,0.14938431692171056,0.003954632064955484,0.0001537673959345858,2.811069573841211e-06,0.24281115725368624,0.5,0.3,0.09842122906551287,0.1,0.0023541595691370285,0.5,0.3,1.5376739593458582e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0497450278867056,0.003699752104439654,0.0021228892349752716,0.0014789803020737182,1.1601874997901225e-08,3.954632064955484e-06
2.69,2.123328389294558,0.984213912171605,0.14988841173003362,0.003969382119639576,0.00015436007057281444,2.822800824018896e-06,0.24282073086536576,0.5,0.3,0.09842139121716051,0.1,0.0023628709960185237,0.5,0.3,1.5436007057281445e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049744050163539284,0.003712244020121932,0.002123328389294558,0.001478977937492737,1.168654980574542e-08,3.969382119639576e-06
2.7,2.123767404539211,0.9842155330494359,0.1503924028510914,0.003984132002334792,0.00015495277276089401,2.8345326485238255e-06,0.24283029824194982,0.5,0.3,0.0984215533049436,0.1,0.002371581811418817,0.5,0.3,1.54952772760894e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049743072433360166,0.003724733410784022,0.002123767404539211,0.0014789755738506183,1.1771483157642741e-08,3.984132002334792e-06
2.71,2.1242062807357236,0.9842171532621802,0.1508962909163979,0.00399888171304985,0.00015554550250082382,2.846265047310159e-06,0.2428398593886659,0.5,0.3,0.09842171532621802,0.1,0.0023802920154056616,0.5,0.3,1.5554550250082383e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04974209469616804,0.0037372202920042154,0.0021242062807357237,0.0014789732111859112,1.1856674598708957e-08,3.9988817130498504e-06
2.72,2.1246450179104333,0.9842187727843913,0.15140007655112298,0.004013631251793854,0.00015613825979462407,2.857998020336426e-06,0.24284941431073223,0.5,0.3,0.09842187727843914,0.1,0.0023890016080470255,0.5,0.3,1.561382597946241e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049741116951962656,0.00374970467920388,0.002124645017910433,0.0014789708495357137,1.194212367520463e-08,4.0136312517938545e-06
2.73,2.1250836160895235,0.9842203915915815,0.1519037603741769,0.0040283806185762725,0.00015673104464433498,2.869731567565328e-06,0.24285896301335774,0.5,0.3,0.09842203915915815,0.1,0.002397710589411086,0.5,0.3,1.56731044644335e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049740139200743765,0.003762186587649554,0.0021250836160895234,0.0014789684889357244,1.2027829934531026e-08,4.028380618576273e-06
2.74,2.1255220752990254,0.9842220096601882,0.15240734299829373,0.0040431298134069316,0.00015732385705201612,2.881465688963559e-06,0.24286850550174244,0.5,0.3,0.09842220096601884,0.1,0.002406418959566219,0.5,0.3,1.573238570520161e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049739161442511046,0.0037746660324550012,0.0021255220752990256,0.0014789661294202935,1.2113792925226149e-08,4.0431298134069315e-06
2.75,2.1259603955648205,0.9842236269675414,0.15291082503011302,0.004057878836295997,0.00015791669701974566,2.8932003845016254e-06,0.24287804178107708,0.5,0.3,0.09842236269675414,0.1,0.002415126718580992,0.5,0.3,1.5791669701974566e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049738183677264174,0.003787143028583245,0.0021259603955648206,0.0014789637710224683,1.2200012196960734e-08,4.057878836295997e-06
2.7600000000000002,2.1263985769126403,0.9842252434918316,0.1534142070702605,0.004072627687253964,0.00015850956454961976,2.9049356541536804e-06,0.24288757185654333,0.5,0.3,0.09842252434918317,0.1,0.0024238338665241587,0.5,0.3,1.5850956454961976e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049737205905002774,0.0037996175908485566,0.0021263985769126403,0.0014789614137740408,1.2286487300534339e-08,4.072627687253964e-06
2.77,2.126836619368069,0.9842268592120799,0.15391748971342697,0.004087376366291643,0.00015910245964375182,2.9166714978973605e-06,0.24289709573331397,0.5,0.3,0.098422685921208,0.1,0.0024325404034646436,0.5,0.3,1.591024596437518e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04973622812572648,0.0038120897339184064,0.002126836619368069,0.0014789590577055924,1.23732177878714e-08,4.087376366291643e-06
2.7800000000000002,2.127274522956544,0.9842284741081083,0.1544206735484464,0.00410212487342015,0.00015969538230427202,2.9284079157136356e-06,0.2429066134165527,0.5,0.3,0.09842284741081084,0.1,0.0024412463294715483,0.5,0.3,1.5969538230427203e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04973525033943484,0.0038245594723154037,0.002127274522956544,0.001478956702846535,1.2460203212017393e-08,4.10212487342015e-06
2.79,2.127712287703359,0.9842300881605114,0.1549237591583722,0.004116873208650892,0.00016028833253332647,2.940144907586659e-06,0.2429161249114144,0.5,0.3,0.09842300881605115,0.1,0.0024499516446141313,0.5,0.3,1.602883325333265e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049734272546127445,0.0038370268204191735,0.0021277122877033593,0.0014789543492251544,1.2547443127134952e-08,4.116873208650892e-06
2.8000000000000003,2.128149913633664,0.9842317013506292,0.1554267471205526,0.00413162137199556,0.0001608813103330769,2.9518824735036304e-06,0.24292563022304503,0.5,0.3,0.09842317013506292,0.1,0.0024586563489618096,0.5,0.3,1.608813103330769e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049733294745803805,0.003849491792468234,0.002128149913633664,0.0014789519968686487,1.2634937088500082e-08,4.131621371995559e-06
2.81,2.128587400772466,0.9842333136605207,0.15592963800670462,0.0041463693634661136,0.00016147431570569986,2.963620613454659e-06,0.24293512935658165,0.5,0.3,0.09842333136605208,0.1,0.00246736044258415,0.5,0.3,1.6147431570569988e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049732316938463424,0.0038619544025618154,0.002128587400772466,0.0014789496458031677,1.2722684652498332e-08,4.1463693634661135e-06
