Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
2.59,2.2247284473348454,0.35646879893445105,0.03356973443412598,0.14515054242732442,0.023854501312657775,0.019744908139157396,0.003307361698640633,0.015923373370304986,0.002387033398355857,0.0012124603379980226,6.924997038850692e-06,1.594436380746903e-06,8.781152901977983e-07,0.012814031998066888,1.958256120923981e-07,1.2439730445754532e-08,0.01685397254100618,0.0017075765540486983,0.00028941694737369324,1.0,1.7999998492281077,0.7119131031471505,0.04449456894669691,0.36628825474647897,0.2271148221766311,0.06318370604530367,0.00039489816278314794,0.027795578442103466,0.015266053392721322,0.13269217487267007,0.019108048044365982,0.013685905106871966,0.02272492591162031,4.278319425200992e-05,1.6520753963289647e-05,7.440663564603266e-06,5.1887515150014355e-06,3.916512241847962e-09,0.0006713946886825196,0.0002562806399613378,0.12163449363328091,2.0949054243600706e-06,0.00031846746740609973,1.249709645967869e-07,1.1018842671027516,0.09408051297961854,0.11088581715544485,4.7740667967117145e-05,0.0004770900262531555,2.4249206759960452e-05,6.614723397281267e-05,3.188872761493806e-08,1.3849994077701384e-07,9.138522599122638e-07,0.007129375978689021,0.3019134918616731,0.1765283965116869,0.12289121350681041,2.4879460891509063e-10,6.63452262929684e-08,0.0029030108485464884,0.05026548053920393,0.045434177898318405,0.006402954531524258,0.007187615046303724,3.9165045723289113e-07,1.7562305803955965e-08,3.1888219177570324e-06,0.08846144991511339,0.0003370794508201236,0.06469017411836514,0.028651753319710503,0.0012502944642894813,0.024902711836500117,3.415153108097397e-05,0.0007710346913075906,5.788338947473865e-06
2.6,2.2312615421024176,0.3580855743496431,0.03370404415519069,0.14608252718107917,0.024269735523433453,0.02001767880176417,0.0033683582782790037,0.016139169007283904,0.0024219971561199164,0.0012308206850711045,7.169830685906394e-06,1.6539568295114348e-06,9.120966936395427e-07,0.012893536258222333,2.0381793328704406e-07,1.3035782378579774e-08,0.017089337841070057,0.0017323360037584021,0.0002941773343337672,1.0,1.7999998442274663,0.7140036934727736,0.04462523084204835,0.3675134562789546,0.22803544860728284,0.06405657216564535,0.0004003535760352834,0.028268017223007837,0.015544474105189651,0.1343059666597699,0.019367002808740683,0.013892304644407032,0.0230569868213134,4.415705205966811e-05,1.710484195562089e-05,7.718422651260505e-06,5.371025871269298e-06,4.076358665740881e-09,0.0006740808831038138,0.00025787072516444666,0.12311380277145575,2.1759742346282277e-06,0.0003227833801456781,1.3063423356465498e-07,1.1023761637984066,0.09531826783515898,0.11231184015419021,4.843994312239833e-05,0.0004853947104686691,2.461641370142209e-05,6.736716556558008e-05,3.3079136590228696e-08,1.4339661371812787e-07,9.51149709134979e-07,0.007161711486992862,0.30299942190256884,0.17751813192924676,0.12362226857490906,2.607156475715955e-10,6.952416966475232e-08,0.0029216505436215835,0.050415893353338376,0.04568387769776594,0.006517194109267,0.0072951340910305485,4.0763503574078294e-07,1.8241933872790853e-08,3.3078589484638813e-06,0.08953731110651328,0.00034178675682140113,0.06555655603004408,0.029051874329819097,0.001268197869273215,0.025261722086167216,3.4646720075168044e-05,0.0007837043979876938,5.883546686675344e-06
2.61,2.237788426377702,0.3597029787288276,0.03383821571317563,0.14701612932880764,0.02469003657300018,0.02029281435036399,0.003430143135955783,0.01635680228904011,0.0024572848732277385,0.0012493591291662272,7.421967860714975e-06,1.7153623118449853e-06,9.472016509977461e-07,0.012973114064674728,2.1209054250708082e-07,1.3657008869282685e-08,0.01732675397176597,0.0017573229802811887,0.00029898922486092377,1.0,1.7999998390898124,0.7160922964408647,0.04475576852755404,0.3687362318628652,0.22895593125153907,0.06493700592116478,0.0004058562870072798,0.028745833214913162,0.015826378818884875,0.13593059088614987,0.019628162746848133,0.014100680749809797,0.023392101120030838,4.556757556793239e-05,1.7706353329752083e-05,8.0049783504827e-06,5.558693628172881e-06,4.241810850141617e-09,0.0006767643142635125,0.0002594622812934946,0.12460304164563737,2.2597234810942135e-06,0.0003271360457808022,1.3652251864968823e-07,1.1028651597679193,0.09656512630000624,0.11374803631695109,4.914569746455477e-05,0.0004938007314600036,2.4987182583324544e-05,6.860286271911566e-05,3.4307246236899706e-08,1.484393572142995e-07,9.89755165307344e-07,0.007194059574576552,0.30408336242350814,0.1785079807861351,0.12435362797962782,2.731401773856537e-10,7.283737732037197e-08,0.002940322586576153,0.050565850019538845,0.04593345654700779,0.006632772675267333,0.007403656516417391,4.241801853681053e-07,1.8944033019954923e-08,3.430665775342215e-06,0.0906203939240999,0.0003465350794353194,0.06642949700919755,0.029455481752002147,0.0012862626942805814,0.025623971729569275,3.5146459605623774e-05,0.0007965107725009187,5.979784497218475e-06
2.62,2.244309130256365,0.36132101321822585,0.03397224933392721,0.1479513448112168,0.025115438394168067,0.020570322566808855,0.003492721654551968,0.016576279439623066,0.002492897667331655,0.0012680763693687699,7.681584844596697e-06,1.7787014744877204e-06,9.834607302964828e-07,0.013052764708456895,2.2065159202196148e-07,1.4304326119895864e-08,0.01756622713651607,0.0017825382931031205,0.00030385285582541067,1.0,1.7999998338122112,0.7181789216820369,0.044886182605127306,0.3699565892832381,0.229876272650094,0.06582503221378834,0.0004114064513361771,0.029229051327112923,0.016111787754628727,0.13756604258435326,0.01989153532754768,0.014311040545058502,0.023730278777112618,4.701554029162809e-05,1.8325708604917082e-05,8.300557666895491e-06,5.751883583558765e-06,4.4130318404392295e-09,0.0006794449866785442,0.0002610552941691379,0.12610220570232383,2.3462260887577894e-06,0.00033152558879246134,1.4264347239240684e-07,1.1033512821741889,0.09782108467028697,0.11519440064089147,4.98579533466331e-05,0.0005023087678833613,2.53615273873754e-05,6.985443309103936e-05,3.557402948975441e-08,1.5363169689193394e-07,1.0297066720810987e-06,0.007226420264364517,0.30516531898995786,0.17949793435146064,0.12508528446263184,2.860865223979173e-10,7.628973566853376e-08,0.002959026896224336,0.0507153526238871,0.04618291199553649,0.006749695241778089,0.007513185288976221,4.413022103035703e-07,1.9669214605929655e-08,3.557339674522198e-06,0.0917106950562355,0.0003513245427303214,0.06730899577574541,0.029862586132077318,0.0013044894921523322,0.02598947087533652,3.5650765862062414e-05,0.0008094544320649504,6.0770571165082135e-06
2.63,2.250823683573467,0.36293967897439056,0.03410614524409739,0.14888816965335264,0.025545974954129084,0.020850211224757085,0.0035560992119905046,0.01679760668361985,0.0025288366528551814,0.001286973103836511,7.94886118782924e-06,1.8440239371763209e-06,1.020905153401663e-06,0.013132487489943214,2.295094227389802e-07,1.497867830092799e-08,0.01780776351869828,0.0018079827505527387,0.00030876846342432236,1.0,1.7999998283916812,0.7202635787435095,0.04501647367146935,0.37117453629865327,0.2307964753181714,0.06672067591922268,0.0004170042244951417,0.029717696243561104,0.01640072101898341,0.1392123163510919,0.02015712802034382,0.014523391130940397,0.02407152972242285,4.850173376240598e-05,1.89633360972802e-05,8.605392144992483e-06,5.950726888902727e-06,4.590188454779604e-09,0.0006821229048819479,0.00026264974979886427,0.12761128998850094,2.435556542437143e-06,0.00033595213367239703,1.490049640194632e-07,1.103834557831093,0.0990861388144673,0.11665092767215794,5.057673305710363e-05,0.0005109194990825817,2.5739462076730224e-05,7.11219842398101e-05,3.688047874352642e-08,1.589772237565848e-07,1.0710431534002546e-06,0.007258793579487811,0.30624529715710114,0.18048798402468647,0.1258172308649225,2.995735660185598e-10,7.988628028297964e-08,0.002977763393067053,0.050864403241205766,0.046432241635668496,0.006867966713792079,0.007623723353942918,4.5901779198887573e-07,2.041810306803326e-08,3.687979867121094e-06,0.09280821090072794,0.0003561552703739656,0.06819505073328326,0.030273197981787073,0.0013228788150724622,0.02635822959330748,3.615965501105478e-05,0.000822535991883776,6.175369268486448e-06
2.64,2.257332115895266,0.3645589771661233,0.03423990367143315,0.14982659996662565,0.025981680255968934,0.02113248808863035,0.003620281181654719,0.017020790245291798,0.0025651029408210735,0.0013060500298960722,8.22397969659688e-06,1.9113802902902484e-06,1.0595667949448325e-06,0.013212281719107124,2.38672564123977e-07,1.568103780981551e-08,0.01805136928083663,0.0018336571597132353,0.0003137362831850097,1.0,1.7999998228251979,0.7223462770864851,0.04514664231790532,0.3723900806427755,0.2317165417462484,0.06762396188361712,0.000422649761772607,0.030211792421963767,0.0166931986051492,0.1408694063541706,0.020424948294350157,0.014737739588056877,0.02441586384466369,5.002695566700823e-05,1.9619671888716945e-05,8.919717858111464e-06,6.155357039299572e-06,4.77345128247954e-09,0.0006847980734286629,0.0002642456343821425,0.12913028915798974,2.5277908841991177e-06,0.000340415804905836,1.5561508276215597e-07,1.1043150132083472,0.10036028416873347,0.11811761150008074,5.130205881642147e-05,0.0005196336051193787,2.6121000597921445e-05,7.240562363309438e-05,3.822760580580497e-08,1.6447959393193763e-07,1.113804413130042e-06,0.007291179543322466,0.3073233024722138,0.18147812133700036,0.12654946012898757,3.1362075619631017e-10,8.36321972808839e-08,0.0029965319993325128,0.051013003935460294,0.04668144310310196,0.006987591889097605,0.007735273635744251,4.773439889588159e-07,2.119133589889665e-08,3.822687514484786e-06,0.09391293756944707,0.0003610273856167326,0.06908765996634318,0.03068732777742227,0.0013414312144965845,0.026730257913116232,3.6673143194264706e-05,0.0008357560651549225,6.274725663700194e-06
2.65,2.2638344565235387,0.3661789089737952,0.03437352484468365,0.1507666319474565,0.026422588339202017,0.0214171609141151,0.0036852729322910177,0.017245836348939992,0.0026016976389136165,0.0013253078441047548,8.507126471072169e-06,1.980822107206908e-06,1.099478191324404e-06,0.013292146715358883,2.4814973704215684e-07,1.641240585581684e-08,0.01829705056502337,0.0018595623264817164,0.00031875654997761766,1.0,1.79999981710969,0.7244270260875324,0.045276689130470775,0.3736032300239235,0.23263647440005356,0.06853491492516832,0.00042834321828230204,0.030711364091759938,0.016989240391508047,0.14253730633353312,0.02069500361872799,0.014954092977438984,0.024763290991913843,5.159201796844181e-05,2.0295159917575582e-05,9.24377546604958e-06,6.365909900327975e-06,4.9629947408431366e-09,0.000687470496893673,0.00026584293430717765,0.1306591974724054,2.6230067348308836e-06,0.0003449167269787998,1.624821426344982e-07,1.104792674437198,0.1016435157394073,0.11959444575952353,5.203395277827233e-05,0.0005284517667840403,2.6506156882095097e-05,7.370545864582035e-05,3.9616442144138165e-08,1.701425294214434e-07,1.1580311483129822e-06,0.007323578179475904,0.3083993404739518,0.18246833794910727,0.12728196529709482,3.282481171163368e-10,8.753282644227556e-08,0.0030153326389491296,0.051161156759732956,0.04693051407616017,0.007108575457379738,0.00784783903826173,4.962982425215299e-07,2.1989563826488084e-08,3.9615657428437904e-06,0.0950248708890221,0.0003659410113004674,0.06998682124220862,0.03110498596053973,0.0013601472411943261,0.027105565824911925,3.719124652963433e-05,0.0008491152631009825,6.375130999552353e-06
2.66,2.27033073449992,0.36779947558867,0.034507008993507615,0.1517082618759226,0.026868733280306686,0.021704237448664204,0.003751079827911635,0.017472751219270916,0.002638621851540931,0.0013447472423123922,8.798490943497775e-06,2.0524019566568655e-06,1.1406725497069161e-06,0.013372081807383375,2.579498565989145e-07,1.717381304490698e-08,0.01854481349334126,0.0018856990556284827,0.00032382949802762715,1.0,1.799999811242041,0.7265058350399743,0.0454066146899984,0.37481399212464844,0.23355627572056697,0.06945355983572546,0.0004340847489732841,0.031216435252104633,0.017288866140168134,0.1442160096022695,0.020967301463125098,0.01517245834116252,0.025113820972167092,5.3197745027914706e-05,2.0990252069435312e-05,9.577810272676893e-06,6.5825237349154546e-06,5.1589971319782904e-09,0.0006901401798701523,0.0002674416361476675,0.13219800880208035,2.7212833153115517e-06,0.0003494550243854183,1.6961468727663178e-07,1.1052675673160084,0.10293582810538558,0.1210814236332566,5.277243703081862e-05,0.0005373746656061338,2.6894944846247845e-05,7.50215965582327e-05,4.1048039133137314e-08,1.7596981886995552e-07,1.2037649624249363e-06,0.0073559895117734,0.3094734166916427,0.1834586256490365,0.12801473950959005,3.434762608981396e-10,9.159366432946234e-08,0.003034165237518452,0.051308863756197566,0.047179452275039786,0.007230921999334219,0.007961422445095097,5.158983824386913e-07,2.2813450994138322e-08,4.10471966796695e-06,0.09614400640151298,0.00037089626986682524,0.07089253201274724,0.03152618293868014,0.0013790274452917355,0.02748416328007781,3.7713981112569655e-05,0.0008626141950011433,6.476589960552543e-06
2.67,2.2768209786039932,0.3694206782135644,0.03464035634859528,0.1526514861158782,0.027320149194835684,0.02199372543127833,0.0038177072280185654,0.017701541081074072,0.002675876680055481,0.001364368919345042,9.098265918779079e-06,2.1261734199611057e-06,1.1831837591603465e-06,0.013452086333239126,2.6808203535337884e-07,1.796632046058976e-08,0.01879466416773246,0.0019120681508721384,0.00032895536092896583,1.0,1.7999998052190882,0.7285827131532778,0.045536419572079864,0.37602237460231425,0.23447594812450026,0.07037992138009067,0.0004398745086255666,0.03172702967163497,0.017592095496970713,0.14590550905022737,0.021241849297288885,0.015392842698715496,0.0254674635553724,5.4844973733366235e-05,2.1705408273850335e-05,9.922072306330466e-06,6.805339231359125e-06,5.361640707067577e-09,0.0006928071269719057,0.0002690417266647825,0.1337467166293751,2.8227014733700706e-06,0.00035403082162148143,1.7702149509188026e-07,1.1057397173152803,0.10423721541736529,0.12257853784985268,5.351753360110962e-05,0.0005464029838967136,2.728737838690084e-05,7.63541445603713e-05,4.252346839922211e-08,1.8196531837558157e-07,1.2510483803704474e-06,0.007388413564271288,0.31054553664630674,0.18444897635150995,0.12874777600559206,3.593264092117952e-10,9.582037005134714e-08,0.003053029722317564,0.05145612695633168,0.04742825546187577,0.007354635986390256,0.008076026717617084,5.361626333510574e-07,2.366367518320693e-08,4.252256429576257e-06,0.09727033936681825,0.0003758932833546492,0.07180478941424129,0.03195092908514518,0.0013980723763261243,0.027866060192178865,3.824136301744277e-05,0.0008762534682242258,6.579107218579317e-06
2.68,2.283305217309171,0.3710425180725846,0.03477356714324598,0.15359630112506367,0.027776870250200054,0.022285632587409274,0.003885160490003761,0.017932212154239836,0.00271346322404649,0.0013841735661268585,9.406647632087664e-06,2.2021911413430147e-06,1.2270464162316481e-06,0.013532159642227223,2.785555890570584e-07,1.8791024104401235e-08,0.019046608666119718,0.0019386704150620747,0.0003341343716610075,1.0,1.7999997990376213,0.7306576695389347,0.04566610434618342,0.37722838509641243,0.23539549400804222,0.07131402427970968,0.0004457126517481855,0.032243170900286076,0.017898948001392082,0.14760579716567612,0.021518654585087803,0.01561525301460042,0.025824228485647242,5.653455366958803e-05,2.2441096641671774e-05,1.027681655455281e-05,7.034499539177472e-06,5.571111781141168e-09,0.0006954713428649196,0.00027064319284454447,0.13530531406853646,2.9273437445022907e-06,0.00035864424308479673,1.8471158602106619e-07,1.1062091495795405,0.10554767137523367,0.12408578065121842,5.42692644809298e-05,0.0005555374050040011,2.768347132253717e-05,7.770320980007522e-05,4.404382282686029e-08,1.881329526417533e-07,1.2999248752618079e-06,0.007420850361451692,0.31161570586336124,0.1854393821077715,0.12948106813988866,3.758204820880247e-10,1.0021878894609431e-07,0.0030719260225012734,0.0516029483827291,0.04767692144629675,0.007479721784474899,0.00819165467807879,5.571096262541157e-07,2.4540928324632962e-08,4.404285291905491e-06,0.0984038647771174,0.00038093217332239436,0.07272359025359043,0.03237923473240352,0.001417282583385257,0.028251266439463022,3.877340830124149e-05,0.0008900336882720603,6.682687433220151e-06
2.69,2.289783478855445,0.37266499639574213,0.03490664161091678,0.1545427034375647,0.028238930648907673,0.022579966637366816,0.003953444965525161,0.01816477066167663,0.002751382579665182,0.0014041618738934996,9.723835759376295e-06,2.280510786684472e-06,1.2722958105404804e-06,0.013612301091860927,2.89380035402623e-07,1.964905003626603e-08,0.019300653048902106,0.0019655066500637564,0.00033936676259481506,1.0,1.799999792694385,0.7327307132337424,0.0457956695771089,0.3784320312171598,0.23631491574156782,0.0722558932395738,0.0004515993327473363,0.03276488224769089,0.01820944306902984,0.1493168660073974,0.021797724794011954,0.01583969624558598,0.026184125465324736,5.8267347180871694e-05,2.3197793490029056e-05,1.0642302771573317e-05,7.270150283284844e-06,5.7876007080524605e-09,0.0006981328322183355,0.0002722460218372185,0.1368737938401143,3.035294317599313e-06,0.0003632954132335326,1.9269422412596027e-07,1.1066758889376218,0.106867189266185,0.12560314384455554,5.502765159330364e-05,0.0005647786129781535,2.8083237477869992e-05,7.906889931050322e-05,4.561021573368944e-08,1.944767151875259e-07,1.3504388625787547e-06,0.007453299927914843,0.3126839298529362,0.1864298350864005,0.1302146093549473,3.929810007253206e-10,1.047949266630163e-07,0.0030908540687512942,0.05174933004646392,0.04792544807574925,0.007606183646605018,0.008308309134134271,5.787583959939948e-07,2.5445916210809608e-08,4.56091756115199e-06,0.09954457733826495,0.0003860130609780421,0.07364893103241073,0.032811110183133575,0.0014366586150130793,0.028639791863057495,3.931013300127513e-05,0.0009039554587942371,6.787335251896301e-06
