Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,k43,k44,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b,R28,R29
8.120000000000001,0.0,0.0,9.953435754912335e-09,0.0,1.4656424508766607e-10,9.60477465364259e-12,8.456511362909948e-10,0.0,1.5998540612604843e-07,0.0,9e-08,0.0,2.0634920859753387e-10,1.3873692076432369e-06,6.033705907560857e-10,9.336882840550589e-11,2.8755832873960477e-13,5.456179914812788e-13,2.4274045056921724e-12,2.4274045056921724e-12,1.5648827715086778e-08,4.2552692987000366e-09,5.232157744704638e-11,4.35814292882119e-11,1.178358013618286e-08,2.4992234588475117e-09,7.765411524882641e-13,0.0,3.3990374385983683e-06,1.763933303997773e-12,7.786955539449732e-10,2.8176150825372817e-12,1.792841008851512e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4985947299710425e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2428065969207445e-12,1.9359408789124376e-13,0.0,0.0,0.0,9.994026450611972e-14,1.0204820513549054e-11,1.9122804684785275e-13,4.59996798284186e-12,5.602128408025974e-13,5.456179914812788e-16,2.8755832873960477e-16,2.6466897877770295e-10,5.8840455924217566e-12,2.7700473278494734e-09,9.248032510481534e-12,2.1324475503299016e-14,0.0,0.0,4.897048295554776e-14,2.8437509330962816e-10,3.436804558695993e-13,2.0408239092949033e-11,0.0,0.0,0.0,4.474067530146485e-12,2.7674207598014556e-09,1.8817331306521128e-13,5.531976462541332e-10
8.13,0.0,0.0,9.953421399474059e-09,0.0,1.465786005259419e-10,9.591894463190142e-12,8.455406723328449e-10,0.0,1.599853581980918e-07,0.0,9e-08,0.0,2.0634386696581234e-10,1.387341497806355e-06,6.032685578440848e-10,9.34633431389799e-11,2.8820904130112533e-13,5.468721521074852e-13,2.4330178110339678e-12,2.4330178110339678e-12,1.5640645559118617e-08,4.263392603396826e-09,5.235415866719968e-11,4.3607699582848334e-11,1.180832336468673e-08,2.499223245749737e-09,7.767542502628775e-13,0.0,3.3990343838703025e-06,1.7644226763369676e-12,7.815422870136473e-10,2.8210518410710767e-12,1.794881698552005e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.501552870995692e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2411381789483757e-12,1.935685203088387e-13,0.0,0.0,0.0,9.980424923522022e-14,1.0201762039935064e-11,1.9141483122199178e-13,4.61037579869681e-12,5.607799286032147e-13,5.468721521074852e-16,2.882090413011253e-16,2.644960392355376e-10,5.886773029331193e-12,2.771716633141059e-09,9.273222525426154e-12,2.129542552177006e-14,0.0,0.0,4.890476863025771e-14,2.849719696402477e-10,3.4367125037160226e-13,2.0405554909363084e-11,0.0,0.0,0.0,4.484351647281378e-12,2.7690889235108694e-09,1.8816838557047788e-13,5.540694011835724e-10
8.14,0.0,0.0,9.953407060934808e-09,0.0,1.46592939065193e-10,9.579090435183795e-12,8.454304858978561e-10,0.0,1.5998531016606896e-07,0.0,9e-08,0.0,2.063385235778448e-10,1.3873137712719767e-06,6.031665554952914e-10,9.355781977213375e-11,2.888603780526107e-13,5.481275368622826e-13,2.4386368051692217e-12,2.4386368051692217e-12,1.5632456419924786e-08,4.2715228636934285e-09,5.238675593848177e-11,4.36339814513436e-11,1.1833077058414379e-08,2.499223032941758e-09,7.769670582417344e-13,0.0,3.3990313231997954e-06,1.7649113931276627e-12,7.84394990066616e-10,2.8244885075323448e-12,1.796922120166775e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.504512295599511e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2394796228735891e-12,1.9354301666090112e-13,0.0,0.0,0.0,9.966903057742613e-14,1.0198707881794409e-11,1.9160152211917868e-13,4.620793590206624e-12,5.613467877999142e-13,5.481275368622826e-16,2.8886037805261073e-16,2.6432310453748144e-10,5.8895703352134915e-12,2.773386705083586e-09,9.298447797906028e-12,2.126654696425206e-14,0.0,0.0,4.8839442655429914e-14,2.8556909695685035e-10,3.4366204136370807e-13,2.0402877392399334e-11,0.0,0.0,0.0,4.494645802270717e-12,2.7707578221603185e-09,1.8816345635471832e-13,5.549401842878237e-10
8.15,0.0,0.0,9.95339273919519e-09,0.0,1.4660726080481085e-10,9.56636195796557e-12,8.453205772800754e-10,0.0,1.599852620298802e-07,0.0,9e-08,0.0,2.0633317843461908e-10,1.3872860280324407e-06,6.030645836665494e-10,9.36522583513425e-11,2.895123386752107e-13,5.493841451117525e-13,2.444261485831709e-12,2.444261485831709e-12,1.5624260307174535e-08,4.279660069213694e-09,5.2419369646528195e-11,4.366027521445382e-11,1.1857841221830924e-08,2.499222820421858e-09,7.771795781414498e-13,0.0,3.3990282565842617e-06,1.7653994582587504e-12,7.872536656185283e-10,2.827925081885994e-12,1.7989622743627886e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5074730043477183e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2378308494880587e-12,1.9351757701241114e-13,0.0,0.0,0.0,9.953460212540023e-14,1.0195658040043518e-11,1.9178811963874991e-13,4.631221352238588e-12,5.619134186709424e-13,5.493841451117525e-16,2.895123386752107e-16,2.641501748486989e-10,5.892436982354436e-12,2.775057563800895e-09,9.32370843325492e-12,2.1237838454255853e-14,0.0,0.0,4.8774501911756574e-14,2.8616647536315997e-10,3.436528288473552e-13,2.0400206549134385e-11,0.0,0.0,0.0,4.50494998991637e-12,2.7724274761178177e-09,1.881585254187272e-13,5.558099937930928e-10
8.16,0.0,0.0,9.953378434156545e-09,0.0,1.4662156584345505e-10,9.553708424978032e-12,8.45210946774504e-10,0.0,1.599852137894259e-07,0.0,9e-08,0.0,2.0632783153712205e-10,1.3872582680798975e-06,6.029626423146937e-10,9.374665892298635e-11,2.9016492285041665e-13,5.506419762226355e-13,2.4498918507579733e-12,2.4498918507579733e-12,1.5616057230551847e-08,4.287804209571835e-09,5.245200017420859e-11,4.368658119059027e-11,1.1882615859589158e-08,2.4992226081883337e-09,7.773918116659134e-13,0.0,3.399025184021113e-06,1.7658868755902861e-12,7.90118316185644e-10,2.831361564096948e-12,1.8010021618077138e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5104349978281493e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2361917802441486e-12,1.9349220142858285e-13,0.0,0.0,0.0,9.940095752531513e-14,1.0192612515609178e-11,1.919746238800476e-13,4.641659079665396e-12,5.624798214945763e-13,5.506419762226355e-16,2.9016492285041667e-16,2.6397725033439133e-10,5.895372445815367e-12,2.7767292292691105e-09,9.349004537058363e-12,2.120929862677028e-14,0.0,0.0,4.870994330594252e-14,2.8676410496742484e-10,3.436436128239803e-13,2.0397542386667763e-11,0.0,0.0,0.0,4.515264205025611e-12,2.7740979056024822e-09,1.881535927632982e-13,5.56678827936022e-10
8.17,0.0,0.0,9.95336414572094e-09,0.0,1.4663585427906194e-10,9.541129234747188e-12,8.451015946771026e-10,0.0,1.5998516544460643e-07,0.0,9e-08,0.0,2.063224828863395e-10,1.3872304914063122e-06,6.028607313965504e-10,9.384102153345067e-11,2.908181302600617e-13,5.519010295623309e-13,2.4555278976873215e-12,2.4555278976873215e-12,1.5607847199755278e-08,4.295955274372575e-09,5.2484647901635653e-11,4.371289969582698e-11,1.190740097652758e-08,2.4992223962394933e-09,7.776037605064356e-13,0.0,3.39902210550776e-06,1.7663736489538194e-12,7.929889442859037e-10,2.8347979541301435e-12,1.8030417831699208e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.51339827665102e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2345623372526929e-12,1.9346688997486525e-13,0.0,0.0,0.0,9.926809047667104e-14,1.0189571309428583e-11,1.921610349424196e-13,4.652106767365145e-12,5.630459965491244e-13,5.51901029562331e-16,2.908181302600617e-16,2.638043311597947e-10,5.898376203465887e-12,2.7784017213171516e-09,9.37433621514964e-12,2.118092612822368e-14,0.0,0.0,4.864576377061804e-14,2.8736198588236967e-10,3.436343932950181e-13,2.0394884912122047e-11,0.0,0.0,0.0,4.525588442411113e-12,2.775769130685013e-09,1.881486583892241e-13,5.575466849635777e-10
8.18,0.0,0.0,9.953349873791148e-09,0.0,1.4665012620885304e-10,9.52862379086541e-12,8.449925212847962e-10,0.0,1.5998511699532227e-07,0.0,9e-08,0.0,2.0631713248325628e-10,1.387202698003465e-06,6.027588508689361e-10,9.393534622912618e-11,2.9147196058632037e-13,5.531613044988972e-13,2.4611696243618284e-12,2.4611696243618284e-12,1.559963022449778e-08,4.304113253211298e-09,5.2517313206174196e-11,4.3739231043908425e-11,1.1932196577668423e-08,2.499222184573658e-09,7.778154263418955e-13,0.0,3.3990190210416103e-06,1.7668597821527284e-12,7.958655524389999e-10,2.838234251950533e-12,1.8050811391184844e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5163628414486904e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2329424432807763e-12,1.9344164271694327e-13,0.0,0.0,0.0,9.913599473211376e-14,1.0186534422449375e-11,1.923473529252201e-13,4.6625644102213436e-12,5.636119441129268e-13,5.531613044988972e-16,2.914719605863204e-16,2.636314174901778e-10,5.901447736016475e-12,2.7800750596272175e-09,9.399703573605786e-12,2.115271961644538e-14,0.0,0.0,4.858196026425171e-14,2.879601182251483e-10,3.436251702619015e-13,2.0392234132643006e-11,0.0,0.0,0.0,4.535922696890957e-12,2.777441171288185e-09,1.8814372229729703e-13,5.584135631329359e-10
8.19,0.0,0.0,9.953335618270657e-09,0.0,1.4666438172934337e-10,9.516191501974345e-12,8.448837268954801e-10,0.0,1.5998506844147388e-07,0.0,9e-08,0.0,2.063117803288562e-10,1.3871748878629543e-06,6.026570006886586e-10,9.402963305640887e-11,2.9212641351170877e-13,5.544228004010517e-13,2.4668170285263344e-12,2.4668170285263344e-12,1.559140631450654e-08,4.3122781356742006e-09,5.2549996462450114e-11,4.376557554625717e-11,1.1957002668215688e-08,2.499221973189161e-09,7.78026810838886e-13,0.0,3.3990159306200713e-06,1.7673452789625496e-12,7.987481431664477e-10,2.841670457523082e-12,1.8071202303231854e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5193286928754303e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2313320217495151e-12,1.9341645972073893e-13,0.0,0.0,0.0,9.900466409725245e-14,1.0183501855629715e-11,1.925335779278093e-13,4.6730320031229015e-12,5.641776644643556e-13,5.544228004010517e-16,2.9212641351170877e-16,2.634585094908401e-10,5.904586527051016e-12,2.7817492637352993e-09,9.425106718743615e-12,2.1124677760627223e-14,0.0,0.0,4.851852977106321e-14,2.8855850211729593e-10,3.4361594372606173e-13,2.03895900553997e-11,0.0,0.0,0.0,4.5462669632886235e-12,2.7791140471873303e-09,1.88138784488308e-13,5.592794607113688e-10
8.2,0.0,0.0,9.953321379063651e-09,0.0,1.466786209363501e-10,9.503831781747828e-12,8.447752118080239e-10,0.0,1.5998501978296184e-07,0.0,9e-08,0.0,2.06306426424122e-10,1.387147060976198e-06,6.025551808125165e-10,9.412388206170028e-11,2.927814887190847e-13,5.556855166381707e-13,2.4724701079284457e-12,2.4724701079284457e-12,1.5583175479522816e-08,4.3204499113384445e-09,5.258269804235941e-11,4.3791933511981536e-11,1.198181925355317e-08,2.499221762084348e-09,7.782379156518614e-13,0.0,3.3990128342405474e-06,1.7678301431313122e-12,8.016367189916554e-10,2.845106570812771e-12,1.809159057454513e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5222958316071826e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2297309967318383e-12,1.9339134105241207e-13,0.0,0.0,0.0,9.88740924304776e-14,1.0180473609938316e-11,1.9271971004955362e-13,4.68350954096414e-12,5.647431578818162e-13,5.556855166381707e-16,2.9278148871908466e-16,2.6328560732710985e-10,5.9077920630592745e-12,2.7834243530316753e-09,9.450545757115718e-12,2.1096799241285062e-14,0.0,0.0,4.8455469300936114e-14,2.891571376846818e-10,3.43606713688928e-13,2.0386952687584625e-11,0.0,0.0,0.0,4.556621236432999e-12,2.7807877780108274e-09,1.8813384496304734e-13,5.601443759761323e-10
8.21,0.0,0.0,9.953307156075e-09,0.0,1.4669284392500077e-10,9.491544048874797e-12,8.446669763222777e-10,0.0,1.5998497101968678e-07,0.0,9e-08,0.0,2.063010707700355e-10,1.3871192173344348e-06,6.02453391197299e-10,9.421809329140745e-11,2.9343718589164747e-13,5.569494525802894e-13,2.4781288603185363e-12,2.4781288603185363e-12,1.557493772930176e-08,4.328628569772304e-09,5.26154183150772e-11,4.381830524788324e-11,1.2006646339242491e-08,2.4992215512575764e-09,7.78448742423284e-13,0.0,3.399009731900441e-06,1.7683143783798697e-12,8.045312824399951e-10,2.8485425917845966e-12,1.8111976211836665e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5252642583413268e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.228139292950266e-12,1.9336628677836147e-13,0.0,0.0,0.0,9.874427364277892e-14,1.0177449686354498e-11,1.929057493898263e-13,4.6939970186447866e-12,5.653084246437464e-13,5.569494525802894e-16,2.9343718589164747e-16,2.6311271116434156e-10,5.9110638334692566e-12,2.7851003467614038e-09,9.47602079550651e-12,2.1069082750220258e-14,0.0,0.0,4.839277588933073e-14,2.8975602505746146e-10,3.435974801519278e-13,2.0384322036413824e-11,0.0,0.0,0.0,4.566985511158372e-12,2.7824623832405857e-09,1.8812890372230455e-13,5.610083072143522e-10
8.22,0.0,0.0,9.953292949210259e-09,0.0,1.467070507897419e-10,9.479327727042208e-12,8.445590207390767e-10,0.0,1.5998492215154933e-07,0.0,9e-08,0.0,2.062957133675774e-10,1.3870913569287278e-06,6.023516317997858e-10,9.431226679194299e-11,2.940935047129377e-13,5.582146075981013e-13,2.483793283449743e-12,2.483793283449743e-12,1.5566693073612256e-08,4.336814100535313e-09,5.26481576470667e-11,4.384469105846504e-11,1.203148393102112e-08,2.499221340707216e-09,7.786592927837703e-13,0.0,3.3990066235971535e-06,1.768797988402232e-12,8.074318360388728e-10,2.8519785204035654e-12,1.8132359221825546e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.528233973796442e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2265568357746929e-12,1.9334129696522598e-13,0.0,0.0,0.0,9.861520169756318e-14,1.017443008586824e-11,1.9309169604800693e-13,4.704494431069966e-12,5.658734650286183e-13,5.582146075981013e-16,2.940935047129377e-16,2.629398211679147e-10,5.9144013306794615e-12,2.7867772640248338e-09,9.501531940928246e-12,2.1041526990481207e-14,0.0,0.0,4.833044659719692e-14,2.9035516437002885e-10,3.435882431164868e-13,2.0381698109127017e-11,0.0,0.0,0.0,4.57735978230443e-12,2.7841378822125302e-09,1.8812396076686815e-13,5.618712527229109e-10
8.23,0.0,0.0,9.953278758375654e-09,0.0,1.4672124162434732e-10,9.467182244917937e-12,8.444513453602461e-10,0.0,1.5998487317845018e-07,0.0,9e-08,0.0,2.062903542177275e-10,1.3870634797499645e-06,6.022499025767475e-10,9.440640260972528e-11,2.9475044486683785e-13,5.594809810629593e-13,2.4894633750779724e-12,2.4894633750779724e-12,1.5558441522236762e-08,4.345006493178423e-09,5.268091640208827e-11,4.387109124593845e-11,1.2056332034800422e-08,2.4992211304316475e-09,7.78869568352238e-13,0.0,3.399003509328082e-06,1.7692809768658982e-12,8.103383823178006e-10,2.8554143566347025e-12,1.815273961123802e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5312049787120753e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2249835512201669e-12,1.9331637167988524e-13,0.0,0.0,0.0,9.848687061047217e-14,1.017141480948023e-11,1.93277550123482e-13,4.715001773150219e-12,5.66438279314938e-13,5.594809810629593e-16,2.9475044486683784e-16,2.6276693750323094e-10,5.917804050091112e-12,2.7884551237780927e-09,9.527079300617095e-12,2.1014130676324806e-14,0.0,0.0,4.826847851088687e-14,2.909545557609696e-10,3.435790025840286e-13,2.0379080912987703e-11,0.0,0.0,0.0,4.5877440447162654e-12,2.7858142941170915e-09,1.88119016097526e-13,5.627332108083363e-10
8.24,0.0,0.0,9.953264583478075e-09,0.0,1.4673541652192669e-10,9.455107036133708e-12,8.443439504886069e-10,0.0,1.5998482410029011e-07,0.0,9e-08,0.0,2.062849933214645e-10,1.3870355857888602e-06,6.021482034849446e-10,9.450050079117843e-11,2.954080060375718e-13,5.607485723468746e-13,2.495139132961895e-12,2.495139132961895e-12,1.5550183084971118e-08,4.353205737244152e-09,5.271369494120838e-11,4.389750611023131e-11,1.208119065666367e-08,2.4992209204292637e-09,7.790795707360525e-13,0.0,3.399000389090623e-06,1.7697633474121881e-12,8.132509238084667e-10,2.8588501004430454e-12,1.817311738680747e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.534177273848501e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2234193659446718e-12,1.9329151098946096e-13,0.0,0.0,0.0,9.835927444920069e-14,1.0168403858201913e-11,1.9346331171564508e-13,4.72551903980149e-12,5.670028677812461e-13,5.607485723468747e-16,2.954080060375718e-16,2.6259406033571256e-10,5.921271490140247e-12,2.7901339448335997e-09,9.552662982029186e-12,2.0986892533177983e-14,0.0,0.0,4.820686874206794e-14,2.915541993730125e-10,3.4356975855597505e-13,2.037647045528333e-11,0.0,0.0,0.0,4.598138293244372e-12,2.787491637999688e-09,1.881140697150649e-13,5.635941797866876e-10
8.25,0.0,0.0,9.953250424425067e-09,0.0,1.467495755749339e-10,9.443101539267996e-12,8.442368364279809e-10,0.0,1.5998477491696993e-07,0.0,9e-08,0.0,2.062796306797661e-10,1.3870076750359587e-06,6.020465344811285e-10,9.459456138273245e-11,2.9606618790970496e-13,5.620173808225177e-13,2.500820554862949e-12,2.500820554862949e-12,1.5541917771624408e-08,4.361411822266731e-09,5.274649362280867e-11,4.3923935948995526e-11,1.2106059802864087e-08,2.4992207106984685e-09,7.792893015311734e-13,0.0,3.39899726288217e-06,1.7702451036565756e-12,8.161694630448055e-10,2.862285751793646e-12,1.8193492555274448e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.5371508599864884e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2218642072469065e-12,1.9326671496131776e-13,0.0,0.0,0.0,9.82324073333144e-14,1.0165397233055544e-11,1.9364898092389662e-13,4.736046225945125e-12,5.675672307061188e-13,5.620173808225177e-16,2.9606618790970496e-16,2.6242118983080004e-10,5.924803152329707e-12,2.791813745860548e-09,9.578283092836664e-12,2.095981129759922e-14,0.0,0.0,4.8145614427635485e-14,2.9215409535298254e-10,3.435605110337463e-13,2.0373866743325364e-11,0.0,0.0,0.0,4.608542522744645e-12,2.789169932761216e-09,1.8810912162027097e-13,5.644541579834438e-10
8.26,0.0,0.0,9.953236281124826e-09,0.0,1.4676371887517558e-10,9.431165197828945e-12,8.44130003483195e-10,0.0,1.599847256283905e-07,0.0,9e-08,0.0,2.0627426629360902e-10,1.386979747481635e-06,6.019448955220405e-10,9.468858443082327e-11,2.967249901681442e-13,5.632874058632171e-13,2.5065076385453384e-12,2.5065076385453384e-12,1.5533645592018767e-08,4.369624737772255e-09,5.277931280259488e-11,4.3950381057614675e-11,1.2130939479822865e-08,2.4992205012376774e-09,7.794987623223017e-13,0.0,3.3989941307001147e-06,1.7707262491890204e-12,8.190940025630689e-10,2.865721310651571e-12,1.82138651233867e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.540125737927063e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2203180030640673e-12,1.9324198366306412e-13,0.0,0.0,0.0,9.810626343406779e-14,1.016239493507423e-11,1.938345578476445e-13,4.7465833265078784e-12,5.681313683681676e-13,5.632874058632171e-16,2.967249901681442e-16,2.622483261539504e-10,5.928398541261073e-12,2.7934945453854152e-09,9.603939740923779e-12,2.093288571724003e-14,0.0,0.0,4.8084712729625655e-14,2.9275424385175315e-10,3.435512600187603e-13,2.0371269784449453e-11,0.0,0.0,0.0,4.61895672807838e-12,2.790849197158532e-09,1.881041718139294e-13,5.653131437333907e-10
