Time,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa,k1,Km1,J11,J61,k16,k61,phi_pRB,kp,k2,a,Km2,J12,J62,phi_E2F1,k3,k23,J13,J63,k34,Km4,phi_CycDi,k43,phi_CycDa,Fm,k25,J15,J65,phi_AP1,k67,k76,phi_pRBpp,phi_pRBp,k28,J18,J68,k89,Km9,k98,phi_CycEi,phi_CycEa,cell,pRB_synthesis,pRB_phosphorylation,pRBp_dephosphorylation,pRB_degradation,E2F1_synthesis,E2F1_degradation,CycD_synthesis,CycD_inibition,CycD_activation,CycD_degradation,CycD_degradation2,AP1_synthesis,Ap1_degradation,pRBp_phosphorylation,pRBpp_dephosphorylation,pRBpp_degradation,pRBp_degradation,CycE_synthesis,CycE_activation,CycE_inibition,CycE_degradation,CycE_degradation2
3.4,0.6020824253021387,0.06615657071728508,0.22343220372842065,0.11082956563424827,0.09050900378993557,0.11487574834129942,0.0761462124957109,0.08459196627726966,0.10022341079411189,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1382914262431538,0.02179755220540995,0.019846971215185524,0.003010412126510694,0.054546562818236714,0.022343220372842067,0.005958603891890655,0.0009050900378993556,0.0010274870467696618,0.00254908000958771,0.0027152701136980667,0.005329798928772581,0.0011487574834129941,0.004641306014609723,0.00761462124957109,0.003045848499828436,0.0039693942430371046,0.006628706739820308,0.005640063105228682,0.0010022341079411188,0.005075517976636179,0.005011170539705595
3.41,0.6034153541561459,0.06616627356428703,0.22375413407664207,0.11086244122056714,0.09048308063755221,0.11491755565060481,0.07608606591834521,0.08456115014786017,0.10021966819398846,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13826159320228273,0.021839552059219072,0.019849882069286107,0.0030170767707807297,0.05455813592651801,0.022375413407664208,0.005960529127911434,0.0009048308063755222,0.001027565669914128,0.002549836148073044,0.002714492419126566,0.005329545229694278,0.0011491755565060482,0.004641813387571862,0.007608606591834522,0.0030434426367338084,0.003969976413857222,0.006630895871483433,0.005637998473828432,0.0010021966819398847,0.00507366900887161,0.005010983409699424
3.42,0.6047475278575244,0.0661762955970752,0.22407585834500782,0.11089532510967133,0.09045716863854368,0.11495935622994821,0.07602600861654378,0.08453039461549408,0.1002159072160227,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.138231707509172,0.021881499644460192,0.01985288867912256,0.003023737639287622,0.05456971381117895,0.02240758583450078,0.005962454786628439,0.0009045716863854368,0.001027644303179167,0.0025505924775224404,0.0027137150591563103,0.005329292735955157,0.0011495935622994821,0.004642342249619606,0.007602600861654378,0.0030410403446617515,0.003970577735824512,0.006633077890629898,0.005635937840111184,0.001002159072160227,0.005071823676929645,0.005010795360801136
3.43,0.6060789473632965,0.0661866350141203,0.22439737678739466,0.11092821730556676,0.09043126778854062,0.11500115009320472,0.07596604068145654,0.08449969952972464,0.10021212791128667,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1382017697020132,0.02192339503600283,0.019855990504236087,0.0030303947368164824,0.05458129644670746,0.02243973767873947,0.00596438086308684,0.0009043126778854062,0.0010277229466056164,0.0025513489980280354,0.0027129380336562182,0.005329041438556475,0.0011500115009320472,0.004642892473836867,0.007596604068145655,0.0030386416272582617,0.003971198100847217,0.006635252827599676,0.005633881194204762,0.0010021212791128666,0.005069981971783478,0.005010606395564334
3.44,0.6074096136275308,0.06619729002163552,0.22471868965719613,0.11096111781226205,0.09040537808317516,0.11504293725424969,0.07590616220302457,0.08446906474049662,0.10020833033073488,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13817178031508193,0.021965238308540906,0.019859187006490656,0.003037048068137654,0.05459288380768083,0.022471868965719614,0.005966307352388865,0.0009040537808317516,0.001027801600234319,0.002552105709682027,0.0027121613424952546,0.005328791328589886,0.001150429372542497,0.004643463933841258,0.007590616220302457,0.0030362464881209827,0.003971837401298131,0.006637420712571477,0.005631828526262436,0.0010020833033073488,0.0050681438844297965,0.005010416516536744
3.45,0.6087395276012801,0.06620825883351758,0.22503979720732467,0.1109940266337704,0.09037949951808089,0.11508471772696172,0.07584637326999219,0.08443849009814156,0.10020451452520497,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1381417398787799,0.022007029536590676,0.019862477650055273,0.003043697638006401,0.05460447586876553,0.022503979720732467,0.005968234249693279,0.0009037949951808088,0.0010278802641061416,0.0025528626125767193,0.0027113849855424266,0.005328542397236362,0.0011508471772696172,0.0046440565037802195,0.007584637326999219,0.0030338549307996877,0.0039724955300110545,0.006639581575564295,0.005629779826462615,0.0010020451452520498,0.0050663094058884936,0.005010225726260249
3.46,0.6100686902325188,0.06621953967128758,0.2253606996902135,0.11102694377411147,0.09035363208889288,0.11512649152522574,0.07578667396991913,0.08440797545337302,0.10020068054541834,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13811164891967578,0.022048768794488704,0.019865861901386273,0.003050343451162594,0.05461607260471703,0.02253606996902135,0.005970161550214851,0.0009035363208889288,0.001027958938261992,0.0025536197068045637,0.0027106089626667863,0.005328294635765118,0.0011512649152522574,0.004644670058327139,0.007578667396991913,0.003031466958796765,0.003973172380277255,0.0066417354464389415,0.005627735085008538,0.0010020068054541833,0.005064478527202381,0.005010034027270917
3.47,0.6113971024660811,0.06623113076403193,0.22568139735781867,0.11105986923731306,0.0903277757912476,0.11516825866293606,0.07572706438919267,0.08437752065728182,0.10019682844198075,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1380815079605459,0.022090456156389843,0.019869339229209578,0.003056985512330406,0.05462767399037949,0.022568139735781867,0.005972089249223845,0.0009032777579124759,0.0010280376227428329,0.0025543769924582004,0.0027098332737374277,0.0053280480355325606,0.0011516825866293605,0.00464530447267747,0.0075727064389192675,0.003029082575567707,0.003973867845841916,0.006643882354899557,0.005625694292127955,0.0010019682844198074,0.005062651239436909,0.005009841422099037
3.48,0.6127247652435985,0.06624303034834328,0.2260018904616209,0.11109280302741308,0.09030193062078293,0.11521001915399945,0.07566754461303982,0.08434712556133132,0.10019295826538305,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13805131752041494,0.022132091696265177,0.019872909104502984,0.0030636238262179926,0.054639280000685644,0.02260018904616209,0.005974017342045523,0.0009030193062078293,0.0010281163175897012,0.002555134469630501,0.0027090579186234876,0.005327802587981245,0.0011521001915399945,0.004645959622544843,0.007566754461303982,0.003026701784521593,0.003974581820900596,0.00664602233049513,0.005623657438072814,0.0010019295826538305,0.005060827533679879,0.005009647913269153
3.49,0.6140516795034376,0.0662552366682614,0.22632217925262768,0.11112574514846126,0.09027609657313818,0.11525177301233809,0.07560811472553931,0.0843167900173526,0.10018907006600176,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13802107811459574,0.022173675487900012,0.01987657100047842,0.003070258397517188,0.054650890610656574,0.02263221792526277,0.005975945824059642,0.0009027609657313818,0.0010281950228437239,0.002555892138414609,0.002708282897194145,0.005327558284638855,0.0011525177301233808,0.004646635384157179,0.0075608114725539315,0.0030243245890215725,0.003975314200095684,0.006648155402620992,0.005621624513118955,0.0010018907006600177,0.005059007401041155,0.005009453503300089
3.5,0.615377846180638,0.06626774797521416,0.2266422639813753,0.11115869560452106,0.090250273643954,0.11529352025189274,0.07554877480963393,0.08428651387753976,0.10018516389409979,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13799079025472902,0.022215207604891842,0.019880324392564246,0.00307688923090319,0.054662505795401495,0.022664226398137532,0.00597787469069998,0.0009025027364395399,0.0010282737385461343,0.0025566499989039845,0.0027075082093186197,0.005327315117117193,0.0011529352025189275,0.004647331634252811,0.007554877480963393,0.0030219509923853573,0.00397606487851285,0.006650281600520309,0.00561959550756579,0.001001851638940998,0.005057190832652385,0.00500925819470499
3.5100000000000002,0.6167032662068495,0.06628056252795834,0.22696214489793062,0.11119165439967146,0.09022446182887242,0.11533526088662571,0.07548952494714252,0.08425629699444515,0.10018123979982697,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13796045444882302,0.022256688120648335,0.019884168758387503,0.0030835163310342474,0.05467412553011756,0.022696214489793063,0.005979803937453862,0.0009022446182887242,0.001028352464738289,0.0025574080511924437,0.0027067338548661724,0.005327073077111188,0.0011533526088662572,0.004648048250076574,0.0075489524947142525,0.0030195809978857007,0.0039768337516775006,0.006652400953285553,0.005617570411735996,0.0010018123979982697,0.005055377819666708,0.005009061989991349
3.52,0.6180279405102708,0.06629367859252071,0.2272818222518932,0.11122462153800876,0.09019866112353682,0.11537699493052395,0.07543036521877215,0.08422613922097466,0.10017729783322082,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13793007120129186,0.022298117108385314,0.01988810357775621,0.003090139702551354,0.05468574979008965,0.02272818222518932,0.0059817335598616826,0.0009019866112353682,0.0010284312014616841,0.0025581662953742014,0.0027059598337061046,0.005326832156397912,0.0011537699493052395,0.0046487851093759336,0.007543036521877215,0.0030172146087508863,0.003977620715551243,0.006654513489859974,0.005615549215975198,0.0010017729783322082,0.005053568353258479,0.005008864891661042
3.5300000000000002,0.6193518700155864,0.06630709444213875,0.22760129629239728,0.11125759702364843,0.09017287152359187,0.11541872239760208,0.07537129570413029,0.08419604041038291,0.10017333804420715,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13789964101299484,0.022339494641124738,0.019892128332641625,0.0030967593500779325,0.05469737855069025,0.02276012962923973,0.005983663553516469,0.0009017287152359186,0.0010285099487579719,0.0025589247315439137,0.002705186145707756,0.00532659234683562,0.0011541872239760208,0.004649542090397074,0.007537129570413029,0.0030148518281652116,0.003978425666528325,0.006656619239039056,0.005613531910651658,0.0010017333804420716,0.005051762424622974,0.005008666902210358
3.54,0.620675057403936,0.06632080881913935,0.22792056725447946,0.11129058081899847,0.09014709302520892,0.11546044323140642,0.07531231637606901,0.08416600049053927,0.10016936047554771,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1378691641465139,0.0223808208552878,0.019896242645741805,0.0031033752870196804,0.05470901178509019,0.022792056725447946,0.0059855939098773835,0.0009014709302520891,0.0010285887062879177,0.0025596833588369646,0.0027044127907562675,0.005326353639394478,0.0011546044323140642,0.004650319103943977,0.0075312316376069015,0.0030124926550427608,0.003979248529148361,0.006658718219037468,0.005611518491088963,0.0010016936047554771,0.005049960029432356,0.005008468023777386
3.5500000000000003,0.621997505936928,0.06633482062624674,0.22823963536819022,0.11132357287264114,0.09012132562473489,0.11550215735212033,0.0752534271712967,0.0841360194143008,0.10016536516755321,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13783864078441696,0.02242209590812595,0.01990044618787402,0.00310998752968464,0.054720649465768,0.022823963536819022,0.005987524619073772,0.000901213256247349,0.001028667473586386,0.002560442176070746,0.0027036397687420465,0.00532611602481425,0.0011550215735212034,0.004651116071946501,0.00752534271712967,0.003010137086851868,0.0039800892375748045,0.006660810444495306,0.0056095089542698194,0.0010016536516755322,0.005048161164858047,0.005008268258377661
3.56,0.6233192131594749,0.06634912727378645,0.22855850090737653,0.11135657326863235,0.09009556931681284,0.11554386490880122,0.07519462836845257,0.08410609689377901,0.10016135218331813,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13780807186747815,0.022463319750284285,0.019904738182135933,0.0031165960657973746,0.0547322915727244,0.022855850090737654,0.005989455684871865,0.0009009556931681284,0.0010287462514252566,0.002561201185178544,0.002702867079504385,0.005325879497052928,0.0011554386490880122,0.004651932812747866,0.007519462836845257,0.003007785134738103,0.003980947636427186,0.006662895963770139,0.00560750328118631,0.0010016135218331814,0.00504636581362674,0.005008067609165907
3.5700000000000003,0.6246401800279707,0.06636372707542318,0.2288771641189716,0.11138958201008271,0.09006982409710644,0.1155855659137469,0.07513592004008202,0.0840762327855335,0.10015732157214202,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1377774578769414,0.022504492455641692,0.019909118122626954,0.0031232009001398537,0.05474393808161374,0.02288771641189716,0.005991387102962707,0.0009006982409710644,0.0010288250398370446,0.002561960386231902,0.0027020947229131932,0.005325644048261986,0.0011558556591374691,0.004652769207393319,0.007513592004008202,0.0030054368016032805,0.00398182362452539,0.006664974804815802,0.005605501462424129,0.0010015732157214203,0.00504457396713201,0.0050078660786071014
3.58,0.6259604074965657,0.06637861835215217,0.22919562524944082,0.1114225991000936,0.09004408996128103,0.11562726037923471,0.07507730225759648,0.08404642694651557,0.10015327338320958,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13774679929050493,0.02254561409792836,0.01991358550564565,0.0031298020374828286,0.05475558896817446,0.022919562524944082,0.0059933188690842205,0.0009004408996128103,0.0010289038388541698,0.0025627197793021525,0.002701322698838431,0.005325409670668842,0.0011562726037923471,0.00465362513743598,0.007507730225759649,0.0030030920903038596,0.00398271710112913,0.0066670469954369085,0.005603503488594469,0.0010015327338320959,0.005042785616790934,0.0050076636691604795
3.59,0.6272798965171282,0.06639379943224623,0.22951388454478375,0.1114556245417584,0.0900183669050037,0.1156689483175237,0.07501877509128432,0.0840166792340645,0.10014920766559125,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13771609658235626,0.022586684750724638,0.01991813982967387,0.0031363994825856414,0.054767244208228795,0.022951388454478375,0.005995250979020752,0.000900183669050037,0.0010289826485089695,0.002563479364460443,0.002700551007150111,0.00532517635657597,0.001156689483175237,0.004654500484933349,0.007501877509128433,0.003000751003651373,0.003983627965934773,0.006669112563290152,0.005601509350333788,0.0010014920766559126,0.00504100075404387,0.005007460383279563
3.6,0.6285986480392056,0.06640926865120282,0.22983194225053571,0.1114886583381639,0.08999265492394316,0.1157106297408567,0.07496033861032139,0.08398698950590378,0.1001451244682438,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13768535022320624,0.022627704487459776,0.019922780595360845,0.003142993240196028,0.05477890377768265,0.02298319422505357,0.0059971834286026305,0.0008999265492394316,0.0010290614688337105,0.00256423914177777,0.0026997796477182946,0.0053249440983600205,0.0011571062974085672,0.004655395132443823,0.00749603386103214,0.0029984135444128556,0.003984556119072169,0.0066711715358855825,0.0055995190383035486,0.0010014512446824381,0.005039219370354227,0.0050072562234121905
3.61,0.6299166630099848,0.06642502435169112,0.23014979861176973,0.1115217004923914,0.08996695401376988,0.1157523046614625,0.0749019928827819,0.08395735762013735,0.1001410238400108,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13765456068032364,0.022668673381410674,0.019927507305507335,0.003149583315049924,0.054790567652525275,0.023014979861176975,0.0059991162137057194,0.0008996695401376988,0.0010291402998605997,0.0025649991113250023,0.002699008620413096,0.005324712888470959,0.001157523046614625,0.004656308963023199,0.007490199288278191,0.0029960797153112764,0.003985501461101467,0.0066732239405878765,0.005597532543189982,0.0010014102384001081,0.005037441457208241,0.005007051192000541
3.62,0.6312339423742548,0.06644106488349905,0.23046745387309828,0.11155475100751812,0.08994126417015591,0.11579397309155787,0.0748437379756491,0.08392778343524585,0.10013690582962326,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1376237284175686,0.02270959150570073,0.019932319465049714,0.003156169711871274,0.054802235808829126,0.02304674538730983,0.006001049330250994,0.0008994126417015591,0.0010292191416217968,0.0025657592731729165,0.0026982379251046774,0.005324482719431214,0.0011579397309155787,0.004657241860221183,0.00748437379756491,0.002993749519025964,0.003986463893009943,0.006675269804617597,0.005595549855703834,0.0010013690582962326,0.005035667006114751,0.005006845291481163
3.63,0.6325504870743663,0.06645738860348038,0.23078490827867498,0.11158780988661837,0.089915585388775,0.1158356350433497,0.07478557395482595,0.08389826681008279,0.10013277048570011,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1375928538954263,0.02275045893329856,0.019937216581044113,0.003162752435371832,0.0548139082227496,0.0230784908278675,0.006002982774204111,0.00089915585388775,0.001029297994149425,0.0025665196273922226,0.00269746756166325,0.005324253583834843,0.001158356350433497,0.004658193708077898,0.007478557395482595,0.002991422958193038,0.003987443316208823,0.00667730915505244,0.0055935709665801215,0.001001327704857001,0.005033896008604967,0.005006638524285006
3.64,0.6338662980501943,0.06647399387550185,0.23110216207219664,0.11162087713276486,0.08988991766530256,0.11587729052903722,0.07472750088514597,0.08386880760387089,0.1001286178567488,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1375619375710404,0.022791275737016843,0.019942198162650554,0.003169331490250972,0.0548255848705248,0.023110216207219664,0.006004916541575,0.0008988991766530256,0.0010293768574755845,0.0025672801740535918,0.0026966975299590767,0.005324025474346696,0.0011587729052903724,0.004659164391120389,0.007472750088514598,0.002989100035405839,0.003988439632530111,0.006679342018828494,0.005591595866577883,0.001001286178567488,0.005032128456232253,0.00500643089283744
