Time,A,C1,C2,M,T,lambda,rho,alpha_1,alpha_2,beta,delta,epsilon,gamma_1,gamma_2,gamma_3,compartment,New_Vicodin_Prescriptions,Vicodin_Use_Transition_Acute_Chronic,Vicodin_Use_Transition_Cessation,Vicodin_Use_Transition_Chronic_Abuse,Vicodin_Use_Transition_Chronic_Exit,Vicodin_Use_Transition_Chronic,Vicodin_Use_Transition_Chronic2_Exit,Vicodin_Use_Transition_Abuse_Treatment_Exit,Vicodin_Use_Transition_Abuse_Relapse_Linear,Vicodin_Use_Transition_Abuse_Relapse_Nonlinear,Vicodin_Use_Transition_Treatment_Succesful
233.25,1601755.558326699,1991785.0731243566,523914.43406527006,1720838.9220327525,89955.80500117132,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153067.5856149334,378584.56284720555,774377.5149147387,26195.721703263505,278849.91023740993,99589.25365621783,73348.02076913782,48052.66674980097,21589.393200281116,115.26976853150308,26357.050865343197
233.5,1601717.6332788016,1991821.2847807172,523925.76879923174,1720865.2012302915,89953.55186920422,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153084.3937969028,378590.34427066415,774389.3405536312,26196.288439961587,278854.97986930044,99591.06423903587,73349.60763189245,48051.52899836405,21588.852448609014,115.26415216397098,26356.390697676838
233.75,1601680.0024473786,1991857.2165071075,523937.016285556,1720891.2779901016,89951.3162121001,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153101.0720680198,378596.08115782234,774401.0750955457,26196.8508142778,278860.0103109951,99592.86082535538,73351.18227997785,48050.400073421355,21588.31589090402,115.25857949659311,26355.735650145325
234.0,1601642.6578232027,1991892.8766527,523948.1789343457,1720917.1572610044,89949.09755407544,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153117.6239668916,378601.774597421,774412.720767452,26197.40894671729,278865.002731378,99594.643832635,73352.74505080841,48049.27973469608,21587.783412978108,115.25304934024635,26355.085583344102
234.25,1601605.5972333697,1991928.2672592038,523959.25738189573,1720942.8405282905,89946.89576612448,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153134.0504457308,378607.4249162239,774424.2782377307,26197.962869094787,278869.95741628855,99596.4133629602,73354.2960334654,48048.16791700109,21587.254983869872,115.24756137023316,26354.44045947447
234.5,1601568.818520497,1991963.3903539667,523970.2522601849,1720968.3292666096,89944.71072016146,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153150.3524500611,378613.0324386541,774435.7481699743,26198.512613009247,278874.87464955536,99598.16951769835,73355.83531642589,48047.06455561491,21586.730572838747,115.24211526420551,26353.800241007306
234.75,1601532.319542559,1991998.247950107,523981.1641969178,1720993.624940075,89942.54228901093,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153166.5309187877,378618.5974868165,774447.1312230338,26199.05820984589,278879.754713015,99599.91239750537,73357.3629875685,48045.96958627677,21586.21014936262,115.23671070213952,26353.1648906802
235.0,1601496.0981727194,1992032.8420466457,523991.99381556606,1721018.7290023628,89940.39034639794,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153182.5867842694,378624.12038051983,774458.4280510633,26199.599690778305,278884.59788653045,99601.64210233229,73358.87913417925,48044.882945181576,21585.693683135505,115.23134736631009,26352.534371494596
235.25,1601460.1522991662,1992067.1746286408,524002.74173540995,1721043.642896815,89938.25476693819,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153198.5209723874,378629.6014372993,774469.6393035668,26200.137086770497,278889.40444800974,99603.35873143205,73360.3838429574,48043.804568974985,21585.181144065165,115.22602494126563,26351.908646712887
235.5,1601424.4798249463,1992101.2476673191,524013.4085715798,1721068.3680565406,89936.13542612827,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153214.3344026173,378635.04097243893,774480.7656254433,26200.67042857899,278894.1746734247,99605.06238336596,73361.87720002118,48042.73439474839,21584.672502270783,115.22074311380271,26351.28767985558
235.75,1601389.0786677985,1992135.06312021,524023.9949350975,1721092.905904517,89934.03220033583,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153230.0279880988,378640.43929899373,774491.8076570327,26201.19974675488,278898.9088368294,99606.75315601051,73363.35929091366,48041.672360033954,21584.1677280806,115.21550157294075,26350.671434698397
236.0,1601353.9467599876,1992168.6229312778,524034.5014329181,1721117.2578536922,89931.94496678974,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153245.6026357084,378645.79672781227,774502.7660341614,26201.72507164591,278903.6072103789,99608.4311465639,73364.83020060854,48040.61840279963,21583.666792029537,115.21030000989661,26350.05987526939
236.25,1601319.0820481393,1992201.9290310547,524044.9286679712,1721141.425307086,89929.87360357033,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153261.059246127,378651.11356755893,774513.6413881887,26202.246433398563,278908.2700643477,99610.09645155274,73366.29001351597,48039.57246144418,21583.16966485688,115.20513811805957,26349.452965846107
236.5,1601284.4824930732,1992234.983336774,524055.2772392023,1721165.409657892,89927.8179895996,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153276.3987139144,378656.39012473624,774524.4343460514,26202.763861960117,278912.8976671484,99611.74916683871,73367.73881348832,48038.53447479219,21582.676317503905,115.20001559296583,26348.85067095268
236.75,1601250.1460696377,1992267.7877525028,524065.5477416146,1721189.2122895792,89925.77800463131,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153291.6219275775,378661.62670370744,774535.1455303107,26203.27738708073,278917.4902853504,99613.38938762515,73369.17668382605,48037.50438208913,21582.186721111513,115.19493213227337,26348.252955356973
237.0,1601216.070766543,1992300.344169275,524075.74076631013,1721212.8345759925,89923.75352924131,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153306.7297696422,378666.8236067184,774545.7755591967,26203.78703831551,278922.0481836985,99615.01720846375,73370.60370728343,48036.48212299629,21581.700847017913,115.18988743573668,26347.659784067702
237.25,1601182.2545861967,1992332.6544652237,524085.8569005317,1721236.2778814565,89921.74444481758,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153321.723116725,378671.98113392043,774556.3250466555,26204.292845026586,278926.57162513136,99616.6327232612,73372.01996607444,48035.4676375859,21581.21866675622,115.18488120518147,26347.07112233155
237.5,1601148.6955445362,1992364.7205057153,524095.89672770386,1721259.543560875,89919.7506335506,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153336.602839603,378677.09958339256,774566.7946023939,26204.794836385194,278931.06087080017,99618.23602528578,73373.42554187855,48034.460866336085,21580.740152052145,115.17991314447964,26346.486935630324
237.75,1601115.3916708634,1992396.5441434816,524105.86082747485,1721282.6329598345,89917.77197842338,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153351.3698032857,378682.1792511636,774577.1848319256,26205.293041373745,278935.51618008746,99619.8272071741,73374.82051584648,48033.4617501259,21580.26527482161,115.1749829595238,26345.907189678048
238.0,1601082.3410076795,1992428.1272187522,524115.7497757577,1721305.5474147042,89915.80836320172,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153366.0248670855,378687.2204312349,774587.4963366169,26205.787488787886,278939.93781062536,99621.40636093762,73376.2049686061,48032.470230230385,21579.794007168413,115.17009035820233,26345.331850418104
238.25,1601049.5416105173,1992459.4715593883,524125.5641447721,1721328.2882527383,89913.85967242443,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153380.5688846898,378692.2234156024,774597.7297137323,26206.278207238607,278944.3260183144,99622.97357796942,73377.57898026811,48031.486248315516,21579.32632138186,115.16523505037401,26344.760884020354
238.5,1601016.9915477769,1992490.5789810158,524135.3045030856,1721350.8567921785,89911.92579139347,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153395.0027042315,378697.1884942793,774607.8855564804,26206.765225154282,278948.68105734227,99624.5289490508,73378.942630432,48030.5097464333,21578.862189934433,115.160416747843,26344.194256878287
238.75,1600984.6889005587,1992521.4512871571,524144.97141565516,1721373.2543423537,89910.00660616417,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153409.3271683604,378702.1159553178,774617.9644540591,26207.248570782758,278953.00318020204,99626.07256435786,73380.29599819172,48029.54066701676,21578.4015854794,115.15563516433355,26343.6319356061
239.0,1600952.6317624985,1992552.0902693649,524154.56544386875,1721395.4822037835,89908.10200353543,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153423.5431143136,378707.00608483236,774627.9669917026,26207.72827219344,278957.2926377111,99627.60451346825,73381.63916214163,48028.57895287495,21577.944480848502,115.15089001546497,26343.07388703588
239.25,1600920.8182395997,1992582.4977073553,524164.0871455867,1721417.5416682789,89906.2118710399,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153437.6513739899,378711.85916702135,774637.8937507255,26208.204357279334,278961.5496790298,99629.12488536777,73382.97220038214,48027.62454718799,21577.490849049573,115.14618101872641,26342.520078214686
239.5,1600889.2464500694,1992612.6753691393,524173.53707518324,1721439.4340190443,89904.33609693412,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153451.652774017,378716.67548418976,774647.74530857,26208.676853759163,278965.77455167955,99630.63376845697,73384.29519052566,48026.677393502076,21577.040663264186,115.14150789345172,26341.970476401693
239.75,1600857.914524151,1992642.625011158,524182.9157835881,1721461.1605307788,89902.47457018882,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153465.5481358254,378721.45531677135,774657.5222388505,26209.145789179405,278969.96750156215,99632.1312505579,73385.60820970233,48025.73743572453,21576.593896845316,115.13687036079439,26341.42504906532
240.0,1600826.8206039588,1992672.348378413,524192.22381832777,1721482.7224697778,89900.62718047904,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153479.3382757204,378726.1989433511,774667.2251114,26209.61119091639,278974.12877297786,99633.61741892065,73386.9113345659,48024.80461811876,21576.15052331497,115.13226814370249,26340.88376388036
240.25,1600795.9628433122,1992701.847204601,524201.4617235673,1721504.1210940352,89898.79381817434,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153493.024004951,378730.9066406877,774676.8544923159,26210.073086178367,278978.25860864413,99635.09236023005,73388.20464129942,48023.87888529936,21575.71051636184,115.12770096689343,26340.34658872508
240.5,1600765.3394075693,1992731.1232122467,524210.63004015136,1721525.3576533445,89896.97437432897,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153506.6061297837,378735.5786837358,774686.410944005,26210.53150200757,278982.35724971455,99636.55616061234,73389.4882056212,48022.96018222708,21575.27384983895,115.12316855682903,26339.81349167839
240.75,1600734.948473461,1992760.1781128347,524219.72930564615,1721546.4333894008,89895.1687406721,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153520.0854515734,378740.2153456682,774695.8950252304,26210.98646528231,278986.4249357969,99638.00890564173,73390.76210279047,48022.048454203825,21574.840497761303,115.11867064169027,26339.284441016924
241.0,1600704.7899459894,1992789.0121072407,524228.75944972795,1721567.348738242,89893.37691206767,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153533.4620052371,378744.81672241323,774705.306932209,26211.437972486397,278990.46169501374,99639.45060536204,73392.02632296192,48021.14369837968,21574.41045889624,115.11420720605356,26338.75943523583
241.25,1600674.863725635,1992817.6253991586,524237.72040435736,1721588.1041352404,89891.59888310621,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153546.7358277559,378749.3829097529,774714.6468608582,26211.88602021787,278994.46755588223,99640.88126995793,73393.28085661004,48020.245911769045,21573.98373194549,115.10977823383638,26338.23847275012
241.5,1600645.1653085472,1992846.0220379315,524246.6136531269,1721608.7020590531,89889.83438553628,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153559.9089097846,378753.9144529917,774723.9159265739,26212.330682656346,278998.44308531046,99642.30110189658,73394.52591143777,48019.354959256416,21573.560252528707,115.10538305567572,26337.721474962127
241.75,1600615.6929640176,1992874.2036496555,524255.4397037434,1721629.1436973603,89888.08331659652,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153572.982012113,378758.41161341924,774733.1146638121,26212.77198518717,279002.3885109518,99643.71018248278,73395.76155852409,48018.470788920524,21573.13999598316,115.10102141360119,26337.20841176278
242.0,1600586.4449737014,1992902.1718484606,524264.19906020176,1721649.4302294056,89886.34557426014,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153585.9558901677,378762.8746504692,774742.2436032325,26213.20995301009,279006.3040587845,99645.10859242303,73396.98786842826,48017.59334921104,21572.722937822433,115.09669305150611,26336.69925325822
242.25,1600557.4196314805,1992929.9282366207,524272.8922228157,1721669.5628260856,89884.62105722674,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153598.8312940707,378767.3038217388,774751.3032717386,26213.644611140786,279010.18995312694,99646.49641183105,73398.2049111942,48016.72258894441,21572.309053734418,115.09239771512662,26336.193969767435
242.5,1600528.615243327,1992957.4744046577,524281.51968824887,1721689.5426500356,89882.90966491436,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153611.6089687,378771.6993830078,774760.294192516,26214.075984412444,279014.0464166521,99647.87372023289,73399.41275635485,48015.85845729981,21571.898319579446,115.08813515202115,26335.692531819906
242.75,1600500.030127168,1992984.8119314513,524290.081949546,1721709.3708557195,89881.21129745137,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153624.2896537464,378776.0615882583,774769.2168850738,26214.5040974773,279017.8736704032,99649.24059657258,73400.61147293645,48015.00090381504,21571.490711388327,115.08390511154983,26335.194910153252
243.0,1600471.6626127467,1993011.9423843438,524298.579496164,1721729.0485895167,89879.52585566846,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153636.8740837725,378780.3906896937,774778.0718652825,26214.9289748082,279021.6719338082,99650.5971192172,73401.80112946297,48014.1498783824,21571.08620536043,115.07970734485365,26334.701075710855
243.25,1600443.511041489,1993038.867319249,524307.012814003,1721748.5769898097,89877.85324109055,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153649.3629882722,378784.6869377582,774786.8596454144,26215.350640700155,279025.4414246949,99651.94336596246,73402.98179396044,48013.305331244665,21570.68477786173,115.0755416048341,26334.21099963953
243.5,1600415.573766364,1993065.5882807588,524315.3823854378,1721767.957187073,89876.1933559288,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153661.757091729,378788.95058115607,774795.5807341828,26215.769119271892,279029.18235930626,99653.27941403794,73404.1535339613,48012.467212990916,21570.28640542291,115.07140764613239,26333.724653287136
243.75,1600387.8491517503,1993092.1068022498,524323.6886893483,1721787.1903039603,89874.54610307256,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153674.057113674,378793.18186687125,774804.2356367821,26216.184434467417,279032.894952315,99654.6053401125,73405.31641650877,48011.63547455251,21569.891064737414,115.06730522510888,26333.242008200257
244.0,1600360.3355732972,1993118.4244059906,524331.932201151,1721806.2774553932,89872.91138608124,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153686.263768746,378797.3810401865,774812.824854927,26216.596610057553,279036.5794168387,99655.92122029954,73406.47050816115,48010.810067198916,21569.498732659496,115.06323409982254,26332.7630361218
244.25,1600333.0314177903,1993144.5426032497,524340.1133928301,1721825.2197486477,89871.2891091764,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153698.37776675,378801.54834470246,774821.3488868915,26217.00566964151,279040.235964455,99657.22713016249,73407.61587499622,48009.99094253371,21569.109386202337,115.05919403001033,26332.287708988686
244.5,1600305.9350830135,1993170.462894402,524348.2327329686,1721844.0182834435,89869.67917723357,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153710.3998127154,378805.6840223576,774829.8082275497,26217.411636648434,279043.8648052163,99658.52314472011,73408.75258261562,48009.1780524904,21568.723002536055,115.05518477706657,26331.815998929436
244.75,1600279.0449776133,1993196.1867690354,524356.2906867793,1721862.6741520318,89868.0814957743,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153722.3306069553,378809.788313447,774838.2033684143,26217.814534338966,279047.466147665,99659.80933845177,73409.8806961491,48008.371349328394,21568.33955898583,115.05120610402241,26331.34787826187
245.0,1600252.3595209622,1993221.7157060597,524364.2877161357,1721881.1884392821,89866.49597095807,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153734.170845126,378813.86145664204,774846.534797677,26218.214385806787,279051.0401988484,99661.08578530299,73411.000280259,48007.570785628865,21567.959033029936,115.04725777552537,26330.883319490713
245.25,1600225.8771430221,1993247.0511738113,524372.2242796037,1721899.562222771,89864.92250957423,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153745.9212182853,378817.90368900966,774854.803000247,26218.611213980184,279054.5871643336,99662.35255869057,73412.11139914452,48006.77631429066,21567.581402297816,115.04333955781851,26330.42229530525
245.5,1600199.5962842081,1993272.1946301623,524380.100832472,1721917.7965728708,89863.36101903401,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153757.5824129514,378821.9152460316,774863.0084577919,26219.0050416236,279058.10724822275,99663.60973150813,73413.21411654608,48005.987888526244,21567.206644568163,115.03945121872022,26329.964778576963
245.75,1600173.5153952525,1993297.147522627,524387.9178267835,1721935.8925528356,89861.81140736243,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153769.1551111618,378825.89636162383,774871.151648776,26219.395891339176,279061.6006531678,99664.85737613135,73414.30849574969,48005.20546185757,21566.83473776698,115.03559252760348,26329.51074235719
