Time,D_1,E_1,R_1,RS_1,theta_1,X_1,GF_1,k1_1,dD_1,aD_1,aE_1,k2_1,aF_1,pX_1,RT_1,qX_1,pS_1,pD_1,qD_1,pE_1,qE_1,atheta_1,k3_1,dtheta_1,qtheta_1,aX_1,f_1,g_1,dX_1,dE_1,fC_1_1,Rb_phos,cell,_1,cyclinD_1,cyclinEsynthesis_1,cyclinEdegradation_1,pRBsynthesis_1,pRBdeplation_1,_2,null2_1,null3_1,E2Fdegradationviacellcycleprogression_1,cellcycleprogression_1,cellcycleprogressionslow_1
1.97,0.1736742731042743,0.3203814568248055,2.437944055108322,0.05729639962819953,0.03160280094994906,0.021624326068121952,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0047595452634787705,1.0,0.09581749049429658,0.022256806652054616,0.1645254105419982,0.001385606617711906,5.978158806857031e-05,0.04622751642041995,0.005748021228733711,0.0018024787723314804,0.04522005142492718,0.0002549767105351005,0.03677059869502798,0.02248929911084683
1.98,0.17440884078298585,0.3220128189190595,2.4374819686108817,0.057683220219015466,0.031665620755476985,0.02176716615520302,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.004834811170102871,1.0,0.09581749049429658,0.02246475298597388,0.1645344565939942,0.0014018613067032942,6.111195915162572e-05,0.046310627769807385,0.005803471443145893,0.0018201305487424504,0.04522006084789801,0.00025705699060406164,0.03692455118463414,0.022637852801411142
1.99,0.17514132557463766,0.3236441083523976,2.4370190656085993,0.058070138778085076,0.03172832186226978,0.021910059752552273,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.004910795613315866,1.0,0.09581749049429658,0.02267338326050423,0.16454348555337237,0.0014182123505125067,6.246334477243116e-05,0.046393515178870554,0.005859053947490974,0.001837835806906237,0.04522007025306403,0.0002591417348255255,0.03707847434976788,0.022786462142654364
2.0,0.1758717206648796,0.3252753240068371,2.4365553483722993,0.05845715138870898,0.031790908141205214,0.022053006123237472,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00498750023899186,1.0,0.09581749049429658,0.022882692369163467,0.16455249797753907,0.0014346597424121665,6.383592917484256e-05,0.04647618435663962,0.005914766789509887,0.0018555941336388384,0.04522007964100587,0.00026123094468480135,0.03723236956859102,0.022935126368166973
2.0100000000000002,0.17660001929142535,0.32690646474284735,2.436090819418724,0.05884425393596164,0.03185338366337274,0.022196004348478984,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005064926645314216,1.0,0.09581749049429658,0.0230926751920314,0.1645614944527312,0.0014512034625956264,6.522989569971985e-05,0.046558641305858815,0.005970608001494952,0.0018734051108176147,0.045220089012334194,0.00026332462206749094,0.03738623828609528,0.023083844522418143
2.02,0.17732621474230773,0.3285375294541789,2.435625480905218,0.0592314426677268,0.03191575213504016,0.022339053737203487,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005143076427055249,1.0,0.09581749049429658,0.023303326599559596,0.1645704755126513,0.0014678435050329954,6.664542848163756e-05,0.04664089148541535,0.006026575653094549,0.0018912683323437868,0.04522009836760495,0.0002654227691277634,0.03754008182383135,0.023232615886691628
2.0300000000000002,0.17805030035784578,0.3301685170124889,2.435159335240082,0.05961871362821509,0.031978017468129984,0.022482153413612767,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005221951131702873,1.0,0.09581749049429658,0.023514641449111265,0.16457944172061623,0.0014845798503639585,6.808271070782702e-05,0.046722940655992286,0.0060826677981212635,0.0019091833870189475,0.04522010770740491,0.0002675253884178532,0.037693901571994294,0.023381439550157278
2.04,0.1787722695289092,0.33179942632278525,2.4346923844720685,0.060006063224429834,0.032040183209750356,0.02262530273046706,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005301552303501822,1.0,0.09581749049429658,0.02372661458884577,0.16458839358740956,0.0015014124932696635,6.954192636442734e-05,0.04680479403472142,0.006138882528114804,0.0019271498757614523,0.04522011703226615,0.00026963248270673424,0.037847698797399965,0.02353031483968574
2.05,0.17949211569886855,0.33343025626744854,2.434224630905819,0.060393487654356835,0.032102253118004354,0.022768500852977682,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005381881439824099,1.0,0.09581749049429658,0.02393924085418411,0.16459733165419813,0.001518341414846794,7.10232584457939e-05,0.0468864571484516,0.0061952179183840765,0.001945167394227514,0.04522012634275239,0.0002717440551608441,0.0380014748372869,0.02367924088709679
2.06,0.18020983236186905,0.3350610057622839,2.433756076486216,0.06078098347882306,0.03216423058612442,0.02291174717579182,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005462940034961061,1.0,0.09581749049429658,0.024152515071768174,0.16460625640960744,0.0015353666104983951,7.252689075123024e-05,0.04696793498069046,0.006251672082326158,0.0019632355502812917,0.045220135639372605,0.0002738601091122151,0.038155230905555254,0.02382821706282349
2.07,0.18092541306476337,0.3366916736999462,2.433286723418863,0.061168547044392556,0.03222611922357868,0.023055040903234805,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005544729536744786,1.0,0.09581749049429658,0.024366432055851716,0.16461516837340084,0.0015524880617861692,7.405300604366602e-05,0.047049232832428435,0.006308243116705079,0.0019813539463609067,0.04522014492266822,0.0002759806482913253,0.03830896828827117,0.0239772425393642
2.08,0.18163885140539507,0.3383222590065916,2.4328165735493315,0.06155617506058217,0.03228792227484654,0.023198381469969657,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005627251390086574,1.0,0.09581749049429658,0.02458098661233435,0.16462406801278343,0.001569705764843358,7.56017878979013e-05,0.04713035546143157,0.006364929156724652,0.0019995221972020417,0.04522015419312592,0.00027810567654376096,0.03846268814818271,0.024126316728768443
2.09,0.18235014103451436,0.33995276058471463,2.4323456289886507,0.06194386401749706,0.032349643205786975,0.02334176811761411,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005710506993852338,1.0,0.09581749049429658,0.024796173535078084,0.16463295582683884,0.0015870197017022391,7.717341880759557e-05,0.04721130795056301,0.006421728320546838,0.0020177399119492333,0.04522016345126556,0.00028023519811608136,0.03861639172191319,0.024275438842318673
2.1,0.18305927565407057,0.3415831773703913,2.4318738914874864,0.06233161076836797,0.032411285117092244,0.023485200319048657,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005794497744145755,1.0,0.09581749049429658,0.0250119876100159,0.1646418322620668,0.0016044298692321536,7.876808208610072e-05,0.04729209483948814,0.0064786387651161025,0.002036006712132777,0.045220172697552255,0.0002823692173200996,0.038770080122768294,0.024424608331810604
2.11,0.18376624901911118,0.34321350827553554,2.431401363066604,0.06271941194195918,0.03247285133588374,0.023628677351433057,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005879224991436782,1.0,0.09581749049429658,0.025228423611393935,0.1646506977975728,0.0016219362499392057,8.038595992063979e-05,0.04737272100043615,0.006535658629920262,0.002054322213525645,0.04522018193248507,0.0002845077388726353,0.03892375453960499,0.024573824445490382
2.12,0.18447105493608315,0.3448437522457253,2.4309280453860165,0.06310726453039267,0.03253434482388001,0.023772198724137265,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.005964690083590796,1.0,0.09581749049429658,0.025445476305954496,0.16465955285984424,0.0016395388414325075,8.202723532685668e-05,0.04745319076237758,0.006592786093564037,0.002072686044373482,0.04522019115650827,0.0002866507675065151,0.03907741603794384,0.024723086673102756
2.13,0.18517368726471548,0.3464739082018876,2.430453940380386,0.06349516529636078,0.03259576877418651,0.023915763748181468,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006050894323253342,1.0,0.09581749049429658,0.025663140449104033,0.1646683979086884,0.0016572376266930915,8.369209014910613e-05,0.04753350879416973,0.006650019316775279,0.002091097826997513,0.04522020037010082,0.00028879830836507295,0.0392310657605004,0.024872394298108728
2.14,0.18587413991632915,0.34810397509869817,2.4299790496231797,0.06388311136620309,0.03265712601421345,0.02405937196776481,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006137839010617263,1.0,0.09581749049429658,0.025881410789170313,0.16467723335125226,0.0016750326040714239,8.538070706973372e-05,0.04761367922126569,0.006707356499725295,0.002109557196277388,0.045220209573686825,0.00029095036655898493,0.03938470472661641,0.0250217468464754
2.15,0.18657240685570334,0.3497339518657039,2.429503374966976,0.06427109963195539,0.032718419607626205,0.024203022726152643,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006225525401068577,1.0,0.09581749049429658,0.02610028206349643,0.1646860596287037,0.001692923757022561,8.709326755441153e-05,0.04769370651618813,0.006764795824283425,0.002128063781000447,0.045220218767725834,0.0002931069476163632,0.039538334034440716,0.025171143635198748
2.16,0.18726848209939384,0.3513638374662877,2.4290269179026622,0.06465912734964617,0.032779652252048035,0.02434671560077848,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006313954747691586,1.0,0.09581749049429658,0.026319749002771932,0.16469487712950046,0.001710911084637972,8.882995391727986e-05,0.04777359460782798,0.0068223355120816676,0.002146617222597183,0.045220227952622497,0.0002952680569845545,0.039691954658693004,0.02532058422480962
2.17,0.1879623597175834,0.35299363083823637,2.4285496802046094,0.0650471915362126,0.03284082688613853,0.024490449965601593,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006403128259178104,1.0,0.09581749049429658,0.026539806327052974,0.16470368627680948,0.0017289945708439736,9.059094721021885e-05,0.04785334777919199,0.006879973766020585,0.002165217156237212,0.04522023712881761,0.00029743370053666096,0.039845567654481454,0.025470067964225657
2.18,0.18865403383240784,0.3546233309532617,2.4280716632849506,0.0654352895729839,0.032901946082115476,0.024634225429758096,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006493047142065667,1.0,0.09581749049429658,0.026760448750167122,0.16471248744103015,0.0017471742154708725,9.237642934492612e-05,0.04793296976934833,0.006937708829075671,0.002183863229817105,0.045220246296697006,0.0002996038840174423,0.03999917395341224,0.02561959444694842
2.19,0.18934349861979105,0.35625293675702313,2.4275928688435955,0.06582341859749494,0.03296301265792941,0.02477804139641165,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00658371255890966,1.0,0.09581749049429658,0.02698167097565997,0.16472128102794734,0.0017654500029117483,9.418658092496611e-05,0.048012464678394366,0.006995538925057631,0.0022025550848034435,0.04522025545668338,0.00030177861360708615,0.04015277456903151,0.025769163052268118
2.2,0.19003074830777872,0.3578824472291958,2.4271132982176185,0.06621157611212436,0.03302402906463819,0.024921897504930134,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006675125670257298,1.0,0.09581749049429658,0.027203467701273285,0.16473006739051343,0.0017838219337319172,9.602158342597246e-05,0.04809183606210509,0.007053462318157913,0.002221292375472749,0.045220264609144384,0.00030395789531036777,0.04030637039129374,0.02591877340512734
2.21,0.19071577717835805,0.3595118613229566,2.42663295303608,0.06659975937083536,0.033084998003646296,0.025065793186251562,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00676728759308487,1.0,0.09581749049429658,0.027425833614818304,0.16473884691773058,0.0018022899927851164,9.788161696934437e-05,0.04817108784406861,0.007111477252966361,0.0022400747495019873,0.045220273754485237,0.00030614173557847683,0.04045996239361565,0.026068424913701625
2.22,0.19139857956579887,0.36114117802558976,2.4261518345645583,0.0669879659929373,0.033145921808965466,0.025209728108563645,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.006860199442504378,1.0,0.09581749049429658,0.027648763398726874,0.16474761994569653,0.0018208541813662998,9.976686256169452e-05,0.04825022340309298,0.007169582014753283,0.0022589018674603304,0.04522028289305603,0.0003083301406406087,0.04061355142571632,0.02621811723290619
2.23,0.19207914985845873,0.3627703962974507,2.4256699443647554,0.06737619334478379,0.03320680306948587,0.025353701729205,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0069538622904610214,1.0,0.09581749049429658,0.0278722517258522,0.16475638684721147,0.0018395144847822122,0.00010167749980894276,0.0483292464924547,0.007227774868747674,0.0022777733831475314,0.04522029202524511,0.0003105231171846059,0.040767138422270734,0.026367849798373203
2.24,0.19275748249712973,0.3643995151330882,2.4251872836341906,0.06776443915862478,0.033267644006159315,0.025497713743828438,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0070482772071844835,1.0,0.09581749049429658,0.028096293264091528,0.1647651479420925,0.0018582709050506724,0.00010361370921636829,0.04840816032012406,0.007286054121152856,0.0022966889633371217,0.04522030115138562,0.00031272067163023754,0.04092072419413485,0.026517622293581577
2.25,0.19343357197682973,0.3660285334996925,2.424703853870559,0.06815270090929017,0.03332844709927299,0.0256417636348593,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007143445220150646,1.0,0.09581749049429658,0.02832088267211448,0.16477390358750083,0.0018771234279226588,0.00010557566984197989,0.04848696847507696,0.007344418057688341,0.0023156482678630013,0.045220310271849584,0.0003149228108694545,0.04107430963858689,0.02666743418025367
2.2600000000000002,0.19410741284515923,0.36765745039877124,2.4242196562066636,0.06854097643811052,0.03338921446057081,0.02578585112410745,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007239367355226012,1.0,0.09581749049429658,0.028546014604061178,0.16478265408752774,0.001896072056130327,0.00010756356165755388,0.04856567400036932,0.007402865005337261,0.0023346509696142484,0.045220319386953776,0.0003171295414802493,0.04122789552894777,0.026817285169071746
2.27,0.19477899970407006,0.3692862648040125,2.423734692079422,0.0689292633246006,0.03344994846552713,0.025929975717826095,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007336044595977587,1.0,0.09581749049429658,0.028771683705191155,0.16479139978424143,0.0019151167758589484,0.00010957756314140407,0.04864428032650016,0.0074613932701533825,0.002353696734369537,0.04522032849705451,0.00031934087052780933,0.041381482726401825,0.02696717474653914
2.2800000000000002,0.19544832720823913,0.37091497572356746,2.423248962560122,0.06931755951542921,0.0335106511204166,0.026074137162732408,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007433477924448706,1.0,0.09581749049429658,0.028997884616662358,0.1648001409665455,0.0019342575905455719,0.00011161785370060971,0.04872279033735823,0.007520001199738756,0.0023727852410438395,0.045220337602452754,0.0003215568047177507,0.04153507196802242,0.027117102649241706
2.29,0.19611539006681245,0.37254358213731287,2.422762469028035,0.06970586269112695,0.03357132469956627,0.02621833498769528,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007531668280837955,1.0,0.09581749049429658,0.02922461197109868,0.16480887796194307,0.001953494486798408,0.00011368461120234861,0.048801207310597824,0.007578687120318627,0.0023919161612708482,0.04522034670348962,0.0003237773512591009,0.04168866408016118,0.02726706838720309
2.3000000000000003,0.19678018304179565,0.37417208305973515,2.4222752124960243,0.0700941709000763,0.03363197110740353,0.0263625689631413,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007630616603899298,1.0,0.09581749049429658,0.02945186039744986,0.16481761104467166,0.0019728274687489003,0.00011577801445836825,0.048879533976507614,0.007637449399946501,0.0024110891799012917,0.0452203558004508,0.00032600251695607944,0.04184225976489085,0.027417071721666953
2.31,0.19744270094977348,0.3758004774766008,2.4217871942887297,0.07048248192027058,0.03369259252065822,0.026506838639392346,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007730323790999805,1.0,0.09581749049429658,0.029679624516477834,0.16482634052818032,0.001992256523415771,0.00011789824069385623,0.04895777346535098,0.007696286384850114,0.0024303039743337196,0.04522036489366279,0.00032823230913368173,0.04199585981495181,0.027567112184968042
2.32,0.198102938660317,0.37742876440843354,2.421298415363567,0.07087079389829606,0.03375319074541845,0.02665114380943549,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007830790738136972,1.0,0.09581749049429658,0.02990789894569726,0.16483506667254577,0.0020117816556133416,0.00012004546809522027,0.049035928359207545,0.0077551964633610585,0.0024495602352641614,0.045220373983396504,0.0003304667346672135,0.042149464898623853,0.02771718956181291
2.33,0.19876089109767903,0.37905694284660174,2.420808876993456,0.07125910470616842,0.033813767864254905,0.026795484043930687,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.007932018300375265,1.0,0.09581749049429658,0.030136678294781023,0.1648437897776582,0.0020314028527574526,0.00012221987321531588,0.0491140016462306,0.00781417800153501,0.0024688576457656216,0.04522038306996433,0.0003327058009712344,0.0423030757762189,0.027867303405687917
2.34,0.1994165532392173,0.3806850118173789,2.4203185800832347,0.07164741258527915,0.03387432558831355,0.026939859157323717,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00803400733148596,1.0,0.09581749049429658,0.030365957170580965,0.1648525100899227,0.0020511201203328605,0.00012442163358579618,0.04919199576551053,0.007873229407803025,0.0024881959022887835,0.04522039215362294,0.0003349495149660652,0.04245669308339327,0.028017453523616665
2.35,0.20006992011706634,0.3823129703174562,2.4198275258569084,0.07203571549833514,0.03393486590933505,0.027084268739543657,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00813675864475627,1.0,0.09581749049429658,0.03059573017245273,0.1648612278961498,0.0020709334461382323,0.00012665092505741274,0.04926991356820331,0.00793234906786915,0.002507574693490577,0.04522040123467109,0.00033719788413083974,0.04261031754917562,0.028167639489125405
