T,H,IC,ICA,IH,INA,INN,INR,INV,S1,X,XE,XN,XR,XV,Y,YN,YR,YV
17.327999,0.40277153,3.1651518,0.93515176,2.2152433,0.014920557,0.0038287456,0.017696666,0.015388613,0.37470883,-1.9853145,0.23181753,-1.2956784,1.9704484,1.664499,0.026793983,1.2517784,1.5507619,3.5121813
17.375999,0.39819407,3.156832,0.92683196,2.1900675,0.014994769,0.0052877683,0.020876015,0.014375478,0.3649433,-1.9816868,0.23165549,-1.0844332,1.9329062,1.6566589,0.023195561,0.91093403,1.9050585,3.5301049
17.424,0.39366868,3.1485429,0.91854292,2.1651776,0.013799064,0.0026579683,0.020408988,0.012541115,0.3554323,-1.9792815,0.23162112,-0.64538866,1.8945464,1.6486073,0.020080404,0.66289753,2.2323558,3.5467823
17.472,0.38919467,3.1402869,0.91028696,2.1405706,0.012487357,0.001678456,0.017774051,0.0131623,0.34616914,-1.9769344,0.23169808,1.9443023,0.3313964,1.6429294,0.017383615,0.8531087,2.5347114,3.5623002
17.52,0.38477153,3.1320665,0.90206653,2.1162434,0.013900765,-0.00078122056,0.016070498,0.011974854,0.33714741,-1.9731039,0.23186184,2.0167286,-2.1883481,1.6355361,0.015049001,1.3114382,2.2239456,3.5767393
17.568001,0.38039866,3.123884,0.89388388,2.0921926,0.012449566,0.00055948639,0.016479636,0.01220838,0.3283608,-1.9708326,0.23211697,1.970484,-2.157172,1.6297575,0.013027926,1.7289536,1.8976589,3.5901747
17.615999,0.37607548,3.1157415,0.88574141,2.0684152,0.010941333,-0.002765419,0.018095572,0.011492806,0.31980318,-1.9687426,0.2324523,1.9223853,-2.1280904,1.6236591,0.01127828,2.1092894,1.6192435,3.6026759
17.664,0.37180144,3.1076415,0.87764138,2.0449078,0.010683925,-0.0015589402,0.020547647,0.010786857,0.31146857,-1.9662478,0.23288251,1.8779972,-2.1020136,1.6173275,0.0097636105,2.4557562,1.3816758,3.6143084
17.712,0.36757597,3.099586,0.86958611,2.0216677,0.0091383271,-0.0016142698,0.02050638,0.011176361,0.30335119,-1.9640324,0.23337245,1.8346962,-2.0797982,1.612407,0.0084523614,2.7713704,1.1789629,3.6251318
17.76,0.36339852,3.0915778,0.86157775,1.9986919,0.0089599621,-0.0013548639,0.020421019,0.010164073,0.29544535,-1.9613355,0.23392068,1.7922813,-2.059854,1.606158,0.0073172124,3.0588791,1.0059911,3.6352031
17.808001,0.35926855,3.0836186,0.85361856,1.9759771,0.0080083953,-0.0018335803,0.021836611,0.0091895033,0.28774557,-1.959236,0.23454401,1.749759,-2.0416653,1.5995781,0.0063345134,3.3207853,0.85839689,3.6445739
17.856001,0.35518551,3.0757105,0.84571064,1.9535203,0.0076806606,-0.00080464943,0.021782415,0.0091634588,0.28024647,-1.9566706,0.23523065,1.7101088,-2.0260878,1.5950578,0.0054837908,3.5593688,0.73245704,3.6532936
17.903999,0.35114887,3.0678561,0.83785605,1.9313189,0.011754413,-0.0022872854,0.020528216,0.0079466468,0.27294278,-1.9515175,0.23597287,1.6685562,-2.0128968,1.5886637,0.0047473195,3.7767065,0.6249944,3.661407
17.952,0.34715813,3.0600569,0.83005697,1.9093697,0.01393495,-0.0019302601,0.022165881,0.0064917314,0.26582944,-1.947583,0.23678517,1.629378,-1.999782,1.5823189,0.0041097561,3.9746902,0.53329819,3.6689563
18.0,0.34321272,3.0523152,0.82231522,1.8876699,0.014268047,-0.0044090669,0.021489101,0.0059634354,0.25890148,-1.9447137,0.23765327,1.5876709,-1.9893066,1.5766907,0.0035578175,4.1550436,0.45505527,3.6759808
18.048,0.33931217,3.0446327,0.81463277,1.8662169,0.013116492,-0.0018499786,0.019426091,0.0049326657,0.25215408,-1.9427329,0.238556,1.5512387,-1.9807518,1.5713438,0.0030800039,4.3193364,0.38829172,3.6825168
18.096001,0.33545592,3.0370114,0.80701149,1.8450075,0.014402776,-0.0024707564,0.021861486,0.0048375181,0.24558254,-1.9393579,0.2395021,1.5125886,-1.9707323,1.566641,0.0026663605,4.4689994,0.33132342,3.6885986
18.143999,0.33164352,3.029453,0.79945314,1.8240393,0.013325867,-0.0033634319,0.022331744,0.0047447383,0.23918225,-1.9373645,0.24049588,1.4731549,-1.9632751,1.5618138,0.0023082693,4.6053348,0.28271323,3.6942577
18.191999,0.32787442,3.0219593,0.7919594,1.8033093,0.011053506,-0.0032386601,0.022631416,0.0031579963,0.23294878,-1.9361778,0.2415179,1.4337788,-1.9559715,1.5557532,0.0019982695,4.7295294,0.24123488,3.6995232
18.24,0.32414818,3.0145319,0.78453189,1.782815,0.009298211,-0.0026213792,0.02332226,0.0029162811,0.22687775,-1.9350104,0.24256112,1.3954141,-1.9496702,1.551591,0.0017299026,4.8426642,0.20584206,3.7044227
18.288,0.32046428,3.0071721,0.77717215,1.7625536,0.0096150674,-0.00019534833,0.020868856,0.00085674849,0.22096494,-1.9319665,0.24366023,1.357201,-1.9455657,1.5446317,0.0014975773,4.945725,0.17564189,3.7089815
18.336,0.31682226,2.9998815,0.76988161,1.7425224,0.011321569,0.00034464407,0.018282669,-9.3412396e-05,0.21520624,-1.9287494,0.24479647,1.316802,-1.9423133,1.5396889,0.0012964532,5.039608,0.14987256,3.7132235
18.384001,0.3132216,2.9926617,0.76266164,1.7227188,0.0095539512,-0.001177459,0.018395098,0.00045829194,0.2095976,-1.927236,0.24595882,1.2703148,-1.93777,1.536123,0.00112234,5.1251307,0.12788397,3.7171707
18.431999,0.3096619,2.9855134,0.75551349,1.7031404,0.009152825,-0.00010154973,0.01670583,0.00077921146,0.20413515,-1.9249387,0.24711071,1.225482,-1.9346116,1.5327399,0.00097161019,5.2030373,0.10912144,3.7208433
18.48,0.30614263,2.9784384,0.74843836,1.6837845,0.0095787495,0.00019928653,0.016227435,0.00042197417,0.19881505,-1.9224591,0.24829014,1.1720456,-1.931519,1.5282602,0.00084112328,5.2740068,0.093111664,3.7242606
18.528,0.30266336,2.9714372,0.74143732,1.6646485,0.0096692163,-0.00017813331,0.014347328,-0.00059272762,0.1936336,-1.9201329,0.24949734,1.106264,-1.9294595,1.5230033,0.00072816072,5.3386564,0.079450764,3.7274404
18.576,0.29922363,2.9645114,0.73451132,1.64573,0.0084273778,-0.00013600488,0.014897708,-0.0034174514,0.1885872,-1.9185625,0.25072566,1.0189059,-1.926433,1.5162544,0.000630369,5.3975487,0.067794129,3.7303991
18.624001,0.29582301,2.9576612,0.72766125,1.6270266,0.0090554468,-0.00020841323,0.013649205,-0.0032145705,0.18367231,-1.915555,0.25198114,0.86125082,-1.9240668,1.5122722,0.00054571067,5.4511971,0.057847697,3.7331522
18.672001,0.29246101,2.9508879,0.72088796,1.6085355,0.0071176733,-0.0019702399,0.012005936,-0.002271066,0.1788855,-1.9146854,0.25325608,0.29521629,-1.9223847,1.5098376,0.00047242193,5.5000677,0.049360562,3.7357137
18.719999,0.28913724,2.9441922,0.71419209,1.5902548,0.0076214192,-0.0023856098,0.012686801,-0.0039401529,0.17422345,-1.9118787,0.25451875,-1.8981454,0.15780888,1.5042,0.00040897584,4.2442446,0.057181701,3.7380974
18.768,0.28585124,2.9375741,0.70757419,1.5721818,0.0086125415,-0.0015731918,0.012252754,-0.0035339543,0.16968291,-1.9088633,0.25580856,-1.7774744,2.1279528,1.5006595,0.00035405051,3.088587,0.52529699,3.7403152
18.816,0.28260258,2.9310348,0.70103478,1.5543141,0.011337547,-0.00079102843,0.012702751,-0.0033738085,0.16526069,-1.9047565,0.25710395,-1.6298888,2.0870299,1.497131,0.00030650166,2.2476015,0.95773941,3.742379
18.864,0.27939084,2.9245744,0.6945743,1.5366496,0.0081014195,0.0026137328,0.012608827,-0.00262877,0.16095373,-1.9049155,0.25837287,-1.4844058,2.0472195,1.4950783,0.0002653386,1.6356064,1.3572274,3.7442992
18.912001,0.27621558,2.9181929,0.6881929,1.5191858,0.0072075375,0.0040462245,0.014049436,-0.0012227503,0.15675901,-1.9032598,0.25962824,-1.3355565,2.0097206,1.4928122,0.00022970373,1.1902502,1.7262723,3.7460859
18.959999,0.27307644,2.911891,0.6818909,1.5019205,0.0058318963,0.0058870181,0.014059342,-0.00052756874,0.15267362,-1.9020001,0.26084909,-1.164906,1.9721096,1.4907056,0.0001988546,0.86615926,2.067194,3.7477484
19.007999,0.26997298,2.9056683,0.67566836,1.4848514,0.0058438601,0.0048269243,0.015876232,-0.0012409317,0.14869469,-1.8997277,0.26206529,-0.92099965,1.937048,1.4863747,0.0001721485,0.63031435,2.3821356,3.7492952
19.056,0.26690477,2.8995252,0.66952527,1.4679762,0.0068278173,0.0061322041,0.016144793,0.00079355773,0.14481947,-1.8970516,0.26327229,0.034900475,1.9024231,1.4858954,0.00014902902,0.46350423,2.6730771,3.7507346
19.104,0.26387143,2.8934615,0.66346157,1.4512929,0.0059223035,0.0071345028,0.018223764,0.0003236004,0.14104523,-1.8954078,0.26444834,2.0298176,-1.7225561,1.4825296,0.00012901447,0.95641553,2.7288918,3.752074
19.152,0.26087257,2.8874769,0.65747702,1.4347991,0.0058939969,0.0069118044,0.016830457,0.00203885,0.13736936,-1.8930286,0.26563165,1.9871707,-2.1529725,1.4801341,0.00011168788,1.4055456,2.3285217,3.7533202
19.200001,0.25790778,2.8815715,0.65157145,1.4184928,0.0055303983,0.0088535286,0.01665931,0.00015878871,0.13378929,-1.8912516,0.26681861,1.9391875,-2.1198328,1.4748281,9.6688236e-05,1.8146807,1.9868922,3.7544796
19.247999,0.25497669,2.8757443,0.64574444,1.4023719,0.005252209,0.0097986041,0.017190659,0.00061471184,0.13030252,-1.8891931,0.26802045,1.8926439,-2.0902545,1.4722826,8.3703038e-05,2.1873825,1.6953849,3.7555587
19.296,0.25207892,2.8699956,0.63999557,1.3864341,0.0061747916,0.0092660692,0.016506273,0.0018317914,0.12690663,-1.8868368,0.26920429,1.8455682,-2.064472,1.4698467,7.2461749e-05,2.5268953,1.4466461,3.7565627
19.344,0.24921408,2.8643243,0.63432437,1.3706775,0.0070293508,0.0095957043,0.017183024,0.0031069964,0.12359923,-1.8841084,0.27033862,1.8000553,-2.0410476,1.4694686,6.2730163e-05,2.8361745,1.2344011,3.7574968
19.392,0.2463818,2.8587303,0.6287303,1.3550999,0.0087523591,0.011127938,0.017288849,0.0011802523,0.12037803,-1.8808777,0.27148828,1.7566911,-2.0204413,1.4646999,5.4305528e-05,3.1179123,1.0532956,3.7583661
19.440001,0.24358171,2.8532126,0.62321264,1.3396994,0.0098213013,0.011086877,0.018897621,0.00059152249,0.11724079,-1.8782356,0.27268574,1.712733,-2.0016253,1.4595354,4.7012312e-05,3.3745615,0.89876115,3.7591748
19.488001,0.24081343,2.8477707,0.61777073,1.324474,0.011578679,0.0096621485,0.018764915,0.00018744578,0.1141853,-1.8749974,0.27388927,1.667755,-1.9856495,1.4554652,4.0698578e-05,3.6083565,0.76689923,3.7599273
19.535999,0.23807663,2.8424039,0.61240387,1.3094214,0.011701034,0.0089584021,0.019242574,0.0026250579,0.11120944,-1.8729435,0.27506894,1.624734,-1.9716901,1.4555007,3.5232773e-05,3.8213317,0.65438342,3.7606275
19.584,0.23537092,2.8371112,0.60711116,1.29454,0.012128132,0.0083076339,0.0190513,0.0056432877,0.10831115,-1.8708031,0.27615941,1.5797276,-1.9594938,1.4577333,3.0501025e-05,4.0153418,0.55837542,3.7612791
19.632,0.23269597,2.8318918,0.60189182,1.2798278,0.01430339,0.0084743043,0.019570537,0.0053373431,0.10548837,-1.8670771,0.27721772,1.5375532,-1.9483906,1.4544885,2.6404748e-05,4.1920748,0.47645324,3.7618854
19.68,0.23005141,2.826745,0.59674495,1.2652828,0.013198348,0.0068796198,0.018965833,0.0064465767,0.10273918,-1.865973,0.27826953,1.4928217,-1.9393035,1.4524225,2.28586e-05,4.3530703,0.40655029,3.7624495
19.728001,0.2274369,2.8216696,0.59166962,1.250903,0.014507342,0.0067863734,0.019786801,0.0051337443,0.10006163,-1.8634156,0.27933052,1.4487878,-1.9306504,1.4476519,1.9788698e-05,4.4997292,0.34690318,3.7629745
19.775999,0.22485211,2.8166649,0.58666486,1.2366866,0.015418093,0.0088424655,0.018827504,0.0046678875,0.097453855,-1.8608147,0.28041327,1.4053594,-1.9240994,1.4444031,1.7131084e-05,4.633328,0.29600719,3.7634628
19.823999,0.2222967,2.8117297,0.58172971,1.2226319,0.016119201,0.0063981172,0.017452694,0.0050109257,0.094914049,-1.8581527,0.28149402,1.3575603,-1.9188212,1.4418409,1.4830385e-05,4.7550297,0.25257844,3.7639172
19.872,0.21977033,2.8068631,0.57686317,1.2087369,0.016344504,0.0054080626,0.016622301,0.0047145784,0.092440434,-1.856349,0.28256071,1.3049058,-1.9139231,1.4387256,1.2838669e-05,4.8658938,0.21552134,3.7643402
19.92,0.21727267,2.8020644,0.57206434,1.1949997,0.018513205,0.0049012066,0.015430371,0.0020277433,0.090031289,-1.8530335,0.28367174,1.2486961,-1.9099276,1.4322225,1.1114441e-05,4.966886,0.18390107,3.7647336
19.968,0.2148034,2.797332,0.56733209,1.1814187,0.017129587,0.0041565895,0.017852949,0.0023667794,0.087684929,-1.8519069,0.28480664,1.1870865,-1.9042217,1.4293323,9.6217755e-06,5.0588846,0.15691999,3.7650998
20.016001,0.21236219,2.7926655,0.56266558,1.1679921,0.017656047,0.0044250013,0.016786329,0.0037515035,0.085399717,-1.8494666,0.28591597,1.1122149,-1.900823,1.4285527,8.3295745e-06,5.1426907,0.13389744,3.7654405
20.063999,0.20994872,2.7880638,0.55806381,1.154718,0.018928135,0.0040870626,0.018268527,0.001797664,0.083174057,-1.8468828,0.28702042,1.0037169,-1.8970898,1.4228216,7.2109156e-06,5.2190337,0.11425264,3.7657573
20.112,0.20756269,2.7835257,0.55352581,1.1415948,0.018995395,0.0065237926,0.017590363,0.0026762991,0.081006408,-1.8448929,0.28817293,0.80936348,-1.8943008,1.4209034,6.2424924e-06,5.2885785,0.097490035,3.7660522
20.16,0.20520377,2.7790506,0.54905063,1.1286207,0.020186786,0.0084372582,0.016586246,0.0038045461,0.078895248,-1.8427238,0.28928593,-0.14730614,-1.782263,1.4199469,5.4041279e-06,5.2769952,0.083186768,3.7663269
20.208,0.20287165,2.7746375,0.5446375,1.1157941,0.018406663,0.0090641342,0.018596424,0.0050248099,0.076839112,-1.8418649,0.29037932,-1.8951185,1.7568686,1.4180808,4.6783553e-06,3.8401322,0.22726114,3.7665823
20.256001,0.20056605,2.7702856,0.54028559,1.1031133,0.017260369,0.0088369632,0.019824659,0.0043224897,0.07483656,-1.8410071,0.29144117,-1.7564783,2.1390314,1.4154617,4.050054e-06,2.7945099,0.68241549,3.7668197
20.304001,0.19828664,2.7659941,0.53599405,1.0905765,0.017058456,0.0070908978,0.021640468,0.0017965065,0.072886191,-1.8395469,0.29253992,-1.6201844,2.1000717,1.408332,3.5061332e-06,2.0335982,1.1028847,3.7670407
20.351999,0.19603315,2.7617621,0.53176224,1.0781823,0.017766092,0.0058259624,0.021115294,0.0017926556,0.070986658,-1.8373935,0.29370353,-1.4912699,2.0613194,1.4050294,3.0352608e-06,1.4798735,1.4913118,3.7672465
20.4,0.19380525,2.7575896,0.5275895,1.0659289,0.018240474,0.0054506105,0.019604854,0.0021281128,0.069136634,-1.8352094,0.29484212,-1.3674706,2.0230639,1.4031032,2.6276264e-06,1.0769216,1.8501388,3.7674379
20.448,0.19160269,2.7534754,0.52347535,1.0538148,0.019464212,0.0017440241,0.020489981,0.0030730951,0.067334823,-1.8326358,0.29595801,-1.2386529,1.9874448,1.4016337,2.274737e-06,0.7836886,2.1816213,3.767616
20.496,0.18942514,2.7494192,0.51941919,1.0418383,0.020871546,0.0014845722,0.01966559,0.0053046714,0.065579966,-1.8301309,0.29704249,-1.0865167,1.9517001,1.4018441,1.9692407e-06,0.57029951,2.487843,3.7677817
20.544001,0.18727235,2.7454207,0.51542073,1.0299979,0.020941934,0.0020503504,0.020412253,0.0089326799,0.063870847,-1.8281184,0.29804668,-0.83393157,1.9181577,1.4052906,1.7047724e-06,0.41501376,2.7707291,3.767936
20.591999,0.18514404,2.7414796,0.51147968,1.0182922,0.021418564,0.0011976419,0.020919092,0.0069068233,0.062206268,-1.8263087,0.2990005,0.47277424,1.4062461,1.3999319,1.475822e-06,0.39428008,3.0320575,3.7680795
20.639999,0.1830399,2.7375958,0.50759584,1.0067195,0.022153689,-0.00079386448,0.020468706,0.0073567075,0.06058507,-1.8239818,0.29997885,2.0144801,-2.1155903,1.3975865,1.2776197e-06,0.8934682,2.9438217,3.768213
20.688,0.18095967,2.7337692,0.50376922,0.99527824,0.022022899,-0.0031441844,0.0182741,0.0069805724,0.059006125,-1.8224112,0.30096912,1.9633698,-2.1511803,1.3947263,1.1060358e-06,1.3482037,2.5119181,3.7683372
20.736,0.17890309,2.7299998,0.49999985,0.98396701,0.02257495,-0.0042869514,0.016203761,0.0077520711,0.057468332,-1.8202703,0.30193526,1.911371,-2.1170816,1.3939098,9.5749567e-07,1.7624451,2.1433816,3.7684529
20.784,0.17686988,2.7262878,0.49628794,0.9727844,0.023918992,-0.0031845043,0.016548252,0.0094390921,0.055970613,-1.817952,0.30285224,1.8617672,-2.0852644,1.3934246,8.2890432e-07,2.1397984,1.8289148,3.7685604
20.832001,0.17485979,2.7226338,0.49263379,0.96172881,0.022756126,-0.0024892041,0.014515224,0.0096958205,0.054511927,-1.8169874,0.30378652,1.813269,-2.0586607,1.390597,7.1758274e-07,2.4835486,1.5605851,3.7686605
20.879999,0.17287253,2.719038,0.48903793,0.95079893,0.023695225,-0.0026742585,0.014398182,0.010153648,0.053091258,-1.8147886,0.30469829,1.7647799,-2.0340199,1.388963,6.2121165e-07,2.7966878,1.3316236,3.7687535
20.927999,0.17090786,2.7155011,0.48550096,0.9399932,0.024045981,-0.0015342489,0.014623509,0.0090864226,0.051707614,-1.8129947,0.30561039,1.7168236,-2.0125089,1.3851545,5.3778314e-07,3.0819421,1.1362541,3.7688403
20.976,0.16896552,2.7120237,0.48202366,0.92931032,0.02456733,0.00027968502,0.013479129,0.0095244115,0.050360031,-1.810617,0.30652836,1.6714376,-1.9939677,1.3836225,4.6555908e-07,3.3417945,0.96954834,3.7689209
21.024,0.16704525,2.708607,0.47860697,0.91874886,0.028247276,-0.0010089005,0.014040754,0.0075610108,0.049047567,-1.8067466,0.30746225,1.6229197,-1.9767318,1.3770494,4.0303465e-07,3.5785069,0.82730085,3.768996
21.072001,0.1651468,2.7052519,0.475252,0.90830737,0.03202593,0.00012682966,0.013729004,0.0083496226,0.047769308,-1.8025028,0.30843166,1.5770665,-1.9624517,1.3758079,3.4890726e-07,3.7941403,0.7059232,3.7690656
21.120001,0.16326992,2.7019601,0.47196004,0.89798462,0.030281695,0.00092333264,0.0096653458,0.008882707,0.046524365,-1.8022056,0.30936956,1.5291034,-1.9514984,1.3754543,3.0204913e-07,3.9905717,0.60235351,3.7691307
21.167999,0.16141438,2.6987324,0.46873248,0.88777912,0.03084879,0.0025786366,0.008734799,0.0071121352,0.045311864,-1.8001332,0.31033865,1.4830524,-1.9412549,1.3681421,2.6148405e-07,4.1695108,0.51397908,3.769191
21.216,0.15957993,2.6955709,0.46557099,0.87768966,0.031282578,-0.00037142774,0.010071657,0.0088687968,0.044130962,-1.7986276,0.31131959,1.4305564,-1.9310151,1.368477,2.2636684e-07,4.3325157,0.43857053,3.7692473
21.264,0.15776633,2.6924775,0.46247739,0.86771482,0.030804705,0.00084738655,0.01256928,0.0087130778,0.042980839,-1.7973043,0.31228346,1.3792235,-1.9211088,1.3660141,1.9596585e-07,4.4810047,0.37422556,3.7692997
21.312,0.15597335,2.6894536,0.45945364,0.85785335,0.030236239,0.002628675,0.013714736,0.008976751,0.041860688,-1.7965122,0.31322345,1.3262162,-1.913078,1.3634616,1.6964771e-07,4.616271,0.31932098,3.7693484
21.360001,0.15420073,2.686502,0.45650193,0.848104,0.029173831,0.0014269478,0.013471384,0.0084334491,0.040769733,-1.7956537,0.31420904,1.2666726,-1.9066976,1.3599728,1.4686408e-07,4.7394915,0.27247173,3.7693937
21.408001,0.15244825,2.6836247,0.45362464,0.83846539,0.030633854,0.0023378006,0.014536468,0.0069559738,0.03970721,-1.7931354,0.31522208,1.1962142,-1.9006929,1.3543725,1.2714028e-07,4.8517394,0.23249596,3.7694359
21.455999,0.15071571,2.6808243,0.45082432,0.8289364,0.029682243,0.0016040867,0.012878588,0.0082779042,0.038672376,-1.7922543,0.31624535,1.1108745,-1.8967658,1.3534012,1.1006539e-07,4.9539919,0.19838527,3.769475
21.504,0.14900284,2.6781037,0.44810373,0.81951565,0.030812876,0.0034070979,0.011978433,0.01069306,0.03766451,-1.7902403,0.31718162,0.99105161,-1.892944,1.3559706,9.5283653e-08,5.0471387,0.16927913,3.7695115
21.552,0.14730944,2.6754658,0.4454658,0.81020194,0.032939181,0.002238513,0.01386937,0.011867783,0.036682915,-1.7871072,0.31805947,0.72640657,-1.8886927,1.3559624,8.2487091e-08,5.1319909,0.1444433,3.7695456
21.6,0.14563529,2.6729138,0.44291371,0.8009941,0.03287321,0.0038583139,0.014489725,0.013480614,0.035726897,-1.7857807,0.31889904,-1.0901202,-1.0238642,1.3569682,7.1409104e-08,4.7095919,0.12325127,3.769577
21.648001,0.14398018,2.6704507,0.44045076,0.79189092,0.031780358,0.0036403653,0.017917151,0.013350056,0.034795798,-1.7851332,0.31971538,-1.8768072,2.1612155,1.3532135,6.1818888e-08,3.4272261,0.40052289,3.7696066
21.695999,0.14234385,2.6680806,0.43808052,0.78289121,0.034577783,0.0034983726,0.020502966,0.015812857,0.033888966,-1.781576,0.32051182,-1.739832,2.1335461,1.3552399,5.3516633e-08,2.4940331,0.84247375,3.7696338
21.743999,0.14072613,2.6658068,0.43580666,0.77399373,0.036107957,0.0031484878,0.02133246,0.014996715,0.033005763,-1.7792763,0.32126394,-1.6140848,2.094847,1.3520809,4.6329369e-08,1.8149376,1.2507457,3.7696593
21.792,0.13912681,2.6636331,0.43363315,0.7651974,0.037948158,0.003220089,0.022543592,0.011899316,0.032145582,-1.7764964,0.32210374,-1.4967846,2.057811,1.3423188,4.0107352e-08,1.3207517,1.627905,3.7696829
21.84,0.13754565,2.6615641,0.43156406,0.75650108,0.037265699,0.0015012346,0.022318887,0.011931015,0.031307817,-1.7754815,0.32302403,-1.3888476,2.0209303,1.3404468,3.4720948e-08,0.96112669,1.9763229,3.7697051
21.888,0.13598245,2.6596036,0.4296037,0.74790353,0.037082039,0.0017565548,0.021382833,0.012003014,0.030491885,-1.7744877,0.32397416,-1.2802708,1.9850428,1.337067,3.0057937e-08,0.69942331,2.2981894,3.7697256
21.936001,0.13443704,2.6577566,0.42775655,0.73940372,0.038680423,0.0009401344,0.017833965,0.01205344,0.029697219,-1.7717373,0.32491785,-1.1625055,1.9485805,1.3325553,2.6021167e-08,0.50897866,2.5955281,3.7697446
21.983999,0.13290918,2.6560273,0.42602721,0.73100048,0.038626127,0.0049469308,0.020114573,0.011124508,0.028923262,-1.7704253,0.3258765,-1.0106162,1.9161826,1.3291874,2.2526534e-08,0.37038982,2.8702078,3.7697623
22.032,0.13139869,2.6544206,0.42442054,0.72269279,0.038627692,0.0061898194,0.018882263,0.01204416,0.028169477,-1.7692823,0.32681644,-0.70111424,1.8834547,1.3293867,1.9501229e-08,0.26953709,3.1239557,3.769779
22.08,0.12990536,2.6529415,0.42294151,0.71447951,0.039488457,0.0050650775,0.020484703,0.012155522,0.027435336,-1.7669313,0.32773918,1.4772412,0.763156,1.3267058,1.688222e-08,0.42977419,3.3583665,3.7697942
22.128,0.12842901,2.6515954,0.42159531,0.70635951,0.039089084,0.0039314022,0.021356789,0.012338825,0.026720328,-1.7661837,0.3286832,1.9958041,-2.1888261,1.3234291,1.4614945e-08,0.92580158,3.0309954,3.7698085
22.176001,0.12696943,2.6503873,0.42038721,0.69833183,0.040619772,0.0062665907,0.02051303,0.010496381,0.026023954,-1.7638171,0.32965517,1.9441798,-2.1494167,1.3170208,1.2652163e-08,1.3776578,2.586302,3.7698219
22.224001,0.12552644,2.6493227,0.41932273,0.69039541,0.041358154,0.0070244712,0.021392919,0.011347438,0.02534573,-1.7619215,0.33070388,1.8928539,-2.1132693,1.3140923,1.0952982e-08,1.7892764,2.2068522,3.7698343
