Time,ATM,AURKB,BAD,BRCA1,CSF1R,MAP2K3,MAP2K4,MAPK13,MAPK14,PARP1,PIK3R1,PKN1,PRKACA,PTEN,SHC1,SRC,TGFBR1,TP53,YWHAZ,ZAK,k_pkn1,kd_pkn1,k_zak,kd_zak,k_map2k3,kd_map2k3,k_mapk14,kd_mapk14,k_map2k4,kd_map2k4,k_tp53,k_atm,kd_tp53,kd_atm,k_mapk13,kd_mapk13,k_prkaca,kd_prkaca,k_src,kd_src,k_bad,kd_bad,k_pik3r1,kd_pik3r1,k_csf1r,kd_csf1r,k_shc1,kd_shc1,k_pten,kd_pten,k_parp1,kd_parp1,k_aurkb,kd_aurkb,k_brca1,kd_brca1,k_ywhaz,kd_ywhaz,k_tgfbr1,kd_tgfbr1,Cell,PKN1_Prod,PKN1_Degrad,ZAK_Prod,ZAK_Degrad,MAP2K3_Prod,MAP2K3_Degrad,MAPK14_Prod,MAPK14_Degrad,MAP2K4_Prod,MAP2K4_Degrad,TP53_Prod,TP53_Degrad,ATM_Prod,ATM_Degrad,MAPK14_Prod2,MAPK13_Prod,MAPK13_Degrad,PRKACA_Prod,PRKACA_Degrad,SRC_Prod,SRC_Degrad,BAD_Prod,BAD_Degrad,TP53_Prod2,TP53_Prod3,PTEN_Prod,PTEN_Degrad,SHC1_Prod,SHC1_Degrad,PIK3R1_Degrad,PARP1_Prod,PARP1_Degrad,AURKB_Prod,AURKB_Degrad,ATM_Prod2,TP53_Prod4,BRCA1_Prod,BRCA1_Degrad,TP53_Prod5,TP53_Prod6,BRCA1_Prod2,SRC_Prod2,YWHAZ_Prod,YWHAZ_Degrad,MAP2K3_Prod2,MAP2K4_Prod2,TGFBR1_Prod,TGFBR1_Degrad,BAD_Degrad2,PIK3R1_Prod,CSF1R_Prod,TGFBR1_Prod2,MAPK14_Prod3,MAPK14_Prod4,PIK3R1_Prod2,CSF1R_Prod2,CSF1R_Degrad,ATM_Prod3,PRKACA_Prod2,TP53_Degrad2
53.0,1.7549912981902416,15.974749620863113,85.34560144628693,2.5781177402259683,0.9440652313543588,9.001779801937975,4.3706452782819225,6.163751551038396,12.914681241400935,24.046610959704335,0.8042350372175595,23.279405009802378,7.359178012522084,13.842089641042572,13.36474769312306,1.6329665777970972,5.661879755969431,34.73899207734265,42.30482117318452,4.500889900968988,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.11639702504901189,2.327940500980238,2.250444950484494,4.655881001960476,5.401067881162785,18.00355960387595,64.57340620700467,1.800355960387595,2.6223871669691534,7.74880874484056,69.4779841546853,1.2914681241400936,5.2649738945707245,8.741290556563845,8.741290556563845,8.629252171453754,12.327503102076792,44.155068075132505,1.4718356025044168,1.6329665777970972,5.0,3.4138240578514774,0.9797799466782583,51.20736086777216,6.94779841546853,6.921044820521286,11.323759511938862,11.099762135887579,111.32293477632666,0.5,0.12023305479852167,72.139832879113,71.886373293884,2.4046610959704338,14.4279665758226,48.09322191940867,51.562354804519366,1.052994778914145,1.5468706441355808,3.509982596380483,0.18881304627087178,4.0508009108720895,3.0459471244692855,0.9001779801937977,0.9001779801937977,2.250444950484494,2.547845890186244,1.9208021765788208,84.60964234636904,1.608470074435119,0.40211751860877976,11.323759511938862,26.72949538624612,26.72949538624612,26.72949538624612,28.321956940630766,1.5974749620863113,31.949499241726226,7.436285786923729
54.0,1.783572310157178,16.22757661262318,84.99894908210794,2.618867718491657,0.960141893207831,9.156384070611992,4.448597010384606,6.275510306739421,13.13947853757312,24.425430069024838,0.8204986334891391,23.662050574772586,7.480807953292944,13.867147622678619,13.589701511511217,1.66060177942957,5.766458040103691,34.78489520883201,43.308341393725705,4.578192035305997,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.11831025287386293,2.366205057477259,2.2890960176529984,4.732410114954518,5.493830442367195,18.312768141223984,65.6973926878656,1.8312768141223985,2.669158206230764,7.883687122543872,69.56979041766402,1.3139478537573122,5.350716930471535,8.897194020769213,8.897194020769213,8.785714429435188,12.551020613478842,44.88484771975766,1.4961615906585888,1.66060177942957,5.0,3.3999579632843178,0.9963610676577419,50.99936944926476,6.956979041766402,6.9335738113393095,11.532916080207382,11.307023820495889,113.77975674799971,0.5,0.1221271503451242,73.27629020707451,73.02409475680432,2.442543006902484,14.655258041414902,48.850860138049676,52.37735436983314,1.0701433860943068,1.5713206310949943,3.567144620314356,0.19202837864156622,4.120372831775398,3.1182005803482507,0.9156384070611994,0.9156384070611994,2.2890960176529984,2.5949061180466613,1.9583789846365063,86.61668278745141,1.6409972669782782,0.41024931674456955,11.532916080207382,27.179403023022434,27.179403023022434,27.179403023022434,28.80425679623493,1.6227576612623182,32.45515322524636,7.563958996309433
55.0,1.8120542355127638,16.479142624294635,84.62956527066343,2.6594188079327674,0.9763499397412855,9.310217247153856,4.526159956540928,6.386711663236674,13.364445694884525,24.802359809845903,0.8368847779498135,24.04278768671305,7.601831262106586,13.888980762348833,13.816499957020396,1.6881427132807734,5.870756279698953,34.82395942175929,44.30910664192043,4.655108623576929,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.12021393843356526,2.4042787686713054,2.3275543117884645,4.808557537342611,5.586130348292314,18.620434494307712,66.82222847442263,1.8620434494307714,2.7156959739245567,8.018667416930715,69.64791884351858,1.3364445694884526,5.436162706538291,9.052319913081856,9.052319913081856,8.941396328531342,12.773423326473347,45.610987572639516,1.5203662524213173,1.6881427132807734,5.0,3.3851826108265373,1.012885627968464,50.777739162398056,6.964791884351858,6.9444903811744165,11.741512559397906,11.513826126362984,116.23476581247536,0.5,0.12401179904922952,74.4070794295377,74.15614180932586,2.4802359809845904,14.881415885907542,49.60471961969181,53.188376158655345,1.0872325413076582,1.5956512847596604,3.6241084710255276,0.19526998794825712,4.189597761219236,3.1902556782182705,0.9310217247153858,0.9310217247153858,2.3275543117884645,2.641840325864529,1.994925750162986,88.61821328384086,1.673769555899627,0.41844238897490676,11.741512559397906,27.63299991404079,27.63299991404079,27.63299991404079,29.290498192238566,1.6479142624294636,32.95828524858927,7.689844520321192
56.0,1.8404362676901125,16.7294539454522,84.23934661216404,2.6997718707521337,0.9926820984050287,9.463283177651444,4.603336055952202,6.497358400744572,13.58954233073827,25.17740960604699,0.8533860731053621,24.42162586469395,7.722250964747334,13.907828249189897,14.0450412226433,1.7155885788621392,5.974768865140025,34.85673068359334,45.30697145128014,4.731641588825722,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.12210812932346976,2.4421625864693954,2.365820794412861,4.884325172938791,5.677969906590866,18.92656635530289,67.94771165369136,1.892656635530289,2.762001633571321,8.153725398442962,69.71346136718668,1.3589542330738271,5.521308803070338,9.206672111904403,9.206672111904403,9.0963017610424,12.994716801489144,46.333505788484004,1.544450192949467,1.7155885788621392,5.0,3.369573864486562,1.0293531473172834,50.54360796729842,6.971346136718669,6.953914124594949,11.94953773028005,11.720161264638907,118.68746934999989,0.5,0.12588704803023495,75.53222881814096,75.2825427545349,2.517740960604699,15.106445763628193,50.35481921209398,53.99543741504267,1.1042617606140674,1.61986312245128,3.680872535380225,0.19853641968100577,4.2584774299431505,3.2621019444921697,0.9463283177651445,0.9463283177651445,2.365820794412861,2.6886459893130112,2.030446985520922,90.61394290256028,1.7067721462107242,0.42669303655268104,11.94953773028005,28.0900824452866,28.0900824452866,28.0900824452866,29.780462952150863,1.67294539454522,33.4589078909044,7.813996546846751
57.0,1.8687175374062388,16.978516833437723,83.83011327886355,2.7399277580449626,1.0091308038675157,9.615585688483788,4.680127237886468,6.607453285240029,13.81472627452291,25.55058883321196,0.8699949508847127,24.798574579002004,7.842070071496776,13.923919156527395,14.275219296812327,1.7429385125343229,6.078489997708203,34.88372900643249,46.301807938631924,4.807792844241895,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.12399287289501003,2.4798574579002004,2.4038964221209476,4.959714915800401,5.7693514130902726,19.231171376967577,69.07363137261454,1.9231171376967577,2.8080763427318804,8.288835764713745,69.76745801286498,1.381472627452291,5.606152612218716,9.360254475772935,9.360254475772935,9.25043459933604,13.214906570480059,47.05242042898065,1.5684140142993552,1.7429385125343229,5.0,3.353204531154542,1.0457631075205938,50.298067967318126,6.976745801286498,6.961959578263698,12.156979995416407,11.926019965830882,121.1373936270576,0.5,0.1277529441660598,76.65176649963588,76.40332575046975,2.5550588833211965,15.330353299927175,51.10117766642392,54.798555160899255,1.1212305224437433,1.6439566548269775,3.7374350748124776,0.20182616077350315,4.327013559817706,3.3337301715814984,0.9615585688483791,0.9615585688483791,2.4038964221209476,2.7353204989686914,2.064950448000223,92.60361587726385,1.7399899017694254,0.43499747544235634,12.156979995416407,28.550438593624655,28.550438593624655,28.550438593624655,30.273924116025473,1.6978516833437725,33.957033666875446,7.936471333993838
58.0,1.8968971520073268,17.226337515322193,83.40360310965771,2.779887314009779,1.025688406741725,9.767128587518112,4.756535422275463,6.71699906931211,14.039954775949862,25.921906821568864,0.8867037569991152,25.173643254109987,7.961291578071261,13.937472059384291,14.506927010734,1.7701916253770278,6.181913687131721,34.905449683928296,47.293492950570176,4.883564293759056,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.12586821627054995,2.5173643254109987,2.441782146879528,5.0347286508219975,5.860277152510867,19.534257175036224,70.19977387974932,1.9534257175036225,2.853921253365278,8.423972865569917,69.81089936785659,1.4039954775949863,5.69069145602198,9.513070844550926,9.513070844550926,9.403798697036954,13.43399813862422,47.76774946842757,1.5922583156142522,1.7701916253770278,5.0,3.3361441243863084,1.0621149752262167,50.042161865794625,6.98108993678566,6.9687360296921455,12.363827374263442,12.131393392777944,123.58408838126245,0.5,0.12960953410784432,77.76572046470659,77.51851881894987,2.5921906821568865,15.553144092941318,51.84381364313773,55.59774628019558,1.138138291204396,1.6679323884058674,3.7937943040146536,0.20513768134834498,4.395207864383151,3.4051314924410523,0.9767128587518112,0.9767128587518112,2.441782146879528,2.7818611592092743,2.0984461847623748,94.58698590114035,1.7734075139982304,0.4433518784995576,12.363827374263442,29.013854021468,29.013854021468,29.013854021468,30.770652202251746,1.7226337515322194,34.452675030644386,8.057326968884565
59.0,1.9249741594326981,17.472922186225677,82.96147498255547,2.8196513720930785,1.0423469887979162,9.917915663083978,4.832562519200934,6.825998491428903,14.265183427923601,26.291372853472584,0.9035046378804452,25.546841266133946,8.079918464817094,13.948695153863525,14.740053366963792,1.7973469680314877,6.2850337228284054,34.92236179837997,48.28191863296202,4.958957831541988,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.12773420633066973,2.554684126613395,2.479478915770994,5.10936825322679,5.9507493978503865,19.835831326167956,71.325917139618,1.9835831326167956,2.89953751152056,8.559110056754161,69.84472359675993,1.4265183427923602,5.774922478298095,9.665125038401868,9.665125038401868,9.556397888000463,13.651996982857806,48.479510788902566,1.615983692963419,1.7973469680314877,5.0,3.318458999302219,1.0784081808188926,49.77688498953328,6.984472359675994,6.974347576931763,12.570067445656811,12.336270658047455,126.02710763896185,0.5,0.13145686426736292,78.87411856041776,78.62814983801555,2.6291372853472588,15.774823712083549,52.58274570694517,56.39302744186157,1.154984495659619,1.691790823255847,3.8499483188653962,0.20846939775958326,4.46306204838779,3.476298141573265,0.9917915663083976,0.9917915663083976,2.479478915770994,2.8282651752727825,2.1309468463020327,96.56383726592404,1.8070092757608904,0.4517523189402226,12.570067445656811,29.480106733927585,29.480106733927585,29.480106733927585,31.270409663937485,1.747292218622568,34.945844372451354,8.176622517515
60.0,1.9529476057883592,17.718277011574102,82.50531237158012,2.8592207610696323,1.059098665304512,10.067950685353335,4.908210429590561,6.9344542769353605,14.490367921502646,26.65899616678631,0.9203897790708914,25.918177946248814,8.19795369779634,13.957787101360118,14.974487854485849,1.824403587751015,6.38784382411652,34.93491275833053,49.2669800326027,5.0339753426766665,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.12959088973124408,2.5918177946248817,2.5169876713383332,5.183635589249763,6.040770411212001,20.13590137070667,72.45183960751322,2.013590137070667,2.9449262577543363,8.694220752901588,69.86982551666107,1.4490367921502647,5.858842817365078,9.816420859181122,9.816420859181122,9.708235987709504,13.868908553870721,49.18772218677804,1.6395907395592682,1.824403587751015,5.0,3.300212494863205,1.094642152650609,49.503187422948066,6.986982551666107,6.978893550680059,12.77568764823304,12.540642805488979,128.46604586539377,0.5,0.13329498083393154,79.97698850035893,79.73224655208347,2.6658996166786313,15.995397700071784,53.31799233357262,57.18441522139265,1.1717685634730155,1.7155324566417793,3.9058952115767185,0.2118197330609024,4.530577808409,3.5472225623473945,1.0067950685353333,1.0067950685353333,2.5169876713383332,2.874529720852434,2.1624669910673604,98.5339600652054,1.8407795581417827,0.4601948895354457,12.77568764823304,29.948975708971698,29.948975708971698,29.948975708971698,31.77295995913536,1.7718277011574104,35.436554023148204,8.29441858580548
61.0,1.9808164585048815,17.962408124291127,82.03661421004566,2.898596296971017,1.0759351756571587,10.217237404622258,4.983481044348976,7.0423691368049735,14.715461675898167,27.02478595067398,0.93735106536877,26.287662576438382,8.31540022743333,13.964935392581035,15.210114628075722,1.8513604519048987,6.490337390703486,34.94352114790132,50.24858949589734,5.108618702311128,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.1314383128821919,2.6287662576438384,2.554309351155564,5.257532515287677,6.130342442773355,20.434474809244517,73.57730837949083,2.043447480924452,2.990088626609386,8.8292770055389,69.88704229580264,1.4715461675898167,5.942449375514645,9.966962088697953,9.966962088697953,9.859316791526963,14.084738273609947,49.892401364599976,1.6630800454866659,1.8513604519048987,5.0,3.281464568401826,1.1108162711429392,49.22196852602739,6.988704229580264,6.9824676962905174,12.980674781406972,12.74449608568975,130.90047068041875,0.5,0.1351239297533699,81.07435785202193,80.83083655931007,2.702478595067398,16.214871570404387,54.04957190134796,57.971925939420345,1.188489875102929,1.7391577781826102,3.961632917009763,0.21518703513143175,4.597756832080016,3.6178984437046084,1.0217237404622257,1.0217237404622257,2.554309351155564,2.920651825816569,2.1930232483713055,100.49717899179468,1.87470213073754,0.468675532684385,12.980674781406972,30.420229256151444,30.420229256151444,30.420229256151444,32.27805526971476,1.7962408124291127,35.92481624858225,8.410775161322581
62.0,2.008579705522215,18.205321628390827,81.55681276706254,2.9377787935434863,1.0928483705278147,10.365779553509071,5.058376245468878,7.14974576923541,14.94041879727138,27.388751350983362,0.9543803850052236,26.655304394932706,8.43226099024576,13.970319234973982,15.446819483109207,1.8782165468268728,6.592507844118034,34.948586670317404,51.22665977177911,5.182889776754536,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.13327652197466353,2.6655304394932706,2.591444888377268,5.331060878986541,6.219467732105443,20.731559107018143,74.7020939863569,2.0731559107018143,3.0350257472813267,8.964251278362829,69.89717334063481,1.4940418797271382,6.025739116566645,10.116752490937756,10.116752490937756,10.009644076929574,14.29949153847082,50.593565941474566,1.6864521980491523,1.8782165468268728,5.0,3.2622725106825015,1.1269299280961236,48.93408766023752,6.9897173340634815,6.985159617486991,13.185015688236067,12.947819960643084,133.32998650120348,0.5,0.13694375675491682,82.16625405295008,81.92394732775873,2.7388751350983362,16.433250810590017,54.777502701966725,58.75557587086973,1.205147823313329,1.7626672761260918,4.01715941104443,0.21856967410556294,4.664600799079082,3.6883195035680956,1.0365779553509071,1.0365779553509071,2.591444888377268,2.966628529853115,2.2226338090345497,102.45331954355822,1.9087607700104472,0.4771901925026118,13.185015688236067,30.893638966218415,30.893638966218415,30.893638966218415,32.78545111583444,1.8205321628390827,36.410643256781654,8.525753494597
63.0,2.0362362870018518,18.447023596495388,81.06725920898678,2.9767690550259944,1.109829894845528,10.513580845435795,5.132897905263964,7.2565868585474504,15.165192087806869,27.750901466526702,0.9714694804322851,27.02111259245124,8.548538907649139,13.974107287455059,15.684485291634246,1.9049708097502882,6.694348389719559,34.95048311583062,52.20111515662075,5.256790422717898,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.1351055629622562,2.702111259245124,2.628395211358949,5.404222518490248,6.308148507261477,21.02716169087159,75.82596043903435,2.102716169087159,3.0797387431583783,9.09911525268412,69.90096623166124,1.516519208780687,6.108708861005555,10.265795810527928,10.265795810527928,10.15922160196643,14.513173717094901,51.29123344589483,1.7097077815298278,1.9049708097502882,5.0,3.2426903683594714,1.142982485850173,48.64035552539207,6.990096623166124,6.9870536437275295,13.388696779439117,13.150600812828468,135.75418746048976,0.5,0.1387545073326335,83.25270439958011,83.01160618422925,2.7750901466526705,16.650540879916022,55.501802933053405,59.535381100519885,1.221741772201111,1.7860614330155966,4.0724725740037035,0.22196597896910564,4.731111380446108,3.758480291276694,1.0513580845435795,1.0513580845435795,2.628395211358949,3.0124567753738014,2.2513183093687696,104.4022303132415,1.9429389608645702,0.48573474021614255,13.388696779439117,31.368970583268492,31.368970583268492,31.368970583268492,33.29489684536584,1.8447023596495389,36.894047192990776,8.639413982404992
64.0,2.0637851129215705,18.687520070517643,80.5692290054969,3.0155678780040724,1.1268712865838328,10.660644975045566,5.207047886579466,7.362895075486911,15.389733592520832,28.111245350103385,0.9886100789889499,27.385096313235767,8.66423688628521,13.976458435579639,15.92299337586584,1.9316221467485999,6.795852093045736,34.949560970027804,53.171888746393776,5.330322487522783,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.13692548156617884,2.738509631323577,2.6651612437613914,5.477019262647154,6.396386985027339,21.32128995009113,76.94866796260416,2.132128995009113,3.1242287319476794,9.2338401555125,69.89912194005561,1.5389733592520833,6.191355338764712,10.414095773158932,10.414095773158932,10.308053105681674,14.725790150973822,51.98542131771126,1.732847377257042,1.9316221467485999,5.0,3.222769160219876,1.1589732880491599,48.34153740329813,6.989912194005561,6.9882292177898195,13.591704186091471,13.352823305267929,138.17267677984162,0.5,0.14055622675051693,84.33373605031015,84.0938403173294,2.8111245350103387,16.86674721006203,56.22249070020677,60.31135756008145,1.2382710677529423,1.8093407268024433,4.127570225843141,0.22537425731676658,4.797290238770505,3.8283759897403518,1.0660644975045566,1.0660644975045566,2.6651612437613914,3.0581334418705812,2.279097619125518,106.34377749278755,1.9772201579778999,0.49430503949447496,13.591704186091471,31.84598675173168,31.84598675173168,31.84598675173168,33.80613859751499,1.8687520070517643,37.375040141035285,8.75181633591454
65.0,2.0912251257921626,18.926817064075426,80.06394057715197,3.054176058022301,1.1439643202495726,10.806975619679177,5.280828043537026,7.468673078292918,15.613996530705785,28.46979201211747,1.0057943143391814,27.74726465870454,8.779357819183844,13.977524485988567,16.162228302727275,1.958169496506506,6.897012145471778,34.94615636942458,54.13891261557916,5.403487809839588,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.1387363232935227,2.7747264658704545,2.701743904919794,5.549452931740909,6.484185371807506,21.613951239358354,78.06998265352892,2.1613951239358355,3.1684968261222157,9.36839791842347,69.89231273884916,1.5613996530705787,6.273675377376488,10.561656087074052,10.561656087074052,10.456142309610085,14.937346156585836,52.67614691510306,1.7558715638367688,1.958169496506506,5.0,3.202557623086079,1.1749016979039035,48.03836434629118,6.989231273884916,6.988762242994284,13.794024290943556,13.554476510970474,140.58514656543989,0.5,0.14234896006058737,85.40937603635241,85.17067678833942,2.846979201211747,17.081875207270482,56.93958402423494,61.083521160446026,1.2547350754752975,1.8325056348133806,4.182450251584325,0.22879286404991453,4.863139028855629,3.8980017083216993,1.0806975619679178,1.0806975619679178,2.701743904919794,3.1036554654623,2.3059937311247674,108.27782523115832,2.011588628678363,0.5028971571695907,13.794024290943556,32.32445660545455,32.32445660545455,32.32445660545455,34.31892960748718,1.8926817064075427,37.85363412815085,8.863021416535421
