Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
8.68,0.9672316324977606,0.9673288185618469,0.0001666039492468576,0.023094749598180992,0.0001437047084787054,0.0040235620513625866,3.66271576014354e-05,0.02554586878556517,9.11694814848232e-05,0.0036753858050743667,0.007510762103257491,0.00042566212725034773,0.0004084045819258449,0.004167676266503756,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.777948145744377e-20,2.1188077296556612e-18,-1.871368936482705e-20,5.224404832533869e-19,-9.05498374262931e-19,-2.4794766465481164e-18,-5.497824355615191e-17,-5.463728830171646e-17,-4.904803115924557e-17,1.982658999834471e-18,-4.0524528175329914e-19,-1.5201302417908388e-18,-1.106083958183627e-20,2.6093593694474967e-17,2.3980793597280606e-18,-5.256491791372854e-19,-4.1822755647380136e-18
8.69,0.9672306222468926,0.9673260664925073,0.00016641406490656242,0.02309450853072637,0.00014366498635903319,0.004028694660967934,3.663192404304913e-05,0.02554561035706773,9.115331400196341e-05,0.003674537075102049,0.007508865909692888,0.0004256641841863612,0.00040825325792082475,0.004166726009081424,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.772466662363098e-20,2.11451785343123e-18,-1.872776443872835e-20,5.22849207769656e-19,-9.042829169074717e-19,-2.478762508791243e-18,-5.497562028961871e-17,-5.461693380655284e-17,-4.9024304056417865e-17,1.9823529192515608e-18,-4.0500039794407747e-19,-1.5206030765287664e-18,-1.1062763953802991e-20,2.6081868182349562e-17,2.3907105104989076e-18,-5.261079894792454e-19,-4.2806607876894685e-18
8.700000000000001,0.9672296052782677,0.9673233193726125,0.00016622456598699983,0.023094267219295746,0.00014362529544647646,0.004033826547633209,3.663669301126502e-05,0.02554535253829569,9.113715501946096e-05,0.0036736888151351534,0.007506970609293175,0.000425665574161658,0.00040810182682382156,0.0041657762046916486,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.766996319405175e-20,2.1102348212020308e-18,-1.874180113208276e-20,5.232576667024086e-19,-9.030678114371388e-19,-2.4780488985956444e-18,-5.497290772533024e-17,-5.459656536681331e-17,-4.9000594887050494e-17,1.9820462767734015e-18,-4.047559965811398e-19,-1.5210761980584332e-18,-1.1064688028765087e-20,2.6070146112285257e-17,2.383377333658957e-18,-5.265666316633184e-19,-4.378386863245064e-18
8.71,0.9672285816414422,0.9673205771771024,0.00016603545186941993,0.023094025666385475,0.00014358563565376395,0.004038957704107916,3.6641464496953376e-05,0.025545095326138665,9.112100452082524e-05,0.003672841024579595,0.007505076201411559,0.0004256662999828563,0.00040795028983766404,0.004164826853226587,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.761537098996659e-20,2.105958623844402e-18,-1.875579950535831e-20,5.236658606148029e-19,-9.018530594335277e-19,-2.4773358147264808e-18,-5.49701062448732e-17,-5.4576183142345616e-17,-4.897690362959145e-17,1.981739076460886e-18,-4.0451207611233854e-19,-1.5215496042462076e-18,-1.1066611799820539e-20,2.6058427525252986e-17,2.3760796319620516e-18,-5.270251054212668e-19,-4.475458006970193e-18
8.72,0.9672275513856992,0.9673178398810531,0.00016584672193589676,0.023093783874474413,0.0001435460068940245,0.004044088123174482,3.6646238490961586e-05,0.02554483871750465,9.110486248962012e-05,0.0036719937028422958,0.007503182685401841,0.00042566636444781774,0.00040779864815895664,0.004163877954578186,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.7560889832873186e-20,2.101689252239128e-18,-1.8769759618955643e-20,5.240737900676624e-19,-9.006386624674152e-19,-2.4766232559536917e-18,-5.4967216228637904e-17,-5.4555787292166324e-17,-4.895323026252531e-17,1.9814313223530926e-18,-4.0426863499021505e-19,-1.5220232929655327e-18,-1.1068535260100762e-20,2.6046712462415116e-17,2.3688172097855036e-18,-5.274834104868723e-19,-4.571878411307156e-18
8.73,0.9672265145600525,0.9673151074596772,0.00016565837556932798,0.023093541846024093,0.00014350640908078317,0.004049217797648135,3.665101498411605e-05,0.02554458270931983,9.108872890946388e-05,0.003671146849331159,0.007501290060618413,0.0004256657703456443,0.0004076469029781306,0.004162929508638204,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.750651954450631e-20,2.097426697271499e-18,-1.878368153320798e-20,5.244814556195093e-19,-8.994246220989042e-19,-2.475911221051947e-18,-5.4964238055817963e-17,-5.4535377974467745e-17,-4.892957476437281e-17,1.9811230184675178e-18,-4.0402567167199546e-19,-1.522497262096971e-18,-1.1070458402770575e-20,2.603500096513817e-17,2.361589873121076e-18,-5.279415465959031e-19,-4.667652245802356e-18
8.74,0.96722547121325,0.9673123798883204,0.00016547041215343483,0.023093299583478843,0.0001434668421279573,0.004054346720376806,3.66557939672243e-05,0.025544327298528454,9.107260376402894e-05,0.003670300463455041,0.007499398326416264,0.0004256645204566759,0.0004074950554794949,0.004161981515298235,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.745225994683788e-20,2.093170949831359e-18,-1.879756530838107e-20,5.24888857826589e-19,-8.982109398775706e-19,-2.475199708800597e-18,-5.496117210441001e-17,-5.451495534662478e-17,-4.8905937113690526e-17,1.9808141688002905e-18,-4.0378318461958355e-19,-1.5229715095282522e-18,-1.1072381221027932e-20,2.6023293074996326e-17,2.3543974295769445e-18,-5.283995134860903e-19,-4.7627836574029096e-18
8.75,0.9672244213937757,0.9673096571424623,0.0001652828310727616,0.023093057089265956,0.0001434273059498524,0.004059474884241013,3.6660575431077006e-05,0.025544072482092697,9.105648703704165e-05,0.0036694545446237293,0.007497507482150966,0.000425662617552488,0.0004073431068412872,0.004161033974449733,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.739811086207675e-20,2.088922000813165e-18,-1.8811411004673134e-20,5.2529599724290055e-19,-8.969976173426103e-19,-2.4744887179836194e-18,-5.495801875121347e-17,-5.4494519565201783e-17,-4.8882317289070335e-17,1.9805047773263913e-18,-4.035411722995574e-19,-1.5234460331543195e-18,-1.107430370810396e-20,2.6011588833781573e-17,2.347239688360446e-18,-5.288573108970979e-19,-4.8572767706333485e-18
8.76,0.9672233651498537,0.9673069391977127,0.00016509563171267558,0.02309281436579583,0.00014338780046115843,0.004064602282153753,3.6665359366449964e-05,0.025543818256992486,9.104037871228217e-05,0.0036686090922479113,0.007495617527178688,0.00042566006439588924,0.0004071910582357248,0.004160086885984037,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.7344072112668754e-20,2.0846798411160377e-18,-1.8825218682214808e-20,5.257028744202271e-19,-8.957846560229852e-19,-2.4737782473895727e-18,-5.495477837183023e-17,-5.4474070785959396e-17,-4.8858715269139075e-17,1.9801948479998855e-18,-4.032996331831634e-19,-1.5239208308773732e-18,-1.107622585726268e-20,2.5999888283509996e-17,2.340116460277295e-18,-5.293149385704972e-19,-4.951135687942723e-18
8.77,0.967222302529451,0.9673042260298125,0.00016490881345936675,0.02309257141546212,0.00014334832557694562,0.004069728907060393,3.66701457641062e-05,0.025543564620225372,9.102427877358413e-05,0.003667764105739154,0.0074937284608561795,0.0004256568637409189,0.0004070389108290559,0.004159140249792383,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.729014352129663e-20,2.0804444616438174e-18,-1.8838988401069096e-20,5.2610948990816e-19,-8.945720574375698e-19,-2.473068295811546e-18,-5.4951451340664476e-17,-5.4453609163861477e-17,-4.883513103255812e-17,1.979884384754135e-18,-4.030585657463111e-19,-1.52439590060692e-18,-1.1078147661800992e-20,2.5988191466429832e-17,2.3330275577245276e-18,-5.297723962497421e-19,-5.044364489868681e-18
8.78,0.9672212334998742,0.9673015176421393,0.0001647223757128232,0.023092328240994532,0.00014330888130531874,0.004074854752147155,3.667493454266098e-05,0.025543311568490008,9.100818720675438e-05,0.00366691958660022,0.007491840282643923,0.0004256530191675618,0.0004068866647401342,0.004158194063809776,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.723632491436547e-20,2.0762158535335247e-18,-1.8852720220598337e-20,5.26515843222419e-19,-8.933598189592163e-19,-2.4723588637016987e-18,-5.4948038143073925e-17,-5.443313471242851e-17,-4.881156458709826e-17,1.9795733864055685e-18,-4.028179684441826e-19,-1.5248712375848647e-18,-1.1080069115660232e-20,2.597649747283921e-17,2.3259720711299758e-18,-5.30229684647045e-19,-5.136961138442718e-18
8.790000000000001,0.967220158135016,0.9672988140016465,0.0001645363178566142,0.023092084844637747,0.00014326946753163863,0.004079979810355255,3.6679725716570346e-05,0.02554305909892272,9.099210399510205e-05,0.0036660755335572223,0.007489952991865931,0.00042564853313792605,0.0004067343214657719,0.004157248328570351,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.7182616113885835e-20,2.071994007623378e-18,-1.8866414200938174e-20,5.269219352474437e-19,-8.921479434466562e-19,-2.471649949318062e-18,-5.4944539114200337e-17,-5.441264763128622e-17,-4.878801590191193e-17,1.9792618585220953e-18,-4.0257783977017575e-19,-1.5253468406147612e-18,-1.1081990212001545e-20,2.5964806658427928e-17,2.3189500539152092e-18,-5.306868031916992e-19,-5.228931675392734e-18
8.8,0.9672190765186816,0.9672961150719369,0.00016435063927349125,0.023091841228575563,0.00014323008412992568,0.004085104074631593,3.668451930939944e-05,0.02554280720871698,9.097602912174664e-05,0.0036652319450729194,0.00748806658783377,0.0004256434079998615,0.0004065818826285741,0.004156303044855417,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.7129016941664505e-20,2.0677789147276908e-18,-1.8880070402236445e-20,5.273277669959464e-19,-8.909364342716409e-19,-2.470941550714001e-18,-5.494095457381453e-17,-5.43921481370582e-17,-4.8764484942522007e-17,1.978949807295622e-18,-4.0233817822564242e-19,-1.5258227088456362e-18,-1.1083910943941138e-20,2.5953119499492688e-17,2.3119616524911525e-18,-5.311437511926133e-19,-5.3202828917950696e-18
8.81,0.9672179886966961,0.9672934208296474,0.00016416533935311703,0.023091597395141134,0.0001431907310180498,0.0040902275380529,3.668931531085427e-05,0.025542555894934805,9.095996257076141e-05,0.00366438882059186,0.00748618106990799,0.00042563764648417807,0.0004064293493566078,0.004155358212528232,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.707552722138068e-20,2.0635705657729217e-18,-1.88936888842761e-20,5.277333389943726e-19,-8.897252928553232e-19,-2.4702336667237305e-18,-5.493728489312206e-17,-5.437163637958889e-17,-4.8740971688132455e-17,1.9786372365064344e-18,-4.0209898230469026e-19,-1.5262988401786286e-18,-1.1085831304914773e-20,2.5941436025727112e-17,2.3050066752602697e-18,-5.316005284142429e-19,-5.4110186965438635e-18
8.82,0.9672168947146024,0.9672907312515525,0.00016398041748598224,0.02309135334665178,0.0001431514081142885,0.004095350193727834,3.6694113710601615e-05,0.025542305154654936,9.094390432627313e-05,0.0036635461595603985,0.007484296437449771,0.00042563125131332713,0.00040627672277169754,0.004154413831451078,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.7022146776951933e-20,2.0593689516906255e-18,-1.890726970677186e-20,5.281386517665991e-19,-8.885145206074032e-19,-2.4695262961865835e-18,-5.493353044218628e-17,-5.435111250788892e-17,-4.8717476117994023e-17,1.978324149912643e-18,-4.0186025050604744e-19,-1.526775232521058e-18,-1.1087751288390624e-20,2.5929756266612854e-17,2.2980849318176324e-18,-5.32057134623281e-19,-5.501142974829561e-18
8.83,0.9672157946176628,0.9672880463145617,0.0001637958730634056,0.023091109085409147,0.00014311211533732368,0.00410047203479688,3.669891449827047e-05,0.025542054984972667,9.092785437246193e-05,0.003662703961426691,0.007482412689820929,0.0004256242252014059,0.00040612400398946783,0.004153469901485275,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.6968875432534164e-20,2.0551740634175127e-18,-1.8920812929370153e-20,5.28543705833953e-19,-8.873041189262402e-19,-2.4688194379469705e-18,-5.4929691589928866e-17,-5.4330576670140725e-17,-4.86939982114041e-17,1.9780105512503625e-18,-4.0162198133305853e-19,-1.5272518837864473e-18,-1.1089670887869348e-20,2.5918080251414465e-17,2.2911962329309267e-18,-5.325135695886341e-19,-5.590659588359795e-18
8.84,0.9672146884508627,0.9672853659957191,0.00016361170547753333,0.02309086461369935,0.00014307285260623824,0.004105593054432238,3.670371766345352e-05,0.025541805382999702,9.091181269356118e-05,0.003661862225640682,0.007480529826383904,0.00042561657085416155,0.00040597119411938634,0.004152526422491178,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.6915713012521516e-20,2.0509858918954923e-18,-1.8934318611649124e-20,5.289485017152318e-19,-8.86094089198966e-19,-2.4681130908543417e-18,-5.4925768704130515e-17,-5.4310029013704456e-17,-4.8670537947706475e-17,1.977696444233892e-18,-4.0138417329367855e-19,-1.5277287918945488e-18,-1.1091590096883867e-20,2.590640800918265e-17,2.284340390538885e-18,-5.32969833081408e-19,-5.679572375567648e-18
8.85,0.9672135762589116,0.967282690272202,0.00016342791412133934,0.023090619933793136,0.00014303361984051288,0.004110713245837718,3.670852319570856e-05,0.025541556345864008,9.089577927385717e-05,0.0036610209516540933,0.007478647846501765,0.0004256082909689951,0.0004058182942648063,0.00415158339432819,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.686265934154641e-20,2.0468044280717365e-18,-1.894778681311848e-20,5.29353039926727e-19,-8.848844328015986e-19,-2.4674072537631504e-18,-5.492176215143153e-17,-5.428946968512357e-17,-4.8647095306291065e-17,1.9773818325558984e-18,-4.0114682490046654e-19,-1.528205954771369e-18,-1.1093508908999255e-20,2.5894739568752895e-17,2.2775172177281546e-18,-5.334259248748842e-19,-5.7678851518072875e-18
8.86,0.9672124580862466,0.9672800191213203,0.00016324449838862488,0.023090375047946005,0.000142994416960023,0.00411583260224863,3.671333108456004e-05,0.025541307870709646,9.087975409768906e-05,0.0036601801389204206,0.0074767667495382155,0.00042559938823496564,0.00040566530552300966,0.004150640816854771,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.6809714244479457e-20,2.042629662898725e-18,-1.8961217593219513e-20,5.297573209822394e-19,-8.836751510991585e-19,-2.4667019255328147e-18,-5.49176722973324e-17,-5.426889883013067e-17,-4.86236702665939e-17,1.9770667198876005e-18,-4.0090993467058226e-19,-1.5286833703491941e-18,-1.1095427317812635e-20,2.588307495874729e-17,2.2707265287274167e-18,-5.338818447445012e-19,-5.855601709543292e-18
8.870000000000001,0.9672113339770341,0.9672773525205137,0.0001630614576740185,0.02309012995839839,0.00014295524388503533,0.004120951116931683,3.6718141319500444e-05,0.025541059954696653,9.086373714944863e-05,0.003659339786894918,0.007474886534857581,0.0004255898653327943,0.0004055122289852495,0.004149698689928441,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.6756877546429444e-20,2.038461587334305e-18,-1.8974611011325002e-20,5.301613453931037e-19,-8.824662454457776e-19,-2.4659971050276803e-18,-5.491349950619443e-17,-5.4248316593653283e-17,-4.8600262808096744e-17,1.976751109878951e-18,-4.006735011257786e-19,-1.5291610365666143e-18,-1.1097345316953068e-20,2.587141420757084e-17,2.2639681388920975e-18,-5.343375924678376e-19,-5.942725818603088e-18
8.88,0.9672102039751732,0.9672746904473525,0.00016287879137297587,0.0230898846673758,0.00014291610053620478,0.004126068783184867,3.672295388999181e-05,0.025540812595000854,9.084772841358008e-05,0.003658499895034592,0.007473007201824815,0.00042557972493486863,0.00040535906573679317,0.00414875701340579,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.670414907274333e-20,2.034300192341741e-18,-1.8987967126739144e-20,5.30565113668208e-19,-8.812577171848186e-19,-2.465292791116985e-18,-5.490924414124039e-17,-5.422772311981954e-17,-4.8576872910326993e-17,1.9764350061588077e-18,-4.00437522792397e-19,-1.5296389513685504e-18,-1.1099262900081397e-20,2.585975734341622e-17,2.257241864694566e-18,-5.347931678245893e-19,-6.029261226341032e-18
8.89,0.967209068124297,0.9672720328795351,0.0001626964988817796,0.02308963917708896,0.0001428769868345711,0.004131185594337355,3.672776878546716e-05,0.025540565788813738,9.083172787457994e-05,0.0036576604627981926,0.007471128749805495,0.00042556896970524636,0.000405205816856965,0.004147815787142484,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.665152864900616e-20,2.030145468889767e-18,-1.900128599869756e-20,5.309686263140117e-19,-8.800495676489842e-19,-2.4645889826748156e-18,-5.490490656455504e-17,-5.4207118551963975e-17,-4.855350055285745e-17,1.9761184123351256e-18,-4.002019982013635e-19,-1.5301171127062765e-18,-1.1101180060890178e-20,2.584810439425993e-17,2.2505475237068853e-18,-5.352485705965528e-19,-6.1152116578403615e-18
8.9,0.9672079264677759,0.9672693797948869,0.00016251457959753907,0.023089393489733986,0.00014283790270155577,0.00413630154374939,3.673258599533198e-05,0.025540319533342286,9.081573551699677e-05,0.0036568214896462005,0.007469251178165829,0.0004255576022996598,0.000405052483419189,0.004146875010993273,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.659901610104105e-20,2.0259974079526426e-18,-1.9014567686367162e-20,5.313718838345717e-19,-8.78841798160433e-19,-2.4638856785800778e-18,-5.490048713708584e-17,-5.418650303263328e-17,-4.8530145715306166e-17,1.9758013319951405e-18,-3.9996692588818024e-19,-1.5305955185374475e-18,-1.1103096793103504e-20,2.5836455387863008e-17,2.2438849345933626e-18,-5.357038005676021e-19,-6.2005808161719366e-18
8.91,0.9672067790487198,0.9672667311713599,0.0001623330329181904,0.023089147607492488,0.00014279884805895875,0.004141416624812182,3.6737405508965685e-05,0.02554007382580884,9.079975132543106e-05,0.003655982975040822,0.007467374486272642,0.00042554562536551967,0.00040489906649103144,0.0041459346848119975,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.654661125490917e-20,2.0218560005101996e-18,-1.9027812248846146e-20,5.317748867315548e-19,-8.776344100308929e-19,-2.46318287771645e-18,-5.4895986218643516e-17,-5.4165876703592017e-17,-4.8506808377336136e-17,1.975483768705536e-18,-3.997323043929228e-19,-1.5310741668261236e-18,-1.1105013090476937e-20,2.5824810351773347e-17,2.2372539170980033e-18,-5.36158857523675e-19,-6.2853723825457056e-18
8.92,0.9672056259099802,0.9672640869870305,0.00016215185824249617,0.023088901532531788,0.00014275982282895507,0.004146530830947798,3.674222731572308e-05,0.025539828663450937,9.078377528453503e-05,0.0036551449184459737,0.00746549867349339,0.0004255330415419193,0.00040474556713424427,0.004144994808451598,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.6494313936909686e-20,2.0177212375479e-18,-1.9041019745163906e-20,5.321776355042674e-19,-8.764274045617747e-19,-2.462480578972353e-18,-5.489140416790264e-17,-5.414523970582843e-17,-4.848348851865523e-17,1.9751657260126483e-18,-3.994981322602335e-19,-1.5315530555427952e-18,-1.1106928946797335e-20,2.581316931332384e-17,2.2306542920233415e-18,-5.366137412527476e-19,-6.369590016525273e-18
