data_set_T,data_set_CA1,data_set_CA2,data_set_CA3,data_set_CA4,data_set_CA5,data_set_CA6,data_set_CA7,data_set_CA8,data_set_CA9,data_set_CA10,data_set_CAG1,data_set_CAG2,data_set_CAG3,data_set_CAG4,data_set_CAG5,data_set_CAG6,data_set_CAG7,data_set_CAG8,data_set_CAG9,data_set_CAG10,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_H5,data_set_H6,data_set_H7,data_set_H8,data_set_H9,data_set_H10,data_set_HG1,data_set_HG2,data_set_HG3,data_set_HG4,data_set_HG5,data_set_HG6,data_set_HG7,data_set_HG8,data_set_HG9,data_set_HG10,data_set_MF5,data_set_MF7,data_set_MF9,data_set_MUF5,data_set_MUF7,data_set_MUF9,data_set_N1,data_set_N2,data_set_N3,data_set_N4,data_set_N5,data_set_N6,data_set_N7,data_set_N8,data_set_N9,data_set_N10,data_set_NG1,data_set_NG2,data_set_NG3,data_set_NG4,data_set_NG5,data_set_NG6,data_set_NG7,data_set_NG8,data_set_NG9,data_set_NG10,data_set_R1,data_set_R2,data_set_R3,data_set_R4,data_set_R5,data_set_R6,data_set_R7,data_set_R8,data_set_R9,data_set_R10,data_set_RG1,data_set_RG2,data_set_RG3,data_set_RG4,data_set_RG5,data_set_RG6,data_set_RG7,data_set_RG8,data_set_RG9,data_set_RG10,data_set_S1,data_set_S2,data_set_S3,data_set_S4,data_set_S5,data_set_S6,data_set_S7,data_set_S8,data_set_S9,data_set_S10,data_set_SG1,data_set_SG2,data_set_SG3,data_set_SG4,data_set_SG5,data_set_SG6,data_set_SG7,data_set_SG8,data_set_SG9,data_set_SG10,data_set_STIM5,data_set_STIM7,data_set_STIM9,data_set_V1,data_set_V2,data_set_V3,data_set_V4,data_set_V5,data_set_V6,data_set_V7,data_set_V8,data_set_V9,data_set_V10,data_set_VG1,data_set_VG2,data_set_VG3,data_set_VG4,data_set_VG5,data_set_VG6,data_set_VG7,data_set_VG8,data_set_VG9,data_set_VG10,data_set_X1,data_set_X2,data_set_X3,data_set_Y1,data_set_Y2,data_set_Y3
426.939,0.30381864,0.2788381,0.32721215,0.2908569,0.33335525,0.28309023,0.26379442,0.28340414,0.27570221,0.27579561,0.39146289,0.36039886,0.3997651,0.3816174,0.44439387,0.34233877,0.34798336,0.43397418,0.34290528,0.39064527,0.22583072,0.35774451,0.27404034,0.31796601,0.15372781,0.14257963,0.27801371,0.4652774,0.29676336,0.41302732,0.56097776,0.37693751,0.57981515,0.46254733,0.56880951,0.53847766,0.53696918,0.48816189,0.53306329,0.52095634,-1.4392909,-1.4173485,-1.4010593,-6.6238489,-5.6596518,-5.8895197,0.11376894,0.018097449,0.064863965,0.031805072,0.31942347,0.31438291,0.05288149,0.016464457,0.043145373,0.012913627,0.31742251,0.4142637,0.2889452,0.28438669,0.27178213,0.28189442,0.33578816,0.26147568,0.33969781,0.23787591,0.70524305,0.80933326,0.6001358,0.88364005,0.67123938,0.70900238,0.71461028,0.65160513,0.73261905,0.76767242,0.16835877,0.11802064,0.19395702,0.15402792,0.2183416,0.13047023,0.12971665,0.21012272,0.12609652,0.1833851,8.8411639e-07,2.3482467e-13,7.6999411e-09,1.3646135e-12,0.0046357298,0.011252672,7.8965329e-10,1.9042766e-11,1.1553287e-10,4.584924e-13,0.12168267,0.56024075,0.36029437,0.51345193,0.40569475,0.38621196,0.044344354,0.57397962,0.034905039,0.53562945,0.0,0.0,0.0,-75.117805,-73.341736,-76.886536,-75.649208,-76.278191,-72.093231,-73.005508,-67.811066,-74.435127,-68.696617,-60.483536,-76.045181,-60.545029,-72.225212,-62.419598,-60.994099,-59.397617,-71.268326,-59.130455,-68.929001,-1454.1698,-1424.7642,-1403.1624,-3.8258588,1.6197342,0.56543851
433.93799,0.29418114,0.26997414,0.3152568,0.28071836,0.32143584,0.27651507,0.25550723,0.31305653,0.26753831,0.31084135,0.35207,0.39397156,0.44217196,0.4175984,0.39697555,0.37156475,0.31794706,0.4704794,0.31379625,0.4308714,0.27836484,0.40129238,0.32309812,0.36410347,0.21095413,0.20123902,0.32696643,0.13486415,0.34455079,0.15410836,0.53909105,0.47083867,0.58881724,0.49687886,0.56297666,0.57449406,0.519997,0.49338651,0.51775497,0.49350932,-1.4408494,-1.4130958,-1.4046361,-5.9625225,-5.2101927,-5.4898863,0.0549675,0.011409589,0.033093151,0.017376954,0.15262899,0.14101598,0.027209913,0.39878359,0.022957385,0.37852597,0.33426613,0.27908459,0.25204581,0.25382942,0.31339544,0.28450137,0.34608948,0.26409593,0.34967053,0.27828005,0.80292106,0.86942685,0.76912862,0.92483425,0.80626464,0.74139148,0.81595588,0.56854373,0.80873924,0.60162967,0.1346788,0.17693645,0.22283675,0.19584844,0.17531638,0.16769397,0.10354682,0.23237778,0.10064811,0.19155693,8.0704848e-10,4.3038439e-14,7.0341428e-12,2.5284208e-14,4.2314336e-06,1.0271293e-05,7.7467286e-13,0.046851285,1.5626487e-13,0.075665995,0.045765251,0.5850004,0.39886349,0.55912721,0.15232438,0.3795349,0.016797271,0.56512719,0.013260912,0.53365117,0.0,0.0,0.0,-74.638329,-73.24881,-77.675407,-74.095009,-74.006927,-65.962059,-72.498566,-71.036438,-74.104836,-70.498688,-59.505383,-72.022202,-63.395313,-70.671219,-60.832035,-60.433128,-58.924271,-68.292587,-58.477516,-64.389,-1492.6022,-1419.6853,-1403.8605,-6.7373776,-0.32915685,-2.3724656
440.93701,0.2863597,0.26485071,0.30439681,0.27477622,0.31071657,0.27320424,0.24755558,0.30713901,0.25978494,0.30715099,0.32121888,0.43453601,0.39564613,0.46112114,0.35669979,0.4080455,0.35307476,0.41971728,0.34898725,0.38517773,0.32757178,0.44242731,0.36892042,0.40772372,0.26441979,0.25699222,0.37260455,0.19487621,0.38909099,0.2134292,0.52083391,0.481089,0.56200677,0.42832324,0.54108894,0.58373946,0.49411616,0.56780291,0.5501911,0.55250448,-1.4490542,-1.4268273,-1.4346923,-5.9670258,-6.223794,-5.4529605,0.028548393,0.010345019,0.018102169,0.012752361,0.072793923,0.065112561,0.015526172,0.17677985,0.013989763,0.16306515,0.34638897,0.26833934,0.31248182,0.33487311,0.3324863,0.2767199,0.25376648,0.31025216,0.23469116,0.31675255,0.8217988,0.81312203,0.85421622,0.85242939,0.87095529,0.72394979,0.87275338,0.63717729,0.85237813,0.61024296,0.10750947,0.21012838,0.17883983,0.20863983,0.14028424,0.19923121,0.13973054,0.19198187,0.14423899,0.15434721,9.4670539e-13,4.1565888e-13,3.1204318e-14,4.415637e-13,3.8624615e-09,9.3756887e-09,3.7264791e-14,4.2765405e-05,1.1547976e-13,6.9067195e-05,0.017325928,0.58058286,0.14976566,0.61337835,0.05726096,0.37476721,0.48199776,0.21215591,0.41955736,0.20035553,0.0,0.0,0.0,-70.454811,-69.581177,-76.173805,-70.674294,-73.482033,-71.985214,-73.647102,-74.246353,-70.860153,-68.098167,-58.886288,-71.659691,-61.063786,-74.320885,-59.684448,-61.406994,-70.197304,-61.232197,-65.646637,-60.743439,-1531.0323,-1423.2272,-1412.7103,-4.8239355,-3.0138226,-1.9049562
447.936,0.30186141,0.29573628,0.29522038,0.30786055,0.3012915,0.26554006,0.23994339,0.29691589,0.25534329,0.30341509,0.36003977,0.4722712,0.3559126,0.49804503,0.32535094,0.45240486,0.38578564,0.37560943,0.38098475,0.34701082,0.47604984,0.11898752,0.41181427,0.12403969,0.31439972,0.30755794,0.41515765,0.24942967,0.43108535,0.26855856,0.40623301,0.41550213,0.53938127,0.29737952,0.52038711,0.57891405,0.54535204,0.55105197,0.57347745,0.53434044,-1.4647483,-1.4628128,-1.4679226,-6.1220226,-6.0987906,-5.104588,0.036762249,0.44474593,0.011866128,0.47466299,0.036202986,0.032783765,0.010199816,0.084141187,0.01156607,0.074149676,0.36183637,0.35583201,0.33344969,0.61351824,0.34804019,0.23418058,0.230783,0.32642108,0.24658813,0.33700463,0.63832396,0.64636087,0.87268406,0.63494849,0.88917309,0.79684961,0.90261787,0.77567238,0.79526198,0.6251018,0.12305076,0.22040875,0.14306284,0.20777962,0.1119793,0.22780144,0.18452609,0.15398896,0.18180902,0.12350751,5.1796714e-09,0.11483353,1.1538764e-13,0.24612828,3.613043e-12,8.6165172e-12,3.9568541e-14,3.903579e-08,8.2169915e-13,6.304397e-08,0.54243791,0.6254338,0.056304216,0.69988108,0.02163939,0.4369517,0.50333363,0.079697475,0.43968934,0.075301141,0.0,0.0,0.0,-75.106323,-76.535439,-76.330696,-73.895645,-74.355904,-72.52253,-73.112221,-73.246719,-66.579399,-73.58947,-74.867355,-72.279922,-59.736755,-77.152046,-58.841454,-65.12854,-67.008141,-60.014614,-63.608921,-59.521465,-1549.6344,-1452.2556,-1418.9965,-2.0828645,-6.5307879,-0.6760745
454.935,0.29309505,0.28655276,0.28846595,0.30812737,0.29547778,0.25933516,0.23471317,0.28749606,0.26978594,0.29370964,0.39324251,0.42128846,0.32711422,0.4439137,0.36271673,0.40434533,0.42540693,0.33939877,0.41999167,0.32194135,0.51169264,0.17878957,0.45216271,0.18865141,0.36167848,0.35487136,0.45510259,0.30035171,0.48573363,0.31817406,0.48916841,0.56585574,0.51371777,0.57652283,0.29089177,0.56369847,0.55307811,0.53022248,0.57952809,0.5049212,-1.4703709,-1.48422,-1.4812248,-6.3790827,-5.4747725,-4.8151236,0.020349946,0.2042245,0.0105118,0.20197281,0.021368232,0.018841445,0.0091803931,0.041431658,0.01928811,0.036846403,0.26063573,0.31227389,0.35655183,0.30229312,0.61110252,0.31278089,0.22801539,0.34204757,0.24286014,0.36655438,0.74575341,0.76588023,0.8182736,0.57574522,0.8044225,0.80909038,0.86692357,0.84605581,0.56015849,0.76238775,0.17958499,0.19316792,0.11413442,0.20532571,0.10328296,0.18376078,0.21621345,0.12307692,0.21271926,0.098540269,4.8806623e-12,0.0001048188,2.133155e-12,0.00022466324,1.4047975e-12,1.3864334e-13,3.4191473e-13,3.5680962e-11,1.6447687e-11,5.7585631e-11,0.56826472,0.23479038,0.02130237,0.26272523,0.60617298,0.16405731,0.49793258,0.030028183,0.43624559,0.02846924,0.0,0.0,0.0,-70.850624,-71.1054,-64.398361,-70.387794,-72.659569,-75.252426,-68.558929,-72.576607,-63.220192,-73.330727,-70.974777,-61.048584,-58.329369,-61.449909,-78.317245,-61.181446,-66.964584,-59.012344,-64.099068,-57.504166,-1541.7135,-1486.4452,-1419.7482,3.6861753,-3.7368767,-0.066864878
461.93399,0.2922976,0.27885318,0.3169769,0.29914579,0.29054824,0.25163001,0.26664943,0.27878371,0.29625356,0.28426561,0.43352449,0.37691793,0.35079682,0.39635071,0.3968015,0.36292478,0.46387729,0.31152439,0.4553732,0.35227454,0.5466311,0.2347959,0.14949331,0.24387403,0.40582401,0.3986806,0.13119714,0.34786835,0.15073474,0.36440927,0.49722543,0.55185211,0.54483098,0.5630793,0.41260532,0.54297441,0.48173264,0.5140202,0.56723374,0.28832489,-1.4743582,-1.4836082,-1.4650918,-5.7982879,-4.9562898,-6.4560528,0.016271595,0.094495453,0.33008087,0.093647063,0.0151931,0.011969213,0.40839872,0.022088462,0.31803644,0.019874083,0.25345311,0.32604161,0.27676705,0.31694308,0.35955152,0.3320823,0.2735025,0.35453567,0.26168692,0.62210459,0.66067481,0.80927277,0.72026545,0.71291012,0.74605983,0.85562444,0.68873197,0.87981653,0.58609098,0.84220678,0.21221875,0.15496887,0.14118335,0.16512328,0.16583739,0.14715156,0.2243409,0.09821932,0.22471543,0.092191771,2.1177125e-12,9.5677848e-08,0.009080966,2.0507093e-07,9.0442524e-13,5.492885e-14,0.058998518,8.0597292e-14,0.0064193085,7.2758382e-14,0.56553775,0.088191211,0.38853434,0.09866225,0.62954932,0.061659418,0.5616886,0.011442564,0.4285166,0.6117084,0.0,0.0,0.0,-75.187981,-73.43943,-69.180252,-74.193993,-70.226517,-75.38105,-71.602676,-72.970512,-73.97039,-77.958641,-70.752434,-60.001995,-61.373032,-60.561066,-74.874649,-59.762764,-68.539551,-58.073151,-63.195808,-78.377724,-1509.4841,-1496.7531,-1416.4845,4.698348,-0.54314196,0.20420806
468.93301,0.28423479,0.27063361,0.31313208,0.28929076,0.32394058,0.24541174,0.26164821,0.2709589,0.28662738,0.27481517,0.48337215,0.34036717,0.3821905,0.35594314,0.43830699,0.33050585,0.41395551,0.34639448,0.40647674,0.38470781,0.57751846,0.28678417,0.20884548,0.29510957,0.14034785,0.43968323,0.19088556,0.39223632,0.20831174,0.40746072,0.26346445,0.53125012,0.57796258,0.54102403,0.4148514,0.52094859,0.56406385,0.56462723,0.5668577,0.42672911,-1.4624351,-1.4592694,-1.4274887,-4.8649545,-4.8065062,-6.5355263,0.011403518,0.046004139,0.14275849,0.045838941,0.42720503,0.0097105587,0.17938247,0.013773092,0.14826463,0.01212453,0.70394945,0.34126452,0.27539632,0.33339089,0.35508958,0.35046068,0.3126879,0.24699618,0.31058025,0.33706096,0.74627471,0.85204929,0.6478771,0.81829274,0.57028329,0.85006726,0.71428549,0.88404381,0.74335098,0.89109403,0.18931565,0.12387202,0.17708093,0.13220464,0.19511479,0.11748814,0.18573205,0.14227228,0.18079187,0.16050102,1.8051199e-13,8.7508889e-11,8.2890301e-06,1.8723403e-10,0.19564025,2.4273872e-13,5.3853331e-05,1.8122874e-13,5.8594883e-06,4.86734e-14,0.69936121,0.033213314,0.38746399,0.037120778,0.62454766,0.023285227,0.21086764,0.38674408,0.16088571,0.6215269,0.0,0.0,0.0,-75.867981,-73.611603,-63.09803,-73.493813,-72.298241,-71.147476,-67.742088,-69.805908,-74.713081,-76.948082,-78.622009,-59.03083,-61.200001,-59.554066,-70.112457,-58.539265,-61.105244,-63.50536,-61.058449,-74.219818,-1474.7734,-1480.1871,-1426.3539,1.9371991,3.8185167,-4.1063366
475.93201,0.27577803,0.26272896,0.35411754,0.28101489,0.35851818,0.277744,0.25982907,0.26686344,0.27702811,0.26610714,0.43103421,0.31183428,0.42055133,0.32376957,0.42549488,0.36003461,0.37073094,0.37791184,0.36450642,0.42424348,0.60622209,0.33524543,0.22081433,0.34306017,0.1538562,0.11384468,0.24739559,0.43416944,0.26192254,0.44763899,0.5769701,0.51650918,0.54274583,0.52205426,0.33610103,0.28272828,0.5480327,0.57774913,0.54533714,0.46571359,-1.4546481,-1.4281495,-1.4047791,-9.3568106,-6.1355977,-5.8045425,0.0088902218,0.02445209,0.26519904,0.024455128,0.42580134,0.48720977,0.080558069,0.011882824,0.071094394,0.008833264,0.31038892,0.35122928,0.29881793,0.34691283,0.83380413,0.63646436,0.32880104,0.26460871,0.32980454,0.28505719,0.81539917,0.87264746,0.51970267,0.84507823,0.45852265,0.63964057,0.66574442,0.79068869,0.83977705,0.91189861,0.2079283,0.098868608,0.18002956,0.10559408,0.16369317,0.10607444,0.14892119,0.17860255,0.14480366,0.20193504,1.320517e-13,4.3809043e-13,0.0086591188,5.8515709e-13,0.39761609,0.28864005,4.9157283e-08,1.4573758e-12,5.3485061e-09,8.7517992e-14,0.26253268,0.012630208,0.39432099,0.014075818,0.51935798,0.61859024,0.07921844,0.4069638,0.060465489,0.59658736,0.0,0.0,0.0,-71.321922,-68.311272,-64.600746,-69.188461,-57.115868,-75.749313,-73.499313,-65.283371,-73.650703,-71.974327,-60.51339,-58.306919,-60.939167,-58.750732,21.755428,-77.149086,-59.872398,-61.963387,-59.836372,-72.432327,-1436.0054,-1439.8711,-1461.4606,3.1871386,5.5250678,-5.7347908
482.931,0.26887846,0.2600354,0.38000995,0.2727854,0.34711936,0.26855144,0.25156477,0.29287851,0.2685023,0.27626401,0.38542476,0.34508318,0.44827938,0.29967469,0.4192287,0.39159727,0.33558419,0.41650468,0.33091339,0.47085968,0.63310862,0.38183644,0.14777456,0.38770208,0.21157353,0.17386675,0.2984041,0.50842196,0.31200659,0.49759868,0.55829942,0.56573153,0.54491681,0.50956219,0.56681466,0.44771919,0.52750862,0.58486569,0.52455515,0.35775635,-1.4874864,-1.4196117,-1.403308,-5.5590115,-5.6917057,-5.8336816,0.0081459591,0.016126284,0.32086533,0.014713301,0.19581069,0.22770509,0.039815381,0.025722785,0.035486855,0.019086488,0.32074299,0.24921478,0.24399079,0.35252282,0.31247762,0.30487221,0.34444821,0.25809488,0.34558561,0.4636074,0.82916057,0.80011696,0.5386017,0.8726663,0.65948129,0.77685148,0.79058236,0.4916034,0.88027829,0.67075914,0.16677389,0.14270093,0.20068924,0.084253646,0.18467389,0.16418585,0.11900088,0.20923267,0.11565525,0.20446187,7.1877644e-14,2.3332963e-13,0.01402566,1.6386985e-13,0.00036294124,0.00026346865,4.4914912e-11,4.2575422e-11,4.9571454e-12,1.9694872e-10,0.098597221,0.38435313,0.47646046,0.0054838923,0.29067492,0.60240155,0.029855611,0.40451524,0.022827553,0.65853375,0.0,0.0,0.0,-74.282318,-72.464912,-72.592293,-70.02813,-72.056122,-72.367393,-73.330223,-60.967758,-73.790695,-66.427963,-60.223377,-63.243282,-65.373077,-58.683617,-60.212128,-73.128654,-58.848488,-62.758442,-58.889404,-76.95092,-1431.1455,-1418.9021,-1493.2052,-0.10582738,0.63601744,-3.8614862
489.92999,0.26032388,0.253663,0.36736566,0.27212623,0.33817023,0.26530117,0.24378511,0.31665766,0.26011789,0.30650094,0.34721747,0.37695354,0.40046,0.32891592,0.37530091,0.43051592,0.30860984,0.45147306,0.31010306,0.50913113,0.65797848,0.42400286,0.20559567,0.4312368,0.26560861,0.23118626,0.34597892,0.15278004,0.35866505,0.12552507,0.53671056,0.57770973,0.56056213,0.52449596,0.55315644,0.46771547,0.51218414,0.5720849,0.49926156,0.37114701,-1.5269675,-1.4226501,-1.4115828,-5.9757695,-5.3345289,-5.3714337,0.0069078398,0.011660268,0.14884908,0.013521095,0.090131737,0.10151125,0.021291938,0.29788119,0.019394321,0.45890975,0.33610722,0.26772133,0.31436241,0.23693018,0.32424876,0.28270504,0.35727957,0.27123407,0.37318215,0.43919513,0.88132554,0.81483495,0.71231723,0.747899,0.718373,0.71848178,0.85824376,0.52886581,0.90710241,0.54528958,0.13333102,0.17871074,0.16247348,0.12886684,0.14810601,0.20105276,0.094969824,0.22101034,0.092215888,0.23244224,5.5653243e-14,6.189424e-13,1.2802517e-05,1.1581492e-12,3.3129015e-07,2.4049299e-07,9.0687955e-14,0.0039983038,6.9934632e-14,0.14598781,0.03710686,0.40236658,0.17888607,0.45102796,0.10916657,0.59270728,0.011384886,0.40067106,0.0088088224,0.66797686,0.0,0.0,0.0,-73.94989,-67.144485,-73.459846,-69.475311,-74.570343,-69.164474,-72.965561,-65.60688,-73.708832,-73.397797,-59.344246,-61.712646,-61.042809,-67.769135,-59.944698,-72.351227,-57.698273,-62.507847,-56.335106,-74.743851,-1422.049,-1418.4991,-1511.4446,0.085575595,-0.3756699,-1.296751
496.92899,0.25304303,0.25511992,0.35477331,0.26994014,0.32723799,0.25940675,0.23642856,0.30851504,0.25215253,0.29776943,0.31749192,0.41553399,0.35938126,0.35942653,0.33874974,0.47768945,0.33817086,0.40306866,0.34943581,0.45374385,0.68123507,0.46498185,0.25941363,0.47091553,0.31543609,0.28379604,0.39034536,0.21098758,0.40218073,0.18508515,0.52120233,0.58516902,0.54127759,0.56702089,0.53321028,0.29406902,0.56492215,0.56598747,0.53532755,0.5825547,-1.5481324,-1.4485867,-1.4183918,-6.2170401,-6.3547144,-4.7900114,0.0071058432,0.013121914,0.071368791,0.012503055,0.044084452,0.048653759,0.013002471,0.13633589,0.012309039,0.20820755,0.34419757,0.26105121,0.33329558,0.24335206,0.33806685,0.61757678,0.29589888,0.31167513,0.3647238,0.29796392,0.88309282,0.6570667,0.81917191,0.67437506,0.81239218,0.75861824,0.89246166,0.66540921,0.91289169,0.6781885,0.10641176,0.20912687,0.13022494,0.17066525,0.1184171,0.19149821,0.1376925,0.17763606,0.13391483,0.21470132,4.3281752e-13,5.0840998e-12,1.1686062e-08,1.2522894e-12,3.0246983e-10,2.1972406e-10,8.4122745e-14,3.6496112e-06,2.9793691e-13,0.00013325618,0.014079225,0.3993139,0.067227885,0.45616925,0.041083183,0.68942207,0.32960284,0.15043561,0.29319942,0.2507486,0.0,0.0,0.0,-67.85997,-62.326694,-72.193779,-65.776695,-74.634071,-73.239166,-74.365952,-70.246323,-68.68132,-66.756767,-59.01165,-62.532604,-59.679657,-63.966335,-59.18074,-78.391541,-59.108932,-60.940773,-45.402275,-61.814007,-1424.4926,-1430.9956,-1526.0167,-1.3660883,-3.4593642,-0.91433585
503.92801,0.2494729,0.28194937,0.34317774,0.30351797,0.31689385,0.25227466,0.22967289,0.29857415,0.25029272,0.28962445,0.35170221,0.45077875,0.32696658,0.39735433,0.31191456,0.42612705,0.37010553,0.36166105,0.39228693,0.40492284,0.70333564,0.15473904,0.30966938,0.15983868,0.36190933,0.33252892,0.43175453,0.26450601,0.44402865,0.2406249,0.53952211,0.56984168,0.51970452,0.52404523,0.52168316,0.57323354,0.56492901,0.54397535,0.48070598,0.56756401,-1.5431741,-1.4827076,-1.4197986,-4.5372705,-4.8304515,-5.0914888,0.0082057267,0.31273171,0.035689231,0.32389826,0.023497643,0.025831558,0.009616347,0.06558197,0.012479121,0.095731832,0.23308679,0.26926631,0.3512426,0.30707169,0.33758688,0.31467193,0.31422308,0.33066016,0.54123116,0.31362349,0.82525498,0.67460078,0.86868364,0.57958043,0.85781252,0.80644137,0.89547223,0.77947193,0.77879781,0.76156169,0.14832094,0.22049184,0.10405142,0.17102993,0.094556846,0.20481084,0.17214879,0.14223196,0.16760132,0.17284997,1.1397178e-13,0.0047844909,1.0750211e-11,0.017038383,5.3636137e-13,7.9301924e-13,4.2320002e-13,3.3315686e-09,9.2051948e-12,1.2163497e-07,0.43737561,0.40682799,0.025379257,0.42680711,0.015586651,0.25880489,0.34391749,0.056546226,0.38950598,0.094162412,0.0,0.0,0.0,-72.100021,-72.424789,-71.379089,-67.292412,-68.991096,-67.245323,-67.934532,-69.248978,-60.909901,-71.181175,-66.79258,-62.634602,-58.501568,-60.238811,-59.648174,-60.307007,-58.224277,-59.776394,46.812916,-60.79105,-1445.2645,-1469.7562,-1527.8247,-2.3098221,-4.3669839,2.6345263
510.927,0.24446812,0.27525896,0.37544537,0.31288078,0.31293193,0.24606901,0.22987761,0.28940055,0.2805804,0.28026202,0.38468939,0.40247044,0.35187134,0.35710046,0.33928651,0.38124058,0.40713078,0.32871711,0.42908496,0.36308146,0.7236436,0.21250682,0.11425569,0.24936947,0.40659431,0.37809002,0.47179013,0.3144573,0.030272748,0.29209983,0.56847775,0.56549376,0.20550869,0.54388118,0.56013453,0.55588251,0.57897115,0.523458,0.43432835,0.54501933,-1.513464,-1.4962236,-1.416924,-5.3691988,-4.6646047,-7.1581464,0.008639181,0.13992041,0.49813956,0.13673842,0.016345726,0.015446712,0.011850861,0.033312116,0.54422677,0.046817202,0.23886551,0.3118065,0.92614782,0.32739845,0.24194297,0.32297233,0.29693988,0.34599915,0.68696922,0.3304618,0.80617672,0.7341336,0.62489527,0.51545584,0.76018095,0.83199543,0.74552882,0.83400458,0.57672292,0.84188968,0.18626894,0.17722245,0.083020791,0.13695215,0.13934429,0.16421714,0.20162375,0.11358499,0.19654533,0.13847619,5.5667509e-13,4.3672426e-06,0.52678847,1.5552525e-05,5.6078216e-13,1.0640631e-13,1.0998461e-11,3.3847051e-12,0.67692947,1.1115257e-10,0.45729077,0.15274686,0.62810564,0.16027126,0.40371332,0.097200945,0.34039778,0.021360667,0.46714085,0.03542392,0.0,0.0,0.0,-67.380638,-72.58136,-58.251331,-71.992859,-68.226608,-70.969147,-60.26453,-68.816322,-33.213867,-70.883728,-64.55928,-60.942696,-20.459949,-59.626205,-64.191628,-60.062889,-60.226524,-58.887783,41.499912,-59.743763,-1443.1581,-1491.1594,-1506.6428,1.0063424,-0.20547502,3.6132064
517.92603,0.27011138,0.26617935,0.36572862,0.30230337,0.30988583,0.23892133,0.25842425,0.28060779,0.28406835,0.27140287,0.42461097,0.36117056,0.38646162,0.32645097,0.37078539,0.34385851,0.44266242,0.31584397,0.43710503,0.32934457,0.1402261,0.26584607,0.17509438,0.30020726,0.44815508,0.4203296,0.15759164,0.36101529,0.17651522,0.34010574,0.53644186,0.54363179,0.39696136,0.53164995,0.57620329,0.53497934,0.57053041,0.4884527,0.57226145,0.5250206,-1.4785031,-1.4825704,-1.4250016,-4.7787576,-3.9877193,-3.8752224,0.3669835,0.067152426,0.22021627,0.06571348,0.014020932,0.010416471,0.28602412,0.018680882,0.23137014,0.024586868,0.27463821,0.33089283,0.38230446,0.33037883,0.26290983,0.33748624,0.28140455,0.39057916,0.30229753,0.34503159,0.6935811,0.83304799,0.6883567,0.70973927,0.66299349,0.87010247,0.67281586,0.86688906,0.55431551,0.88427985,0.19260405,0.14189492,0.14343463,0.10942601,0.17621846,0.13124958,0.21259768,0.090524875,0.20771049,0.11063644,0.020267397,3.9864139e-09,0.00048084813,1.4196253e-08,2.3449441e-12,1.1295071e-13,0.003080813,2.9946794e-13,0.00061789574,2.4933801e-13,0.45965254,0.057414282,0.63812453,0.060284983,0.41365319,0.036587048,0.37464786,0.008359096,0.30683795,0.013428883,0.0,0.0,0.0,-69.393936,-74.520248,-70.336273,-74.128258,-64.24321,-70.711418,-64.824257,-68.706795,-56.722401,-70.16024,-62.48819,-59.76746,-75.400909,-59.820137,-62.048096,-59.226299,-61.870979,-53.252323,-61.070724,-58.863594,-1432.6785,-1489.3767,-1469.3516,2.0166781,3.6024196,9.0052414
524.92499,0.30865404,0.25939915,0.35618967,0.29169619,0.3379845,0.23514265,0.25735334,0.27430969,0.28792191,0.30754665,0.45502687,0.32838476,0.42340809,0.35673559,0.40947676,0.31499261,0.39541569,0.39966151,0.39052367,0.35800159,0.1675123,0.315934,0.2316577,0.34754834,0.16516544,0.46015996,0.2167379,0.40477708,0.24797261,0.12912558,0.43469054,0.52305675,0.43953085,0.5652653,0.54129827,0.52186048,0.56269974,0.21090467,0.56036013,0.32529014,-1.4402012,-1.4446932,-1.4571546,-5.4140153,-6.182343,-7.5145006,0.40275645,0.033947397,0.1002335,0.033310659,0.30890331,0.010101411,0.12521251,0.013283688,0.10144557,0.40959328,0.32504964,0.34635651,0.31868964,0.24354033,0.29964575,0.34210676,0.31439346,0.92997962,0.3184123,0.52569532,0.56300318,0.83651727,0.73751926,0.82583475,0.64373606,0.80532742,0.6158753,0.82264721,0.53855741,0.65271044,0.19641104,0.1133116,0.18751197,0.15183881,0.18026724,0.1047504,0.17070132,0.13142036,0.16676545,0.10853787,0.075596035,3.8045656e-12,4.3891546e-07,1.2966082e-11,0.0089041814,1.3692627e-12,2.8121535e-06,1.0811043e-12,5.640141e-07,0.2033217,0.59464329,0.02168764,0.61651504,0.40205273,0.40216643,0.01388594,0.14067177,0.73443985,0.11522264,0.59336495,0.0,0.0,0.0,-76.08078,-75.222961,-73.491501,-76.777908,-71.894081,-65.391495,-66.970528,-69.652496,-75.391205,-76.602783,-71.760292,-58.872295,-73.727318,-63.943451,-60.692108,-59.121758,-60.72102,-20.433538,-60.423389,-76.002823,-1443.3771,-1458.3585,-1413.5032,-4.1936722,6.4612937,5.3629336
