Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,ld,lmax,a,b,c,d,e,f,h,i,j,k,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
9.71,0.3881768543970743,0.6905946742638084,1.2673976871603185,0.019305369577389257,0.03873685221935272,0.7537499918342557,0.4335813288437096,0.015107170531348713,0.6555900815613639,0.0,4.5417963023188666,3.158536476334298,3.9429343055159665,2.5187663017426454,0.6285573832121827,15.424598188193476,47.55715558041402,0.33642539895839285,16.82546907595934,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24434377577609645,0.24101432727564584,0.8490170925399261,12.234014649290831,11.55080904124171,0.1223970752952095,0.5339117317305627,3.7085953035879977,3.729879244944478,3.3145681782652128,133.62963916608615,132.55277689597466,2.307192529060019,1.137495155029901,0.17046463538132764,0.17775437707500796,5.394908020110164,70.06704098187691,66.11445521405369,1.4607934299766996,4.061197464930422,0.17975396467647783,0.1733040238047711,4.939666847826291,437.1311069484916,435.7173948317659,3.3905178911479195,1.3666134768340976,0.0,0.0,0.0,0.022058770999004856,0.007241997854453316,0.26239568956345144,0.599080367651628,0.3434838712788703,0.0021114995472553714,0.15115984361772408,0.013121232766244583,0.0049606886712676886,0.1579182749982944,15.013447241339597,14.97236628269843,0.08880544384875878,0.0006740026278138099
9.72,0.38861014643520253,0.6906249073489491,1.2688879940641749,0.01935234512377507,0.03888521341704713,0.7547982233092566,0.4338632399700192,0.015188903005542343,0.6559965394859726,0.0,4.541102026682776,3.158324275308357,3.942328463338708,2.5185813272682513,0.6284844826516762,15.423510353204138,47.558513177630196,0.33648987544067915,16.825941211527855,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2437434064133223,0.24102456283526696,0.8490542610947981,12.247670541139705,11.564391400302076,0.12253209745333392,0.5345133005561915,3.7085823888301146,3.729738375615532,3.31434549450859,133.60921204946598,132.53240981482804,2.3069144936904182,1.1373348371333647,0.1704447829649098,0.17773515184139865,5.394282314599337,70.06189536194822,66.1097924269389,1.4607030902142992,4.061058158538711,0.17978193644738832,0.17333655851493415,4.940613543120404,437.14358557482353,435.7296213960888,3.3905668023834172,1.3666357395922084,0.0,0.0,0.0,0.02212504986773092,0.0072697133733372835,0.2634006586443938,0.6005381034119632,0.34396155036202825,0.0021166354246138276,0.1513663902134863,0.01317337225314959,0.004987504989594635,0.15877264089753523,15.023208865145868,14.981648968780643,0.08886168206156107,0.000674410436357475
9.73,0.3890417191762004,0.6906490321385698,1.2703730014466312,0.019399518362949026,0.03903395930104748,0.7558541955563384,0.43414834691241155,0.015270888088278655,0.6564077892380206,0.0,4.540408911915752,3.1581133559417753,3.941723620166617,2.5183958279238903,0.6284115759866546,15.42241908576584,47.55987722833183,0.33655430628069877,16.826415643734023,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24314053064007757,0.2410327303821757,0.8490839201111577,12.261272246588637,11.577925460584307,0.12266658033950033,0.5351126714481292,3.708570730251495,3.7295983489008506,3.3141241557252994,133.58881908816764,132.5120763180373,2.3066369052618434,1.1371747795265672,0.17042496176094904,0.17771592469698133,5.393656556693457,70.05673514118678,66.10511492731811,1.460612492006243,4.060918402451709,0.17980988196413825,0.17336906993936738,4.941559568258244,437.1561235196577,435.7419074348294,3.3906159447326405,1.3666581101165143,0.0,0.0,0.0,0.022191213011115797,0.007297500593954272,0.2644082335134354,0.6020019739353616,0.3444427569150234,0.0021217929060731618,0.15157445194803965,0.013225469905773777,0.005014403951995432,0.15962964736439444,15.033081149197312,14.991041090617914,0.08891855587099308,0.000674823040263303
9.74,0.38947156178541104,0.6906670444514453,1.271852672451386,0.01944688906746626,0.03918308798208559,0.7569179194272001,0.4344366574514617,0.015353124521404353,0.6568238429846209,0.0,4.539716961390798,3.1579037223829753,3.941119779016015,2.51820980465363,0.6283386635484455,15.421324391500553,47.56124772506757,0.3366186914500811,16.826892369939166,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24253517696030552,0.24103882851377134,0.8491060644486069,12.274819424166086,11.59141088618744,0.12280052061959164,0.5357098301693253,3.7085603325304137,3.7294591677033218,3.3139041662686948,133.56846038143235,132.4917765070046,2.306359765213677,1.1370149830277188,0.1704051718756785,0.177696695729054,5.393030749236307,70.05156034585468,66.10042273928882,1.4605216357956714,4.060778197292528,0.17983780140611252,0.17340155806429947,4.942504922823251,437.1687207145036,435.7542528796556,3.390665317907419,1.3666805882749335,0.0,0.0,0.0,0.022257257574626987,0.007325359162116537,0.2654184013730514,0.6034719721637996,0.34492749588297505,0.002126971966643011,0.1517840307366309,0.013277523107356306,0.005041385143494773,0.16048928124714398,15.043064362908785,15.000542926082774,0.08897606676376055,0.0006752404513029189
9.75,0.3898996634631987,0.6906789404152011,1.2733269703129786,0.019494457002315932,0.0393325975454061,0.7579894056329451,0.4347281793070835,0.015435611024214431,0.6572447128062164,0.0,4.539026178485909,3.157695378798572,3.940516942919583,2.518023258403938,0.6282657456685441,15.420226276045573,47.562624660386774,0.33668303092246543,16.8273713875046,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24192737406800333,0.24104285592873792,0.8491206893464482,12.288311733504248,11.604847342038424,0.12293391497058179,0.5363047625227381,3.708551200341485,3.729320834937666,3.3136855305112216,133.54813602864812,132.47151048368195,2.3060830749875136,1.1368554484594076,0.17038541341588664,0.17767746502496443,5.392404895073114,70.04637100228075,66.09571588701414,1.4604305220268874,4.06063754368613,0.17986569495163546,0.17343402287697327,4.943449606428375,437.18137709087716,435.76665766223533,3.390714921619549,1.3667031739353612,0.0,0.0,0.0,0.022323180698915188,0.007353288718880187,0.2664311492530718,0.6049480908044675,0.3454157721469331,0.002132172580505495,0.15199512846477933,0.013329529231024673,0.005068448141726339,0.1613515291583183,15.05315877359466,15.010154751068372,0.08903421621352603,0.0006756626811544545
9.76,0.390326013445693,0.6906847164680787,1.2747958583592094,0.019542221924884397,0.03948248605071104,0.759068664742676,0.4350229201376817,0.015518346293368502,0.657670410695297,0.0,4.538336566583934,3.157488329373279,3.9399151149266354,2.5178361901236834,0.6281928226786155,15.419124745053491,47.564008026839744,0.3367473246734907,16.82785269379172,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24131715084377442,0.24104481142763465,0.849127790425856,12.30174883536253,11.618234493914162,0.12306676008076249,0.5368974543522405,3.708543338355275,3.7291833535303733,3.3134682528443196,133.52784612934582,132.45127835058065,2.305806836027107,1.1366961766486736,0.17036568648892697,0.17765823267211048,5.391778997050557,70.04116713686062,66.09099439472277,1.4603391511453592,4.0604964422593275,0.17989356277791763,0.17346646436564062,4.94439361871593,437.19409258030294,435.7791217142385,3.3907647555808,1.3667258669656699,0.0,0.0,0.0,0.022388979520064314,0.007381288900535027,0.2674464640103064,0.6064303223286276,0.34590759052323744,0.0021373947210112034,0.1522077469879994,0.013381485640040578,0.005095592516905773,0.16221637747383963,15.06336464643945,15.019876839459194,0.08909300568073625,0.0006760897414012336
9.77,0.3907506010055332,0.6906843693607001,1.2762593000135574,0.01959018358491836,0.039632751532104514,0.7601557071820877,0.4353208875393045,0.015601329002807177,0.6581009485551157,0.0,4.537648129072458,3.1572825783098217,3.939314298103404,2.5176486007641308,0.6281198949104969,15.41801980419219,47.56539781697798,0.3368115726807858,16.828336286162127,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24070453635133954,0.241044693913486,0.8491273636920448,12.315130391650989,11.631572008463559,0.12319905264997039,0.5374878915435243,3.7085367512379226,3.72904672641963,3.3132523376783274,133.5075907831957,132.43108021078064,2.3055310497783204,1.136537168427083,0.1703459912027269,0.17763899875794092,5.391153058016795,70.0359487760566,66.08625828670898,1.4602475235977168,4.060354893640786,0.17992140506100285,0.17349888251955753,4.9453369593574426,437.20686711431654,435.7916449673403,3.3908148195029226,1.3667486672337181,0.0,0.0,0.0,0.022454651169843465,0.007409359338594426,0.2684643323281695,0.6079186589704696,0.34640295576287733,0.002142638360675174,0.1524218881315242,0.013433389688048811,0.005122817831803701,0.163083812332144,15.073682244468483,15.029709463101733,0.08915243661244955,0.0006765216435304569
9.78,0.3911734154526122,0.6906778961578334,1.2777172587976007,0.019638341724488022,0.039783391998037335,0.7612505432320633,0.43562208904479616,0.015684557803668397,0.6585363381984063,0.0,4.536960869343683,3.1570781298288457,3.9387144955333167,2.517460491278945,0.6280469626962006,15.416911459144808,47.5667940233544,0.3368757749239588,16.828822161977676,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.24008955983400287,0.2410425023923737,0.8491194055364404,12.328456065453798,11.644859553229573,0.12333078938981369,0.538076060025005,3.7085314436507377,3.7289109565552616,3.313037789442391,133.4873700900037,132.41091616793994,2.305255717689077,1.1363784246308024,0.1703263276657972,0.1776197633699563,5.3905270808214905,70.03071594639769,66.08150758733238,1.4601556398317554,4.060212898461016,0.17994922197571453,0.17353127732897855,4.946279628053502,437.21970062446667,435.80422735322253,3.3908651130976617,1.3667715746073512,0.0,0.0,0.0,0.0225201927759608,0.007437499659785154,0.2694847407163053,0.6094130927259674,0.34690187255085125,0.0021479034711728746,0.1526375536900287,0.013485238719329176,0.005150123641718722,0.1639538196333065,15.084111828518541,15.039652891775203,0.08921251044216333,0.0006769583989318879
9.79,0.3915944461348209,0.6906652942401564,1.2791696983334355,0.01968669607795025,0.03993440543125159,0.7623531830272674,0.435926532122949,0.015768031324203808,0.6589765913461,0.0,4.536274790794289,3.1568749881688296,3.93811571031728,2.517271862624183,0.6279740263679168,15.41579971560973,47.56819663852367,0.33693993138458733,16.829310318600605,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.23947225071107858,0.24103823597402838,0.8491039127388483,12.341725521052696,11.658096796671265,0.12346196702389921,0.538661945768725,3.708527420249817,3.728776046898659,3.3128246125843703,133.46718414970775,132.39078632630427,2.3049808412093067,1.1362199461006748,0.17030669598724144,0.17760052659570946,5.3899010683158295,70.02546867447953,66.07674232101797,1.460063500296432,4.060070457352383,0.17997701369560207,0.17356364878515193,4.947221624533619,437.2325930423181,435.8168688035768,3.3909156360767607,1.3667945889544098,0.0,0.0,0.0,0.0225856014623192,0.007465709486037234,0.270507675510212,0.6109136153517366,0.34740434550552574,0.0021531900233361903,0.15285474542735378,0.013537030069051346,0.005177509494450426,0.16482638503816727,15.094653657208507,15.049707393162231,0.08927322858964168,0.0006774000188965397
9.8,0.39201368243879237,0.6906465613060228,1.280616582346094,0.01973524637191175,0.04008578978872538,0.7634636365547404,0.43623422417765634,0.015851748169695097,0.6594217196260421,0.0,4.5355898968253205,3.1566731575859923,3.9375179455739615,2.5170827157582987,0.6279010862580152,15.41468457930056,47.56960565504238,0.33700404204620793,16.8298007533936,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.23885263857427563,0.24103189387242288,0.8490808824696244,12.354938423950443,11.67128340818583,0.12359258228805883,0.539245534791256,3.708524685685647,3.7286420004227145,3.3126128115707405,133.44703306237395,132.37069079071634,2.304706421790895,1.1360617336822927,0.1702870962767652,0.17758128852280605,5.389275023352544,70.02020698696435,66.071962512256,1.459971105441867,4.059927570949098,0.18000478039288692,0.17359599688031419,4.948162948556062,437.2455442994531,435.82956925010666,3.3909663881519774,1.3668177101427306,0.0,0.0,0.0,0.022650874349273778,0.007493988434473814,0.27153312287086795,0.612420218363891,0.34791037917799517,0.0021584979871494014,0.1530734650762297,0.01358876106353262,0.005204974930272404,0.1657014939674568,15.105307986910036,15.05987323281955,0.08933459246074323,0.0006778465146153614
9.81,0.3924311137906459,0.6906216953732263,1.2820578746659637,0.019783992325192148,0.040237543001617256,0.764581913652493,0.4365451725470641,0.01593570692237032,0.6598717345717086,0.0,4.534906190842056,3.1564726423542053,3.9369212044400643,2.5168930516421377,0.6278281426990491,15.413566055946122,47.571021065469324,0.3370681068943065,16.830293463719915,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.23823075318404272,0.24102347540636648,0.8490503122918444,12.36809444089427,11.68441905813066,0.12372263193057668,0.5398268131546011,3.70852324460272,3.728508820111756,3.3124023908865032,133.42691692819315,132.3506296666252,2.304432460887635,1.135903788226072,0.170267528644685,0.1775620492389057,5.388648948785939,70.01493091058099,66.06716818560186,1.4598784557193434,4.059784239887222,0.18003252223840913,0.1736283216076853,4.9491035999077235,437.2585543274744,435.84232862453,3.3910173690350867,1.3668409380401532,0.0,0.0,0.0,0.022716008553891186,0.007522336117400986,0.27256106878435493,0.6139328930368977,0.34841997805144104,0.002163827331745164,0.15329371433800065,0.013640429020498671,0.005232519481905242,0.16657913160092144,15.116075071718171,15.07015067414868,0.08939660344724874,0.0006782978971779265
9.82,0.3928467296567314,0.6905906947807653,1.2834935392312081,0.019832933648787264,0.04038966297521109,0.7657080240081005,0.43685938450272394,0.016019906141320324,0.6603266476209237,0.0,4.534223676253885,3.156273446764902,3.9363254900706175,2.5167028712389374,0.6277551960237566,15.412444151290403,47.57244286236574,0.33713212591630765,16.830788446943437,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.2376066244658744,0.24101298000009908,0.8490122001634729,12.381193239899341,11.697503417845384,0.12385211271241553,0.5404057669670971,3.7085231016391274,3.7283765089614764,3.3121933550350886,133.40683584747705,132.33060306009602,2.3041589599551724,1.1357461105873308,0.1702479932019384,0.17754280883172227,5.388022847471904,70.00964047212476,66.06235936567604,1.4597855515813065,4.059640464804667,0.1800602394015724,0.17366062296146323,4.950043578403962,437.2716230580072,435.85514685858135,3.391068578437894,1.3668642725145237,0.0,0.0,0.0,0.022781001190210808,0.007550752142297685,0.2735914990614849,0.6154516304024367,0.34893314654049135,0.0021691780254005015,0.153515494882349,0.013692031249347234,0.005260142674489582,0.16745928287644962,15.126955163422021,15.080539978366657,0.08945926292668924,0.0006787541775711217
