Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,ld,lmax,a,b,c,d,e,f,h,i,j,k,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
2.0300000000000002,7.225901965233402,0.7378671738435986,7.318491025909739,27.05680411986916,4.981230339973502,2.8273072566177935,6.959496591602116,1.4035110439210008,4.342878709532493,0.5241814509213626,0.11458534828120703,0.2119179218087368,5.751144777696258,14.564473152148176,8.22937216819821,35.78107712365393,5.0968828693406,0.13797547869436524,0.7705382235187476,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4825556164793024,0.5734636229633459,5.564108784519808,71.8095685500965,70.58099115207871,4.422619404935147,1.284374187099098,0.24736611688190457,0.3044010786054981,0.3062637805979864,1.6913599503744126,1.4717179486124725,0.10855504781920865,1.226198874590411,0.891239966434788,1.2677558166216105,25.900303024970228,451.61663994912584,447.40301024645635,21.272586602950973,3.107568988930185,0.011176448300543242,0.028828411814730306,0.3945960715180152,29.230623255668345,28.7642689377772,0.766968830636303,0.5933398441892478,0.5,0.36482108119740103,0.0,2.902236427210282,2.6556231280222855,10.085995192378347,89.27663087392027,86.99172059451891,4.185402974613837,1.9037190311066134,0.9125431235051684,0.8135396774082274,1.5338972199012617,68.06666046450535,67.13091622834042,0.06669694705976369,0.6038437317841693
2.04,7.225015316590363,0.7369567794603102,7.317917039645268,27.092963980473744,4.983691100281969,2.8311195370930293,6.964812960413222,1.4044980164893972,4.346198936550256,0.5255299609116231,0.11436620378944602,0.2113484548872376,5.741085621744579,14.568592281058082,8.2255939689445,35.79208548780692,5.0885023423580495,0.13779948976097336,0.7692693875993911,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4816932175247908,0.572863810237531,5.557243682554307,71.8007572132117,70.57545551374689,4.422183295068413,1.2843018593608155,0.24675927244592452,0.3036177765440068,0.3054407870030358,1.6881252242748759,1.4691438106044379,0.1083550106046343,1.2242556191219747,0.888178550100111,1.2673012878815983,25.888411898459022,451.7443663102771,447.540657730989,21.274966458283817,3.10810220563299,0.011246167347691358,0.02879194723441104,0.39409276076740773,29.182560933423417,28.716903166024032,0.7658132522589294,0.5924394165452651,0.5,0.3654737775522445,0.0,2.9021296582893794,2.656591172330315,10.09097773985093,89.39594394997117,87.10901836509316,4.18776471611731,1.9056610265477887,0.9124566352466125,0.8140657921342903,1.5349758822212622,68.11865667802547,67.1822393015129,0.06674149906989889,0.6042729241621803
2.05,7.224097136107245,0.7360437662967326,7.317311018028137,27.129129816319956,4.986141104984531,2.834932542274546,6.970132917345521,1.4054788555373605,4.349521589668318,0.5268719665089009,0.11414743543959871,0.21078075012171807,5.731039294627623,14.572667839041445,8.221789706896729,35.80298912671298,5.080135304810279,0.13762456394033942,0.7680025906198055,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.48083027812928375,0.5722620454589012,5.550358832890401,71.79163251920657,70.56961092006696,4.421731653694891,1.2842254913904985,0.2461541898154002,0.30283672014537993,0.30462034007590694,1.6848960502932846,1.4665729554952087,0.10815528883775313,1.2223142034469616,0.8851150126786449,1.2668435312747868,25.876438744516076,451.87074161978103,447.6769957415064,21.27732033978372,3.1086302067308393,0.011316361835546912,0.028755702160202814,0.3935924904129767,29.13457597308695,28.6696135080964,0.7646592161905709,0.5915402034355364,0.5,0.36612231368191717,0.0,2.9020169182792577,2.6575547365760293,10.095938509372678,89.51527674192933,87.22633843372014,4.1901232073664705,1.9076021179222324,0.9123653191329423,0.8145885784588427,1.5360478412167813,68.17068798480614,67.23359987661595,0.06678607260048523,0.6047023839972363
2.06,7.2231474260114075,0.7351281485088618,7.316672957814324,27.165301467845268,4.9885803391640104,2.83874625537011,6.97545641920195,1.4064535461103052,4.352846642101932,0.5282075097195839,0.1139290428438813,0.21021480267949477,5.721005800609678,14.576699681602415,8.217959393810338,35.81378767729643,5.0717817592241135,0.13745070380702515,0.7667378329194225,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4799668118967345,0.5716583358805924,5.543454342275624,71.78219449021616,70.5634573397529,4.421264479586206,1.2841450822134353,0.24555086513392,0.3020579043546264,0.3038024328324059,1.6816724227056787,1.4640053843760168,0.10795588230242531,1.2203746305202137,0.8820494337007878,1.2663825462813014,25.864383600139277,451.9957613970958,447.81201973814683,21.27964818997,3.1091529788060326,0.01138703513617294,0.028719677139530244,0.39309526781771126,29.086668389150294,28.62239997666534,0.7635067241846472,0.5906422061325699,0.5,0.36676672685350614,0.0,2.901898204603967,2.6585138182609582,10.100877470739288,89.63462872330224,87.3436802837297,4.192478444588329,1.9095422972159635,0.9122691745507177,0.8151080295232362,1.5371130805439526,68.22275396236276,67.28499753961904,0.06683066727485788,0.6051321077342243
2.07,7.222166189087081,0.7342099403174952,7.316002856315,27.201478775318453,4.99100878790157,2.8425606595691466,6.980783422710276,1.4074220733168343,4.356174067017296,0.5295366322391064,0.11371102561330933,0.20965060773985178,5.710985143860044,14.580687664602499,8.214103042276356,35.82448077721999,5.063441708164783,0.13727791196384054,0.7654751148432347,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.47910283243204516,0.5710526888047482,5.536530317946168,71.77244315390959,70.55699474687313,4.420781771708052,1.284060630894816,0.24494929455239897,0.30128132412316133,0.3029870583056338,1.678454335770375,1.4614410983137853,0.10775679078102872,1.218436903278363,0.8789818929778088,1.2659183324687857,25.852246504956376,452.1194211727607,447.945725190281,21.2819499513798,3.109670508452494,0.011458190645496458,0.0286838727256319,0.3926011004253876,29.03883819632503,28.575262584609437,0.762355777998979,0.5897454259120883,0.5,0.3674070539137782,0.0,2.901773514685795,2.6594684148750516,10.105794593743099,89.75399936704076,87.46104339788732,4.1948304240449685,1.9114815564277117,0.9121682009636661,0.8156241384987714,1.5381715839279682,68.27485418747558,67.33643187573325,0.06687528271599762,0.60556209181314
2.08,7.221153428677144,0.7332891560078973,7.315300711398524,27.237661578839027,4.993426436276741,2.846375738042682,6.986113884523503,1.4083844223292048,4.35950383753179,0.5308593754594491,0.11349338335767364,0.20908816049404744,5.70097732845344,14.584631644267668,8.210220665725638,35.83506806490169,5.055115154236507,0.13710619104200109,0.7642144367418827,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4782383533404373,0.5704451115824813,5.529586867624352,71.76237854350771,70.55022312086965,4.4202835292211295,1.283972136539982,0.24434947422914444,0.3005069744088683,0.3021742095459974,1.6752417837276135,1.4588800983512356,0.10755801405443666,1.2165010246398742,0.8759124705937973,1.2654508894930114,25.8400275012383,452.24171648861625,448.0781075767242,21.284225566569425,3.110182782276152,0.01152983178346601,0.02864828947759275,0.3921099957610189,28.99108540954637,28.528201345018157,0.7612063793958705,0.5888498640530918,0.5,0.3680433312973457,0.0,2.901642845945589,2.6604185238966473,10.110689848173145,89.87338814553725,87.57842725839247,4.197179142033319,1.9134198875688748,0.912062397913003,0.8161368985868745,1.539223335163588,68.32698823619367,67.38790246941515,0.06691991854653534,0.6059923326691241
2.09,7.220109146557952,0.7323658096905896,7.314566519369074,27.27384971883649,4.9958332695097685,2.8501914739945784,6.991447761223475,1.4093405782322306,4.362835926721884,0.532175767983424,0.11327611579694782,0.20852745614882565,5.690982358056672,14.58853147577616,8.206312272029484,35.84554917701471,5.046802099985951,0.13693554370025435,0.7629557989568183,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4773733882139156,0.5698356114561258,5.5226240977147985,71.75200067666361,70.54314242609922,4.419769750435618,1.2838795980270394,0.24375140034462042,0.2997348501809872,0.3013638796262828,1.6720347624440077,1.4563223854267024,0.10735955200378934,1.2145669974443658,0.8728412468010437,1.2649802163272528,25.827726613758394,452.3626428540147,448.20916235447424,21.286474977297114,3.1106897867735723,0.011601961997215216,0.02861292796016313,0.3916219614283574,28.94341004341943,28.481216270637926,0.7600585301287798,0.587955521827316,0.5,0.3686755890388486,0.0,2.90150619540785,2.6613641428483485,10.11556320410338,89.99279453227288,87.69583134845479,4.199524594917279,1.9153572826895093,0.9119517646977886,0.8166463029385342,1.5402683179500047,68.37915568387008,67.43940890448887,0.066964574388783,0.6064228267334894
2.1,7.2190333483464855,0.7314399159080859,7.313800280364848,27.310043034799516,4.998229272599927,2.854007850531101,6.996785009313146,1.4102905264089094,4.3661703076039045,0.5334858573819294,0.11305922247807795,0.2079684899175191,5.681000236726416,14.592387016872538,8.202377879777703,35.855923754901205,5.038502548149691,0.13676597262765688,0.7616992018583262,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4765079506634829,0.5692241959598524,5.515642117879694,71.7413096091977,70.53575266389467,4.419240435471454,1.283783014687234,0.24315506906404039,0.2989649464079161,0.3005560616287986,1.6688332652321651,1.45376796057829,0.10716140435181319,1.2126348246069227,0.8697683022566591,1.264506313222508,25.815343901024367,452.4821958578853,448.33888503890915,21.288698126605137,3.11119150864181,0.011674584753640258,0.02857778874433401,0.39113700511783595,28.89581211363848,28.434307375291503,0.7589122319764859,0.5870624005262476,0.5,0.36930386604086807,0.0,2.9013635607053545,2.6623052691548623,10.120414631160331,90.11221799762448,87.81325514828113,4.201866779045107,1.9172937338120706,0.9118363011883851,0.8171523448596889,1.541306516312297,68.4313561050863,67.49095076384887,0.06700924986466976,0.6068535704312412
2.11,7.217926039102328,0.7305114891404223,7.313001993967707,27.34624136630928,5.00061443061996,2.857824850766975,7.002125585223604,1.4112342522273738,4.369506953150129,0.534789684358127,0.11284270300546385,0.20741125702730412,5.671030968260604,14.596198124938846,8.198417505036446,35.86619143938235,5.030216501453866,0.13659748054159937,0.7604446458147357,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4756420542917508,0.5686108725936061,5.508641037310096,71.73030539139111,70.52805383022336,4.418695584094767,1.283682385751631,0.2425604765680106,0.2981972580672511,0.29975074865585993,1.6656372862527502,1.4512168247778887,0.1069635708733168,1.210704508992601,0.8666937178153487,1.2640291801133143,25.802879413601204,452.60037107791624,448.46727113889295,21.290894957126977,3.111687934526828,0.01174770354569638,0.028542872406927693,0.39065513460092005,28.848291635837924,28.387474672728665,0.7577674867154368,0.5861705014392548,0.5,0.3699281976461598,0.0,2.9012149392621063,2.6632419002586802,10.125244099119294,90.2316580122741,87.9306981383386,4.204205690816316,1.9192292329852902,0.9117160071649192,0.8176550176443529,1.5423379142592968,68.48358907372094,67.54252762970876,0.06705394459580159,0.6072845601831621
2.12,7.216787224270654,0.7295805439105282,7.312171660144772,27.382444552817734,5.002988728653117,2.8616424578026263,7.007469445313064,1.4121717411084218,4.3728458362856335,0.5360872882833362,0.11262655699162563,0.2068557527176574,5.661074556337678,14.59996465762978,8.194431164186081,35.87635187188912,5.02194396265775,0.13643007018841988,0.7591921311991144,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.47477571269804675,0.5679956488927788,5.501620965520511,71.7189880773569,70.52004592476821,4.418135196181851,1.283577710469783,0.24196761904602712,0.29743178014371396,0.2989479338275585,1.6624468197862885,1.448668978966812,0.10676605135014251,1.208776053443316,0.86361757456356,1.2635488169594398,25.790333203042852,452.71716410025,448.59431617091434,21.293065411451146,3.112179051077794,0.011821321891258231,0.02850817953072474,0.39017635773186204,28.8008486258422,28.340718176876063,0.7566242961257641,0.5852798258583443,0.5,0.3705486183106097,0.0,2.9010603284685024,2.664174033595278,10.13005157777683,90.35111404647739,88.04815979865432,4.206541326667059,1.9211637722725892,0.9115908824591908,0.8181543146105346,1.5433624958573942,68.5358541629399,67.59413908355243,0.06709865820345376,0.6077157924054105
2.13,7.215616909851295,0.7286470948026801,7.311309279417423,27.418652433607708,5.00535215178198,2.865460654720079,7.012816545867014,1.4131029785378992,4.376186929887933,0.5373787081871331,0.11241078404841585,0.20630197224008803,5.65113100454169,14.603686472991415,8.190418874429078,35.8864046946772,5.013684934561991,0.1362637443436425,0.7579416583905307,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.473908939478803,0.5673785324405698,5.49458201248805,71.70735772672019,70.5117289525575,4.417559271802424,1.2834689881310384,0.2413764926953788,0.2966685076288346,0.2981476102813752,1.659261860103452,1.4461244240622186,0.10656884556313996,1.2068494607826625,0.8605399538186834,1.2630652238071536,25.777705323490636,452.8325705231651,448.72001566177426,21.295209432186894,3.112664844957022,0.011895443333047647,0.02847371070451329,0.3897006824483832,28.75348309971302,28.29403790188435,0.7554826619924241,0.5843903750790584,0.5,0.37116516208341976,0.0,2.9008997257127613,2.6651016665886846,10.134837036928152,90.47058556993198,88.16563960868929,4.20887368306734,1.923097343749976,0.9114609269801665,0.8186502291067647,1.54438024524407,68.58815094519774,67.6457847061287,0.06714339030857283,0.6081472635094789
2.14,7.214415102400047,0.727711156462113,7.310414852862803,27.45486484779243,5.007704685088519,2.869279424582911,7.018166843098623,1.414027950067128,4.3795302067872255,0.5386639827620354,0.11219538378702079,0.20574991085814526,5.641200316362643,14.607363429467991,8.186380653792776,35.89634955084335,5.005439420009181,0.1360985058121343,0.7566932277741386,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.4730417482269271,0.5667595308679105,5.487524288649502,71.69541440463118,70.50310292397944,4.416967811220382,1.2833562180647398,0.24078709372121337,0.29590743552101384,0.2973497711721915,1.6560824014650777,1.4435831609572005,0.10637195329216725,1.2049247338159421,0.8574609371205852,1.2625784007896739,25.764995831682004,452.9465859572864,448.84436514879013,21.297326961965297,3.1131453028403255,0.011970071438797653,0.028439466523121442,0.38922811677212293,28.706195073752657,28.247433862131373,0.7543425861052779,0.5835021504005382,0.5,0.3717778626135562,0.0,2.9007331283811797,2.666024796651462,10.139600446367233,90.59007205177589,88.28313704733685,4.211202756520789,1.9250299395060124,0.9113261407142332,0.8191427545122536,1.545391146628364,68.64047899224177,67.6974640774549,0.06718814053178093,0.608578969902231
