Time,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rasi,ERKi,Xi,Rast,ERKt,Xt,D,AK,Kt,Fgf,KdN,vsN,vdN,KdNa,VdNa,kt1,kt2,KdNan,VdNan,KdMF,KIG1,vsFK,vsF,vmF,KA,KdF,vdF,ksF,kd1,vsB,kd2,v0,vMB,vmd,KaB,KaXa,Kmd,n,m,vMXa,ksAx,vdAx,KdAx,d1,a1,K1,K2,kt3,kt4,ksDusp,vdDusp,KdDusp,kcDusp,KaFgf,KaRas,KdRas,KdErk,KaErk,KaX,KIF,KID,KdX,KaMDusp,KdMDusp,q,r,kc,j,p,epsilon,theta,eta,VMsMDusp,VMdMDusp,VMK,VMP,VMaRas,VMdRas,VMaErk,VMaX,VMdX,cytosol,n_synth,N_degradation,N_activation,Na_degradation,Na_transport,Nan_degradation,MF_transkription,MF_degradation,F_translation,F_degradation,AK_dissoc,B_synth,B_degradation,B_phosphorylation,BP_dephosphorylation,B_shuttling,Bp_degradation,MAx_trans_basal,MAx_trans_BN,MAx_trans_Xa,MAx_degradation,A_translation,A_degradation,Ras_activation,Ras_inactivation,Erk_activation,Erk_inactivation,X_activation,X_inactivation,MDusp_transkription,MDusp_degradation,Dusp_translation,Dusp_degradation
2.24,0.056456058838034555,0.5621330791568264,0.0012415435694414503,0.020853180237609598,0.0072751997603954,0.0004515274457698992,0.13105414613726313,0.0035670619581085515,2.899690775847434,0.3190817624321492,0.6293264543395332,1.9883457418950008,1.693254570009073,0.28836728581430976,0.09435400287804976,0.0189573599226538,0.011654258104999204,0.3067454299909269,1.7116327141856902,2.0,2.0,2.0,2.0,0.10030922415256605,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3889684264045548,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03279318005315023,0.05841965263165509,0.0029946726624468737,0.01682674606762155,0.016616365432738197,0.00025676147267652974,0.015226447858453427,0.0018767862213848636,0.0022561736697955534,-0.012880733350484957,0.1305,0.0,0.02714066390810733,0.022241615625390676,-0.04016402174491461,0.004783030233040542,0.09,0.08330645185074129,0.7281100360460109,0.6807660109909335,0.018879793630185993,0.005067112788937827,0.12119571704896646,0.11711017067085892,0.8462852767138254,0.0074575182162236915,0.3948468793251246,0.1278347366473369,0.06739202506061692,0.023812576954430665,0.014153100431707463,0.0219178237597161
2.25,0.056235690600723524,0.5625178608456802,0.0012436421744161646,0.020704018622109244,0.007271344514500437,0.00045268875487775354,0.13145575347322516,0.0035763845568300887,2.899561706571958,0.3199361019959219,0.6315322259084869,1.988384134524585,1.7016265565633668,0.2910462128143314,0.09479402495391262,0.01888047133331687,0.011615865475415044,0.2983734434366332,1.7089537871856686,2.0,2.0,2.0,2.0,0.10043829342804189,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3890016278305588,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03267011964841103,0.05819163283471488,0.0029946763000635018,0.016838226560137923,0.016628883900434554,0.0002576358451653701,0.01512039300518485,0.0018633616759898318,0.002255001129999293,-0.01293311479998531,0.1305,0.0,0.027209545616043048,0.022297969738644716,-0.040157461780961315,0.004795331980420044,0.09,0.08380038962858281,0.7284996537797717,0.6817964008832774,0.018945966777254606,0.00508028105150811,0.12083692485502923,0.11711027894884862,0.842986487557534,0.007428319739063887,0.39678147354183546,0.1280088453757935,0.06833161869010417,0.023905929021712437,0.014219103743086893,0.021832162561217484
2.2600000000000002,0.056018805526125606,0.5629002659228466,0.0012457304684607643,0.020555922691464144,0.007267367414413012,0.00045385232634157516,0.13185729563068152,0.0035857133350938727,2.8994321136903753,0.32079038133860704,0.6337365202196882,1.9884192332554775,1.7099650929617551,0.2937427120930639,0.0952425315698189,0.01880509743042345,0.011580766744522464,0.29003490703824486,1.706257287906936,2.0,2.0,2.0,2.0,0.10056788630962465,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3890349655445413,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.0325489679770842,0.05796721765113082,0.002994679910293906,0.016849636063631573,0.016641317637480262,0.0002585074705824808,0.01501505616731767,0.0018500330422317728,0.002253791504188916,-0.012985454518055583,0.1305,0.0,0.027278557536362807,0.022354429325301215,-0.040150985236503914,0.0048076576929363055,0.09,0.08429555204566404,0.728881515718923,0.6828220233934845,0.019012095606590645,0.005093457654840931,0.12050870488252441,0.1171103779336362,0.8395371560064441,0.007399694700347903,0.39870792354024087,0.1281813556007277,0.0692772678627139,0.0240009390757003,0.014286379735472836,0.02174816422224385
2.27,0.055805348901178845,0.5632803308611444,0.0012478085883414506,0.020408885259675696,0.007263269784884027,0.0004550181678587362,0.1322587734296427,0.003595048186254404,2.89930199762397,0.32164459939244483,0.6359393202398618,1.9884516754571246,1.7182686362198925,0.2964567167722516,0.09569956594520872,0.018731234360090308,0.011548324542875354,0.28173136378010755,1.7035432832277484,2.0,2.0,2.0,2.0,0.10069800237603,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3890684394576314,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03242969618571036,0.057746350457527226,0.002994683493583018,0.016860975668184088,0.016653667863180666,0.00025937638431279124,0.014910433062536229,0.0018367996733708125,0.002252545192952363,-0.013037751691092421,0.1305,0.0,0.02734770009174006,0.022410994734142764,-0.040144589145370974,0.004820007452127593,0.09,0.08479193772288744,0.7292557711780754,0.6838429029669879,0.019078179607195853,0.005106642447555601,0.12020514812337832,0.11711046942357058,0.835928059370398,0.0073716420701267224,0.400625867226997,0.1283522742180512,0.07022882525476722,0.024097608446304705,0.014354934891781307,0.02166582590677879
2.2800000000000002,0.05559526685653844,0.5636580915640419,0.0012498766695249151,0.02026289918384395,0.007259052940236265,0.00045618628704482733,0.13266018766140852,0.003604389008210631,2.899171358801765,0.32249875511766024,0.6381406101483912,1.9884822119290229,1.7265355571854337,0.2991881564265498,0.09616516978565284,0.018658878360731036,0.011517788070977142,0.2734644428145663,1.7008118435734503,2.0,2.0,2.0,2.0,0.10082864119823487,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3891020494790278,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03231227583076985,0.057528975503788424,0.002994687050367612,0.01687224644683551,0.016665935779344377,0.0002602426216837738,0.014806519426423019,0.0018236609265459556,0.0022512625936697847,-0.013090005542442006,0.1305,0.0,0.02741697370017833,0.022467666309826637,-0.04013827063537405,0.004832381338665856,0.09,0.08528954525445719,0.7296225671113683,0.6848590644395274,0.019144218304451736,0.005119835284707175,0.11991926585480275,0.11711055553657833,0.8321492520881887,0.007344160836389688,0.4025349224987892,0.12852160830209144,0.07118613995137824,0.024195937969731202,0.014424775467847926,0.02158514484861896
2.29,0.05538850640563132,0.5640335833366971,0.0012519348462382742,0.02011795736384232,0.007254718184325527,0.0004573566914596123,0.1330615390831739,0.003613735702302307,2.899040197661803,0.32335284750779797,0.6403403753539246,1.988509665956383,1.7347640136630398,0.3019369537534351,0.09663938334907553,0.018588025753640797,0.01149033404361699,0.2652359863369602,1.698063046246565,2.0,2.0,2.0,2.0,0.10095980233819679,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3891357955156685,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03219667890252262,0.057315037953466076,0.002994690581076112,0.016883449454713765,0.01667812257085801,0.0002611062179813403,0.014703311012393907,0.0018106161627458087,0.0022499441005039054,-0.013142215323960468,0.1305,0.0,0.027486378774875822,0.022524444394144878,-0.040132026946046576,0.004844779432631673,0.09,0.08578837320068157,0.7299820476957963,0.6858705330350727,0.019210211260617737,0.005133036026226819,0.11966211122823793,0.11711063295492695,0.828189201099778,0.0073172499870120394,0.4044346576928779,0.12868936489899138,0.07214905638785528,0.024295928004270235,0.014495907502361328,0.021506118341194994
2.3000000000000003,0.055185015346764184,0.5644068409569696,0.0012539832513773826,0.01997405274237786,0.0072502668107907965,0.0004585293885688422,0.13346282842961563,0.00362308817491881,2.898908514648106,0.32420687557824956,0.6425386023980164,1.9885340832521592,1.742952136098511,0.30470302941799027,0.09712224525425055,0.018518672950602805,0.01146591674784081,0.25704786390148904,1.6952969705820098,2.0,2.0,2.0,2.0,0.10109148535189405,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3891696774730105,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03208287777223799,0.05710448378247603,0.0029946940861293393,0.01689458573116777,0.016690229405357224,0.00026196720840300974,0.01460080359190601,0.0017976647468140074,0.0022485901044782485,-0.013194380328117003,0.1305,0.0,0.027555915724601438,0.022581329324172627,-0.04012585539052686,0.0048572018131097456,0.09,0.08628842010186041,0.7303343550101012,0.6868773343121356,0.019276158071940493,0.005146244539193233,0.11943329722245408,0.1171107018082046,0.8240359460270884,0.007290908535972055,0.4063246348561842,0.12885555132611562,0.07311741616125478,0.02439757839189944,0.01456833678813758,0.02142874374636109
2.31,0.05498474227579215,0.5647778986657066,0.001256022016537437,0.01983117830473969,0.007245700103071171,0.0004597043857574259,0.13386405641071528,0.003632446336899212,2.8987763102110935,0.3250608383684051,0.6447352789483503,1.9885557318047604,1.7510979619293714,0.30748630031367463,0.09761379249682867,0.01845081644774736,0.011444268195239582,0.2489020380706286,1.6925136996863253,2.0,2.0,2.0,2.0,0.1012236897889065,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3892036952549247,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03197084520114016,0.056897259792202094,0.0029946975659404956,0.016905656299475075,0.01670225743362014,0.0002628256280617992,0.014498992954441873,0.0017848060474265721,0.0022472009934843664,-0.013246499883358576,0.1305,0.0,0.0276255849536728,0.022638321432908157,-0.04011975336271599,0.004869648558328413,0.09,0.08678968447518119,0.7306796288087134,0.6878794941521073,0.01934205836845051,0.0051594606969843715,0.11923034739729889,0.1171107628526765,0.8196766102391339,0.007265135513453195,0.40820439445728707,0.12902017505728428,0.07409105753782301,0.024500888464019176,0.0146420688745243,0.021353018487847566
2.32,0.054787636591431974,0.5651467901623992,0.0012580512720354446,0.019689327078568096,0.007241019334438324,0.00046088169033918464,0.13426522371049765,0.003641810103079298,2.898643584807779,0.3259147349428988,0.6469303937860048,1.9885743778203286,1.759199386655999,0.3102866782611118,0.09811406045155874,0.018384452820325463,0.011425622179671358,0.24080061334400105,1.6897133217388882,2.0,2.0,2.0,2.0,0.10135641519222105,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.389237848763643,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03186055434520348,0.056693313614988715,0.002994701020915195,0.01691666216671091,0.0167142077899066,0.0002636815119869641,0.014397874907506533,0.0017720394370711286,0.002245777152293743,-0.013298573350590044,0.1305,0.0,0.027695386861958524,0.022695421049747002,-0.04011371834142399,0.0048821197457629825,0.09,0.08729216481272326,0.7310180063841382,0.6888770387451474,0.019407911813580144,0.0051726843786368375,0.11905548405823735,0.11711081542959628,0.8150970266350829,0.007239929958768684,0.41007344399796486,0.1291832436430955,0.07506981511995896,0.024605857044428654,0.01471710906773381,0.021278940045716538
2.33,0.05459364850657582,0.5655135485964562,0.0012600711469708539,0.019548492133618034,0.007236225768014382,0.0004620613095651189,0.13466633098407413,0.003651179392708531,2.898510338902866,0.3267685643945494,0.6491239368008473,1.988591078337496,1.7672540842645472,0.31310406743232666,0.09862308288675739,0.01831957871733703,0.011408921662503957,0.23274591573545278,1.6868959325676733,2.0,2.0,2.0,2.0,0.10148966109713387,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3892721378994741,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.031751978763266506,0.056492593725843164,0.002994704451451457,0.01692760432348456,0.016726081592515953,0.000264534895140918,0.014297445276618713,0.0017593642920256229,0.002244318962565203,-0.013350600126607786,0.1305,0.0,0.027765321844699088,0.022752628500883713,-0.04010774790011003,0.0048946154522233045,0.09,0.08779585957730762,0.7313496223059368,0.6898699945800603,0.01947371810402542,0.005185915469433893,0.11889881732094809,0.11711086251991905,0.8102824152979415,0.007215290910156629,0.411931239493761,0.12934476456560814,0.07605351907535647,0.02471248245502774,0.014793462433013608,0.0212065059506396
2.34,0.05440272900839456,0.5658782065958712,0.00126208176917432,0.019408666581647378,0.007231320656901194,0.00046324325061537465,0.13506737886272202,0.0036605541291562693,2.8983765729669826,0.3276223258393156,0.6513158989397095,1.9886070932896664,1.7752595738560952,0.31593836643125955,0.09914089188092626,0.018256190861474567,0.01139290671033355,0.22474042614390477,1.6840616335687404,2.0,2.0,2.0,2.0,0.10162342703301741,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.389306562561261,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.03164509239643771,0.056295049401145845,0.002994707857940041,0.016938483744800906,0.01673787994368114,0.0002653858123896391,0.014197699905389195,0.0017467799923482638,0.002242826802886155,-0.013402579641512419,0.1305,0.0,0.02783539029279651,0.022809944108922984,-0.040101839690156835,0.004907135753768664,0.09,0.08830076720842207,0.7316746087318649,0.6908583884131408,0.019539476968191284,0.005199153860489696,0.11874853886930566,0.11711090767645202,0.8052167781292863,0.00719121741348033,0.4137772010057858,0.12950474536698012,0.07704199600022273,0.024820762501208883,0.014871133782138939,0.021135713784097513
2.35,0.05421482980656219,0.5662407963045653,0.001264083265132594,0.019269843576334676,0.007226305244335285,0.0004644275205871467,0.13546836796076622,0.003669934239518209,2.898242287474297,0.3284760184094631,0.653506272143827,1.9886223097138909,1.7832133190712196,0.3187894713940295,0.09966751771673643,0.018194286050339292,0.011377690286109132,0.2167866809287804,1.6812105286059704,2.0,2.0,2.0,2.0,0.10175771252570298,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.389341122646991,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.031539869540769726,0.05610063066506836,0.002994711240764867,0.01694930139118298,0.01674960392932233,0.0002662342984629607,0.014098634655618633,0.0017342859218701207,0.002241301048821607,-0.013454511355242602,0.1305,0.0,0.02790559259320834,0.02286736819229399,-0.04009599141821224,0.004919680725579645,0.09,0.08880688613052345,0.7319930957907744,0.6918422472329177,0.019605188164314807,0.00521239944819273,0.1186057145235182,0.11711095058077545,0.7998820637457088,0.007167708534389058,0.41561073580396796,0.12966319382261676,0.07803507013777415,0.024930694452875837,0.014950127657510463,0.02106656117999553
2.36,0.05402990337317468,0.5666013493527728,0.00126607576009771,0.01913201631296812,0.007221180763644383,0.00046561412651394016,0.13586929886855234,0.0036793196549929825,2.898107482904901,0.3293296412605423,0.6556950493691633,1.9886374317909945,1.7911125743606429,0.3216572712175745,0.10020298894972077,0.01813386114783482,0.011362568209005497,0.20888742563935714,1.6783427287824255,2.0,2.0,2.0,2.0,0.10189251709509906,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3893758180531819,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.031436284871216,0.055909288330876446,0.002994714600302799,0.016960058207780255,0.016761254619878003,0.0002670803879921424,0.014000245407230398,0.0017218814681671307,0.002239742072902763,-0.013506394760897593,0.1305,0.0,0.0279759291285797,0.02292490106618533,-0.040090200869326645,0.004932250442162168,0.09,0.08931421474385194,0.7323052110657986,0.6928215982627144,0.0196708514810749,0.00522565213473681,0.11846373808431673,0.11711099321845782,0.7942590087268323,0.007144763338344362,0.4174312025800595,0.12982011767069834,0.07903256185584953,0.025042275062241017,0.015030448342458114,0.020999045815298493
2.37,0.053847902933420705,0.5669598968632563,0.0012680593780960811,0.01899517802825834,0.007215948438310333,0.00046680307535849013,0.136270172152117,0.003688710310747401,2.897972159744366,0.3301831935717346,0.6578822245460846,1.9886522335383836,1.7989543179670096,0.32454164628213733,0.10074733237061495,0.018074913081130555,0.011347766461616393,0.20104568203299045,1.6754583537178627,2.0,2.0,2.0,2.0,0.10202784025563405,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.389410648674998,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.031334313437985636,0.055720973991271544,0.0029947179369237712,0.016970755124554808,0.016772833070541806,0.00026792411550586296,0.01390252805829001,0.0017095660225432507,0.0022381502446479394,-0.013558229383606376,0.1305,0.0,0.02804640027738617,0.02298254304220254,-0.04008446590805802,0.004944844977272486,0.09,0.08982275142361851,0.7326110795244261,0.6937964689361648,0.019736466736382536,0.0052389118279299665,0.11832473275336068,0.11711103495235173,0.7883263356028527,0.0071223808832778,0.4192378958553512,0.12997552455261452,0.08003428735497851,0.02515550055954179,0.015112099855592242,0.020933165406872373
2.38,0.05366878247205672,0.5673164694459853,0.0012700342419694043,0.01885932200011187,0.0072106094819978156,0.0004679943740114678,0.13667098835049224,0.0036981061459183794,2.897836318484133,0.3310366745485468,0.6600677925539674,1.988664537800284,1.8067351432599175,0.32744246584660863,0.10130057299831535,0.018017438835920278,0.011335462199715929,0.19326485674008254,1.6725575341533914,2.0,2.0,2.0,2.0,0.10216368151586686,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3894456144061467,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.031233930671709095,0.05553564002508659,0.0029947212509908,0.016981393056120477,0.016784340321680337,0.0002687655154397667,0.013805478524994702,0.0016973389800100682,0.0022365259305730284,-0.013610014780599464,0.1305,0.0,0.028117006413939733,0.02304029442830622,-0.04007878448736657,0.004957464403903478,0.09,0.09033249451617491,0.732910823330416,0.6947668868799012,0.019802033776619023,0.005252178441196338,0.11820915427233807,0.11711106964407314,0.7820603074996896,0.0071005602075759795,0.4210300206985117,0.13012942188903573,0.08104005792634805,0.025270366655363013,0.015195085949747302,0.020868917706410132
2.39,0.05349249662848293,0.567671097274894,0.0012720004731977665,0.018724441547676947,0.007205165098825197,0.00046918802930445084,0.137071747994166,0.003707507103217725,2.897699959617573,0.3318900834043958,0.6622517491840327,1.9886751727662906,1.8144517290816586,0.3303595990518521,0.10186273392957303,0.017961435461992595,0.011324827233709422,0.18554827091834136,1.6696404009481478,2.0,2.0,2.0,2.0,0.1023000403824268,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3894807151398936,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.031135112326117355,0.05535323948870729,0.002994724542860757,0.016991972904050887,0.016795777397979154,0.00026960462205422725,0.013709092741855933,0.0016851997392909252,0.0022348694942755797,-0.013661750537480819,0.1305,0.0,0.028187747908765676,0.02309815552944166,-0.04007315458774208,0.004970108794422048,0.09,0.09084344236214088,0.7332045630445049,0.6957328798914378,0.01986755247552098,0.005265451893017363,0.11810923606027567,0.11711109962890515,0.7754361471292882,0.007079300383376326,0.4228068022744215,0.13028181747300252,0.08204968393071246,0.025386868513483797,0.015279410089435954,0.020806300506876926
