Time,I,N,Q,r,k,c_1,c_2,s_0,d,rho,gamma,mu,delta,a,b,lambda,Immunotherapy_Input,Chemotherapy_Input,Infusion_Duration,Infusion_Dose,Infusion_Rate,compartment,Cancer_Growth,Cancer_Death_Immune,Cancer_Death_Chemotherapy,Immune_Growth_Constant,Immune_Death_Natural,Immune_Growth_Cancer_Stimulation,Immune_Death_Cancer,Immune_Death_Chemotherapy,Chemotherapy_Decay,Immune_Immunotherapy,Chemotherapy
660.0,77730824.8529278,122356441860.81076,-9.228325167887095e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1073853429.959728,475543357.59550625,-4.516580127508936e-18,700000.0,77730.8248529278,7.773082478939961e-05,951086.7151910125,-1.4346506546217947e-21,-3.8389832698410316e-26,0.0,0.0
662.0,77072604.77324948,123561500854.52625,-1.3450575134261348e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1082940563.6110318,476160336.0275215,-6.647893003783612e-18,700000.0,77072.60477324948,7.707260471087358e-05,952320.6720550429,-2.073341722591644e-21,-5.595439255852721e-26,0.0,0.0
664.0,76413277.38293774,124783621791.69118,-1.8190026726750314e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1092126695.2423935,476756275.2408046,-9.079269661806261e-18,700000.0,76413.27738293774,7.641327732170111e-05,953512.5504816093,-2.7799191157484457e-21,-7.567051118328131e-26,0.0,0.0
666.0,75752930.35958676,126023046660.76624,-2.336323891857755e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1101412383.7110457,477330753.86979884,-1.1777226193530112e-17,700000.0,75752.93035958677,7.575293029947637e-05,954661.5077395978,-3.539667621546784e-21,-9.71910739012826e-26,0.0,0.0
668.0,75091653.0104427,127280019583.6154,-2.8849104777459603e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1110798161.9840987,477883353.28676,-1.4687658484179322e-17,700000.0,75091.65301044271,7.50916529514455e-05,955766.70657352,-4.332653931221803e-21,-1.2001227587423196e-25,0.0,0.0
670.0,74429529.3073543,128554773588.41,-3.287609060967257e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1120284437.7604263,478413564.4199429,-1.6905513539194038e-17,700000.0,74429.5293073543,7.442952924945715e-05,956827.1288398859,-4.89390389908772e-21,-1.367645369362379e-25,0.0,0.0
672.0,73766655.02260396,129847563020.68459,-3.597112083040916e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1129871733.9827394,478921019.3436333,-1.8683049515804857e-17,700000.0,73766.65502260395,7.376665496579377e-05,957842.0386872666,-5.306938522146391e-21,-1.4963986265450211e-25,0.0,0.0
674.0,73103123.49019766,131158636542.61852,-3.76683089856312e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1139560486.0289981,479405300.19904965,-1.9762096189685813e-17,700000.0,73103.12349019766,7.310312343446124e-05,958810.6003980993,-5.507342086887039e-21,-1.567001653802258e-25,0.0,0.0
676.0,72439029.61158633,132488244680.52138,-3.742786956437599e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1149351097.0199568,479865993.9799692,-1.9835010962862742e-17,700000.0,72439.02961158633,7.243902955691051e-05,959731.9879599384,-5.422477103344846e-21,-1.5569993738780412e-25,0.0,0.0
678.0,71774469.86017981,133836639795.51178,-3.4631690183326024e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1159243936.4375823,480302693.4595351,-1.8539956178302266e-17,700000.0,71774.46986017982,7.177446980655139e-05,960605.3869190703,-4.971342406540437e-21,-1.4406783116263627e-25,0.0,0.0
680.0,71109542.28586079,135204076054.1962,-2.857890377137881e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1169239338.7252734,480714998.1698302,-1.545593711620422e-17,700000.0,71109.54228586079,7.110954223326655e-05,961429.9963396604,-4.064465532428816e-21,-1.1888823968893584e-25,0.0,0.0
682.0,70444346.51949877,136590809399.34766,-1.8481460754216602e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1179337601.8697875,481102515.43532276,-1.0097590733202896e-17,700000.0,70444.34651949877,7.04443464679255e-05,962205.0308706455,-2.6038288511131026e-21,-7.688287673754107e-26,0.0,0.0
684.0,69778979.4679713,137997087516.49768,-8.73438173454788e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1189538913.5346177,481464796.82267654,-4.8212769624996106e-18,700000.0,69778.9794679713,6.977897941740575e-05,962929.593645353,-1.21895248744088e-21,-3.633502801571918e-26,0.0,0.0
686.0,69113542.92297147,139423167457.27597,3.960810208668898e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1199843478.3345635,481801453.42575413,2.208914819958928e-19,700000.0,69113.54292297148,6.911354287340041e-05,963602.9068515082,5.474912527331629e-23,1.6476970468062615e-27,0.0,0.0
688.0,68448141.88241202,140869311702.90585,1.0716798995366816e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1210251487.232554,482112131.71591115,6.038672392542865e-18,700000.0,68448.14188241202,6.84481418338222e-05,964224.2634318224,1.4670899563203168e-21,4.4581883820725957e-26,0.0,0.0
690.0,67782881.15281649,142335780237.17142,2.1948106514779607e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1220763059.0144706,482396463.7804798,1.2496003462038802e-17,700000.0,67782.8811528165,6.778288110519467e-05,964792.9275609596,2.975411790841327e-21,9.130412310148317e-26,0.0,0.0
692.0,67117866.98325217,143822834299.64084,3.372258481892309e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1231378266.336589,482654093.0838806,1.9400310914270238e-17,700000.0,67117.86698325217,6.711786693658512e-05,965308.1861677611,4.526775924415838e-21,1.4028595284672005e-25,0.0,0.0
694.0,66453207.06056295,145330736334.80017,4.557813023862615e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1242097134.1118495,482884675.69602776,2.6495612913371838e-17,700000.0,66453.20706056296,6.645320701483746e-05,965769.3513920556,6.0576258523614576e-21,1.8960502179268479e-25,0.0,0.0
696.0,65789010.504602395,146859749941.18704,5.695102237274965e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1252919637.8839908,483087881.5792018,3.345525161822785e-17,700000.0,65789.0105046024,6.578901045980523e-05,966175.7631584036,7.493502818257344e-21,2.3691625307063854e-25,0.0,0.0
698.0,65125384.564932056,148410133411.33136,6.702597036900542e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1263845657.1216218,483263350.58729136,3.978933281795214e-17,700000.0,65125.38456493206,6.512538452105002e-05,966526.7011745826,8.730184192238438e-21,2.7882803673506257e-25,0.0,0.0
700.0,64462433.54340294,149982137596.68127,7.468267176512982e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1274874959.9861145,483410678.8761791,4.4804267011061944e-17,700000.0,64462.43354340294,6.446243350042286e-05,966821.3577523583,9.628453531006914e-21,3.106799145429401e-25,0.0,0.0
702.0,63800274.28135208,151576035958.2833,7.916060016942995e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1286007412.8145652,483529633.43092805,4.79953999110432e-17,700000.0,63800.27428135208,6.380027423926081e-05,967059.266861856,1.0100936006172152e-20,3.2930809670482856e-25,0.0,0.0
704.0,63139019.6141466,153192092376.65186,7.933488201866619e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1297242752.099152,483619926.26507896,4.8613906299577155e-17,700000.0,63139.0196141466,6.313901957293101e-05,967239.852530158,1.0018253343725142e-20,3.300331091976514e-25,0.0,0.0
706.0,62478783.51385554,154830571102.59656,7.393255370650006e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1308580653.5464036,483681286.6622874,4.5788078053803185e-17,700000.0,62478.78351385554,6.247878347350254e-05,967362.5733245749,9.238432035309831e-21,3.0755942341904024e-25,0.0,0.0
708.0,61819681.0684617,156491736675.22614,6.152493509421171e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1320020730.2759783,483713462.5556086,3.851257576689503e-17,700000.0,61819.6810684617,6.181968102895822e-05,967426.925111217,7.606903730563951e-21,2.5594372999192074e-25,0.0,0.0
710.0,61161828.46107336,158175853839.95245,4.052000302141779e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1331562531.0195444,483716221.9621492,2.5637144302040848e-17,700000.0,61161.82846107336,6.116182842240638e-05,967432.4439242985,4.9565549480762586e-21,1.68563212569098e-25,0.0,0.0
712.0,60505342.94913608,159883187466.49448,9.154764816789124e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1343205538.3204827,483689354.4730632,5.8547719176574534e-18,700000.0,60505.34294913608,6.050534291129261e-05,967378.7089461264,1.1078243697170218e-21,3.8083821637842756e-26,0.0,0.0
714.0,59850330.88341261,161613982440.54797,-1.1341542844675303e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1354949031.202542,483632516.2226416,-7.331807624592308e-18,700000.0,59850.33088341261,5.985033084637971e-05,967265.0324452831,-1.3575901839644352e-21,-4.7180818233849263e-26,0.0,0.0
716.0,59196914.80075827,163368508981.0171,-2.9282795102391363e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1366792392.5433643,483545585.36380905,-1.9135546298697227e-17,700000.0,59196.91480075828,5.9196914764523075e-05,967091.1707276183,-3.466902253608646e-21,-1.2181642762594807e-25,0.0,0.0
718.0,58545212.32999015,165147027272.5984,-4.1707746278383e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1378734866.5562203,483428388.8670473,-2.7551641248458926e-17,700000.0,58545.21232999015,5.854521229453979e-05,966856.7777340946,-4.8835777233465786e-21,-1.7350422451807328e-25,0.0,0.0
720.0,57895341.43513169,166949796197.93518,-4.458578524678853e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1390775617.474031,483280772.6702554,-2.9774351041105e-17,700000.0,57895.34143513169,5.78953414004534e-05,966561.5453405108,-5.162618520032558e-21,-1.8547686662664028e-25,0.0,0.0
722.0,57247420.51505,168777073457.26315,-3.3057864942880285e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1402913729.3246477,483102604.87537134,-2.2317638799219162e-17,700000.0,57247.420515050006,5.7247420481131036e-05,966205.2097507428,-3.784954991429594e-21,-1.3752071816238198e-25,0.0,0.0
724.0,56601568.161055006,170629114688.88455,-4.312790694434283e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1415148199.0937202,482893773.26616853,-2.9435506321191256e-18,700000.0,56601.56816105501,5.660156812788273e-05,965787.5465323371,-4.882214329107716e-22,-1.7941209288846618e-26,0.0,0.0
726.0,55957900.72813803,172506163898.8216,4.8733376047642635e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1427477873.157345,482654139.7221084,3.362723102327019e-18,700000.0,55957.90072813803,5.595790069569983e-05,965308.2794442169,5.454034838042012e-22,2.0273084435819338e-26,0.0,0.0
728.0,55316538.35832889,174408477487.78467,1.459986167068291e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1439901604.6817758,482383661.74853903,1.0185358582064281e-17,700000.0,55316.538358328886,5.531653832661223e-05,964767.3234970781,1.6152276162652534e-21,6.07354245500409e-26,0.0,0.0
730.0,54677599.91075025,176336304182.07394,2.2428072649676085e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1452418120.0948105,482082294.49038976,1.581953376388374e-17,700000.0,54677.59991075025,5.467759987974267e-05,964164.5889807796,2.4526263662164583e-21,9.330078222265251e-26,0.0,0.0
732.0,54041204.27265289,178289890328.98807,2.5133519100873416e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1465026053.354655,481750019.15088624,1.792420945630499e-17,700000.0,54041.20427265289,5.4041204242342026e-05,963500.0383017726,2.716491279641847e-21,1.0455543945963341e-25,0.0,0.0
734.0,53407470.293625146,180269479719.32727,1.862974611469628e-26,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1477723944.0105033,481386844.1478616,1.3433498557597827e-17,700000.0,53407.47029362515,5.340747026399868e-05,962773.6882957232,1.98993522439684e-21,7.749974383713653e-26,0.0,0.0
736.0,52776516.056387365,182275312239.31677,3.0380943849824488e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1490510227.8737633,480992797.1540661,2.2150784105407636e-18,700000.0,52776.516056387365,5.2776516027433075e-05,961985.5943081322,3.20680074179693e-22,1.2638472641526987e-26,0.0,0.0
738.0,52148456.30509894,184307619271.50708,2.049534602691054e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1503383207.4997628,480567891.51385,1.5109793729462493e-18,700000.0,52148.456305098945,5.2148456276804685e-05,961135.7830276998,2.137601313484455e-22,8.526063947194785e-27,0.0,0.0
740.0,51523410.420274675,186366637704.90533,4.77252999762861e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1516341140.554739,480112238.15582377,3.557761476015376e-19,700000.0,51523.410420274675,5.152341039262842e-05,960224.4763116474,4.917940436217828e-23,1.985372479013502e-27,0.0,0.0
742.0,50901495.31746118,188452597343.4543,-1.2455134923686759e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1529382158.9796019,479625950.06206185,-9.388810106527745e-19,700000.0,50901.49531746118,5.090149529045094e-05,959251.9001241237,-1.2679699839927775e-22,-5.181336128253692e-27,0.0,0.0
744.0,50282827.354411446,190565724209.78342,-2.4458782186846992e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1542504289.6618419,479109170.50544626,-1.864402216290339e-18,700000.0,50282.82735441145,5.028282732802536e-05,958218.3410108925,-2.4597134440007624e-22,-1.0174853389728349e-26,0.0,0.0
746.0,49667522.2516211,192706240343.58563,-2.181503881617763e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1555705452.7622585,478562074.0145642,-1.6815576452859906e-18,700000.0,49667.5222516211,4.96675222258474e-05,957124.1480291283,-2.166997851644961e-22,-9.075056147529894e-27,0.0,0.0
748.0,49055693.64648472,194874361082.38092,-9.832479849355299e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1568983444.7511475,477984847.8405861,-7.664392913993995e-19,700000.0,49055.69364648472,4.905569362131173e-05,955969.6956811723,-9.646782385504155e-23,-4.090311617331804e-27,0.0,0.0
750.0,48447451.455561966,197070291988.71362,-2.846725136928258e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1582335920.0419679,477377670.2228313,-2.24401981578425e-18,700000.0,48447.45145556197,4.844745143097812e-05,954755.3404456625,-2.7583315575731954e-22,-1.1842376569621554e-26,0.0,0.0
752.0,47842910.08961974,199294243931.51215,-4.443005174178349e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1595760482.6727908,476740829.68970406,-3.541861427886682e-18,700000.0,47842.91008961974,4.784291006561358e-05,953481.659379408,-4.251325941518601e-22,-1.8482901524581933e-26,0.0,0.0
754.0,47242180.45550623,201546418293.99124,-5.360774873201784e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1609254595.6685476,476074613.1602838,-4.321779899896979e-18,700000.0,47242.180455506226,4.7242180432066375e-05,952149.2263205675,-5.065093878822843e-22,-2.230082347251942e-26,0.0,0.0
756.0,46645372.17814583,203827011012.56534,-5.0911214947380535e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1622815605.9424894,475379339.43200696,-4.150832307897125e-18,700000.0,46645.37217814584,4.664537215526105e-05,950758.678864014,-4.749545138524292e-22,-2.1179065418110302e-26,0.0,0.0
758.0,46052593.503514305,206136212342.86813,-3.0205119291027716e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1636440743.038041,474655359.66901076,-2.4905475536067808e-18,700000.0,46052.593503514305,4.605259348117345e-05,949310.7193380215,-2.7820481608697155e-22,-1.256532962506753e-26,0.0,0.0
760.0,45463949.604777455,208474202536.32135,-1.9962621295444415e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1650127094.1316621,473903031.9003742,-1.6646766220409443e-19,700000.0,45463.94960477746,4.546394958296951e-05,947806.0638007482,-1.8151592171106844e-23,-8.304450458904877e-28,0.0,0.0
762.0,44879542.676553614,210841152096.03552,8.763954726637196e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1663871606.7885194,473122724.1733879,7.39120924592673e-19,700000.0,44879.54267655362,4.487954265526766e-05,946245.4483467758,7.866445603389955e-23,3.645805166281073e-27,0.0,0.0
764.0,44299476.91190383,213237234537.23425,1.917825855316125e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1677671163.4414682,472314897.4070215,1.6358075268464658e-18,700000.0,44299.47691190383,4.4299476891129096e-05,944629.7948140431,1.6991736439725779e-22,7.97815555811508e-27,0.0,0.0
766.0,43723852.82502657,215662611862.33887,2.6414975367249e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1691522497.0705307,471480015.04648674,2.278689031992105e-18,700000.0,43723.85282502657,4.372385280475238e-05,942960.0300929734,2.309928990668595e-22,1.0988629752775584e-26,0.0,0.0
768.0,43152768.858382694,218117438691.26627,2.6730223371129774e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1705422216.3002794,470618570.79133356,2.3321311429425004e-18,700000.0,43152.7688583827,4.31527688385985e-05,941237.1415826671,2.3069663013346047e-22,1.1119772922389987e-26,0.0,0.0
770.0,42586321.27103379,220601861989.96423,1.5375344660688636e-27,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1719366804.7652502,469731088.38464373,1.3567318643541473e-18,700000.0,42586.3212710338,4.2586321251729186e-05,939462.1767692874,1.3095587347459206e-22,6.396143378846473e-27,0.0,0.0
772.0,42024603.45567633,223116017035.22775,3.1818954771223355e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1733352599.7756374,468818107.0257686,2.8397273819117644e-19,700000.0,42024.60345567633,4.202460343684101e-05,937636.2140515371,2.674357913269524e-23,1.3236685184828916e-27,0.0,0.0
774.0,41467706.317857236,225660030377.10553,2.13934954025436e-28,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1747375810.6730936,467880193.3678278,1.9310627289641823e-19,700000.0,41467.706317857235,4.146770629948105e-05,935760.3867356555,1.7742783689302137e-23,8.899694087458138e-28,0.0,0.0
