Time,x1,x2,x3,x4,x5,x6,x7,A0,B0,C0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,K_AlB,K_AlB2,n,compartment
6.3100000000000005,0.10739103784108935,0.010856446500366577,0.024856456712058727,0.001980536820161018,0.32731046862669094,0.05323004201822205,1.1382870967875744,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.32,0.10745026390884327,0.010882886075358313,0.02489960576031837,0.001982100447798861,0.32720652988303955,0.0531412491202007,1.1382175081643233,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.33,0.10750932001912417,0.010909337861238386,0.024942755812502403,0.0019836568114786632,0.3271027673568948,0.053052628496680125,1.1381479063262592,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.34,0.10756820661155458,0.010935801806100947,0.0249859068394552,0.0019852059213952998,0.326999180627595,0.05296417973955387,1.1380782913544438,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.3500000000000005,0.10762692412450782,0.010962277858166752,0.025029058812102635,0.001986747787756952,0.32689576927563263,0.05287590244181152,1.1380086633297304,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.36,0.10768547299511605,0.01098876596578278,0.025072211701451706,0.001988282420784484,0.3267925328826478,0.052787796197532204,1.1379390223327654,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.37,0.1077438536592785,0.011015266077421851,0.025115365478590154,0.001989809830710822,0.32668947103142054,0.052699860601878014,1.137869368443988,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.38,0.10780206655166966,0.011041778141682246,0.02515852011468609,0.0019913300277803357,0.32658658330586393,0.052612095251087426,1.1377997017436317,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.390000000000001,0.1078601121057474,0.011068302107287318,0.025201675580987622,0.0019928430222482135,0.32648386929101675,0.052524499742468846,1.137730022311725,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.4,0.10791799075376123,0.011094837923085101,0.025244831848822445,0.0019943488243798434,0.32638132857303653,0.052437073674393986,1.1376603302280923,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.41,0.10797570292676037,0.01112138553804795,0.0252879888895975,0.0019958474444501935,0.326278960739192,0.05234981664629129,1.1375906255723545,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.42,0.10803324903555125,0.011147944901720793,0.025331146675502368,0.0019973388947220477,0.32617676539422435,0.052262728273283855,1.1375209084227766,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.43,0.1080906290288053,0.011174515974627952,0.02537430519583393,0.001998823235346866,0.3260747425400139,0.052175808525873016,1.137451178829538,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.44,0.10814784376928424,0.011201098695861512,0.02541746440615466,0.002000300431412465,0.3259728913931486,0.052089056672029316,1.1373814368979838,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.45,0.10820489367940142,0.011227693014979449,0.025460624278329312,0.0020017704936327527,0.3258712115486366,0.05200247231835363,1.1373116827066911,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.46,0.10826177918028118,0.011254298881665199,0.025503784784304786,0.002003233432741578,0.3257697026026725,0.051916055072570466,1.13724191633403,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.47,0.10831850069176514,0.01128091624572729,0.02554694589610978,0.0020046892594923083,0.3256683641526328,0.051829804543522956,1.137172137858163,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.48,0.10837505863241849,0.011307545057099027,0.025590107585854522,0.002006137984657398,0.32556719579706966,0.051743720341167684,1.1371023473570465,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.49,0.10843145341953628,0.011334185265838133,0.025633269825730408,0.0020075796190279632,0.3254661971357054,0.05165780207656966,1.1370325449084313,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.5,0.10848768546914982,0.011360836822126416,0.02567643258800974,0.0020090141734133535,0.3253653677694271,0.05157204936189706,1.1369627305898637,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.51,0.10854375519603288,0.011387499676269442,0.025719595845045396,0.0020104416586407253,0.325264707300281,0.05148646181041623,1.136892904478685,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.5200000000000005,0.10859966301370809,0.011414173778696175,0.02576275956927052,0.002011862085554613,0.3251642153314668,0.05140103903648651,1.1368230666520334,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.53,0.10865540933445321,0.011440859079958648,0.0258059237331982,0.0020132754650165016,0.3250638914673321,0.051315780655555136,1.136753217186843,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.54,0.10871099456930747,0.011467555530731628,0.025849088309421193,0.002014681807904401,0.3249637353133669,0.0512306862841521,1.1366833561598473,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.55,0.1087664191280778,0.011494263081812268,0.02589225327061158,0.002016081125112417,0.32486374647619826,0.051145755539885096,1.136613483647576,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.5600000000000005,0.10882168341934528,0.011520981684119774,0.02593541858952047,0.0020174734275503234,0.32476392456358394,0.051060988041434295,1.1365435997263598,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.57,0.10887678785047132,0.011547711288695054,0.02597858423897769,0.0020188587261431366,0.3246642691844078,0.05097638340854735,1.1364737044723272,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.58,0.10893173282760403,0.0115744518467004,0.026021750191891478,0.0020202370318306855,0.32456477994867383,0.050891941262034196,1.136403797961408,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.59,0.10898651875568455,0.011601203309419125,0.026064916421248165,0.002021608355567186,0.32446545646750014,0.05080766122376196,1.1363338802693328,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.6000000000000005,0.10904114603845332,0.011627965628255243,0.026108082900111875,0.0020229727083208135,0.32436629835311404,0.050723542916649815,1.1362639514716328,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.61,0.10909561507845639,0.01165473875473311,0.026151249601624203,0.0020243301010732734,0.32426730521884617,0.05063958596466396,1.1361940116436424,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.62,0.10914992627705179,0.011681522640497106,0.02619441649900391,0.0020256805448193756,0.32416847667912496,0.05055578999281235,1.1361240608604988,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.63,0.1092040800344158,0.011708317237311281,0.026237583565546625,0.002027024050566606,0.324069812349471,0.05047215462713971,1.136054099197142,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.640000000000001,0.10925807674954922,0.01173512249705902,0.02628075077462452,0.002028360629334701,0.3239713118464916,0.05038867949472235,1.1359841267283164,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.65,0.10931191682028377,0.011761938371742695,0.026323918099685997,0.002029690292155217,0.323872974787875,0.05030536422366311,1.1359141435285713,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.66,0.10936560064328832,0.011788764813483349,0.02636708551425539,0.002031013050071104,0.32377480079238524,0.05022220844308612,1.135844149672261,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.67,0.10941912861407525,0.011815601774520328,0.02641025299193266,0.00203232891413628,0.3236767894798558,0.050139211783131854,1.135774145233547,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.68,0.10947250112700678,0.011842449207210963,0.02645342050639306,0.0020336378954152012,0.32357894047118496,0.050056373874951855,1.135704130286396,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.69,0.10952571857530119,0.011869307064030221,0.026496588031386863,0.0020349400049824353,0.3234812533883295,0.049973694350703715,1.135634104904583,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.7,0.10957878135103925,0.01189617529757036,0.026539755540738997,0.002036235253922234,0.32338372785429953,0.04989117284354592,1.1355640691616906,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.71,0.10963168984517042,0.011923053860540603,0.026582923008348795,0.0020375236533281063,0.3232863634931527,0.04980880898763276,1.1354940231311106,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.72,0.10968444444751926,0.011949942705766794,0.02662609040818965,0.0020388052143023895,0.3231891599299887,0.04972660241810916,1.1354239668860435,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.73,0.10973704554679167,0.011976841786191052,0.026669257714308718,0.002040079947955823,0.3230921167909438,0.04964455277110563,1.1353539004995004,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.74,0.10978949353058123,0.012003751054871432,0.026712424900826582,0.0020413478654071203,0.32299523370318506,0.04956265968373309,1.135283824044302,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.75,0.10984178878537551,0.0120306704649816,0.02675559194193699,0.0020426089777825416,0.322898510294905,0.04948092279407781,1.1352137375930815,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.76,0.109893931628891,0.01205759997175654,0.02679875881458627,0.0020438633027673476,0.3228019462537554,0.049399341793817775,1.135143641213657,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.7700000000000005,0.10994592230101057,0.012084539532753017,0.026841925498832162,0.0020451108654834078,0.32270554133467383,0.04931791643526961,1.1350735349684147,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.78,0.10999776136302512,0.012111489096368213,0.0268850919620339,0.0020463516598351757,0.32260929501510577,0.04923664622093631,1.1350034189415978,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.79,0.11004944919498637,0.012138448616294472,0.026928258178756843,0.002047585697175718,0.3225132069290811,0.04915553079436773,1.1349332932049485,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.8,0.11010098617580312,0.01216541804634,0.026971424123640637,0.002048812988870134,0.3224172767116862,0.04907456980011661,1.1348631578300192,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.8100000000000005,0.11015237268324667,0.012192397340428573,0.027014589771398975,0.002050033546295225,0.3223215039990591,0.04899376288373431,1.1347930128881725,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.82,0.11020360909395606,0.012219386452599203,0.027057755096819278,0.00205124738083916,0.3222258884283855,0.04891310969176641,1.1347228584505815,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.83,0.11025469578344348,0.012246385337005854,0.027100920074762468,0.0020524545039011443,0.32213042963789296,0.04883260987174838,1.1346526945882316,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.84,0.11030563312609958,0.012273393947917103,0.027144084680162682,0.0020536549268910867,0.3220351272668467,0.04875226307220115,1.13458252137192,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.8500000000000005,0.11035642149519875,0.012300412239715853,0.027187248888026996,0.0020548486612292655,0.321939980955545,0.048672068942626864,1.134512338872257,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.86,0.11040706126290455,0.012327440166899,0.027230412673435147,0.0020560357183459985,0.32184499034531433,0.04859202713350445,1.134442147159666,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.87,0.11045755280027493,0.012354477684077138,0.02727357601153928,0.0020572161096813085,0.3217501550785045,0.04851213729628531,1.1343719463043835,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.88,0.11050789647726766,0.012381524745974244,0.027316738877563668,0.00205838984668459,0.3216554747984841,0.04843239908338891,1.134301736376462,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.890000000000001,0.1105580926627456,0.012408581307427361,0.027359901246804447,0.0020595569408142795,0.32156094914963573,0.048352812148198476,1.1342315174457682,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.9,0.11060814172448205,0.01243564732338629,0.027403063094629327,0.0020607174035375203,0.32146657777735116,0.04827337614505662,1.1341612895819844,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.91,0.11065804402916608,0.012462722748913281,0.027446224396477335,0.0020618712463298305,0.3213723603280268,0.04819409072926097,1.1340910528546093,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.92,0.11070779994240786,0.01248980753918272,0.02748938512785855,0.0020630184806747715,0.32127829644905886,0.048114955557059885,1.1340208073329585,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.93,0.11075740982874399,0.01251690164948082,0.02753254526435382,0.002064159118063614,0.32118438578883857,0.04803597028564796,1.1339505530861653,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.94,0.11080687405164287,0.012544005035205306,0.02757570478161449,0.0020652931699950056,0.3210906279967477,0.04795713457316181,1.1338802901831802,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.95,0.11085619297350995,0.0125711176518651,0.02761886365536214,0.00206642064797464,0.3209970227231533,0.04787844807867568,1.1338100186927729,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.96,0.11090536695569311,0.012598239455080021,0.027662021861388303,0.002067541563514921,0.32090356961940364,0.047799910462197025,1.1337397386835315,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.97,0.11095439635848804,0.012625370400580467,0.027705179375554213,0.002068655928134634,0.3208102683378231,0.04772152138466222,1.1336694502238651,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.98,0.11100328154114347,0.012652510444207106,0.027748336173790508,0.0020697637533586095,0.3207171185317074,0.0476432805079322,1.1335991533820025,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.99,0.11105202286186658,0.012679659541910556,0.02779149223209697,0.0020708650507173933,0.320624119855319,0.04756518749478808,1.1335288482259924,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
7.0,0.11110062067782826,0.012706817649751087,0.027834647526542272,0.002071959831746913,0.32053127196388254,0.047487242008926824,1.1334585348237065,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
7.01,0.11114907534516856,0.012733984723898304,0.027877802033263673,0.0020730481079881445,0.32043857451357965,0.047409443714956846,1.133388213242838,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
7.0200000000000005,0.11119738721900188,0.012761160720630837,0.027920955728466774,0.002074129890986781,0.3203460271615446,0.047331792278393715,1.1333178835509023,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
7.03,0.1112455566534224,0.01278834559633602,0.02796410858842523,0.002075205192292899,0.3202536295658595,0.04725428736565578,1.1332475458152387,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
