Time,x_PCC,y_PSC,z_Effector_Cells,w_TPC,v_TSC,R_siRNA,r_1,b_1,beta_1,m_1,delta_1,r_2,beta_2,k_2,b_2,mu_2,beta_3,k_3,m_3,r_3,mu_3,beta_4,k_4,mu_4,r_4,m_4,beta_5,k_5,mu_5,D_0,p,k,mu_6,compartment,PCC_Tumor_Growth,PCC_Tumor_Killing,PSC_Tumor_Growth,PSC_Natural_Death,Effector_Cells_Production,Effector_Cells_Apoptosis,Effector_Cells_Production_Constant,TPC_Production,TPC_Decay,TPC_Production_PSC,TSC_Production,TSC_Decay,siRNA_Decay,siRNA_Dose
288.0,49450861171.01763,493780083.00011504,773161.3761248979,73829385600283.67,343901823.72005916,75757575720.22438,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499513862.8517466,497.141600171494,7407447.036911356,7406701.245001725,2.2039943111758102e-08,15463.227522497957,3500.0,0.1,2510199110409.645,3416272660336.387,5643963.912938749,11692662.006482013,49999999975.34809,50000000000.0
288.5,49700600980.3059,493780453.9683965,767209.4098863887,74282906968224.38,340892141.5459863,75757575725.1299,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499456131.96815413,492.77884663220175,7407444.8581818305,7406706.809525947,2.1549706929546175e-08,15344.188197727774,3500.0,0.1,2525618836919.629,3433643979578.256,5600516.007094469,11590332.812563535,49999999978.58573,50000000000.0
289.0,49950312328.500885,493780821.0615823,761316.9999639804,74737404149310.08,337911916.85029393,75757575766.56323,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499372479.2649288,488.46241055800215,7407442.7163755875,7406712.315923735,2.1071429992494992e-08,15226.339999279608,3500.0,0.1,2541071741076.543,3451013363845.7026,5557502.83911465,11489005.172909994,50000000005.93173,50000000000.0
289.5,50199978512.36329,493781184.3384564,755483.3867033112,75192854287407.03,334960787.8674385,75757575825.23386,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499262921.805038,484.1916953563176,7407440.608985813,7406717.765076846,2.0604796209630053e-08,15109.667734066225,3500.0,0.1,2556557045771.8394,3468379655762.696,5514918.863945635,11388666.78749291,50000000044.65435,50000000000.0
290.0,50449584452.22143,493781543.85282284,749707.8781633673,75649236924111.36,332038425.28582925,75757575882.01366,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499127482.619658,479.9661488670097,7407438.534147833,7406723.157792342,2.014950086014998e-08,14994.157563267347,3500.0,0.1,2572074055419.7866,3485741808968.405,5472759.030828273,11289306.459718196,50000000082.12901,50000000000.0
290.5,50699115068.4036,493781899.6584857,743989.7824031351,76106531601019.17,329144499.7938756,75757575917.7745,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498966190.9962093,475.78521970849556,7407436.489976505,7406728.494877285,1.970524713262035e-08,14879.795648062702,3500.0,0.1,2587622074434.652,3503098777233.0923,5431018.288996829,11190912.99299177,50000000105.73118,50000000000.0
291.0,50948555281.23813,493782251.80924904,738328.4074816008,76564717859726.6,326278682.0799868,75757575913.38829,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498779082.47410524,471.6483573375904,7407434.474565587,7406733.777138735,1.9271745927797115e-08,14766.568149632016,3500.0,0.1,2603200407230.7046,3520449514461.3994,5389691.58767908,11093475.190719552,50000000102.83627,50000000000.0
291.5,51197892317.38066,493782600.34696025,732723.1958634327,77023777480203.83,323440705.83026576,75757575865.59895,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498566196.7501859,467.5551053465662,7407432.487299162,7406739.005204404,1.8848722188329385e-08,14654.463917268655,3500.0,0.1,2618808434326.93,3537793131482.812,5348774.857243445,10996983.998229036,50000000071.29531,50000000000.0
292.0,51447116164.50048,493782945.2991523,727173.7509166973,77483694922084.48,320630380.1483335,75757575790.15157,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498327576.018615,463.50511896437905,7407430.5291003175,7406744.179487284,1.8435915567892372e-08,14543.475018333947,3500.0,0.1,2634445627350.8726,3555128926925.472,5308265.202629616,10901432.925043339,50000000021.50004,50000000000.0
292.5,51696214241.57154,493783286.7066755,721679.5263137833,77944452151990.62,317847443.97349745,75757575685.1136,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498063269.46789026,459.4979494119926,7407428.599396382,7406749.300600133,1.8033065077113573e-08,14433.590526275666,3500.0,0.1,2650111373167.6816,3572456024887.3857,5268158.636008842,10806813.095098915,49999999952.17498,50000000000.0
293.0,51945173929.91886,493783624.6105752,716239.9735330133,78406031100004.6,315091635.21667767,75757575548.29343,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,497773331.5260472,455.5331467040007,7407426.697562915,7406754.369158627,1.763991626476903e-08,14324.799470660266,3500.0,0.1,2665805057400.1562,3589773547020.09,5228451.153529914,10713115.59736704,49999999861.873665,50000000000.0
293.5,52193982544.272224,493783959.0509765,710854.5481946005,78868413316839.34,312362693.49470586,75757575385.24791,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,497457821.91138244,451.61026546118933,7407424.823009176,7406759.385764647,1.725622143733994e-08,14217.090963892011,3500.0,0.1,2681526052772.538,3607080610412.7266,5189138.781570803,10620331.57882,49999999754.263626,50000000000.0
294.0,52442627140.14157,493784290.06442255,705522.7220409343,79331578876524.28,309660365.06462,75757575231.69478,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,497116805.9333223,447.7288769868238,7407422.975366083,7406764.350966338,1.6881740258585936e-08,14110.454440818685,3500.0,0.1,2697273681801.8257,3624376314059.6294,5150217.664192843,10528452.412197081,49999999652.91856,50000000000.0
294.5,52691094925.247635,493784617.68955964,700243.9573476546,79795508720179.72,306984392.2844084,75757575105.64168,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,496750353.990194,443.8885430257091,7407421.154091172,7406769.265343394,1.651623785267964e-08,14004.879146953093,3500.0,0.1,2713047296486.111,3641659767759.931,5111683.876346075,10437469.337669887,49999999569.72351,50000000000.0
295.0,52939373129.84227,493784941.96534556,695017.7149890796,80260183917277.73,304334516.93489957,75757575022.47469,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,496358541.6927586,440.0888242096716,7407419.358591774,7406774.129480183,1.6159485219647596e-08,13900.354299781593,3500.0,0.1,2728846253187.4434,3658930083013.475,5073533.482745557,10347373.575786587,49999999514.8333,50000000000.0
295.5,53187449006.27859,493785262.9305049,689843.4589067386,80725585470732.81,301710482.1798954,75757574996.28792,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,495941449.84356594,436.3292840370468,7407417.588264928,7406778.943957574,1.5811259337478078e-08,13796.869178134772,3500.0,0.1,2744669906004.916,3676186372909.522,5035762.570491134,10258156.394116445,49999999497.550026,50000000000.0
296.0,53435310097.18009,493785580.62070113,684720.6933258103,81191693509316.0,299112049.3466701,75757575024.20683,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,495499163.9226817,432.6095188685642,7407415.84272135,7406783.709310517,1.5471344856278613e-08,13694.413866516205,3500.0,0.1,2760517579316.744,3693427769948.4033,4998367.520742921,10169809.677786784,49999999515.97651,50000000000.0
296.5,53682943859.22717,493785895.07250416,679648.9105443131,81658488420614.28,296538974.3846672,75757575108.38095,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,495031774.656825,428.9291154503951,7407414.12147343,7406788.426087562,1.5139531253859213e-08,13592.978210886264,3500.0,0.1,2776388606300.8857,3710653401032.0723,4961344.627589024,10082325.129078686,49999999571.53143,50000000000.0
297.0,53930337683.76969,493786206.3231726,674627.5937937092,82125950788956.2,293991009.1553157,75757575254.77888,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,494539378.01002413,425.2876534534286,7407412.423951465,7406793.094847589,1.4815612884165802e-08,13492.551875874184,3500.0,0.1,2792282326824.511,3727862388840.069,4924690.118927656,9995694.311280735,49999999668.15407,50000000000.0
297.5,54177479581.92478,493786514.4030528,669656.2910058761,82594059896661.02,291467934.77665526,75757575394.45016,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,494022073.735425,421.68476510749764,7407410.750149418,7406797.716045792,1.4499392373486053e-08,13393.125820117522,3500.0,0.1,2808198036486.4746,3745053897736.6787,4888400.694957316,9909909.78240628,49999999760.33711,50000000000.0
298.0,54424355596.62393,493786819.3644432,664734.3446445497,83062799160819.55,288969439.4569443,75757575696.36377,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,493479970.86125994,418.1199170648688,7407409.098154873,7406802.290466648,1.419066766106482e-08,13294.686892890993,3500.0,0.1,2824135171467.8647,3762226960217.984,4852471.555978507,9824960.941536106,49999999959.60009,50000000000.0
298.5,54670954764.033905,493787121.2262569,659861.4096513515,83532145710323.03,286495352.702512,75757575967.65851,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,492913177.0264636,414.59282841538675,7407407.468885595,7406806.8183938535,1.388925639685026e-08,13197.228193027031,3500.0,0.1,2840092954150.9834,3779380809631.884,4816900.183338315,9740841.991885409,50000000138.65462,50000000000.0
299.0,54917264552.468636,493787420.0248944,655036.9772923845,84002079967813.62,284045430.007938,75757576204.99939,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,492321808.118907,411.10308607616025,7407405.861736843,7406811.300373416,1.3594973181939287e-08,13100.73954584769,3500.0,0.1,2856070718905.6636,3796514574298.4604,4781682.863567241,9657544.620269893,50000000295.2996,50000000000.0
299.5,55163272478.817825,493787715.7962143,650260.5439048035,84472582253885.38,281619429.1608597,75757576399.17946,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,491705984.93450415,407.6502814752511,7407404.276122475,7406815.736943214,1.3307637540231312e-08,13005.21087809607,3500.0,0.1,2872067796632.103,3813627385921.796,4746815.9202091545,9575060.59146923,50000000423.45844,50000000000.0
300.0,55408966311.13741,493788008.57433325,645531.6247999154,84943632569664.61,279217116.5866498,75757576532.86722,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,491065832.59873873,404.23402174468185,7407402.711579164,7406820.128614998,1.3027074391463718e-08,12910.632495998307,3500.0,0.1,2888083507368.597,3830718393314.5957,4712295.815312508,9493381.963946093,50000000511.69237,50000000000.0
300.5,55654334169.17185,493788298.3910308,640849.7611616788,85415210488929.92,276838270.4965455,75757576579.48903,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,490401480.14522094,400.8539350263787,7407401.167819008,7406824.475865462,1.2753114176274318e-08,12816.995223233576,3500.0,0.1,2904117156623.6177,3847786769203.246,4678119.199788722,9412501.196882548,50000000542.46276,50000000000.0
301.0,55899363947.35265,493788585.279167,636214.4804490518,85887295777348.22,274482662.81726617,75757576509.64453,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,489713061.97092164,397.5096384268208,7407399.644433947,7406828.779187505,1.2485590992003321e-08,12724.289608981037,3500.0,0.1,2920168056429.84,3864831671136.771,4644282.624353759,9332410.53578705,50000000496.365395,50000000000.0
301.5,56144043602.57795,493788869.27097785,631625.3161453273,86359868083630.62,272150068.2036196,75757576287.90701,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,489000717.0818388,394.2007540450134,7407398.141043355,7406833.039064667,1.2224343354192224e-08,12632.506322906545,3500.0,0.1,2936235514843.4414,3881852260984.66,4610782.68369619,9253102.318923067,50000000350.01863,50000000000.0
302.0,56388361162.96878,493789150.3980234,627081.8083590453,86832906930135.36,269840264.31272817,75757575872.7259,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,488264589.017117,390.92690941857876,7407396.657298841,7406837.255970351,1.1969214101042994e-08,12541.636167180906,3500.0,0.1,2952318835624.6025,3898847705529.3887,4577616.020863877,9174568.986632759,50000000075.9991,50000000000.0
302.5,56632304727.86906,493789428.6911878,622583.5038239938,87306391712867.58,267553031.80402902,75757575216.42693,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,487504825.79509336,387.6877374843401,7407395.192884587,7406841.430367817,1.1720050274707712e-08,12451.670076479877,3500.0,0.1,2968417318237.498,3915817176465.649,4544779.327264062,9096803.081336988,49999999642.841774,50000000000.0
303.0,56875862467.84559,493789704.18067914,618129.9558992084,87780301701479.56,265288154.33927408,75757574265.212,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,486721579.85891217,384.48287654010505,7407393.747517686,7406845.5627101865,1.1476703005872589e-08,12362.59911798417,3500.0,0.1,2984530257850.305,3932759850399.5356,4512269.342663458,9019797.24753532,49999999015.039925,50000000000.0
303.5,57119022624.68807,493789976.8960297,613720.7245689722,88254616039270.56,263045418.58252993,75757572959.1593,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,485915008.02172095,381.3119702075949,7407392.320948456,7406849.653440446,1.1239027401546258e-08,12274.414491379444,3500.0,0.1,3000656945335.199,3949674908847.6826,4480082.855188322,8943544.231806017,49999998153.04514,50000000000.0
304.0,57361773522.38516,493790246.86627054,609355.3751532064,88729313790594.83,260824613.63379902,75757571229.94273,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,485085271.37339354,378.1746664664181,7407390.912946319,7406853.702994058,1.1006882383195518e-08,12187.107503064128,3500.0,0.1,3016796668880.2246,3966561539021.9185,4448216.691910577,8868036.863549167,49999997011.76221,50000000000.0
304.5,57604103755.502686,493790514.12293184,605033.4561744055,89204374754506.39,258625521.30847687,75757568961.69324,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,484232534.54713804,375.0706017176369,7407389.5230510635,7406857.711843978,1.0780129691776367e-08,12100.669123488111,3500.0,0.1,3032948741653.2173,3983418947313.66,4416667.557279569,8793267.724488214,49999995514.71754,50000000000.0
305.0,57846001935.20653,493790778.69599766,600754.5291980943,89679778367778.92,256447929.242877,75757566043.7668,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,483356966.4951738,371.9994223892707,7407388.150907066,7406861.680439965,1.0558635038223482e-08,12015.090583961886,3500.0,0.1,3049112464504.4834,4000246341121.413,4385432.250953296,8719229.594257819,49999993588.88609,50000000000.0
