Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,SG,SN,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,e3,f0,f1,f2,f3,f4,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,q3,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.368209445641583,0.010579971850555538,0.006153443952839607,3.189471039655463,0.47773391867080595,0.7650756718107538,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5025829506129462,0.33682094456415834,0.0011794705162091808,0.0010579971850555538,4.2287854216029187e-05,0.0006153443952839608,0.09563714997266477,0.0477733918670806,0.2690531801885403,0.07650756718107538,0.7775760933443451,0.3189471039655463
6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3698640564298827,0.010581186496143726,0.006147715932170852,3.194055533194478,0.4782121768287468,0.7670015189698092,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5021460550746073,0.3369864056429883,0.0011795742818280783,0.0010581186496143727,4.222699233053754e-05,0.0006147715932170852,0.09560882696473487,0.04782121768287468,0.26932384503587004,0.07670015189698093,0.7776735841271153,0.3194055533194478
6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.371512650391432,0.010582400963103825,0.006141993034252655,3.198636414140539,0.47868967400306406,0.7689281445945063,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5017102290970848,0.3371512650391432,0.0011796777434836627,0.0010582400963103824,4.2166369443866405e-05,0.0006141993034252656,0.09558062406093777,0.04786896740030641,0.26959407594588375,0.07689281445945063,0.7777706934136817,0.3198636414140539
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3731552440805914,0.010583615248562533,0.006136275256751381,3.2032136820509995,0.4791664121109104,0.7708555435910446,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5012754693981825,0.3373155244080592,0.001179780901923888,0.0010583615248562534,4.210598424538669e-05,0.0006136275256751381,0.09555254087050619,0.04791664121109104,0.26986387373768395,0.07708555435910447,0.7778674228218398,0.3203213682051
6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3747918830968326,0.010584829354096542,0.006130562504001905,3.207787394673277,0.479642402391075,0.7727837074762072,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5008417684885094,0.33747918830968326,0.0011798837594336478,0.0010584829354096544,4.2045834613474376e-05,0.0006130562504001906,0.09552457652377155,0.0479642402391075,0.270133242828202,0.07727837074762073,0.777963775650712,0.3207787394673277
6.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.376422557614793,0.010586043272842885,0.006124854857947979,3.2123574990482986,0.480117638323371,0.774712634256617,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.500409126924752,0.3376422557614793,0.0011799863153662685,0.0010586043272842885,4.198592000188631e-05,0.0006124854857947979,0.09549673106606091,0.0480117638323371,0.2704021807763805,0.0774712634256617,0.7780597519703871,0.3212357499048299
6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3780472840365308,0.010587257001958502,0.00611915231624101,3.2169239947722037,0.4805921218058468,0.7766423188789986,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49997754145693374,0.3378047284036531,0.0011800885704627373,0.0010587257001958502,4.1926239128491265e-05,0.0006119152316241011,0.09546900411045947,0.04805921218058468,0.27067068839516517,0.07766423188789986,0.7781553533708252,0.3216923994772204
6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.379666078825845,0.010588470538627454,0.0061134548761678925,3.2214868816780746,0.4810658547661851,0.7785727562904007,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49954700882916353,0.3379666078825845,0.0011801905254676629,0.0010588470538627456,4.186679071714442e-05,0.0006113454876167893,0.09544139526949134,0.04810658547661851,0.2709387665095495,0.07785727562904007,0.7782505814394501,0.3221486881678075
6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.381278958395362,0.010589683880043634,0.00610776253501384,3.226046159609706,0.4815388391254704,0.780503941451387,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4991175257960307,0.33812789583953623,0.001180292181123299,0.0010589683880043634,4.180757350080496e-05,0.000610776253501384,0.09541390415698485,0.048153883912547046,0.2712064159425752,0.0780503941451387,0.7783454377546406,0.3226046159609706
6.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3828859391066404,0.01059089702341072,0.006102075290062719,3.230601828421343,0.4820110767981897,0.7824358693360114,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4986890891225995,0.33828859391066407,0.0011803935381695522,0.001059089702341072,4.1748586221458916e-05,0.0006102075290062719,0.09538653038807311,0.04820110767981897,0.2714736375153249,0.07824358693360114,0.7784399238857882,0.32306018284213434
6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3844870372702753,0.010592109965942124,0.006096393138597387,3.235153887977421,0.482482569692232,0.784368534931791,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4982616955844042,0.33844870372702757,0.0011804945973439849,0.0010592109965942124,4.168982763004282e-05,0.0006096393138597388,0.0953592735791942,0.048248256969223205,0.27174043204691417,0.07843685349317911,0.7785340413933565,0.3235153887977421
6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.386082269146002,0.010593322704860948,0.006090716077900026,3.239702338152304,0.4829533197088888,0.7863019332396818,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49783534196744234,0.33860822691460024,0.0011805953593818216,0.0010593322704860947,4.163129648636817e-05,0.0006090716077900027,0.09533213334809162,0.04829533197088888,0.27200680035448493,0.07863019332396819,0.7786277918289406,0.3239702338152304
6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.387671650942801,0.010594535237399942,0.006085044105252472,3.244247178830026,0.48342332874285376,0.788236059274052,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49741002506816906,0.3387671650942801,0.0011806958250159538,0.0010594535237399942,4.157299155904666e-05,0.0006085044105252472,0.09530510931381436,0.04834233287428538,0.27227274325319734,0.07882360592740521,0.7787211767353243,0.32442471788300264
6.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.389255198819003,0.010595747560801448,0.006079377217936557,3.2487884099040283,0.48389259868222334,0.7901709080626572,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4969857416934897,0.33892551988190034,0.0011807959949769466,0.0010595747560801449,4.151491162541607e-05,0.0006079377217936558,0.0952782010967169,0.04838925986822234,0.27253826155622274,0.07901709080626573,0.7788141976465375,0.3248788409904029
6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3908329288823897,0.010596959672317356,0.006073715413234443,3.2533260312768992,0.484361131408496,0.7921064746466133,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4965624886607536,0.339083292888239,0.0011808958699930404,0.0010596959672317357,4.145705547146703e-05,0.0006073715413234443,0.09525140831845944,0.048436113140849606,0.27280335607473616,0.07921064746466133,0.778906856087914,0.32533260312768997
6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3924048571903027,0.01059817156920906,0.00606805868842895,3.2578600428601145,0.4848289287965733,0.7940427540803723,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49614026279774587,0.3392404857190303,0.0011809954507901595,0.001059817156920906,4.139942189177054e-05,0.000606805868842895,0.09522473060200753,0.04848289287965733,0.2730680276179095,0.07940427540803724,0.7789991535761475,0.32578600428601145
6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3939709997497443,0.010599383248747414,0.006062407040803896,3.2623904445737746,0.48529599271475904,0.7959797414316955,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4957190609426794,0.33939709997497447,0.0011810947380919159,0.0010599383248747413,4.134200968940605e-05,0.0006062407040803897,0.0951981675716321,0.048529599271475904,0.2733322769929037,0.07959797414316955,0.7790910916193488,0.3262390444573775
6.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3955313725174836,0.010600594708212674,0.006056760467644434,3.2669172363463463,0.48576232502475997,0.7979174317816288,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49529887994418687,0.3395531372517484,0.0011811937326196144,0.0010600594708212675,4.128481767589045e-05,0.0006056760467644434,0.09517171885290902,0.048576232502476,0.2735961050048618,0.07979174317816289,0.7791826717170993,0.32669172363463467
6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.397085991400158,0.01060180594489446,0.00605111896623738,3.2714404181143997,0.4862279275816854,0.7998558202244754,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49487971666131225,0.33970859914001583,0.001181292435092258,0.0010601805944894461,4.122784467110774e-05,0.0006051118966237381,0.09514538407271898,0.04862279275816855,0.2738595124569021,0.07998558202244754,0.7792738953605087,0.32714404181143997
6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3986348722543824,0.01060301695609171,0.006045482533871554,3.2759599898223493,0.48669280223404765,0.8017949018677721,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4944615679635009,0.33986348722543824,0.0011813908462265515,0.0010603016956091712,4.1171089503239234e-05,0.0006045482533871554,0.09511916285924678,0.04866928022340477,0.2741225001501104,0.08017949018677722,0.7793647640322692,0.32759599898223496
6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.400178030886848,0.01060422773911263,0.006039851167838111,3.2804759514221917,0.48715695082376176,0.8037346718322619,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.494044430730591,0.34001780308868484,0.0011814889667369109,0.001060422773911263,4.111455100869481e-05,0.0006039851167838112,0.09509305484198101,0.04871569508237618,0.27438506888353315,0.08037346718322619,0.7794552792067075,0.3280475951422192
6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.40171548305443,0.01060543829127464,0.006034224865430875,3.2849883028732476,0.4876203751861459,0.8056751252518692,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4936283018528034,0.34017154830544305,0.001181586797335462,0.0010605438291274641,4.1058228032044425e-05,0.0006034224865430876,0.0950670596517134,0.0487620375186146,0.27464721945417064,0.08056751252518693,0.779545442349843,0.3284988302873248
6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.403247244464291,0.010606648609904344,0.006028603623946677,3.2894970441418976,0.4880830771499212,0.8076162572736741,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49321317823073146,0.34032472444642914,0.0011816843387320512,0.0010606648609904343,4.100211942595073e-05,0.0006028603623946678,0.09504117692053822,0.04880830771499212,0.2749089526569697,0.08076162572736742,0.779635254919437,0.3289497044141898
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.404773330773984,0.010607858692337466,0.006022987440685688,3.294002175201323,0.4885450585372118,0.8095580630578857,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4927990567753308,0.3404773330773984,0.0011817815916342481,0.0010607858692337467,4.0946224051102e-05,0.0006022987440685688,0.09501540628185147,0.048854505853721183,0.2751702692848165,0.08095580630578858,0.7797247183650488,0.3294002175201323
6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.406293757591558,0.010609068535918819,0.006017376312951755,3.2985036960312466,0.4890063211635451,0.8115005377778177,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4923859344079084,0.34062937575915586,0.0011818785567473508,0.001060906853591882,4.089054077614604e-05,0.0006017376312951756,0.09498974737035014,0.04890063211635451,0.2754311701285301,0.08115005377778178,0.7798138341280868,0.3298503696031247
6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.4078085404756635,0.01061027813800224,0.0060117702380527325,3.303001606617669,0.48946686683785157,0.8134436766198619,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49197380806011093,0.34078085404756636,0.0011819752347743916,0.001061027813800224,4.08350684776245e-05,0.0006011770238052733,0.09496419982203125,0.04894668668378516,0.2756916559768552,0.0813443676619862,0.7799026036418607,0.33030016066176693
6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.4093176949356527,0.010611487495950561,0.006006169213300818,3.307495906952611,0.4899266973624652,0.8153874747834631,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49156267467391423,0.3409317694935653,0.0011820716264161406,0.0010611487495950562,4.077980603990805e-05,0.0006006169213300819,0.09493876327419098,0.048992669736246525,0.2759517276164552,0.08153874747834632,0.779991028331634,0.3307495906952611
6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.410821236431687,0.010612696607135551,0.006000573236012892,3.3119865970338505,0.49038581453312297,0.817331927481092,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.49115253120161095,0.3410821236431687,0.0011821677323711121,0.0010612696607135551,4.072475235513197e-05,0.0006000573236012892,0.09491343736542365,0.0490385814533123,0.2762113858319055,0.0817331927481092,0.7800791096146747,0.3311986597033851
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.4123191803748414,0.010613905468937871,0.005994982303510846,3.316473676864662,0.4908442201389656,0.8192770299382215,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4907433746057983,0.34123191803748415,0.0011822635533355699,0.0010613905468937871,4.066990632313267e-05,0.0005994982303510846,0.09488822173562056,0.04908442201389657,0.27647063140568645,0.08192770299382215,0.7801668489003069,0.3316473676864662
6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.413811542127206,0.01061511407874703,0.00598939641312192,3.320957146453558,0.4913019159625372,0.8212227773932994,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.490335201859366,0.34138115421272064,0.0011823590900035311,0.001061511407874703,4.061526685138457e-05,0.000598939641312192,0.09486311602596896,0.049130191596253724,0.27672946511817675,0.08212227773932995,0.7802542475899605,0.3320957146453558
6.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.4152983370019934,0.010616322433961335,0.005983815562179035,3.3254370058140266,0.4917589037797853,0.8231691650977235,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.48992800994548336,0.34152983370019935,0.0011824543430667721,0.0010616322433961336,4.0560832854937744e-05,0.0005983815562179036,0.09483811987895079,0.04917589037797854,0.2769878877476466,0.08231691650977235,0.780341307077222,0.3325437005814027
