Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
9620.0,1.6623374021631843,45.565948308529514,56.33779073268434,482.2773328102742,57.48072439113544,36.69756970324805,2330.821705905678,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8434092536512,2425.0000000000614,0.00012596868185073024,0.13000000000000245,0.0003451324897452966,0.00525296793472195,0.0,1.0,1.0,0.041,0.032221387508950816,0.1521120349782477,0.16644957662053095,0.06075183990059617,0.16623374021631843,0.00020940245134166356,0.15948081907985331,0.0008201870695535312,0.005739882445703974,0.0070967972369785325,315.250000000008,12.24373168267644,303.0068217677438,4.770900124464242,7.472494170847748,4.770684061422337
9630.0,1.6624010714245812,45.56787376184567,56.34050638992638,482.25867377425067,57.48409773075732,36.699727486895796,2330.8161747824256,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8294549974473,2425.0000000000787,0.00012596589099948946,0.13000000000000317,0.0003451590225494633,0.00525328830554947,0.0,1.0,1.0,0.041,0.032220620024859606,0.15211936725280123,0.16645593245592086,0.06074814353420561,0.16624010714245813,0.00020940583216050328,0.15948755816645985,0.000820221727713222,0.005739997819363147,0.007096982086769506,315.25000000001023,12.244449353370067,303.0061027217227,4.771180111652858,7.472932704998634,4.7709645732965695
9640.0,1.6624645745984794,45.56979407868305,56.34321434169287,482.2400536277277,57.48746294885307,36.70188007051095,2330.8106569807337,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.815526622702,2425.0000000000978,0.0001259631053245404,0.13000000000000392,0.0003451854958323834,0.005253607905744892,0.0,1.0,1.0,0.041,0.03221985396424861,0.15212667872257077,0.16646227202172237,0.06074445466682147,0.16624645745984795,0.0002094092003084655,0.1594942792753907,0.000820256293416295,0.00574011277115077,0.007097166242445814,315.25000000001273,12.245165294308428,303.0053854075045,4.771459424754805,7.473370183351125,4.771244409166568
9650.0,1.6625279122949232,45.5717092831667,56.34591462579836,482.2214722596319,57.490820078937176,36.70402747559766,2330.8051524455836,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.801624080892,2425.0000000001187,0.0001259603248161784,0.13000000000000475,0.0003452119098121255,0.005253926738427909,0.0,1.0,1.0,0.041,0.032219089324449064,0.15213396948965557,0.16646859539116243,0.060740773279159,0.16625279122949232,0.0002094125558486315,0.15950098249108344,0.0008202907670970006,0.00574022730373613,0.0070973497083302185,315.25000000001546,12.24587951249939,303.00466981793693,4.7717380665517855,7.473806610262106,4.771523571827871
9660.0,1.6625910851198162,45.57361939936109,56.34860727993018,482.2029295591725,57.49416915445157,36.70616972361381,2330.7996611220756,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7877473235836,2425.000000000141,0.00012595754946471673,0.13000000000000567,0.00034523826470631664,0.005254244806710556,0.0,1.0,1.0,0.041,0.0322183261027971,0.1521412396558115,0.16647490263731096,0.06073709935198079,0.16625910851198164,0.00020941589884357632,0.15950766789776383,0.0008203251491884997,0.005740341419781199,0.007097532488729703,315.25000000001836,12.24659201493339,303.00395594588304,4.772016039819481,7.47424199007903,4.771802064070004
9670.0,1.6626540936749643,45.57552445127249,56.3512923416519,482.1844254158352,57.49751020876847,36.70830683597287,2330.794182955424,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7738963024345,2425.000000000165,0.0001259547792604869,0.1300000000000066,0.0003452645607321599,0.005254562113697458,0.0,1.0,1.0,0.041,0.0322175642966339,0.15214848932246014,0.16648119383308727,0.06073343286609623,0.16626540936749645,0.00020941922935537505,0.15951433557945374,0.0008203594401229049,0.005740455121940951,0.007097714587935931,315.2500000000215,12.24730280858399,303.0032437842205,4.772293347327783,7.474676327140281,4.772079888676716
9680.0,1.662716942165931,45.57742426672114,56.353969616611145,482.16596014604283,57.500842990325815,36.71043865184289,2330.7887183580165,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.760070971541,2425.0000000001855,0.0001259520141943082,0.13000000000000744,0.00034529079639163894,0.005254878639967047,0.0,1.0,1.0,0.041,0.03221680390343476,0.1521557179648501,0.16648746837176637,0.06072977385632663,0.1662716942165931,0.00020942254790080005,0.15952098493352398,0.0008203936368009805,0.005740568388182068,0.007097895981057019,315.25000000002416,12.248011850375711,303.0025333865595,4.772569968197043,7.475109588742784,4.77235702473985
9690.0,1.6627796376300308,45.579318519314214,56.35663872814599,482.14753440184535,57.50416702359015,36.71256486713872,2330.783268109462,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7462712869356,2425.0000000001905,0.0001259492542573871,0.13000000000000764,0.0003453169688383477,0.005255194348388855,0.0,1.0,1.0,0.041,0.03221604492078146,0.15216292456599417,0.1664937251125282,0.060726122399950316,0.16627796376300308,0.00020942585535387072,0.15952761481759975,0.0008204277333476559,0.005740681177067539,0.007098076620262968,315.2500000000248,12.248719057888149,303.00182485424784,4.772845862957983,7.475541713067159,4.7726334327283135
9700.0,1.662842171791509,45.58120771485031,56.359300283064634,482.12914702506816,57.50748304175142,36.71468595088182,2330.7778310075632,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7324971947746,2425.0000000001965,0.00012594649943895492,0.1300000000000079,0.0003453430825020541,0.005255509297381926,0.0,1.0,1.0,0.041,0.03221528734571261,0.15217011076427453,0.16649996579772308,0.06072247834529656,0.1662842171791509,0.00020942915065660987,0.1595342270019761,0.0008204617388673055,0.0057407935518852815,0.007098256581480892,315.2500000000255,12.249424560991928,303.0011180310016,4.773121092465368,7.475972795428138,4.772909173614926
9710.0,1.6629045452880062,45.58309187431021,56.36195431514317,482.110797912368,57.51079107384315,36.71680192171143,2330.7724070046474,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7187486471095,2425.000000000202,0.00012594374972942188,0.13000000000000808,0.00034536913757379507,0.005255823489700303,0.0,1.0,1.0,0.041,0.03221453117559102,0.15217727665088657,0.16650619049000875,0.060718841674127166,0.16629045452880065,0.00020943243387567075,0.15954082156008575,0.0008204956537375839,0.00574090551491137,0.007098435868527501,315.25000000002626,12.25012836588034,303.000412910623,4.7733956591289814,7.476402839600074,4.7731842498227826
9720.0,1.6629667587545125,45.58497101856107,56.364600857972356,482.0924869607936,57.514091148746694,36.718912798169605,2330.766996053291,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.7050255960816,2425.0000000002074,0.00012594100511921632,0.1300000000000083,0.00034539513424368504,0.005256136928084273,0.0,1.0,1.0,0.041,0.032213776407784486,0.15218442231652538,0.16651239925169528,0.06071521236826504,0.16629667587545127,0.00020943570507738862,0.15954739856496375,0.0008205294783340993,0.005741017068407927,0.007098614485196482,315.25000000002694,12.250830478715756,302.9997094869472,4.773669565345976,7.476831849337548,4.773458663762353
9730.0,1.6630288128234256,45.586845168357904,56.367239944960204,482.0742140677813,57.51738329519303,36.72101859870251,2330.7615981063177,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6913279939229,2425.0000000002133,0.00012593826559878458,0.13000000000000855,0.0003454210727009273,0.005256449615260547,0.0,1.0,1.0,0.041,0.03221302303966576,0.15219154785139255,0.16651859214474948,0.06071159040959358,0.16630288128234258,0.000209438964327788,0.15955395808925266,0.0008205632130304423,0.005741128214623328,0.007098792435258818,315.25000000002774,12.251530905630013,302.9990077538412,4.773942813501022,7.477259828375586,4.77373241783164
9740.0,1.663090708124608,45.58871434434518,56.36987160933463,482.05597913115076,57.52066754176463,36.72311934166151,2330.7562131167924,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6776557929552,2425.0000000002187,0.00012593553115859105,0.13000000000000878,0.00034544695313382475,0.005256761553942455,0.0,1.0,1.0,0.041,0.03221227106861254,0.15219865334520352,0.16652476923079865,0.060707975780056156,0.16630907081246082,0.0002094422116925898,0.15956050020520812,0.0008205968581982132,0.005741238955792389,0.007098969722463138,315.2500000000284,12.25222965272486,302.99830770520344,4.774215405966465,7.477686780429907,4.774005514416318
9750.0,1.6631524452854438,45.59057856705832,56.37249588414602,482.0377820491003,57.523943916897295,36.725215045304445,2330.7508410380224,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6640089455901,2425.000000000224,0.00012593280178911802,0.130000000000009,0.0003454727757297914,0.0052570727468301175,0.0,1.0,1.0,0.041,0.032211520492007456,0.15220573888719427,0.1665309305711349,0.060704368461655424,0.1663152445285444,0.00020944544723721875,0.15956702498470413,0.0008206304142070499,0.005741349294136568,0.007099146350536032,315.25000000002916,12.252926726072364,302.9976093349639,4.774487345102476,7.478112709197166,4.774277955889908
9760.0,1.6632140249308958,45.59243785692529,56.37511280226988,482.019622720203,57.527212448881976,36.72730572779676,2330.7454818235506,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6503874043291,2425.000000000229,0.0001259300774808658,0.13000000000000916,0.00034549854067536306,0.005257383196610636,0.0,1.0,1.0,0.041,0.0322107713072381,0.15221280456612868,0.1665370762267192,0.06070076843645287,0.16632140249308958,0.0002094486710268104,0.1595735324992385,0.0008206638814246552,0.005741459231864161,0.007099322323182397,315.2500000000298,12.253622131715295,302.9969126370829,4.774758633257204,7.478537618355184,4.774549744613916
9770.0,1.6632754476835638,45.59429223426811,56.37772239640942,482.00150104340184,57.53047316586663,36.7293914072127,2330.740135427155,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.636791121763,2425.0000000002346,0.00012592735822435262,0.13000000000000939,0.00034552424815620787,0.005257692905958271,0.0,1.0,1.0,0.041,0.03221002351169697,0.15221985047030542,0.16654320625818506,0.06069717568656814,0.1663275447683564,0.00020945188312621862,0.15958002281993838,0.000820697260216826,0.005741568771170499,0.007099497644085757,315.2500000000305,12.254315875667572,302.99621760555203,4.775029272766931,7.478961511563202,4.774820882937996
9780.0,1.66333671416374,45.59614171930442,56.38032469909816,481.9834169180054,57.53372609585807,36.731472101536525,2330.734801802845,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6232200505717,2425.0000000002397,0.00012592464401011433,0.1300000000000096,0.00034554989835713923,0.005258001877534639,0.0,1.0,1.0,0.041,0.032209277102781445,0.15222687668756504,0.1665493207258434,0.060693590194178346,0.166333671416374,0.00020945508360002227,0.15958649601756547,0.0008207305509474796,0.005741677914238131,0.007099672316908592,315.25000000003115,12.255007963914684,302.99552423439224,4.77529926595622,7.479384392462102,4.775091373200101
9790.0,1.6633978249894683,45.597986332149034,56.38291974270257,481.96537024368376,57.536971266723775,36.73354782866367,2330.729480904857,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.6096741435249,2425.0000000002447,0.00012592193482870498,0.1300000000000098,0.0003455754914621243,0.005258310113988886,0.0,1.0,1.0,0.041,0.03220853207789387,0.15223388330529694,0.1665554196896857,0.06069001194151782,0.16633978249894685,0.00020945827251253344,0.15959295216252162,0.0008207637539786826,0.005741786663237051,0.007099846345292696,315.25000000003183,12.255698402414076,302.9948325176543,4.775568615138074,7.479806264674655,4.775361217726637
9800.0,1.6634587807765997,45.59982609281545,56.38550755942464,481.9473609204638,57.540208706193766,36.73561860640193,2330.7241726876537,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5961533534805,2425.0000000002497,0.0001259192306706961,0.13000000000001,0.0003456010276542973,0.005258617617957869,0.0,1.0,1.0,0.041,0.03220778843444143,0.15224087041044654,0.1665615032093888,0.06068644091087711,0.16634587807766,0.00020946144992780357,0.15959939132485407,0.0008207968696706781,0.005741895020324856,0.00710001973285947,315.25000000003246,12.256387197095574,302.9941424494183,4.775837322614083,7.480227131805765,4.775630418832618
9810.0,1.6635195821388506,45.60166102121743,56.388088181304525,481.92938884872495,57.54343844186242,36.73768445247267,2330.7188771059186,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5826576333858,2425.0000000002537,0.00012591653152667717,0.13000000000001016,0.0003456265071159692,0.005258924392066351,0.0,1.0,1.0,0.041,0.03220704616983622,0.15224783808952222,0.16656757134431852,0.06068287708460274,0.16635195821388507,0.00020946461590963143,0.159605813574261,0.0008208298983819138,0.00574200298764697,0.007100192483210283,315.250000000033,12.25707435386181,302.9934540237931,4.776105390674581,7.480646997442699,4.775898978821821
9820.0,1.6635802296878592,45.60349113717055,56.390661640223136,481.91145392919475,57.54666050119032,36.739745384512005,2330.7135941145557,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5691869362763,2425.000000000258,0.00012591383738725525,0.13000000000001033,0.00034565193002863943,0.005259230438927172,0.0,1.0,1.0,0.041,0.0322063052814952,0.1522547864286025,0.1665736241535339,0.06067932044509638,0.16635802296878593,0.00020946777052156985,0.15961221898009692,0.0008208628404690699,0.0057421105673368285,0.0071003645999267884,315.25000000003354,12.25775987858862,302.9927672349163,4.776372821598796,7.481065865155336,4.77616689998694
9830.0,1.663640724033244,45.605316460393695,56.39322796790475,481.8935560629445,57.54987491150608,36.74180142007196,2330.708323668684,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5557412152763,2425.000000000262,0.00012591114824305526,0.1300000000000105,0.00034567729657300635,0.0052595357611414425,0.0,1.0,1.0,0.041,0.032205565766840194,0.15226171551334283,0.16657966169579114,0.06067577097481447,0.1663640724033244,0.00020947091382693357,0.15961860761137794,0.0008208956962870866,0.0057422177615160785,0.007100536086571265,315.25000000003405,12.258443777125468,302.9920820769534,4.776639617655005,7.481483738496395,4.77643418460974
9840.0,1.6637010657826596,45.60713701051068,56.39578719591962,481.875695151385,57.55308170000822,36.743852576621684,2330.703065723636,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.542320423598,2425.0000000002656,0.0001259084640847196,0.13000000000001063,0.000345702606928979,0.0052598403612987305,0.0,1.0,1.0,0.041,0.03220482762329789,0.15226862542898298,0.16658568402954776,0.060672228656267445,0.16637010657826598,0.00020947404588880572,0.15962497953678736,0.0008209284661891922,0.005742324572294769,0.007100706946686934,315.25000000003456,12.259126055295868,302.9913985440975,4.776905781100683,7.481900621001681,4.7767008349612095
9850.0,1.6637612555418546,45.60895280705172,56.39833935568659,481.8578710962617,57.55628089376698,36.745898871548654,2330.6978202349537,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5289245145419,2425.000000000269,0.0001259057849029084,0.13000000000001077,0.0003457278612756882,0.005260144241977234,0.0,1.0,1.0,0.041,0.03220409084829981,0.1522755162603538,0.1665916912129668,0.06066869347201929,0.16637612555418546,0.00020947716677004557,0.15963133482468103,0.000820961150526931,0.005742431001771554,0.007100877183798309,315.250000000035,12.259806718897782,302.99071663056907,4.7771713141826595,7.482316516190328,4.776966853301721
9860.0,1.6638212939147288,45.61076386945505,56.40088447847571,481.8400837996509,57.559472519726164,36.74794032215981,2330.6925871583867,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5155534414964,2425.0000000002724,0.00012590311068829928,0.13000000000001088,0.00034575305979149665,0.005260447405743976,0.0,1.0,1.0,0.041,0.0322033554392823,0.15228238809188444,0.16659768330392047,0.060665165404686854,0.1663821293914729,0.00020948027653329543,0.15963767354309266,0.0008209937496501909,0.0057425370520338805,0.007101046801411508,315.2500000000354,12.260485773704051,302.9900363306156,4.777436219137272,7.482731427565028,4.777232241881176
9870.0,1.6638811815033903,45.6125702170684,56.403422595410824,481.822333163955,57.56265660470497,36.7499769456828,2330.6873664498876,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.5022071579376,2425.000000000275,0.00012590044143158752,0.130000000000011,0.00034577820265401134,0.005260749855154978,0.0,1.0,1.0,0.041,0.03220262139368657,0.15228924100760924,0.1666036603599946,0.06066164443693937,0.16638811815033905,0.0002094833752409882,0.15964399575973942,0.0008210262639072312,0.005742642725158193,0.0071012158030146,315.25000000003575,12.261163225462784,302.989357638511,4.777700498190513,7.483145358612279,4.777497002939168
9880.0,1.6639409189082124,45.614371869150595,56.4059537374722,481.80461909189825,57.56583317539985,36.75200875926711,2330.6821580656106,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.4888856174293,2425.0000000002774,0.00012589777712348587,0.1300000000000111,0.0003458032900400935,0.005261051592755459,0.0,1.0,1.0,0.041,0.03220188870895861,0.15229607509117496,0.16660962243849245,0.06065813055149781,0.16639409189082124,0.0002094864629553544,0.15965030154202708,0.0008210586936447107,0.0057427480232101254,0.0071013841920779305,315.2500000000361,12.261839079897811,302.98868054855524,4.777964153558188,7.483558312802621,4.777761138705133
