Time,u_1,u_2,AMPK_A,Drug_D,Glucose_G,miR_451_M,mTOR_R,deltaD,myu_G,l_1,l_2,alpha,l_3,l_4,beta,S_1,epsilon_1,l_5,l_6,gamma,S_2,epsilon_2,myu_D,compartment,Dose_for_Glucose,Dose_for_Drug,Consumption_of_Glucose,Decay_of_Drug,Production_of_miR_451,loss_of_miR_451,signal_source_of_AMPK,Production_of_AMPK,loss_of_AMPK,signal_source_of_mTOR,Production_of_mTOR,loss_of_mTOR
29.76,0.0,0.0,0.5414792867681364,0.01971775604470501,0.391859196995025,3.2701324786680255,4.308688341928355,0.9804753675030796,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.1959295984975125,0.025948566954831793,3.1145780986915557,3.2701324786680255,10.0,17.103129366466312,27.073964338406817,60.0,155.34279814327007,215.43441709641775
29.88,0.0,0.0,0.5451886688807149,0.016837384009286367,0.36903912337001243,3.2505394421888645,4.297297067986479,0.9833035725190113,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.18451956168500622,0.02215799735622086,3.079857621974303,3.2505394421888645,10.0,17.292052978088158,27.259433444035746,60.0,154.76665901538016,214.86485339932395
30.0,0.0,0.0,0.5493003167040583,0.014377746849052325,0.3475479579257224,3.229239628342433,4.285125606182806,0.9857251193682521,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.1737739789628612,0.01892111485335286,3.045202873112278,3.229239628342433,10.0,17.50089253659386,27.465015835202916,60.0,154.15165084825716,214.2562803091403
30.12,0.0,0.0,0.5537923586514019,0.01227743464750921,0.32730835846077816,3.2064335038289515,4.272190238318945,0.9877976255569744,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.16365417923038908,0.01615710399612212,3.010615892389478,3.2064335038289515,10.0,17.72858557881205,27.689617932570094,60.0,153.49857646596294,213.60951191594725
30.24,0.0,0.0,0.5586469318201019,0.010483933028786571,0.3082474093423864,3.182298947956554,4.258508696388085,0.9895708318462412,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.1541237046711932,0.013796855865883128,2.976091073335928,3.182298947956554,10.0,17.97425379614647,27.932346591005096,60.0,152.80804732855682,212.92543481940424
30.36,0.0,0.0,0.5638484920236185,0.00895242606775824,0.29029648603842595,3.1569926916502404,4.24407831697994,0.9910875275822305,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.14514824301921297,0.011781392705169844,2.941620479623983,3.1569926916502404,10.0,18.237188183247465,28.192424601180925,60.0,152.08065848070396,212.203915848997
30.48,0.0,0.0,0.5693862198878222,0.007644641872546169,0.2733909372278582,3.1306523732583127,4.228919739418097,0.9923845040847086,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.1366954686139291,0.010060348704270758,2.9071859669477136,3.1306523732583127,10.0,18.516830945659606,28.469310994391112,60.0,151.31663800952495,211.44598697090484
30.6,0.0,0.0,0.5752509825729331,0.006527905753886431,0.2574699013399219,3.1033979575671693,4.2130342820963085,0.993493354735567,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.12873495066996096,0.008590723972114543,2.872768770301539,3.1033979575671693,10.0,18.81276606076299,28.76254912864665,60.0,150.51620794789454,210.65171410481543
30.72,0.0,0.0,0.5814366790278768,0.0055743031232518185,0.2424760333587286,3.075333440897949,4.196417447258785,0.994441204476336,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.1212380166793643,0.007335782910199393,2.8383450810871023,3.075333440897949,10.0,19.124708429190807,29.071833951393838,60.0,149.67938405388844,209.82087236293924
30.84,0.0,0.0,0.5879398325635872,0.0047599996453937185,0.22835532863407526,3.0465481728906387,4.1790742219985715,0.995251311199263,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.11417766431703763,0.006264159533338134,2.8038873199204146,3.0465481728906387,10.0,19.45249821417008,29.396991628179357,60.0,148.80600826320415,208.95371109992857
30.96,0.0,0.0,0.5947589909892151,0.004064649545090574,0.21505694689306276,3.0171180927069803,4.160992452907636,0.9959435999619684,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.10752847344653138,0.005349078801339196,2.769366008783589,3.0171180927069803,10.0,19.796097061908277,29.737949549460758,60.0,147.89581012650964,208.0496226453818
31.08,0.0,0.0,0.601895656883535,0.003470878207276102,0.2025330048474811,2.987106980779128,4.142165043859554,0.9965351383275893,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.10126650242374055,0.00456767572077535,2.734746862811895,2.987106980779128,10.0,20.155584758848402,30.09478284417675,60.0,146.94827333899755,207.1082521929777
31.2,0.0,0.0,0.6093532158957611,0.002963846153797844,0.19073840134567502,2.956567449896345,4.122583163195016,0.9970405417021667,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.09536920067283751,0.0039004215383979628,2.6999941884752197,2.956567449896345,10.0,20.5311593954746,30.467660794788053,60.0,145.96276537401937,206.1291581597508
31.32,0.0,0.0,0.6171376535093929,0.002530884634705551,0.1796306694795576,2.9255419010746175,4.102226288413068,0.9974723153536418,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.0898153347397788,0.003330644179272505,2.665068777458986,2.9255419010746175,10.0,20.923138462335906,30.85688267546964,60.0,144.93843893952834,205.11131442065337
31.44,0.0,0.0,0.6252574369917272,0.002161168836130842,0.1691697947276353,2.8940633827040743,4.0810771502661956,0.9978411648078027,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.08458489736381765,0.002844098188348188,2.6299284153261304,2.8940633827040743,10.0,21.331961573049025,31.26287184958636,60.0,143.87424408100625,204.05385751330977
31.56,0.0,0.0,0.6337233161577248,0.0018454623764850109,0.15931811692017558,2.8621562570776695,4.059109583845855,0.9981562394421648,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.07965905846008779,0.0024286284874542744,2.5945287500634113,2.8621562570776695,10.0,21.75819619626913,31.68616580788624,60.0,142.76895472488349,202.95547919229273
31.68,0.0,0.0,0.6425490918109891,0.0015758744600784475,0.15004015355740047,2.8298369175040157,4.036298165076271,0.9984253665780861,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.07502007677870023,0.002073850789463237,2.5588212156431167,2.8298369175040157,10.0,22.20254341806247,32.127454590549455,60.0,141.6210723639745,201.81490825381357
31.8,0.0,0.0,0.651750915208122,0.0013456682399510711,0.1413024969534562,2.7971142875573825,4.0126027436037,0.9986552367655637,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.0706512484767281,0.0017708994037756096,2.522755537640285,2.7971142875573825,10.0,22.665847411095857,32.5875457604061,60.0,140.42892335609434,200.630137180185
31.92,0.0,0.0,0.661348358248847,0.0011490912360406804,0.13307368313030535,2.763990339950287,3.987991275862907,0.9988515687164876,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.06653684156515267,0.0015122040666295355,2.486276976640301,2.763990339950287,10.0,23.14910572982649,33.067417912442345,60.0,139.19053137778192,199.39956379314535
32.04,0.0,0.0,0.671364155412929,0.0009812314390490477,0.12532408421433036,2.7304604849398677,3.9624193209623026,0.9990192498111007,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.06266204210716518,0.0012913005737885468,2.4493276882802486,2.7304604849398677,10.0,23.65348274179141,33.56820777064645,60.0,137.9036652836329,198.12096604811512
32.16,0.0,0.0,0.6818245089112763,0.0008378895817091088,0.11802576348490029,2.6965138778727766,3.9358350365352286,0.9991624613497457,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.059012881742450146,0.0011026626895291871,2.4118464672427145,2.6965138778727766,10.0,24.18032596018892,34.091225445563815,60.0,136.5658187608079,196.7917518267614
32.28,0.0,0.0,0.6927596782988644,0.0007154912959349523,0.11115249604827478,2.6621337810081287,3.908183659249497,0.9992847646069266,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.05557624802413739,0.0009415865454503972,2.3737679922779518,2.6621337810081287,10.0,24.731183571720035,34.63798391494322,60.0,135.17416037300407,195.40918296247483
32.4,0.0,0.0,0.7042045047313096,0.000610971857512297,0.1046794847136197,2.627297643261136,3.879405366235575,0.9993892147477875,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.05233974235680985,0.000804038964486183,2.3350221675894853,2.627297643261136,10.0,25.30782890993109,35.21022523656548,60.0,133.7254972933681,193.97026831177874
32.52,0.0,0.0,0.7161984819134916,0.0005217187171562716,0.09858341201671394,2.5919773467456726,3.849424825656728,0.9994784173543889,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.04929170600835697,0.0006865818317776534,2.295535287089077,2.5919773467456726,10.0,25.91228552497374,35.809924095674575,60.0,132.21630609652377,192.4712412828364
32.64,0.0,0.0,0.7287868468453051,0.00044550530284281735,0.09284236353729837,2.556139415692876,3.8181734623629047,0.9995545939199093,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.046421181768649185,0.0005862849785411477,2.255228444850999,2.556139415692876,10.0,26.54685641208327,36.439342342265256,60.0,130.64264361883184,190.90867311814523
32.76,0.0,0.0,0.7420206273357205,0.0003804260464993865,0.08743565709194563,2.5197449114138943,3.7855565139528053,0.9996196463063138,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.043717828545972816,0.0005006406771931927,2.2140190692432156,2.5197449114138943,10.0,27.214163313870795,37.101031366786025,60.0,129.00020020832275,189.27782569764025
32.88,0.0,0.0,0.7559585497593236,0.00032485270335115,0.08234380045442431,2.4827495753193953,3.751488911600617,0.9996752000555752,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.041171900227212156,0.0004275061576101134,2.171817873549836,2.4827495753193953,10.0,27.91718747336375,37.797927487966184,60.0,127.28413654667138,187.57444558003084
33.0,0.0,0.0,0.7706666691537609,0.0002773976987409064,0.07754847177243328,2.445103932998604,3.7158577821437815,0.9997226407724433,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03877423588621664,0.00036505537154303287,2.1285324636362306,2.445103932998604,10.0,28.659317514304238,38.533333457688045,60.0,125.48922100031659,185.79288910718907
33.12,0.0,0.0,0.78622072641955,0.00023687488761911396,0.07303239926969231,2.4067532686718165,3.6785563593577026,0.9997631531650221,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.036516199634846154,0.000311727352106754,2.0840640652634606,2.4067532686718165,10.0,29.444407745105487,39.3110363209775,60.0,123.60965211944479,183.92781796788512
33.24,0.0,0.0,0.8027063533645853,0.0002022717972861255,0.06877932388495211,2.367637703733369,3.639456855293325,0.9997977486582746,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03438966194247606,0.0002661896852285412,2.0383106898324668,2.367637703733369,10.0,30.27684406180546,40.13531766822926,60.0,121.63917263793168,181.97284276466624
33.36,0.0,0.0,0.8202214426728471,0.0001727236385223594,0.06477392883981724,2.3276922842596672,3.59842486955381,0.9998272912773465,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03238696441990862,0.00022730430829542497,1.991165408475679,2.3276922842596672,10.0,31.161620919156626,41.01107213364236,60.0,119.57095385724955,179.9212434776905
33.48,0.0,0.0,0.8388770734312342,0.0001474919120999779,0.061001789645004675,2.2868471446928615,3.5553182674132477,0.9998525189642974,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.030500894822502338,0.00019409935632357092,1.942519256558748,2.2868471446928615,10.0,32.10442999263372,41.94385367156171,60.0,117.39769508728745,177.7659133706624
33.6,0.0,0.0,0.858801147307135,0.00012594598900340126,0.05744932098391959,2.2450278400309815,3.509980397643544,0.9998740619418597,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.028724660491959795,0.00016574492152847606,1.892258634036863,2.2450278400309815,10.0,33.1117604557422,42.94005736535675,60.0,115.11145636343566,175.4990198821772
33.72,0.0,0.0,0.8801376911683216,0.00010754774544580731,0.05410373689228487,2.2021556928437382,3.462246520358566,0.9998924580376056,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.027051868446142435,0.00014153283300668244,1.840274318489577,2.2021556928437382,10.0,34.191016722883724,44.00688455841608,60.0,112.7040546376453,173.1123260179283
33.84,0.0,0.0,0.903052275837472,9.18369512508171e-05,0.050952979751157645,2.1581484274445373,3.411944168300908,0.9999081672656329,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.025476489875578823,0.0001208574278460753,1.7864573719103558,2.1581484274445373,10.0,35.35064977268336,45.1526137918736,60.0,110.16682698745839,170.5972084150454
33.96,0.0,0.0,0.9277336442681087,7.842122699028643e-05,0.047985708766743206,2.112921232497207,3.3588978938793366,0.9999215818478737,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.023992854383371603,0.00010320233471921695,1.7307058455841815,2.112921232497207,10.0,36.60029965920848,46.386682213405436,60.0,107.49092305875703,167.94489469396683
34.08,0.0,0.0,0.9543969341885257,6.696537951813161e-05,0.04519124092365533,2.066387975341732,3.302930591454976,0.9999330368626128,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.022595620461827667,8.81264394458612e-05,1.6729294543877737,2.066387975341732,10.0,37.950957485015756,47.719846709426285,60.0,104.66751637592536,165.1465295727488
34.2,0.0,0.0,0.9832868897103265,5.7183024216862366e-05,0.042559510230104215,2.0184629601096673,3.243871394657059,0.9999428186107011,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.021279755115052108,7.525285986939088e-05,1.6130561774531291,2.0184629601096673,10.0,39.41513674856902,49.164344485516324,60.0,101.68813378605797,162.19356973285295
34.32,0.0,0.0,1.0146827196018349,4.882963857350268e-05,0.040081037907439616,1.9690634355963992,3.1815638185010497,0.9999511715535739,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.020040518953719808,6.425980436272954e-05,1.5510375686406128,1.9690634355963992,10.0,41.00704432344715,50.73413598009174,60.0,98.54494697175915,159.0781909250525
34.44,0.0,0.0,1.0488982766221049,4.169651574616804e-05,0.037746900001145285,1.9181126233388566,3.1158701442971086,0.9999583043535415,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.018873450000572643,5.487261472195714e-05,1.4868646699637473,1.9181126233388566,10.0,42.74275071600566,52.44491383110525,60.0,95.23166838529797,155.79350721485542
34.56,0.0,0.0,1.0862886215370549,3.560543104436783e-05,0.03554869263064092,1.8655438258927064,3.046698931226914,0.9999643952028214,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01777434631532046,4.685674725438807e-05,1.4205726189444459,1.8655438258927064,10.0,44.64032852406726,54.31443107685274,60.0,91.74392077114716,152.3349465613457
34.68,0.0,0.0,1.127250426813444,3.0404146418062132e-05,0.03347849916658971,1.8113052743010076,2.974012160917941,0.9999695963157833,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.016739249583294855,4.0011856686169764e-05,1.352257071419325,1.8113052743010076,10.0,46.71994675273438,56.3625213406722,60.0,88.08031585685617,148.70060804589704
34.8,0.0,0.0,1.1722220113140704,2.596265378654117e-05,0.031528863198166696,1.7553660672582279,2.8978486862203066,0.9999740376832402,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.015764431599083348,3.416685238308818e-05,1.2820888365612197,1.7553660672582279,10.0,49.00387339503351,58.611100565703524,60.0,84.24355798877164,144.89243431101534
34.92,0.0,0.0,1.2216813108156215,2.2169995882357307e-05,0.029692766120727347,1.697723068774657,2.8183474929095103,0.9999778302498702,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.014846383060363674,2.9175714581182218e-05,1.2103273970309716,1.697723068774657,10.0,51.516336773176725,61.084065540781076,60.0,80.24161917514122,140.91737464547552
35.04,0.0,0.0,1.2761406977289294,1.8931371435256225e-05,0.02796359468114912,1.6384084884695433,2.7357736137984996,0.999981068807762,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01398179734057456,2.4913684808797193e-05,1.1373317255540734,1.6384084884695433,10.0,54.28318226475227,63.807034886446466,60.0,76.08890112237005,136.78868068992497
35.16,0.0,0.0,1.3361343217243855,1.6165854014790396e-05,0.026335122610850692,1.5774977188017434,2.6505427219234927,0.9999838342766519,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.013167561305425346,2.1274263883464162e-05,1.0635698040354424,1.5774977188017434,10.0,57.331246754404646,66.80671608621927,60.0,71.8074566582638,132.52713609617464
35.28,0.0,0.0,1.4022007608061111,1.3804320843461645e-05,0.024801484849084385,1.5151168571056222,2.5632377581574546,0.9999861957744357,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.012400742424542192,1.8166486229995525e-05,0.989617733846581,1.5151168571056222,10.0,60.68736161279372,70.11003804030555,60.0,67.42770446265243,128.16188790787274
35.4,0.0,0.0,1.4748537201576106,1.1787736003126533e-05,0.023357156198847845,1.4514489547763552,2.474607607205201,0.999988212333472,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.011678578099423922,1.5512660580114517e-05,0.9161526018327739,1.4514489547763552,10.0,64.37690735959436,73.74268600788054,60.0,62.98879590236725,123.73038036026004
35.52,0.0,0.0,1.554547890822782,1.0065776238164591e-05,0.02199694294092401,1.386737139263767,2.385572017315855,0.9999899342744216,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.010998471470462005,1.3246561529424602e-05,0.8439275926816849,1.386737139263767,10.0,68.42191940338002,77.7273945411391,60.0,58.537816318990835,119.27860086579275
35.64,0.0,0.0,1.6416299298971946,8.595347385560684e-06,0.020715940408347743,1.3212857564250404,2.2971809630431093,0.9999914046895544,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.010357970204173872,1.131147715939786e-05,0.773739595432324,1.3212857564250404,10.0,72.83862178707984,82.08149649485972,60.0,54.1282878876015,114.85904815215547
35.76,0.0,0.0,1.7362860453943123,7.339732354525599e-06,0.0195095390960117,1.2554545606715706,2.2105694164185707,0.9999926602945812,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.00975476954800585,9.659087778555688e-06,0.706381368265084,1.2554545606715706,10.0,77.63474405420898,86.81430226971561,60.0,49.81733100007605,110.52847082092853
35.88,0.0,0.0,1.838483196541901,6.267535350942379e-06,0.018373392653603778,1.189649881379356,2.1268841291038387,0.99999373248429,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009186696326801889,8.24807652184017e-06,0.6425899284971633,1.189649881379356,10.0,82.80658545288539,91.92415982709505,60.0,45.6621079665202,106.34420645519194
36.0,1.0,1.0,1.947916361726058,5.3519670385806214e-06,0.017303410238387412,1.1243095337887319,2.0472054635074803,0.9999946480472832,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.008651705119193706,7.043188622772098e-06,0.5829938566895876,1.1243095337887319,10.0,88.33641614785006,97.3958180863029,60.0,41.71570134481377,102.36027317537402
36.12,1.0,1.0,2.0546264485022063,0.11100905822778989,0.13276667085755267,1.066810647961456,2.0365054078171356,0.8949306424067006,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.06638333542877634,0.1460879206277715,0.6486039223624311,1.066810647961456,10.0,93.5416524002814,102.73132242511032,60.0,41.85903845019231,101.82527039085677
36.24,1.0,1.0,2.140778816613853,0.20579711667119588,0.2415058736700778,1.0236650622687462,2.0438028923756915,0.8139982061970148,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.1207529368350389,0.2708290055392938,0.7215426844292185,1.0236650622687462,10.0,97.66148787411207,107.03894083069265,60.0,42.27882880822219,102.19014461878457
36.36,1.0,1.0,2.2035953459456015,0.28673854666120885,0.34391263605792943,0.9939843816165107,2.058078542572532,0.7507079782882935,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.17195631802896472,0.37734792740615086,0.8000477256473291,0.9939843816165107,10.0,100.6033711886395,110.17976729728007,60.0,43.05415720019597,102.90392712862659
36.48,1.0,1.0,2.242472544334011,0.3558553651987899,0.4403555941851181,0.9767802087214201,2.0800455717513264,0.7005739402804589,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.22017779709255905,0.46830566060160755,0.8825452164957687,0.9767802087214201,10.0,102.34892962520243,112.12362721670054,60.0,44.21878769445835,104.00227858756632
36.6,1.0,1.0,2.2580548043459565,0.4148755724711089,0.5311821661851865,0.9710261642355746,2.1101643976959368,0.6604224503263137,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.26559108309259327,0.5459762533719793,0.9679540620187623,0.9710261642355746,10.0,102.93933959822671,112.90274021729782,60.0,45.79415507295237,105.50821988479683
36.72,1.0,1.0,2.2518864046169376,0.4652739571990843,0.6167193955681085,0.9757155710114372,2.1487728647792657,0.6279630466249939,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.30835969778405425,0.612300527673995,1.055624477163012,0.9757155710114372,10.0,102.45792066507418,112.59432023084688,60.0,47.79662546666192,107.43864323896328
