Time,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b,CYP3A4_ASLpOH_Km1,CYP3A4_ASLoOH_Km1,CYP3A4_ASpOH_Km1,CYP3A4_ASoOH_Km1,Import_ASLpOH_k,Import_ASLoOH_k,Import_ASL_k,fu_ASL,fu_AS,Import_ASpOH_k,Export_ASLpOH_k,Export_ASLoOH_k,k_CR_ASL_c,k_CR_ASL_m,k_PON_OH_c,Export_ASoOH_k,Prot_k1,CYP3A4_ASoOH_Vmax,CYP3A4_ASLpOH_Vmax,CYP3A4_ASLoOH_Vmax,UGT1A3_AS_Vmax,UGT1A3_AS_Km1,UGT1A3_AS_KI1,k_PON_ASL_c,Export_AS_k,Export_ASL_k,Import_AS_k,Import_ASoOH_k,Export_ASpOH_k,CYP3A4_ASpOH_Vmax,compartment,medium,cell,Import_AS,Import_ASL,CYP3A4_ASpOH,CYP3A4_ASoOH,CYP3A4_ASLpOH,CYP3A4_ASLoOH,Export_ASoOH,UGT1A3_AS,R_ASASL_c,CR_oOH,CR_pOH,Export_AS,Export_ASL,Import_ASLpOH,Import_ASLoOH,ASpOH_Prot,ASoOH_Prot,ASLpOH_Prot,ASLoOH_Prot,AS_Prot,ASL_Prot,Import_ASpOH,R_ASASL_m,R_pOH_m,R_oOH_m,Export_ASLpOH,Export_ASLoOH,Export_ASpOH,Import_ASoOH
1.99,8626.677205712489,25.05460618476599,0.05420275528839959,0.011324963445354061,0.01062002532439042,0.02126924936834562,5101.034127485561,173.3670680027607,37.40128586337293,94.2208005306745,26.33166184628786,20.839919263906282,132.41115768577188,333.57654545122875,93.24161735172451,73.79623070581704,18071.40121915591,614.3179595173993,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.42348097816347,6.900038543284554,2.03668425293931,5.299794274371329,1.4033852943901264,1.1301492329094993,0.15059310548817703,3.9720179977587335,0.7643580661173717,0.08374313157008101,0.10581114996312314,11.048839920133725,3.7832161579562444,0.00038197969204834713,0.0005555953319999243,1.6477789428195444,4.081250967578384,0.9891109164463238,0.773239205600525,119.99069287368458,2.957289998787464,4.207016832004021e-05,0.12527303092382996,5.662481722677031e-05,0.00010634624684172809,0.02980480804381323,0.055588400644543616,0.029743746595705955,2.107132111836534e-05
2.0,8625.856129431088,25.03843905174169,0.05495939367905177,0.011472336345160958,0.01076946891591816,0.021544884677736083,5124.8571277459405,173.95320275552515,37.729302537473465,95.03311654968178,26.528296234023394,20.993620971961903,133.57348620167275,336.4550988974482,93.9386259217134,74.3410716821985,18155.873861817865,616.397193408828,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.40678439198115,6.895586114849661,2.0431409885866483,5.316595784259526,1.4060275930052542,1.132277081736861,0.1518914301813564,3.9843863166979685,0.7669422756288349,0.08436076651373171,0.1066013055867996,11.100440538697708,3.79600679053107,0.000386950432585934,0.0005627954775518219,1.6532291209921435,4.093827132674096,0.9903864780284907,0.7741035007142727,119.91164344099246,2.9477495755032987,4.26621741635182e-05,0.12519219525870845,5.736168172580479e-05,0.00010772442338868041,0.030027378507291078,0.055998384580611175,0.030004605135951146,2.1365464292731373e-05
2.01,8625.035394130266,25.022358374012732,0.05572253911696622,0.011620794176868912,0.010920219677912518,0.021822528014939443,5148.664443203712,174.53744880487665,38.058399543329244,95.84792436951692,26.72518171754123,21.14749252029009,134.73964694344198,339.342492346136,94.63652672427718,74.88651642370259,18240.290880073724,618.4697254596674,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.39009473963895,6.891157496203106,2.049576177177825,5.333341225091013,1.4086494836479668,1.134388495979606,0.1531937375197989,3.9967048165785237,0.7695181580358207,0.08497908394353369,0.10739247021376767,11.15200718397924,3.8087562078200183,0.00039195776679161156,0.0005700480768062481,1.6586626107326299,4.106356983928501,0.9916451368493194,0.7749541284167435,119.8327188381922,2.938256254943944,4.325935823208265e-05,0.12511179187006366,5.810397088434456e-05,0.00010911264007469722,0.030250233186084916,0.056408821548621785,0.030266322820828015,2.166213708172062e-05
2.02,8624.214999607768,25.006363824858123,0.05649221152535719,0.01177033814614561,0.011072281902322489,0.022102181322726157,5172.456098602493,175.11981548438726,38.3885735732005,96.66521481162421,26.92231494912293,21.301531202204153,135.90962817280487,342.2386932240263,95.33530787288194,75.43255531953503,18324.65236171844,620.5355887973209,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.37341201702395,6.886752597365927,2.0559899473432695,5.35003093158376,1.4112511377735488,1.1364836137110486,0.15450001283341896,4.008973753462303,0.7720857544891151,0.08559807298293717,0.10818463039155558,11.203539909573,3.821464613500299,0.0003970017353313453,0.0005773531805122527,1.664079504344628,4.118840786431779,0.9928870407338711,0.7757912110520903,119.75391848944798,2.92880973338953,4.386173752786031e-05,0.12503181912429062,5.885169073072805e-05,0.00011051090661363079,0.030473368290912243,0.05681970432875935,0.03052889701982343,2.1961347230482606e-05
2.03,8623.394945661606,24.990455079001205,0.057268430755777096,0.01192096944025081,0.011225659868183448,0.02238384650896192,5196.2321185761875,175.7003120705026,38.71982133674274,97.48497874747717,27.11969260862852,21.45573433385214,137.08341821324967,345.1436691354824,96.03495757893158,75.97917883999318,18408.958394157467,622.5948163463654,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.35673622002875,6.882371328756931,2.0623824265648953,5.366665235467102,1.4138327251124587,1.1385625716154961,0.15581024153209277,4.0211933817158965,0.774645105887639,0.08621772284715143,0.10897777277851284,11.255038768836021,3.834132210002508,0.00040208237825021956,0.0005847108385071033,1.6694798933743082,4.13127880311846,0.9941123361469142,0.7766148698388178,119.67524182341816,2.9194097095668985,4.446932900182191e-05,0.12495227539500603,5.960484720125405e-05,0.0001119192325448096,0.03069678006370662,0.057231025762117194,0.03079232511625803,2.2263102456308347e-05
2.04,8622.575232090081,24.97463181259891,0.05805121658864443,0.01207268922825618,0.011380357841708702,0.02266752544703429,5219.992527650197,176.2789477832786,39.052139560784035,98.3072070979482,27.31731140308741,21.610099253879188,138.2610054492362,348.0573878602572,96.7354641503142,76.5263775352662,18493.2090644111,624.6474408311688,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.34006734455178,6.87801360118974,2.068753741189241,5.383244465515941,1.4163944136934568,1.1406255050068754,0.1571244091046506,4.033363954024837,0.777196252881697,0.08683802284178813,0.10977188414216645,11.306503814890327,3.846759198526706,0.00040719973497985277,0.0005921210997274297,1.6748638686275796,4.143671294810533,0.9953211682216162,0.777425224893393,119.5966882726358,2.910055884606986,4.508214955414485e-05,0.12487315906299457,6.0363446141280906e-05,0.00011333762723517145,0.030920464777154637,0.05764277874979734,0.03105660450710911,2.256741044883552e-05
2.05,8621.755858691755,24.958893703231137,0.058840588733770925,0.012225498661265027,0.011536380076380916,0.022953219976279166,5243.7373502426135,176.8557317871176,39.385524989102144,99.13189083267753,27.51516806628923,21.764623323089815,139.4423783254038,350.97981735125114,97.43681598994812,77.07414203423508,18577.404459118665,626.6934947785047,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.32340538649683,6.873679325869855,2.0751040164404033,5.399768947584391,1.4189363698664275,1.1426725478471105,0.15844250111786848,4.045485721407714,0.7797392358762228,0.08745896236150412,0.11056695135757665,11.3579351006255,3.8593457790584806,0.00041235384434580813,0.0005995840122203644,1.6802315201831652,4.15601852025716,0.9965136807861842,0.7782223952520382,119.51825727403511,2.9007479619973626,4.570021603457537e-05,0.1247944685161557,6.112749330632514e-05,0.00011476609988139583,0.03114441873423278,0.05805495625200977,0.03132173260283337,2.2874278870253446e-05
2.06,8620.936825265466,24.943240429889986,0.059636566830889484,0.012379398872632135,0.011693730813043661,0.02324093190240743,5267.4666106654295,177.4306731915049,39.71997438220179,99.95902096944295,27.713259358374795,21.919303924110256,140.62752534578036,353.91092573227286,98.13900159432833,77.62246304327277,18661.544664542864,628.733010520172,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.30675034177324,6.869368414391702,2.0814333764327833,5.4162390046389595,1.4214587583249148,1.144703832764271,0.15976450321546065,4.057558933230148,0.782274095034026,0.08808053088864466,0.11136296140569328,11.40933267870132,3.87189215038502,0.0004175447445750093,0.0006070996231546869,1.68558293740689,4.168320736171961,0.9976900163931616,0.779006498893736,119.43994826833195,2.8914856475202395,4.632354524279117e-05,0.12471620214944994,6.189699436316068e-05,0.00011620465951203715,0.03136863826774443,0.058467551287171696,0.031587706827189796,2.3183715355508287e-05
2.07,8620.118131611052,24.927671678332246,0.06043917016720038,0.012534390845950276,0.011852414230404432,0.023530662741577283,5291.180332345622,178.0037805059859,40.0554846766264,100.78858901874632,27.911582370101836,22.07413871132123,141.8164356399372,356.85068287797714,98.84201063495787,78.17133223455784,18745.6297638021,630.7660182555943,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.29010220631073,6.8650807802127,2.087741944661938,5.43265495803581,1.4239617382986818,1.1467194879864313,0.16109040182866224,4.069583836823705,0.7848008678728413,0.08870271899757323,0.11215990259601723,11.460696599860619,3.8843984982016244,0.0004227724688430569,0.0006146679721354818,1.6909181976823662,4.180578165910051,0.9988502935623803,0.7797776340961456,119.36176075187905,2.8822686922452747,4.695215373232412e-05,0.12463835839166124,6.267195422975138e-05,0.00011765331370788642,0.03159312008471827,0.05888055759857824,0.03185452474393391,2.3495727402499147e-05
2.08,8619.299777527589,24.912187128164508,0.06124841835877819,0.012690475733435682,0.012012434564440625,0.02382241433763312,5314.878539703388,178.57506295405074,40.39205260087999,101.62058591194784,28.11013378935928,22.229125008345903,143.00909759806927,359.7990566047511,99.54583135136994,78.72074010462079,18829.6598435442,632.7925507222969,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.2734609760235,6.860816335096505,2.094029842870419,5.449017124569502,1.426445472807197,1.1487196447935244,0.16242018246306622,4.081560678453245,0.7873195950581143,0.08932551593353719,0.11295776161916134,11.512026916997538,3.8968650237832954,0.00042803705601305214,0.0006222891073276523,1.6962373935774075,4.1927910749776265,0.999994661628241,0.7805359243742299,119.28369415268405,2.873096788937505,4.75860582835751e-05,0.12456093564082255,6.345237866717841e-05,0.0001191120716881656,0.031817860436175766,0.059293968047261864,0.03212218375137582,2.381032263697502e-05
2.09,8618.48176281464,24.89678646192219,0.06206433087148716,0.012847654632031599,0.012173796024445767,0.02411618842804887,5338.561256831157,179.14452954888773,40.729674945592464,102.4550027552145,28.30891041713803,22.384260231884415,144.20549983109706,362.7560153500386,100.25045238500797,79.27067748074104,18913.63498925275,634.8126399104784,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.2568266468357,6.85657499161337,2.1002971918644793,5.465325818598176,1.4289101221666296,1.1507044322885114,0.16375383090365933,4.093489702656306,0.7898303163280912,0.08994891131580433,0.11375652562022746,11.563323682296286,3.9092919238158284,0.00043333854308379383,0.0006299630741174926,1.701540613731622,4.204959717914259,1.0011232621525192,0.7812814868639156,119.20574791719686,2.8639696449434493,4.8225275571239466e-05,0.12448393230961095,6.423827316015799e-05,0.00012058094214024436,0.032042855701158536,0.05970777574252849,0.03239068129723186,2.4127508626290633e-05
2.1,8617.66408727216,24.8814693645351,0.06288692704914357,0.013005928596541337,0.012336502797963618,0.024411986669388847,5362.228507570983,179.712189147416,41.06834854771746,103.29183078541182,28.507909137368912,22.53954186693609,145.40563111450962,365.7215280155927,100.95586267202289,79.82113543288173,18997.55528552202,636.8263172550804,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.24019921467936,6.852356662992966,2.1065441114812935,5.481581351958279,1.431355844392821,1.152673977721892,0.1650913331443237,4.1053711522966365,0.7923330707320425,0.09057289503809599,0.11455618207760325,11.614586947398749,3.9216793915749126,0.0004386769656327428,0.0006376899157777754,1.7068279439741911,4.217084341390036,1.0022362311779613,0.7820144341680264,119.12792150569146,2.8548869779321238,4.886982218385308e-05,0.1244073468226755,6.502964298270669e-05,0.00012205993334694424,0.03226810235258787,0.06012197397586533,0.03266001486605779,2.4447292890354563e-05
2.11,8616.846750700386,24.866235522324924,0.06371622616637627,0.013165298664302676,0.012500559060050284,0.024709810685143288,5385.880315660015,180.2780505519521,41.40807026080588,104.13106128713638,28.70712686016816,22.694967420177736,146.60948028272418,368.6955636726324,101.66205124155488,80.37210510798671,19081.420816573882,638.833613997181,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.22357867549235,6.848161262848284,2.1127707205126613,5.497784033766011,1.4337827959320528,1.1546284070801984,0.16643267525523006,4.117205268650812,0.7948278970785017,0.09119745708124222,0.11535671857489974,11.665816763719592,3.934027619144699,0.00044405235864826496,0.0006454696747173129,1.7120994694243028,4.229165190051613,1.0033337034683825,0.7827348778311772,119.05021438231631,2.8458485078943068,4.95197146604832e-05,0.12433117761162463,6.582649332151338e-05,0.00012354905342571644,0.032493596893024335,0.06053655609658209,0.032930181955608484,2.4769682922178775e-05
2.12,8616.029752899809,24.851084622995728,0.06455224742909155,0.01332576585537824,0.012665968973354704,0.025009662066097903,5409.516704731532,180.84212251082496,41.748836954818664,104.97268559218463,28.90656052149627,22.850534419681754,147.81703622842082,371.67809155995513,102.36900721452108,80.92357772897897,19165.231666261465,640.8345611861808,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.2069650252176,6.843988705173023,2.1189771367167975,5.513934170448009,1.4361911316812637,1.156567845102272,0.1677778433819887,4.1289922914213415,0.7973148339379762,0.09182258751204916,0.11615812279958061,11.717013182448497,3.9463367974312225,0.00044946475653605267,0.0006533023924906094,1.7173552745042298,4.24120250655563,1.0044158125332454,0.7834429283585416,118.97262601534226,2.836853957095077,5.017496949104733e-05,0.12425542311497864,6.66288292768912e-05,0.00012504831033048952,0.03271933585428163,0.06095151551105911,0.03320118007668909,2.509468618805934e-05
2.13,8615.213093671198,24.83601635562445,0.06539500997493727,0.01348733117274576,0.012832736688199058,0.025311542370703165,5433.137698315956,181.40441371899055,42.090645515939485,105.81669507902113,29.106207082816734,23.006240414634227,149.02828790187712,374.6690810820481,103.07671980240312,81.47554459375884,19248.987918072777,642.8291896819861,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.19035825980382,6.839838904338974,2.1251634768299277,5.530032065771531,1.4385810050079912,1.1584924152953247,0.16912682374479948,4.140732458749668,0.7997939196456575,0.09244827648216618,0.11696038254159076,11.76817625455236,3.9586071161758123,0.00045491419312554177,0.0006611881098075081,1.7225954429497403,4.2531965315997144,1.0054826906476386,0.7841386952347391,118.89515587685253,2.8279030500399127,5.0835603116631754e-05,0.12418008177812226,6.74366558637288e-05,0.00012655771185351582,0.032945315797040256,0.06136684568199534,0.03347300675300603,2.5422310127756864e-05
2.14,8614.396772815579,24.821030410651424,0.0662445328737677,0.013649995602488441,0.013000866342659243,0.02561545312544387,5456.7433198418985,181.96493281864682,42.433492846387615,106.66308117224747,29.306063530754866,23.162082975053018,150.2432243103031,377.66850180720104,103.7851783060347,82.02799707420247,19332.689655134403,644.817530157194,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.17375837520478,6.835711775093402,2.1313298565777403,5.546078020874238,1.4409525677700774,1.1604022399508078,0.17047960263760314,4.152426007229023,0.802265192304132,0.09307451422695305,0.11776348569198535,11.819306030777552,3.970838763968511,0.0004604007016763327,0.0006691268665428448,1.7278200578246286,4.265147503955406,1.0065344688777014,0.7848222869418765,118.81780344271186,2.818995513431105,5.1501631929810326e-05,0.12410515205325713,6.824997801244221e-05,0.00012807726562721934,0.03317153331046143,0.06178254012765642,0.03374565952101821,2.5752562154677196e-05
2.15,8613.580790134238,24.806126479870866,0.06710083512810767,0.01381376011398524,0.013170362062645257,0.025921395825208426,5480.333592637177,182.52368839984828,42.777375864230514,107.51183534207054,29.50612687675654,23.31805969150584,151.46183451717565,380.67632346561686,104.49437211438911,82.58092661515995,19416.336960215125,646.7996130992766,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,175.15716536737972,6.831607232556435,2.1374763906866474,5.562072334293514,1.4433059703351203,1.162297440160075,0.17183616642723135,4.164073171917164,0.8047286897860911,0.09370129106434708,0.11856742024155847,11.870402561652126,3.9830319282614894,0.0004659243148846082,0.0006771187017460945,1.7330292015284634,4.277055660507874,1.0075712771014496,0.7854938109790401,118.74056819269053,2.810131076126104,5.217307227496293e-05,0.12403063239935433,6.90688005699262e-05,0.00012960697912604212,0.033397985011800725,0.062198592421122675,0.03401913592978796,2.608544965605186e-05
