Time,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
0.61,3.788850936685076,0.1372825662494143,0.010611884280438518,0.03549557647136905,0.00397903631370524,0.0,26.724713381391094,0.0003866186088987984,79.65807910446044,0.09491880165510921,0.0007303183773503581,0.0013632250037716345,2.373745398909026e-05,3.4616508128286224e-07,4.339164510730769e-09,4.7674263850401576e-11,4.684011132841717e-15,1.1577163231994026e-15,1.01806350181767e-08,1.2108979264181137e-09,1.2306607146472264e-10,1.0891696465941145e-11,8.524300759168767e-13,4.381450647054373e-14,7.597682697909561e-12,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11996218194891044,0.00011337824185254398,0.014678691287592688,0.04403607386277807,0.003403969875881001,0.003795300622161759,8.764090119592306e-06,2.9314909852098717e-05,3.2861866866307394e-06,0.0,0.0005037331449096024,1.2625278109499956e-06,0.11725972515649055,0.016722774010979914,0.0010209048663296265,1.4965510738048918e-05,0.002518228714368002,5.4274247478285554e-05,9.450622228493992e-07,1.3781913651749754e-08,1.7275569906128792e-10,1.898061425959019e-12,1.873604453136687e-12,6.811362453290829e-15,3.889195169233731e-18,0.0,2.0922552179603686e-08,2.9806735948280016e-09,3.5452518127428735e-10,3.603113057085217e-11,3.1888572766776663e-12,2.4957341208934826e-13,1.4561207925604974e-16,3.0434081968517327e-08,3.039073079163825e-08,0.0
0.62,3.7858570305671364,0.13880153245673257,0.010894429282838989,0.036505595491953986,0.004161412201341741,0.0,26.72470071951758,0.00039928048241284666,79.65469314354073,0.0982791734190111,0.0007675389676102187,0.0014550774394344068,2.574120500213138e-05,3.8143940183767e-07,4.8588632533556394e-09,5.4252723644219313e-11,5.331460610943384e-15,1.3394426602370707e-15,1.0848814036711967e-08,1.3094040346032614e-09,1.3510340414625683e-10,1.2142664631824142e-11,9.65280484714892e-13,5.0455543969817924e-14,8.749510683565366e-12,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11986738922243706,0.00011838697343640231,0.014841104015169923,0.04452331204550978,0.003494601723282717,0.0039032950879032474,9.292105694252822e-06,3.1136449917317725e-05,3.5493627989427055e-06,0.0,0.0005117818819051312,1.303875969270025e-06,0.11912831425631423,0.01780469503734805,0.001057047546458579,1.5728226233763794e-05,0.0026465699448025497,5.793117998088196e-05,1.024837812400482e-06,1.5186294585288383e-08,1.9344653006375473e-10,2.159970468037759e-12,2.132584244377354e-12,7.752865993840476e-15,4.499680810635288e-18,0.0,2.1988867592195296e-08,3.176302212650984e-09,3.8336567649609966e-10,3.9555405786685896e-11,3.5551141725746828e-12,2.826136137142202e-13,1.6768274389623765e-16,3.504702630796317e-08,3.499804273426147e-08,0.0
0.63,3.78286568681202,0.14030186161127914,0.011178723328448029,0.03752496169257282,0.004348766555683908,0.0,26.724687857553743,0.0004121424462480267,79.6512328375106,0.10171299627769174,0.0008060599442597198,0.001551541765293123,2.7878258300736655e-05,4.196571883855274e-07,5.4309485138106274e-09,6.161091436586853e-11,6.055781139645373e-15,1.546065261997906e-15,1.1549159002532715e-08,1.4141127220783818e-09,1.4808910049683758e-10,1.3512841816664711e-11,1.0908081337858987e-12,5.796770308264702e-14,1.0052465294806073e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11977267762521274,0.00012352144211182916,0.015001524009426085,0.04500457202827826,0.0035857946105747832,0.004012288984044885,9.84172277289328e-06,3.3036891529635354e-05,3.828644254586175e-06,0.0,0.0005198237185930916,1.3458775353394913e-06,0.12099502769045892,0.018936866398517976,0.0010939802342444904,1.6517588938533417e-05,0.0027793950694505313,6.177172624433576e-05,1.109920582509516e-06,1.670786409834155e-08,2.1622303204890671e-10,2.4529230350126196e-12,2.4223124558581494e-12,8.806153339542266e-15,5.193802167067381e-18,0.0,2.3092437170825574e-08,3.3813483363127756e-09,4.1402215512920604e-10,4.3357341732088494e-11,3.956272936030824e-12,3.1936544189966823e-13,1.9264847319999512e-16,4.026506217364362e-08,4.0209861179224296e-08,0.0
0.64,3.7798769094928204,0.14178375081078762,0.011464702547981594,0.03855349966272126,0.004541137485692849,0.0,26.72467479568856,0.0004252043114306727,79.6476969600662,0.10522147729662966,0.0008459092903828383,0.001652775990837745,3.0155206999473303e-05,4.6101177534388395e-07,6.0597415895108e-09,6.98265890382384e-11,6.864650931185317e-15,1.7805142137162443e-15,1.228269127381994e-08,1.525304343186963e-09,1.6208028299170698e-10,1.501130970314915e-11,1.2301889184238517e-12,6.644794971371921e-14,1.1523274717749345e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11967804728619913,0.00012878215732942076,0.015159972344681538,0.04547991703404462,0.003677528050432498,0.00412226355513423,1.0413387421521374e-05,3.501813734487955e-05,4.124714424556829e-06,0.0,0.0005278586438562172,1.3885318920527932e-06,0.12285985598600925,0.02012070852055078,0.0011317159123525383,1.7334172275068655e-05,0.002916800577470337,6.580217712022199e-05,1.2005730256709054e-06,1.8354319438237968e-08,2.412572493708922e-10,2.780014717703015e-12,2.745860372474127e-12,9.982389939209318e-15,5.981402473103513e-18,0.0,2.423406258987765e-08,3.59611099778491e-09,4.465766989678501e-10,4.7453662653958235e-11,4.3949924907508794e-12,3.601731737999873e-13,2.208315213277813e-16,4.615554324654593e-08,4.609309887099739e-08,0.0
0.65,3.776890702767762,0.1432473950477159,0.011752304093161135,0.03959103598262743,0.004738562108737149,0.0,26.724661534111267,0.0004384658887217725,79.64408424948512,0.10880585864503413,0.0008871154469923394,0.0017589414317143838,3.257886565411116e-05,5.057059154853275e-07,6.74984401108278e-09,7.89838415198328e-11,7.766375390300972e-15,2.0460098045461793e-15,1.3050450626491108e-08,1.643267197004574e-09,1.77136480180196e-10,1.664767144424476e-11,1.3846852088637117e-12,7.600216294196858e-14,1.3180347331739862e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11958349833705335,0.00013416959866300806,0.015316469870153835,0.045949409610461504,0.0037697818830386824,0.004233200258574325,1.1007543439235469e-05,3.708209427942775e-05,4.438272515582041e-06,0.0,0.0005358866463489364,1.4318384214378266e-06,0.12472278945567929,0.021357654754759273,0.0011702679410081833,1.8178559049848357e-05,0.0030588845370158463,7.002895508852372e-05,1.2970664506453344e-06,2.0133732826456777e-08,2.6873238334374007e-10,3.144593555409293e-12,3.1065501561203885e-12,1.1293653288045151e-14,6.87329986507869e-18,0.0,2.5414558642723943e-08,3.820894621360784e-09,4.811137158550029e-10,5.186179724655756e-11,4.874084435856676e-12,4.054064045946065e-13,2.5258376426942775e-16,5.2792014405446685e-08,5.272138932695945e-08,0.0
0.66,3.773907070879831,0.1446929872324271,0.012041466123048346,0.040637399201081115,0.0049410765636161156,0.0,26.724648073011377,0.0004519269886113002,79.64039340831233,0.11246741790069661,0.0009297073264490172,0.0018702027630255072,3.515627475493099e-05,5.539520892611952e-07,7.50615095190933e-09,8.91735112247362e-11,8.769927212699797e-15,2.3460859451732928e-15,1.3853495539781411e-08,1.7682976395996483e-09,1.933196858323131e-10,1.843207188904338e-11,1.5556505519773438e-12,8.674578233226514e-14,1.5043945766426132e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.1194890309121163,0.00013968421643878833,0.015471037212436298,0.04641311163730891,0.0038625362717002866,0.0043450807622531186,1.1624632211582884e-05,3.923067298621036e-05,4.770033581821716e-06,0.0,0.0005439077144983637,1.4757965046374719e-06,0.12658381819367656,0.02264915108884196,0.0012096500612760166,1.905134172810323e-05,0.003205746641507642,7.445861637967989e-05,1.399681161352412e-06,2.205456377376712e-08,2.988433261172351e-10,3.5502761490793253e-12,3.5079708850799185e-12,1.2752991237754916e-14,7.881366049464914e-18,0.0,2.6634753626167757e-08,4.056009107267777e-09,5.177199725499356e-10,5.659989596837734e-11,5.39651896758426e-12,4.554614240447368e-13,2.8828885110427403e-16,6.025466135737935e-08,6.017578306570453e-08,0.0
0.67,3.7709260181564046,0.14612071821618264,0.0123321277905126,0.041692419813449455,0.00514871602345426,0.0,26.724634412578673,0.00046558742131254784,79.63662310305335,0.11620746834743821,0.0009737143260708344,0.001986728074606798,3.789470531545925e-05,6.059728221928048e-07,8.333865160426739e-09,1.0049360971151934e-10,9.884988644369591e-15,2.6846152488551553e-15,1.469290349504942e-08,1.900700198633793e-09,2.1069441900053154e-10,2.037521836210248e-11,1.7445345703377508e-12,9.88044945575336e-14,1.7135242918110446e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11939464514840074,0.00014532643235333847,0.015623694777956495,0.04687108433386949,0.003955771698507548,0.0044578869421928406,1.2265092568660625e-05,4.1465787340998886e-05,5.120728532021468e-06,0.0,0.0005519218365052988,1.5204055218910891e-06,0.12844293207154756,0.02399665585825338,0.0012498763982589727,1.9953122712691097e-05,0.003357488256559016,7.909785317532976e-05,1.5087066395625435e-06,2.412567171656491e-08,3.317972153652148e-10,4.000964645145933e-12,3.953995457747837e-12,1.437448344889331e-14,9.018610559316046e-18,0.0,2.789548973032519e-08,4.301769919151201e-09,5.564846282807537e-10,6.168684862695188e-11,5.965430963033412e-12,5.107626508352738e-13,3.2836448590463784e-16,6.863078757359754e-08,6.854097167244178e-08,0.0
0.68,3.7679475490088836,0.14753077681374044,0.012624229228947072,0.04275593024007501,0.005361514708357003,0.0,26.724620553003234,0.00047944699675652727,79.63277196387521,0.12002735926484084,0.001019166341713547,0.002108688927376743,4.0801663498344e-05,6.620010054165398e-07,9.23851119900583e-09,1.1304976315967658e-10,1.1121995332075433e-14,3.0658354409760365e-15,1.5569771282115592e-08,2.040787689273772e-09,2.2932778411727783e-10,2.248840164445489e-11,1.952887985472358e-12,1.1231495031526326e-13,1.9479036446526428e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11930034118557975,0.0001510966400805192,0.015774462755392515,0.04732338826617755,0.004049468960072933,0.004571600880240251,1.2929360647971125e-05,4.3789353938999376e-05,5.4911041321079645e-06,0.0,0.0005599290003452155,1.5656648525162324e-06,0.13030012073400404,0.02540163945778301,0.0012909614642145518,2.0884514622387847e-05,0.0035142124668036566,8.39534958517662e-05,1.6244417290675068e-06,2.6356328778774374e-08,3.67814001179919e-10,4.500864351896599e-12,4.448798132830174e-12,1.6173305157072613e-14,1.0299269473680786e-17,0.0,2.9197623427690176e-08,4.5584981737637006e-09,5.974992686809634e-10,6.714230197412646e-11,6.584126122961448e-12,5.717641032766152e-13,3.732648103189384e-16,7.801531226838565e-08,7.791614578610571e-08,0.0
0.6900000000000001,3.7649716679323206,0.1489233498258332,0.012917711539078796,0.043827764804795506,0.005579505897974473,0.0,26.724606494475406,0.0004935055245863486,79.62883858431461,0.12392847621050516,0.0010660937816090248,0.002236260412041047,4.3884895363842965e-05,7.222802263548397e-07,1.022595031166722e-08,1.2695568081623645e-10,1.249218273728881e-14,3.494377765097802e-15,1.6485215321042332e-08,2.1888813330876666e-09,2.4928953235112684e-10,2.4783517642057968e-11,2.18236787474025e-12,1.2742552770836016e-13,2.210011102629995e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11920611916597504,0.00015699520586768376,0.015923361118076435,0.04777008335422932,0.004143609163300203,0.004686204861769904,1.3617869761785584e-05,4.62032916013263e-05,5.881923003457107e-06,0.0,0.0005679291937692654,1.611573874890295e-06,0.13215537359473403,0.02686558405327763,0.001332920161590661,2.1846140575459006e-05,0.003676024123611902,8.903251531714171e-05,1.7471948247326003e-06,2.8756232936893525e-08,4.0712703800219594e-10,5.0545023897969235e-12,4.9968730949155244e-12,1.8165794666844614e-14,1.1738900843981073e-17,0.0,3.054202586958208e-08,4.826520735175623e-09,6.408579405997407e-10,7.298667766984749e-11,7.25608731584468e-12,6.389509384066071e-13,4.234829405732992e-16,8.851130065255947e-08,8.840044410519979e-08,0.0
0.7000000000000001,3.7619983795050507,0.15029862206130773,0.013212516775992158,0.04490775971379189,0.0058027219438605065,0.0,26.724592237185842,0.0005077628141516599,79.62482152099302,0.12791224129556167,0.0011145275801764428,0.0023696212088075022,4.715239165846794e-05,7.870651025599836e-07,1.1302395591394618e-08,1.423336392485294e-10,1.4007634126195797e-14,3.9752967500583105e-15,1.7440371990789703e-08,2.3453108783795695e-09,2.706521230500824e-10,2.727308924728163e-11,2.4347430477630673e-12,1.4429712587721715e-13,2.502672240145106e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11911197923454515,0.00016302246912118602,0.016070409626361512,0.04821122887908455,0.004238173721221938,0.004801681373422511,1.4331050269035268e-05,4.870952089139587e-05,6.293963616818519e-06,0.0,0.0005759224043052723,1.658131966432351e-06,0.13400867983219494,0.028389983293480435,0.0013757677859888913,2.2838634472675374e-05,0.0038430298927134452,9.434202538890418e-05,1.8772840631475412e-06,3.1335521311358445e-08,4.4998368847964284e-10,5.666746971106606e-12,5.603053650478319e-12,2.036952313747404e-14,1.3354484692649888e-17,0.0,3.1929583281816105e-08,5.106170310998422e-09,6.866571873333724e-10,7.924119027144931e-11,7.984980978457558e-12,7.128410260952613e-13,4.795536050093224e-16,1.0023051519982556e-07,1.0010688960580426e-07,0.0
0.71,3.759027688388317,0.15165677635898736,0.013508587936335975,0.04599575303470744,0.006031194281654625,0.0,26.72457778132549,0.0005222186745031097,79.62071929334023,0.13198011345152913,0.0011644992119537792,0.002508953648922126,5.061239269077763e-05,8.566216228124497e-07,1.2474427655947077e-08,1.5931498969910965e-10,1.5681330849789678e-14,4.514101872058727e-15,1.8436397970009748e-08,2.5104147228408767e-09,2.9349078591643756e-10,2.9970288680716025e-11,2.711899614518786e-12,1.631040011122515e-13,2.828911422143736e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11901792153887364,0.00016917874298140215,0.01621562782995978,0.048646883489879354,0.00433314434889597,0.004918013100872291,1.5069329451612202e-05,5.130996364102576e-05,6.728020282006231e-06,0.0,0.0005839086192587302,1.705338503585073e-06,0.13586002838539515,0.029976342021938312,0.0014195200290347287,2.3862641282794004e-05,0.004015338302234877,9.988928524374272e-05,2.015037516747016e-06,3.410478374673491e-08,4.96645947569678e-10,6.342827599264365e-12,6.272532339915871e-12,2.280336769889099e-14,1.516452937773418e-17,0.0,3.336119736382035e-08,5.397785552161992e-09,7.349960845349484e-10,8.59278654371322e-11,8.774663657079188e-12,7.939865792642921e-13,5.4205592280043e-16,1.1329399642058325e-07,1.1315645688574946e-07,0.0
0.72,3.756059599325903,0.1529979936094202,0.013805868945615429,0.04709158467588147,0.006264953443181465,0.0,26.72456312708561,0.0005368729143868063,79.61653038332317,0.13613358869165307,0.0012160407056968634,0.0026544437781872215,5.4273393317285574e-05,9.312274966526446e-07,1.3749010881069993e-08,1.7804069036665438e-10,1.7527205097814625e-14,5.116791243716434e-15,1.9474470590413785e-08,2.6845400392756608e-09,3.1788358417359305e-10,3.288896037480842e-11,3.0158467625010397e-12,1.840346486636595e-13,3.191990517375493e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11892394622915745,0.00017546431488760984,0.01635903507026746,0.04907710521080239,0.004428503059329011,0.005035182926606576,1.583313139487725e-05,5.400654248590523e-05,7.184903133546222e-06,0.0,0.0005918878257138094,1.7531928617966369e-06,0.13770940794966022,0.03162617598891904,0.0014641929811883962,2.4918817331472523e-05,0.004193059791314957,0.00010568170194644012,2.160793392315255e-06,3.707507672766882e-08,5.473910888343997e-10,7.088356260653906e-12,7.01088203912585e-12,2.5487588165050675e-14,1.718918476682119e-17,0.0,3.4837785692552844e-08,5.701711156373111e-09,7.85976277024079e-10,9.306955841986437e-11,9.629188707335942e-12,8.829758453166014e-13,6.116163345372382e-16,1.2783267537756186e-07,1.2767962069501974e-07,0.0
0.73,3.7530941171437595,0.15432245277624562,0.014104304645725561,0.04819509636595312,0.006504029068318416,0.0,26.724548274657757,0.0005517253422388331,79.61225323518408,0.14037420036318898,0.0012691846584809532,0.0028062814217655265,5.814414798322685e-05,1.0111725085101501e-06,1.5133510020013768e-08,1.9866185845070418e-10,1.956019461439897e-14,5.789887050728578e-15,2.0555788198865096e-08,2.8680429030107013e-09,3.4391147801538116e-10,3.604364414558937e-11,3.348722681451164e-12,2.072927219615486e-13,3.5954513401433714e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11883005345819501,0.0001818794471326273,0.016500650482649506,0.049501951447948535,0.004524232159477781,0.005153173927744974,1.662287687245454e-05,5.680118041055737e-05,7.665438112206951e-06,0.0,0.0005998600105343559,1.8016944155028127e-06,0.13955680697239012,0.03334101156331754,0.001509803134458301,2.6007830590235303e-05,0.0043763067587286085,0.00011172683302992861,2.3149002316747085e-06,4.025793747787817e-08,6.025123261155606e-10,7.909349403230191e-12,7.824077845759588e-12,2.844390659992926e-14,1.945036128183196e-17,0.0,3.636028212649112e-08,6.018297974128475e-09,8.397020160898445e-10,1.0068997264399579e-10,1.0552813078390474e-11,9.8043484077192e-13,6.889116571416836e-16,1.439880121871552e-07,1.4381805360573486e-07,0.0
0.74,3.7501312467496186,0.15563033091783662,0.014403840782343103,0.04930613163320782,0.006748449916996278,0.0,26.724533224233813,0.0005667757661796586,79.60788625517962,0.14470351939830728,0.0013239642502427284,0.0029646602523570593,6.223367598060267e-05,1.0967588878143301e-06,1.6635707754386704e-08,2.2134036074945049e-10,2.1796301238242326e-14,6.540474005879157e-15,2.1681570539832868e-08,3.0612884251433415e-09,3.7165839035509825e-10,3.9449599391324476e-11,3.712800829657741e-12,2.330980209537137e-13,4.043106097272592e-11,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.11873624338137422,0.00018842437740808975,0.016640492998753708,0.04992147899626113,0.004620314246204689,0.005271969373831032,1.7438983234772515e-05,5.969580030189175e-05,8.170466942918806e-06,0.0,0.0006078251603649177,1.8508425381087108e-06,0.14140221364880057,0.0351223854444447,0.001556367385099658,2.713036097446456e-05,0.004565193613029526,0.00011803238920962315,2.4777171210252316e-06,4.36653986954129e-08,6.623195122888671e-10,8.812251450062965e-12,8.718520495296931e-12,3.1695592445082484e-14,2.197185908018225e-17,0.0,3.792963722223904e-08,6.347903120689093e-09,8.962801985029362e-10,1.0881367895517773e-10,1.1550004397792742e-11,1.0870291859061564e-12,7.746723684850693e-16,1.6191268253070102e-07,1.6172424389090368e-07,0.0
