Time,G,M,C_T,T_beta,I_gamma,r1,G_max,e1,alpha1,alpha2,k1,r2,m1,a1,k4,e2,alpha3,k2,a2,k5,mu1,alpha4,k3,s1,b1,mu2,b2,mu3,M_max,compartment,The_rate_of_change_of_glioma_whose_growth_follows_the_logistic_fashion_without_any_immune_intervention,Elimination_of_glioma_due_to_interaction_with_CTL_and_macrophage,Logistic_growth_term_for_macrophage,The_proliferative_enhancement_effect_of_macrophagesby_IFN_gama_and_negative_effect_of_TGF_beta,The_limited_interaction_between_glioma_and_macrophage,The_rate_of_change_of_CTL_whose_stimulation_is_followed_by_glioma_cell,The_natural_death_of_CTL,Clearance_of_CTL_due_to_their_interaction_with_glioma_cells,Natural_production_of_bioactive_TGF__beta_in_the_central_nervous_system,Glioma_secrete_the_cytokine_TGF_beta_to_suppress_the_immune_activity,The_degradation_of_TGF_beta,Linear_production_of_interferon_gamma_by_CTL,Decay_term_of_IFN_gamma
11.639999999999999,110794.96256196106,0.977995703498312,0.5748621486685325,9135.012448485337,2745.4493577449553,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,968.8738455357001,6.454203300173441e-05,0.007116699529466764,1.2597886935408978e-06,0.015255461517607568,0.0,0.004024035040679727,0.024232494356761357,63305.0,0.6370710347312761,63305.63626800338,5.863593916419031e-05,280.0358344899854
11.7,110853.1080514839,0.9775122320759807,0.5731689687949026,9135.01249667805,2728.6985210315697,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,969.3092874521985,6.450965192560207e-05,0.007269469959631337,1.2536878037607386e-06,0.015249487298058128,0.0,0.004012182781564319,0.024170644097113003,63305.0,0.6374053712960324,63305.636601978884,5.846323481708007e-05,278.3272491452201
11.76,110911.27967109464,0.9770381863950574,0.571480206187248,9135.012544892428,2712.049886371246,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,969.7448483930427,6.447787672386052e-05,0.007419111876006431,1.2476088087428537e-06,0.015243657969829488,0.0,0.004000361443310736,0.024108925708769467,63305.0,0.6377398581087942,63305.63693610452,5.82909810310993e-05,276.62908840986705
11.82,110969.4774279332,0.9765733722537845,0.5697958510863499,9135.01259312848,2695.5028301975062,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,970.1805283083518,6.44466952979361e-05,0.007565695357957459,1.2415517040648713e-06,0.015237970548996744,0.0,0.003988570957604449,0.02404733898304494,63305.0,0.6380744952106159,63305.637270380364,5.811917681080769e-05,274.9412886801456
11.879999999999999,111027.70132913651,0.9761175997787396,0.5681158937496017,9135.01264138621,2679.0567327484455,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,970.616327148138,6.44160958170701e-05,0.0077092887115342,1.2355164845192805e-06,0.015232422117899328,0.0,0.003976811256247212,0.02398588371140195,63305.0,0.6384092826425349,63305.63760480644,5.794782116245937e-05,273.2637867403414
11.94,111085.95138183852,0.9756706833160894,0.566440324450993,9135.012689665626,2662.710978043518,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,971.0522448623076,6.438606671160609e-05,0.007849958521813033,1.2295031441194082e-06,0.01522700982347976,0.0,0.003965082271156951,0.023924559685451666,63305.0,0.6387442204455714,63305.63793938278,5.7776913094001285e-05,271.5965197604388
12.0,111144.22759317013,0.9752324413260296,0.5647691334810938,9135.012737966732,2646.4649538604676,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,971.4882814006596,6.435659666647361e-05,0.007987769703427518,1.2235116761054164e-06,0.015221730875670957,0.0,0.003953383934367657,0.023863366696954224,63305.0,0.6390793086607283,63305.63827410945,5.760645161507157e-05,269.93942529376767
12.059999999999999,111202.52997025926,0.9748026962802976,0.5631023111470383,9135.012786289533,2630.3180517123974,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,971.9244367128864,6.43276746148613e-05,0.008122785549360101,1.2175420729503235e-06,0.015216582545830524,0.0,0.003941716178029269,0.02380230453781905,63305.0,0.6394145473289907,63305.63860898646,5.743643573699791e-05,268.2924412746645
12.12,111260.8585202308,0.9743812745626554,0.5614398477725094,9135.012834634037,2614.2696668249755,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,972.3607107485741,6.429928973207347e-05,0.008255067778063487,1.2115943263660435e-06,0.015211562165220367,0.0,0.003930078934407566,0.023741373000105214,63305.0,0.6397499364913272,63305.638944013874,5.726686447279596e-05,266.65550601614746
12.18,111319.21325020662,0.9739680063722422,0.5597817336977224,9135.012883000249,2598.3191981137884,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,972.7971034572016,6.427143142956366e-05,0.008384676578977172,1.20566842730945e-06,0.015206667123530106,0.0,0.003918472135884058,0.023680571876021725,63305.0,0.640085476188688,63305.63927919172,5.709773683716769e-05,265.0285582076064
12.24,111377.59416730553,0.9735627256296973,0.5581279592794093,9135.012931388175,2582.466048161825,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,973.2336147881405,6.424408934913897e-05,0.008511670656502705,1.1997643659884563e-06,0.0152018948674428,0.0,0.003906895714955865,0.023619900957927858,63305.0,0.6404211664620069,63305.63961452005,5.6929051846499746e-05,263.4115369125061
12.299999999999999,111436.00127864332,0.9731652698859622,0.5564785148908025,9135.01297979782,2566.709623197101,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,973.6702446906559,6.42172533573299e-05,0.008636107272497327,1.1938821318681152e-06,0.015197242899241585,0.0,0.0038953496042356175,0.02355936003833349,63305.0,0.6407570073521991,63305.63994999889,5.676080851886185e-05,261.80438156610427
12.36,111494.43459133274,0.9727754802336723,0.5548333909216192,9135.013028229192,2551.049333070419,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,974.1069931139054,6.41909135399197e-05,0.00875804228734364,1.1880217136767338e-06,0.0151927087754558,0.0,0.0038838337364513345,0.02349894890989942,63305.0,0.6410929989001632,63305.640285628295,5.659300587400516e-05,260.2070319731827
12.42,111552.89411248347,0.9723932012210504,0.5531925777780455,9135.013076682295,2535.4845912332657,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,974.5438600069403,6.416506019662815e-05,0.00887753019965038,1.182183099412008e-06,0.01518829010554536,0.0,0.003872348044446319,0.023438667365437676,63305.0,0.64142914114678,63305.6406214083,5.642564293336065e-05,258.61942830579306
12.48,111611.37984920213,0.9720182807682215,0.5515560658827199,9135.013125157135,2520.014814715844,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,974.9808453187036,6.413968383594477e-05,0.008994624184636526,1.1763662763471693e-06,0.015183984550622079,0.0,0.0038608924611790393,0.023378515197911856,63305.0,0.6417654341329122,63305.64095733894,5.6258718720037426e-05,257.04151110101606
12.54,111669.89180859229,0.971650570085867,0.5499238456747176,9135.013173653719,2504.6394241052344,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,975.4179489980319,6.411477517010624e-05,0.00910937613124968,1.1705712310371473e-06,0.015179789822206661,0.0,0.0038494669197230236,0.023318492200437423,63305.0,0.6421018778994056,63305.64129342027,5.6092232258821196e-05,255.4732212587339
12.6,111728.42999775444,0.9712899235961434,0.5482959076095345,9135.013222172052,2489.357843523697,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,975.8551709936536,6.409032511021363e-05,0.009221836678066348,1.1647979493247458e-06,0.015175703681020362,0.0,0.0038380713532667416,0.02325859816628202,63305.0,0.6424384724870881,63305.64162965232,5.5926182576172516e-05,253.91450003941705
12.66,111786.99442378599,0.9709361988557912,0.5466722421590711,9135.013270712141,2474.1695006071,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,976.2925112541908,6.406632476148457e-05,0.00933205524802045,1.1590464163468291e-06,0.015171723935809973,0.0,0.0038267056951134977,0.023198832888865834,63305.0,0.6427752179367694,63305.64196603514,5.5760568700225246e-05,252.3652890619242
12.719999999999999,111845.58509378125,0.9705892564813623,0.5450528398116165,9135.01331927399,2459.073826483485,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,976.7299697281568,6.404276541863632e-05,0.009440080082004166,1.1533166165405239e-06,0.015167848442205235,0.0,0.003815369878681315,0.023139196161761848,63305.0,0.6431121142892422,63305.642302568755,5.559538966078488e-05,250.82553030131544
12.78,111904.20201483146,0.9702489600764993,0.5434376910718323,9135.013367857608,2444.0702557517566,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,977.1675463639583,6.401963856139504e-05,0.009545958271383298,1.147608533649427e-06,0.015164075101607513,0.0,0.003804063837502826,0.023079687778696185,63305.0,0.6434491615852809,63305.642639253216,5.543064448932689e-05,249.29516608667916
12.84,111962.84519402476,0.9699151761611988,0.5418267864607365,9135.013416462998,2429.1582264605076,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,977.6052411098942,6.399693585012811e-05,0.0096497357894679,1.141922150729826e-06,0.01516040186010883,0.0,0.0037927875052251553,0.02302030753354844,63305.0,0.6437863598656424,63305.64297608857,5.526633221899512e-05,247.77413909897177
12.9,112021.51463844617,0.9695877741029977,0.5402201165156874,9135.013465090165,2414.337180086971,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,978.0430539141553,6.397464912159423e-05,0.009751457521976462,1.1362574501569273e-06,0.015156826707440174,0.0,0.0037815408156098114,0.022961055220351936,63305.0,0.6441237091710654,63305.64331307484,5.510245188460011e-05,246.26239236887102
12.959999999999999,112080.21035517761,0.9692666260500208,0.5386176717903677,9135.013513739119,2399.6065615161015,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,978.4809847248247,6.395277038480907e-05,0.009851167296530825,1.1306144136310917e-06,0.01515334767594828,0.0,0.0037703237025325737,0.022901930633294106,63305.0,0.6444612095422713,63305.64365021209,5.49390025226175e-05,244.75986927464234
13.02,112138.93235129789,0.9689516068658268,0.5370194428547682,9135.013562409862,2384.9658190197824,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,978.9190334898785,6.393129181702144e-05,0.009948907911219045,1.1249930221840786e-06,0.015149962839599863,0.0,0.0037591360999833776,0.022842933566716746,63305.0,0.6447988610199629,63305.64398750034,5.477598317118636e-05,243.2665135400178
13.08,112197.68063388267,0.9686425940660034,0.5354254202951717,9135.013611102402,2370.4144042361618,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,979.3572001571837,6.391020575979745e-05,0.010044721162257724,1.1193932561852911e-06,0.015146670313012502,0.0,0.003747977942066202,0.02278406381511635,63305.0,0.6451366636448254,63305.64432493965,5.461339287010751e-05,241.78226923208848
13.139999999999999,112256.45521000451,0.9683394677564525,0.533835594714137,9135.013659816745,2355.9517721491147,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,979.7954846744999,6.388950471520904e-05,0.010138647870788034,1.1138150953480366e-06,0.015143468250511405,0.0,0.003736849162998959,0.022725321173144405,63305.0,0.645474617457526,63305.64466253004,5.445123066084197e-05,240.3070807592097
13.2,112315.25608673281,0.9680421105733157,0.5322499567304824,9135.013708552895,2341.577381067828,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,980.233886989479,6.386918134212347e-05,0.010230727908836178,1.1082585187357778e-06,0.015140354845211137,0.0,0.0037257496971133766,0.02266670543560771,63305.0,0.6458127224987137,63305.64500027156,5.42894955865092e-05,238.84089286891842
13.26,112374.08327113384,0.967750407624484,0.5306684969792701,9135.01375731086,2327.2906926065125,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,980.6724070496638,6.384922845259074e-05,0.010321000224469563,1.1027235047684003e-06,0.015137328328121574,0.0,0.003714679478854891,0.022608216397468683,63305.0,0.6461509788090196,63305.64533816426,5.412818669188555e-05,237.38365064586426
13.32,112432.93677027071,0.9674642464326484,0.5290912061117897,9135.013806090645,2313.091171664239,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,981.1110448024896,6.382963900832602e-05,0.010409502866176548,1.0972100312284718e-06,0.015134386967277378,0.0,0.003703638442782528,0.022549853853845638,63305.0,0.6464893864290566,63305.645676208165,5.3967303023402554e-05,235.93529950975235
13.379999999999999,112491.81659120337,0.9671835168798408,0.527518074795542,9135.013854892255,2298.9782864048957,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,981.5498001952839,6.381040611728383e-05,0.010496273006497596,1.0917180752675136e-06,0.015131529066890217,0.0,0.0036926265235687943,0.02249161760001313,63305.0,0.6468279453994193,63305.646014403326,5.380684362914529e-05,234.49578521329934
13.44,112550.72274098863,0.9669081111534231,0.5259490937142228,9135.013903715697,2284.9515082372664,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,981.9886731752645,6.379152303032187e-05,0.010581346964934483,1.0862476134122618e-06,0.015128752966523093,0.0,0.00368164365599956,0.022433507431402225,63305.0,0.6471666557606846,63305.646352749776,5.364680755885073e-05,233.06505384020116
13.5,112609.6552266801,0.9666379236934778,0.5243842535677069,9135.013952560976,2271.0103117952353,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,982.427663689542,6.3772983137951e-05,0.01066476023016293,1.0807986215709384e-06,0.015126057040286068,0.0,0.0036706897749739483,0.022375523143600796,63305.0,0.6475055175534106,63305.64669124756,5.348719386390611e-05,231.643051803114
13.559999999999999,112668.61405532823,0.9663728511415581,0.5228235450720319,9135.014001428099,2257.154174918109,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,982.8667716851181,6.375477996716923e-05,0.010746547481573705,1.0753710750395153e-06,0.015123439696052721,0.0,0.0036597648155042234,0.02231766453235387,63305.0,0.6478445308181373,63305.64702989672,5.332800159734725e-05,230.22972584164714
13.62,112727.59923398029,0.9661127922907587,0.5212669589593815,9135.01405031707,2243.382578631058,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,983.3059971088861,6.373690717837725e-05,0.010826742610164995,1.0699649485079788e-06,0.015120899374696828,0.0,0.0036488687127156703,0.022259931393563876,63305.0,0.6481836955953867,63305.64736869729,5.316922981385691e-05,228.82502302036792
13.68,112786.61076968035,0.9658576480370651,0.5197144859780698,9135.014099227898,2229.6950071256797,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,983.7453399076303,6.371935856237252e-05,0.010905378738809177,1.0645802160665943e-06,0.015118434549348471,0.0,0.0036380014018464885,0.02220232352329096,63305.0,0.648523011925662,63305.647707649325,5.301087756976312e-05,227.4288907268193
13.74,112845.6486694693,0.9656073213319454,0.518166116892525,9135.014148160586,2216.09094774068,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,984.1848000280268,6.370212803742052e-05,0.01098248824191535,1.0592168512121631e-06,0.015116043724669207,0.0,0.003627162818247675,0.02214484071775328,63305.0,0.6488624798494484,63305.64804675286,5.2852943923037554e-05,226.04127666954935
13.799999999999999,112904.71294038481,0.9653617171361473,0.5166218424832729,9135.01419711514,2202.569890942669,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,984.6243774166427,6.368520964639975e-05,0.011058102764508698,1.0538748268542792e-06,0.015113725436145562,0.0,0.0036163528973829104,0.02208748277332733,63305.0,0.6492020994072126,63305.648386007924,5.269542793329384e-05,224.66212887615225
13.86,112963.80358946136,0.9651207423746645,0.5150816535469208,9135.014246091567,2189.1313303070797,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,985.0640720199361,6.366859755401941e-05,0.011132253240746511,1.0485541153215787e-06,0.015111478249400425,0.0,0.003605571574828446,0.022030249486548185,63305.0,0.6495418706394028,63305.648725414554,5.253832866178592e-05,223.29139569132212
13.92,113022.92062373018,0.9648843058928384,0.5135455408961411,9135.014295089872,2175.7747624991975,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,985.5038837842569,6.365228604410663e-05,0.01120496991189036,1.043254688367986e-06,0.01510930075952175,0.0,0.003594818786272988,0.021973140654109834,63305.0,0.6498817935864486,63305.64906497281,5.23816451714064e-05,221.92902577491813
13.979999999999999,113082.06405021933,0.9646523184135619,0.5120134953596552,9135.01434411006,2162.499687255311,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,985.9438126558454,6.363626951696209e-05,0.01127628234375265,1.037976517178955e-06,0.015107191590408076,0.0,0.0035840944675175866,0.02191615607286545,63305.0,0.6502218682887612,63305.64940468272,5.222537652668483e-05,220.5749681000417
14.04,113141.23387595359,0.9644246924955543,0.510485507782217,9135.01439315214,2149.305607363972,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,986.3838585808329,6.362054248678144e-05,0.011346219443635534,1.0327195723776974e-06,0.015105149394130435,0.0,0.003573398554475519,0.021859295539827687,63305.0,0.6505620947867331,63305.649744544324,5.2069521793786136e-05,219.22917195112512
