T,H17,H17INF,H18,H18INF,HKA,HKAINF,M17,M17INF,M18,M18INF,N,NKA,NKAINF,NKINF,S17,S17INF,V
88.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
89.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
90.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
91.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
92.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
93.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.0,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.099998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.199997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.300003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.400002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.5,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.599998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.699997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.800003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
94.900002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.0,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.099998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.199997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.300003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.400002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.5,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.599998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.699997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.800003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
95.900002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.0,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.099998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.199997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.300003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.400002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.5,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.599998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.699997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.800003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
96.900002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.0,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.099998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.199997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.300003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.400002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.5,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.599998,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.699997,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.800003,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
97.900002,0.4188697,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
