Time,species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,k1,k2,k3,k4,k5,k6,k7,k9,k10,k11,k12,k13a,k13b,k17,k18,k19,HO2star,Cu_I_ZnSOD,compartment_0000001,reaction_0000001,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,fast
7.84,4.1224233972433485e-11,5e-06,9.711944366616888e-10,3.226429982780546e-09,4.507336348288278e-23,4.051979870052419e-08,7.665722582652491e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233972433487e-13,5e-06,1.0,6.6e-07,3.297938717794679e-07,3.297938717794679e-07,1.3300710450581975e-14,8.007349337933439e-16,4.855972183308444e-15,3.3020610846497424e-07,4.5073363482882776e-17,4.1224233972433487e-10,1.1268340870720695e-14,1.539752350619919e-08,4.35e-08,4.35e-08,2.2997167747957473e-08,2.2585009879463823e-08,9.160668381731042e-13,4.1224233972433487e-10
7.8500000000000005,4.1224233971376975e-11,5e-06,9.711944366367986e-10,3.2305330837398284e-09,4.5073363481564096e-23,4.059167770247602e-08,7.675296485251192e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233971376974e-13,5e-06,1.0,6.6e-07,3.2979387177101587e-07,3.2979387177101587e-07,1.3317625169636466e-14,8.007349337523007e-16,4.8559721831839936e-15,3.3020610845651154e-07,4.5073363481564097e-17,4.1224233971376976e-10,1.1268340870391024e-14,1.5424837526940886e-08,4.35e-08,4.35e-08,2.3025889455753576e-08,2.2613731586178798e-08,9.183982724521058e-13,4.1224233971376976e-10
7.86,4.122423397032048e-11,5e-06,9.711944366119087e-10,3.234636137882499e-09,4.507336348024543e-23,4.066357087726774e-08,7.68487027861159e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233970320475e-13,5e-06,1.0,6.6e-07,3.2979387176256386e-07,3.2979387176256386e-07,1.3334539695692196e-14,8.0073493371125815e-16,4.855972183059544e-15,3.30206108448049e-07,4.507336348024543e-17,4.1224233970320475e-10,1.1268340870061359e-14,1.5452156933361743e-08,4.35e-08,4.35e-08,2.305461083583477e-08,2.2642452965177494e-08,9.20732643115596e-13,4.1224233970320475e-10
7.87,4.1224233969263993e-11,5e-06,9.71194436587019e-10,3.2387391451498352e-09,4.5073363478926786e-23,4.073547817209626e-08,7.694443962596662e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233969263993e-13,5e-06,1.0,6.6e-07,3.2979387175411195e-07,3.2979387175411195e-07,1.3351454028507087e-14,8.007349336702159e-16,4.855972182935095e-15,3.302061084395865e-07,4.5073363478926787e-17,4.1224233969263995e-10,1.1268340869731697e-14,1.5479481705396578e-08,4.35e-08,4.35e-08,2.3083331887789984e-08,2.2671174016048847e-08,9.230699500286779e-13,4.1224233969263995e-10
7.88,4.122423396820752e-11,5e-06,9.711944365621296e-10,3.242842105483113e-09,4.507336347760815e-23,4.0807399534450355e-08,7.70401753706939e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423396820752e-13,5e-06,1.0,6.6e-07,3.297938717456602e-07,3.297938717456602e-07,1.3368368167839055e-14,8.007349336291742e-16,4.8559721828106486e-15,3.3020610843112405e-07,4.507336347760815e-17,4.122423396820752e-10,1.1268340869402038e-14,1.5506811823091135e-08,4.35e-08,4.35e-08,2.3112052611208167e-08,2.2699894738381792e-08,9.25410193056285e-13,4.122423396820752e-10
7.890000000000001,4.122423396715106e-11,5e-06,9.711944365372406e-10,3.246945018823613e-09,4.5073363476289535e-23,4.087933491211074e-08,7.713591001892759e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233967151057e-13,5e-06,1.0,6.6e-07,3.297938717372085e-07,3.297938717372085e-07,1.3385282113446034e-14,8.007349335881328e-16,4.8559721826862034e-15,3.302061084226618e-07,4.507336347628953e-17,4.1224233967151055e-10,1.1268340869072384e-14,1.553414726660208e-08,4.35e-08,4.35e-08,2.3140773005678276e-08,2.272861513176529e-08,9.277533720631856e-13,4.1224233967151055e-10
7.9,4.1224233966094606e-11,5e-06,9.711944365123517e-10,3.2510478851126176e-09,4.507336347497093e-23,4.0951284253149996e-08,7.723164356929761e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233966094604e-13,5e-06,1.0,6.6e-07,3.2979387172875687e-07,3.2979387172875687e-07,1.340219586508596e-14,8.007349335470921e-16,4.855972182561759e-15,3.3020610841419965e-07,4.507336347497093e-17,4.1224233966094606e-10,1.1268340868742732e-14,1.5561488016197e-08,4.35e-08,4.35e-08,2.3169493070789285e-08,2.2757335195788325e-08,9.300994869139796e-13,4.1224233966094606e-10
7.91,4.122423396503817e-11,5e-06,9.711944364874633e-10,3.2551507042914106e-09,4.507336347365234e-23,4.102324750593265e-08,7.732737602043394e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423396503817e-13,5e-06,1.0,6.6e-07,3.2979387172030544e-07,3.2979387172030544e-07,1.341910942251679e-14,8.007349335060519e-16,4.855972182437317e-15,3.302061084057376e-07,4.5073363473652346e-17,4.122423396503817e-10,1.1268340868413086e-14,1.5588834052254407e-08,4.35e-08,4.35e-08,2.319821280613018e-08,2.2786054930039874e-08,9.324485374731002e-13,4.122423396503817e-10
7.92,4.122423396398175e-11,5e-06,9.71194436462575e-10,3.2592534763012793e-09,4.507336347233377e-23,4.109522461911511e-08,7.742310737096659e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423396398175e-13,5e-06,1.0,6.6e-07,3.29793871711854e-07,3.29793871711854e-07,1.3436022785496477e-14,8.00734933465012e-16,4.855972182312876e-15,3.302061083972755e-07,4.5073363472333765e-17,4.122423396398175e-10,1.1268340868083441e-14,1.5616185355263742e-08,4.35e-08,4.35e-08,2.3226932211289978e-08,2.2814774334108957e-08,9.348005236048138e-13,4.122423396398175e-10
7.930000000000001,4.1224233962925334e-11,5e-06,9.71194436437687e-10,3.2633562010835138e-09,4.507336347101521e-23,4.11672155416457e-08,7.751883761952568e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423396292533e-13,5e-06,1.0,6.6e-07,3.2979387170340274e-07,3.2979387170340274e-07,1.3452935953782999e-14,8.007349334239726e-16,4.855972182188436e-15,3.302061083888136e-07,4.507336347101521e-17,4.122423396292533e-10,1.1268340867753802e-14,1.5643541905825365e-08,4.35e-08,4.35e-08,2.3255651285857706e-08,2.2843493407584598e-08,9.371554451732196e-13,4.122423396292533e-10
7.94,4.1224233961868934e-11,5e-06,9.711944364127995e-10,3.2674588785794043e-09,4.507336346969667e-23,4.1239220222764616e-08,7.761456676474132e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233961868935e-13,5e-06,1.0,6.6e-07,3.2979387169495147e-07,3.2979387169495147e-07,1.3469848927134324e-14,8.007349333829337e-16,4.855972182063998e-15,3.3020610838035184e-07,4.507336346969667e-17,4.1224233961868933e-10,1.1268340867424167e-14,1.5670903684650555e-08,4.35e-08,4.35e-08,2.3284370029422395e-08,2.287221215005583e-08,9.395133020422493e-13,4.1224233961868933e-10
7.95,4.122423396081255e-11,5e-06,9.711944363879121e-10,3.2715615087302452e-09,4.507336346837814e-23,4.1311238612004004e-08,7.77102948052437e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423396081255e-13,5e-06,1.0,6.6e-07,3.297938716865004e-07,3.297938716865004e-07,1.348676170530845e-14,8.007349333418953e-16,4.855972181939561e-15,3.3020610837189014e-07,4.507336346837814e-17,4.122423396081255e-10,1.1268340867094535e-14,1.569827067256152e-08,4.35e-08,4.35e-08,2.331308844157311e-08,2.2900930561111717e-08,9.41874094075668e-13,4.122423396081255e-10
7.96,4.1224233959756166e-11,5e-06,9.711944363630252e-10,3.2756640914773335e-09,4.507336346705963e-23,4.138327065918789e-08,7.780602173966307e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233959756166e-13,5e-06,1.0,6.6e-07,3.297938716780494e-07,3.297938716780494e-07,1.3503674288063372e-14,8.007349333008574e-16,4.855972181815126e-15,3.302061083634286e-07,4.507336346705963e-17,4.122423395975617e-10,1.1268340866764908e-14,1.5725642850491396e-08,4.35e-08,4.35e-08,2.334180652189892e-08,2.2929648640341335e-08,9.44237821137074e-13,4.122423395975617e-10
7.97,4.1224233958699805e-11,5e-06,9.711944363381384e-10,3.2797666267619674e-09,4.507336346574113e-23,4.14553163144322e-08,7.790174756662973e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233958699805e-13,5e-06,1.0,6.6e-07,3.2979387166959845e-07,3.2979387166959845e-07,1.3520586675157101e-14,8.007349332598201e-16,4.8559721816906925e-15,3.3020610835496706e-07,4.507336346574113e-17,4.12242339586998e-10,1.1268340866435282e-14,1.5753020199484235e-08,4.35e-08,4.35e-08,2.3370524269988918e-08,2.295836638733377e-08,9.466044830898985e-13,4.12242339586998e-10
7.98,4.1224233957643456e-11,5e-06,9.711944363132518e-10,3.2838691145254478e-09,4.507336346442265e-23,4.152737552814479e-08,7.799747228477405e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423395764346e-13,5e-06,1.0,6.6e-07,3.297938716611477e-07,3.297938716611477e-07,1.353749886634765e-14,8.00734933218783e-16,4.85597218156626e-15,3.302061083465057e-07,4.507336346442265e-17,4.1224233957643456e-10,1.1268340866105663e-14,1.578040270069502e-08,4.35e-08,4.35e-08,2.3399241685432217e-08,2.2987083801678134e-08,9.48974079797405e-13,4.1224233957643456e-10
7.99,4.1224233956587114e-11,5e-06,9.711944362883657e-10,3.2879715547090783e-09,4.5073363463104185e-23,4.1599448251025385e-08,7.809319589272644e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233956587116e-13,5e-06,1.0,6.6e-07,3.2979387165269696e-07,3.2979387165269696e-07,1.355441086139305e-14,8.007349331777466e-16,4.855972181441829e-15,3.3020610833804434e-07,4.5073363463104184e-17,4.1224233956587116e-10,1.1268340865776047e-14,1.5807790335389648e-08,4.35e-08,4.35e-08,2.3427958767817933e-08,2.3015800882963547e-08,9.51346611122691e-13,4.1224233956587116e-10
8.0,4.1224233955530785e-11,5e-06,9.711944362634798e-10,3.292073947254164e-09,4.5073363461785733e-23,4.1671534434065635e-08,7.818891838911734e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233955530785e-13,5e-06,1.0,6.6e-07,3.297938716442463e-07,3.297938716442463e-07,1.3571322660051337e-14,8.007349331367104e-16,4.855972181317399e-15,3.302061083295832e-07,4.507336346178573e-17,4.1224233955530785e-10,1.1268340865446434e-14,1.5835183084944942e-08,4.35e-08,4.35e-08,2.34566755167352e-08,2.3044517630779146e-08,9.537220769286858e-13,4.1224233955530785e-10
8.01,4.122423395447447e-11,5e-06,9.711944362385942e-10,3.296176292102013e-09,4.50733634604673e-23,4.17436340285491e-08,7.828463977257729e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423395447447e-13,5e-06,1.0,6.6e-07,3.2979387163579575e-07,3.2979387163579575e-07,1.3588234262080555e-14,8.007349330956749e-16,4.855972181192972e-15,3.3020610832112206e-07,4.50733634604673e-17,4.122423395447447e-10,1.1268340865116824e-14,1.586258093084866e-08,4.35e-08,4.35e-08,2.3485391931773188e-08,2.307323404471409e-08,9.561004770781532e-13,4.122423395447447e-10
8.02,4.122423395341817e-11,5e-06,9.711944362137087e-10,3.3002785891939367e-09,4.5073363459148876e-23,4.181574698605123e-08,7.838036004173687e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233953418173e-13,5e-06,1.0,6.6e-07,3.2979387162734543e-07,3.2979387162734543e-07,1.3605145667238772e-14,8.007349330546397e-16,4.855972181068544e-15,3.30206108312661e-07,4.507336345914888e-17,4.122423395341817e-10,1.126834086478722e-14,1.588998385469947e-08,4.35e-08,4.35e-08,2.351410801252106e-08,2.3101950124357557e-08,9.58481811433689e-13,4.122423395341817e-10
8.03,4.1224233952361876e-11,5e-06,9.711944361888238e-10,3.3043808384730342e-09,4.5073363457830477e-23,4.1887872726158126e-08,7.847607919526842e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233952361876e-13,5e-06,1.0,6.6e-07,3.2979387161889506e-07,3.2979387161889506e-07,1.3622056875291406e-14,8.007349330136052e-16,4.855972180944119e-15,3.3020610830420014e-07,4.5073363457830477e-17,4.1224233952361877e-10,1.1268340864457619e-14,1.591739163594009e-08,4.35e-08,4.35e-08,2.3542823758580527e-08,2.313066586931124e-08,9.608660798587623e-13,4.1224233952361877e-10
8.040000000000001,4.12242339513056e-11,5e-06,9.711944361639391e-10,3.308483039887751e-09,4.507336345651209e-23,4.196000907933142e-08,7.857179723196896e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242339513056e-13,5e-06,1.0,6.6e-07,3.2979387161044484e-07,3.2979387161044484e-07,1.3638967886025937e-14,8.007349329725711e-16,4.855972180819696e-15,3.3020610829573934e-07,4.5073363456512087e-17,4.12242339513056e-10,1.1268340864128022e-14,1.594480345014594e-08,4.35e-08,4.35e-08,2.357153916959069e-08,2.3159381279214255e-08,9.632532822197905e-13,4.12242339513056e-10
8.05,4.1224233950249334e-11,5e-06,9.711944361390546e-10,3.3125851933711373e-09,4.5073363455193714e-23,4.2032158458018335e-08,7.866751415027636e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233950249335e-13,5e-06,1.0,6.6e-07,3.2979387160199474e-07,3.2979387160199474e-07,1.3655878699166369e-14,8.007349329315375e-16,4.855972180695274e-15,3.302061082872786e-07,4.5073363455193715e-17,4.1224233950249335e-10,1.1268340863798428e-14,1.597222021404697e-08,4.35e-08,4.35e-08,2.3600254245082906e-08,2.318809635359796e-08,9.65643418374069e-13,4.1224233950249335e-10
8.06,4.122423394919308e-11,5e-06,9.711944361141703e-10,3.316687298864532e-09,4.5073363453875356e-23,4.2104320809714066e-08,7.876322994882186e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233949193084e-13,5e-06,1.0,6.6e-07,3.297938715935447e-07,3.297938715935447e-07,1.3672789314470875e-14,8.007349328905042e-16,4.855972180570852e-15,3.3020610827881795e-07,4.5073363453875356e-17,4.1224233949193083e-10,1.1268340863468839e-14,1.5999641907691345e-08,4.35e-08,4.35e-08,2.3628968984646558e-08,2.3216811092051724e-08,9.68036488183539e-13,4.1224233949193083e-10
8.07,4.1224233948136844e-11,5e-06,9.711944360892865e-10,3.320789356309275e-09,4.507336345255701e-23,4.217649608214813e-08,7.88589446262367e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233948136844e-13,5e-06,1.0,6.6e-07,3.297938715850948e-07,3.297938715850948e-07,1.368969973169763e-14,8.007349328494717e-16,4.8559721804464325e-15,3.302061082703574e-07,4.507336345255701e-17,4.1224233948136845e-10,1.1268340863139252e-14,1.602706851121629e-08,4.35e-08,4.35e-08,2.365768338787101e-08,2.3245525494164923e-08,9.704324915099733e-13,4.1224233948136845e-10
8.08,4.122423394708061e-11,5e-06,9.71194436064403e-10,3.324891365646708e-09,4.507336345123868e-23,4.224868422328442e-08,7.895465818115222e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233947080613e-13,5e-06,1.0,6.6e-07,3.2979387157664495e-07,3.2979387157664495e-07,1.3706609950604825e-14,8.007349328084395e-16,4.855972180322016e-15,3.302061082618971e-07,4.507336345123868e-17,4.1224233947080613e-10,1.126834086280967e-14,1.605450000484808e-08,4.35e-08,4.35e-08,2.3686397454345666e-08,2.3274239559526957e-08,9.728314282149786e-13,4.1224233947080613e-10
8.09,4.12242339460244e-11,5e-06,9.711944360395196e-10,3.3289933268181764e-09,4.507336344992037e-23,4.232088518132118e-08,7.905037061219979e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242339460244e-13,5e-06,1.0,6.6e-07,3.2979387156819526e-07,3.2979387156819526e-07,1.3723519970950657e-14,8.007349327674077e-16,4.855972180197598e-15,3.302061082534367e-07,4.507336344992037e-17,4.1224233946024397e-10,1.1268340862480093e-14,1.6081936368902047e-08,4.35e-08,4.35e-08,2.3715111183659937e-08,2.3302953287727234e-08,9.752332981599957e-13,4.1224233946024397e-10
8.1,4.122423394496819e-11,5e-06,9.711944360146367e-10,3.333095239765028e-09,4.5073363448602076e-23,4.239309890469101e-08,7.914608191801086e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423394496819e-13,5e-06,1.0,6.6e-07,3.2979387155974553e-07,3.2979387155974553e-07,1.3740429792493337e-14,8.007349327263766e-16,4.855972180073184e-15,3.3020610824497655e-07,4.5073363448602074e-17,4.122423394496819e-10,1.126834086215052e-14,1.6109377583782585e-08,4.35e-08,4.35e-08,2.3743824575403256e-08,2.3331666678355196e-08,9.776381012062975e-13,4.122423394496819e-10
8.11,4.1224233943912e-11,5e-06,9.71194435989754e-10,3.3371971044286124e-09,4.5073363447283795e-23,4.2465325342060886e-08,7.924179209721692e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233943911997e-13,5e-06,1.0,6.6e-07,3.2979387155129606e-07,3.2979387155129606e-07,1.3757339414991084e-14,8.007349326853456e-16,4.85597217994877e-15,3.3020610823651633e-07,4.5073363447283795e-17,4.1224233943912e-10,1.1268340861820949e-14,1.6136823629983137e-08,4.35e-08,4.35e-08,2.3772537629165077e-08,2.3360379731000287e-08,9.80045837214991e-13,4.1224233943912e-10
8.120000000000001,4.1224233942855826e-11,5e-06,9.711944359648715e-10,3.3412989207502836e-09,4.5073363445965525e-23,4.253756444233214e-08,7.933750114844956e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233942855827e-13,5e-06,1.0,6.6e-07,3.2979387154284664e-07,3.2979387154284664e-07,1.3774248838202138e-14,8.007349326443155e-16,4.855972179824358e-15,3.302061082280563e-07,4.507336344596552e-17,4.122423394285583e-10,1.126834086149138e-14,1.6164274488086212e-08,4.35e-08,4.35e-08,2.380125034453487e-08,2.3389092445251986e-08,9.824565060470169e-13,4.122423394285583e-10
8.13,4.122423394179966e-11,5e-06,9.711944359399895e-10,3.345400688671394e-09,4.507336344464728e-23,4.260981615464044e-08,7.943320907034036e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423394179966e-13,5e-06,1.0,6.6e-07,3.2979387153439727e-07,3.2979387153439727e-07,1.3791158061884725e-14,8.007349326032858e-16,4.8559721796999476e-15,3.302061082195965e-07,4.507336344464728e-17,4.122423394179966e-10,1.126834086116182e-14,1.6191730138763366e-08,4.35e-08,4.35e-08,2.382996272110211e-08,2.341780482069976e-08,9.848701075631475e-13,4.122423394179966e-10
8.14,4.1224233940743504e-11,5e-06,9.711944359151077e-10,3.3495024081333034e-09,4.5073363443329044e-23,4.268208042835584e-08,7.952891586152102e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233940743503e-13,5e-06,1.0,6.6e-07,3.2979387152594807e-07,3.2979387152594807e-07,1.3808067085797103e-14,8.007349325622565e-16,4.855972179575539e-15,3.3020610821113663e-07,4.5073363443329044e-17,4.1224233940743505e-10,1.126834086083226e-14,1.621919056277522e-08,4.35e-08,4.35e-08,2.3858674758456307e-08,2.3446516856933124e-08,9.872866416239903e-13,4.1224233940743505e-10
8.15,4.122423393968736e-11,5e-06,9.71194435890226e-10,3.353604079077371e-09,4.507336344201082e-23,4.275435721308275e-08,7.962462152062328e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233939687363e-13,5e-06,1.0,6.6e-07,3.297938715174989e-07,3.297938715174989e-07,1.3824975909697535e-14,8.007349325212277e-16,4.8559721794511306e-15,3.302061082026769e-07,4.507336344201082e-17,4.122423393968736e-10,1.1268340860502706e-14,1.6246655740971444e-08,4.35e-08,4.35e-08,2.3887386456186986e-08,2.3475228553541596e-08,9.897061080899857e-13,4.122423393968736e-10
