Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,k7f,k7bf,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7b,R8
8.89,4.991265274013677e-08,1.1903038577830015e-07,8.734725986321357e-11,1.3414328587651053e-07,1.0357288002985582e-09,1.1645513253763748e-07,1.533061910654252e-09,6.983293008244058e-10,7.410405888287952e-09,8.313476250883945e-09,7.427611786082803e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1707550102027193e-09,1.171704845036091e-09,1.0357288002985581e-11,1.1754981089050835e-09,1.6550881192951118e-11,1.596712706744985e-11,1.1360611009822247e-09,0.0,-9.718084511983032e-10
8.9,4.991266201584762e-08,1.1901862271395143e-07,8.73379841523621e-11,1.3414106807532748e-07,1.035746704966886e-09,1.164432128397202e-07,1.5334556098008158e-09,6.984945633504689e-10,7.4087649534458465e-09,8.324836987128608e-09,7.426639805942548e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1706396609921561e-09,1.1715610477743876e-09,1.0357467049668861e-11,1.175387627948964e-09,1.6499256734333755e-11,1.5965285171703876e-11,1.1361012179557214e-09,0.0,-9.72213624882639e-10
8.91,4.991267134332772e-08,1.1900686082817438e-07,8.732865667226553e-11,1.3413885588244635e-07,1.0357646187866121e-09,1.1643129479087215e-07,1.5338477893653375e-09,6.986593127610936e-10,7.407127603359592e-09,8.336198107001516e-09,7.425667428963882e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1705243350891086e-09,1.1714166091768662e-09,1.0357646187866122e-11,1.175277200851687e-09,1.6447744169375488e-11,1.596344415365283e-11,1.1361406299960081e-09,0.0,-9.72615832721393e-10
8.92,4.991268072257706e-08,1.1899510012096896e-07,8.731927742292387e-11,1.3413664929786716e-07,1.0357825417577371e-09,1.1641937839109331e-07,1.5342384493478167e-09,6.988235490562802e-10,7.40549383802919e-09,8.34755961050267e-09,7.424694655146807e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1704090324932182e-09,1.1712715292621907e-09,1.0357825417577372e-11,1.1751668276108678e-09,1.6396343495961758e-11,1.5961604013091006e-11,1.1361793382712716e-09,0.0,-9.730150749712572e-10
8.93,4.9912690153595646e-08,1.1898334059233519e-07,8.73098464043371e-11,1.3413444832158991e-07,1.0358004738802607e-09,1.1640746364038373e-07,1.5346275897482537e-09,6.989872722360284e-10,7.4038636574546386e-09,8.358921497632073e-09,7.423721484491322e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.170293753204126e-09,1.1711258080488507e-09,1.0358004738802607e-11,1.175056508224122e-09,1.634505471197837e-11,1.595976474981272e-11,1.1362173439464303e-09,0.0,-9.734113518883237e-10
8.94,4.991269963638348e-08,1.1897158224227306e-07,8.730036361650524e-11,1.3413225295361456e-07,1.0358184151541829e-09,1.1639555053874338e-07,1.5350152105666478e-09,6.991504823003385e-10,7.402237061635938e-09,8.37028376838972e-09,7.422747916997427e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.170178497221473e-09,1.170979445555161e-09,1.0358184151541828e-11,1.1749462426890647e-09,1.629387781531185e-11,1.5957926363612326e-11,1.1362546481831335e-09,0.0,-9.738046637280804e-10
8.95,4.9912709170940554e-08,1.1895982507078256e-07,8.729082905942827e-11,1.3413006319394118e-07,1.0358363655795038e-09,1.1638363908617227e-07,1.5354013118029997e-09,6.993131792492101e-10,7.4006140505730895e-09,8.381646422775616e-09,7.421773952665122e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.170063264544901e-09,1.170832441799263e-09,1.0358363655795038e-11,1.1748360310033136e-09,1.6242812803849268e-11,1.5956088854284254e-11,1.1362912521397632e-09,0.0,-9.741950107454106e-10
8.96,4.991271875726688e-08,1.1894806907786372e-07,8.728124273310622e-11,1.3412787904256974e-07,1.0358543251562232e-09,1.1637172928267037e-07,1.5357858934573093e-09,6.994753630826436e-10,7.398994624266092e-09,8.393009460789759e-09,7.420799591494409e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1699480551740516e-09,1.170684796799124e-09,1.0358543251562232e-11,1.174725873164486e-09,1.6191859675478084e-11,1.5954252221622934e-11,1.136327156971433e-09,0.0,-9.74582393194597e-10
8.97,4.9912728395362446e-08,1.189363142635165e-07,8.727160463753905e-11,1.341257004995002e-07,1.0358722938843412e-09,1.1635982112823773e-07,1.5361689555295764e-09,6.996370338006388e-10,7.397378782714947e-09,8.404372882432145e-09,7.419824833485284e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1698328691085665e-09,1.1705365105725353e-09,1.0358722938843413e-11,1.174615769170201e-09,1.6141018428086506e-11,1.5952416465422845e-11,1.1363623638299868e-09,0.0,-9.749668113293161e-10
8.98,4.991273804846966e-08,1.1892456062710917e-07,8.726195153032351e-11,1.3412352758811525e-07,1.0358902322855524e-09,1.1634791461905436e-07,1.5365505044815343e-09,6.99798191870671e-10,7.39576651675318e-09,8.415736684593519e-09,7.418849679865323e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.169717698115985e-09,1.170388076347012e-09,1.0358902322855524e-11,1.1745056729170876e-09,1.6090288988149938e-11,1.595058158817456e-11,1.1363968772344737e-09,0.0,-9.753482716672374e-10
8.99,4.9912747227382825e-08,1.1891280816023363e-07,8.72527726171642e-11,1.3412136061961344e-07,1.0359076149443233e-09,1.1633600970428073e-07,1.536930626312191e-09,6.999588435143563e-10,7.394157704384484e-09,8.427100825892797e-09,7.417874146972264e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1696024326365686e-09,1.1702460581247813e-09,1.0359076149443233e-11,1.1743949709227675e-09,1.603967040307558e-11,1.5948747625549607e-11,1.1364307431650757e-09,0.0,-9.757268578375898e-10
9.0,4.9912755779365917e-08,1.1890105686026475e-07,8.724422063407369e-11,1.341191996911548e-07,1.0359242778194898e-09,1.1632410636804414e-07,1.5373093478714899e-09,7.001189906741588e-10,7.39255230752012e-09,8.4384652934103e-09,7.416898239906951e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1694870384681642e-09,1.1701125049120495e-09,1.0359242778194898e-11,1.1742834718657066e-09,1.5989162373876676e-11,1.59469145885312e-11,1.1364639766979634e-09,0.0,-9.761025961275709e-10
9.01,4.9912763704418935e-08,1.1888930672720253e-07,8.723629558105199e-11,1.3411704480273935e-07,1.0359402209110522e-09,1.1631220461034453e-07,1.5376866691594314e-09,7.00278633350079e-10,7.3909503261600845e-09,8.44983008714603e-09,7.415921958669381e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1693715156151985e-09,1.1699874162868963e-09,1.0359402209110521e-11,1.1741711760037298e-09,1.5938764898293856e-11,1.594508247689884e-11,1.1364965788955915e-09,0.0,-9.764754867933395e-10
9.02,4.991277100254189e-08,1.1887755776104699e-07,8.722899745809909e-11,1.3411489595436705e-07,1.0359554442190097e-09,1.1630030443118197e-07,1.5380625901760149e-09,7.004377715421164e-10,7.389351760304381e-09,8.461195207099989e-09,7.414945303259555e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1692558640820972e-09,1.1698707918296706e-09,1.0359554442190097e-11,1.1740580835945914e-09,1.5888477974068556e-11,1.5943251290432078e-11,1.1365285508175452e-09,0.0,-9.768455300904383e-10
9.03,4.991277775005734e-08,1.1886580996289727e-07,8.722224994264166e-11,1.3411275305102773e-07,1.0359700300298904e-09,1.1628840583686965e-07,1.5384371080355818e-09,7.005964060001348e-10,7.387756595093502e-09,8.472560649094714e-09,7.413968275581172e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1691401009632003e-09,1.169761606711252e-09,1.0359700300298905e-11,1.1739442907087876e-09,1.5838301346950945e-11,1.5941421017764432e-11,1.1365598891026445e-09,0.0,-9.772127412705564e-10
9.04,4.9912784349227173e-08,1.1885406333854658e-07,8.721565077280725e-11,1.3411061559196518e-07,1.0359844120388794e-09,1.1627650886068195e-07,1.5388102075291214e-09,7.007545406763246e-10,7.386164752209687e-09,8.48392639111269e-09,7.412990885667756e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1690243163346913e-09,1.1696544614395033e-09,1.0359844120388794e-11,1.173830302509089e-09,1.578823368664158e-11,1.59395915999389e-11,1.1365905715192071e-09,0.0,-9.775771996216242e-10
9.05,4.991279085860028e-08,1.1884231788883815e-07,8.720914139970603e-11,1.3410848350429483e-07,1.03599865336996e-09,1.1626461350746189e-07,1.5391818864429755e-09,7.009121761459241e-10,7.3845762202538475e-09,8.495292429949292e-09,7.41201313497968e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1689085233074327e-09,1.1695485700826192e-09,1.03599865336996e-11,1.1737161925542342e-09,1.5738274797801833e-11,1.5937763028207414e-11,1.1366205957272254e-09,0.0,-9.779389168831394e-10
9.06,4.991279727817665e-08,1.1883057361377197e-07,8.720272182333804e-11,1.3410635678801663e-07,1.0360127540231322e-09,1.162527197772095e-07,1.5395521447771433e-09,7.010693124089332e-10,7.382990999225985e-09,8.506658765604512e-09,7.411035023516944e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.168792721882062e-09,1.1694439325726735e-09,1.0360127540231321e-11,1.1736019608951199e-09,1.5688424678411062e-11,1.593593530237318e-11,1.1366499627728712e-09,0.0,-9.782978932889782e-10
9.07,4.991280360795628e-08,1.1881883051334802e-07,8.719639204370327e-11,1.3410423544313058e-07,1.0360267139983959e-09,1.1624082766992476e-07,1.5399209825316256e-09,7.012259494653521e-10,7.3814090891260985e-09,8.518025398078352e-09,7.410056551279549e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.168676912059216e-09,1.16934054884203e-09,1.0360267139983959e-11,1.173487607582627e-09,1.5638683326449135e-11,1.593410842223945e-11,1.1366786736994934e-09,0.0,-9.786541290724875e-10
9.08,4.991280990996562e-08,1.1880708858835847e-07,8.719009003435563e-11,1.3410211937168221e-07,1.0360406003043922e-09,1.1622893718996948e-07,1.5402884021667981e-09,7.013820887277386e-10,7.37983046288127e-09,8.529392319136067e-09,7.409077721798259e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1685611077265654e-09,1.1692375861814878e-09,1.0360406003043922e-11,1.1733732105470388e-09,1.5589050349382688e-11,1.5932282376078072e-11,1.1367067271933253e-09,0.0,-9.790076490582027e-10
9.09,4.991281634263288e-08,1.1879534784082675e-07,8.718365736709951e-11,1.3410000832347573e-07,1.0360545840948574e-09,1.1621704834848464e-07,1.5406544099669633e-09,7.015377338040537e-10,7.378255051341741e-09,8.540759507744419e-09,7.408098544091376e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1684453443542551e-09,1.1691329178599101e-09,1.0360545840948575e-11,1.1732589687148727e-09,1.5539524747804996e-11,1.5930457134245063e-11,1.1367341182710676e-09,0.0,-9.793585162848298e-10
9.1,4.991282291385156e-08,1.1878360827085364e-07,8.717708614841938e-11,1.3409790228604544e-07,1.036068673897344e-09,1.1620516114602533e-07,1.54101900624523e-09,7.016928848740599e-10,7.376682851062199e-09,8.552126962855455e-09,7.407119018608226e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1683296237086024e-09,1.1690264379912906e-09,1.036068673897344e-11,1.1731448919609915e-09,1.5490106470126718e-11,1.592863269508883e-11,1.13676084765301e-09,0.0,-9.797067341021514e-10
9.11,4.991282962362167e-08,1.1877186987843916e-07,8.717037637831521e-11,1.340958012593913e-07,1.0360828697118516e-09,1.1619327558259156e-07,1.541382191001598e-09,7.018475419377576e-10,7.375113862042642e-09,8.563494684469172e-09,7.406139145348812e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1682139457886362e-09,1.1689181466532894e-09,1.0360828697118517e-11,1.1730309802482829e-09,1.5440795514457305e-11,1.592680905842546e-11,1.1367869163561543e-09,0.0,-9.8005230272979e-10
9.12,4.991283647194319e-08,1.1876013266358327e-07,8.7163528056787e-11,1.3409370524351334e-07,1.0360971715383803e-09,1.161813916581833e-07,1.5417439642360671e-09,7.020017049951466e-10,7.373548084283072e-09,8.57486267258557e-09,7.405158924313128e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1680983105933847e-09,1.1688080439231503e-09,1.0360971715383804e-11,1.1729172335396433e-09,1.539159187890678e-11,1.5924986224071076e-11,1.1368123253947844e-09,0.0,-9.80395222386868e-10
9.13,4.991284342999826e-08,1.187483966255669e-07,8.715657000171194e-11,1.3409161421219839e-07,1.036111548733278e-09,1.1616950936812467e-07,1.542104341520618e-09,7.021553761772294e-10,7.37198547862968e-09,8.586230914177577e-09,7.404178360719267e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1679827116667084e-09,1.1686965160728022e-09,1.036111548733278e-11,1.1728036158395147e-09,1.5342495098663487e-11,1.5923164188632635e-11,1.1368370812221782e-09,0.0,-9.807355246837146e-10
9.14,4.9912850461633165e-08,1.1873666176348781e-07,8.714953836680913e-11,1.340895281325606e-07,1.0361259628522834e-09,1.1615762870654944e-07,1.5424633423912144e-09,7.023085581574737e-10,7.370425995961713e-09,8.597599392901953e-09,7.403197461113625e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.167867140909535e-09,1.1685840476575922e-09,1.0361259628522834e-11,1.1726900820142912e-09,1.5293504591089113e-11,1.5921342947901533e-11,1.1368611916578197e-09,0.0,-9.810732492185807e-10
9.15,4.991285756673476e-08,1.1872492807734322e-07,8.71424332652189e-11,1.3408744700449699e-07,1.0361404137750876e-09,1.1614574967343928e-07,1.542820966908992e-09,7.02461250944246e-10,7.3688696361254526e-09,8.60896810870756e-09,7.40221622551669e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1677515982960085e-09,1.1684706402292957e-09,1.0361404137750877e-11,1.1725766319103713e-09,1.524462035249942e-11,1.5919522501683475e-11,1.1368846577033384e-09,0.0,-9.814083963282595e-10
9.16,4.9912864745303034e-08,1.1871319556713311e-07,8.713525469694124e-11,1.3408537082800755e-07,1.0361549015016909e-09,1.1613387226879419e-07,1.543177215073951e-09,7.02613454537546e-10,7.367316399120898e-09,8.62033706159439e-09,7.401234653928463e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1676360838256163e-09,1.1683562938232252e-09,1.036154901501691e-11,1.172463265515345e-09,1.519584238102811e-11,1.5917702849796826e-11,1.1369074803364035e-09,0.0,-9.817409662258362e-10
9.17,4.991287197904021e-08,1.1870146423242206e-07,8.71280209597659e-11,1.340832995914891e-07,1.0361694065443372e-09,1.1612199648981213e-07,1.5435320956618023e-09,7.027651701140284e-10,7.365766263809431e-09,8.63170624441212e-09,7.400252749177838e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1675205933995474e-09,1.1682412537161834e-09,1.0361694065443372e-11,1.1723499599826865e-09,1.5147170422247555e-11,1.5915883990624277e-11,1.1369296637332775e-09,0.0,-9.82070975986053e-10
9.18,4.991287921956082e-08,1.186897340720587e-07,8.712078043915515e-11,1.3408123326425881e-07,1.036183877370897e-09,1.1611012232908358e-07,1.5438856318784539e-09,7.029164007851605e-10,7.364219174293492e-09,8.643075638252884e-09,7.399270518745355e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1674051161802609e-09,1.1681261684226638e-09,1.036183877370897e-11,1.1722366549320208e-09,1.5098603806442684e-11,1.591406592018855e-11,1.1369512173195534e-09,0.0,-9.823984704084174e-10
9.19,4.991288646428102e-08,1.1867800508598152e-07,8.711353571895999e-11,1.340791718446782e-07,1.0361983112294823e-09,1.1609824978621286e-07,1.5442378249631331e-09,7.03067146717099e-10,7.362675127588076e-09,8.65444524210698e-09,7.398287963030488e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1672896515890002e-09,1.168011072565995e-09,1.0361983112294823e-11,1.172123347152461e-09,1.505014249610026e-11,1.591224863810691e-11,1.1369721424936769e-09,0.0,-9.827234520822923e-10
9.2,4.9912893713200796e-08,1.1866627727419057e-07,8.710628679918039e-11,1.3407711533274724e-07,1.0362127081200933e-09,1.1608637886119999e-07,1.5445886749158407e-09,7.032174079098438e-10,7.361134123693179e-09,8.665815055974407e-09,7.397305082033234e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1671741996257416e-09,1.1678959661381068e-09,1.0362127081200933e-11,1.172010036657875e-09,1.500178648937226e-11,1.591043214419941e-11,1.1369924401993027e-09,0.0,-9.830459212154293e-10
9.21,4.991290097902454e-08,1.186545506379428e-07,8.709902097543753e-11,1.340750639211269e-07,1.036227080284145e-09,1.1607450956311524e-07,1.5449381317118226e-09,7.033671760871163e-10,7.359596309210147e-09,8.67718512908588e-09,7.396321856170391e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.167058763145371e-09,1.1677806804749359e-09,1.036227080284145e-11,1.1718967387657733e-09,1.4953537675458037e-11,1.5908616461314772e-11,1.137012097210435e-09,0.0,-9.833657569811128e-10
9.22,4.991290822116931e-08,1.1864282517322287e-07,8.709177883066782e-11,1.3407301699437998e-07,1.0362413886175952e-09,1.160626418629844e-07,1.5452863551504223e-09,7.035164776867055e-10,7.358061215834856e-09,8.688555304178537e-09,7.395338347998655e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1669433330281282e-09,1.1676657543234911e-09,1.0362413886175952e-11,1.1717834046042475e-09,1.4905390011744328e-11,1.5906801515710766e-11,1.137031159719113e-09,0.0,-9.836833462173493e-10
9.23,4.991291546508059e-08,1.186311008825484e-07,8.708453491938117e-11,1.3407097493838542e-07,1.0362556576386676e-09,1.1605077577897429e-07,1.5456332450374951e-09,7.036652961321247e-10,7.356529137193863e-09,8.69992567985615e-09,7.394354518294991e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.166827914992141e-09,1.1675508498697302e-09,1.0362556576386676e-11,1.1716700648424357e-09,1.4857347284005524e-11,1.5904987353337218e-11,1.1370496002533836e-09,0.0,-9.839984467048907e-10
9.24,4.991292270914995e-08,1.1861937776576026e-07,8.707729085002178e-11,1.340689377287513e-07,1.0362698857975318e-09,1.1603891130993659e-07,1.5459788077064494e-09,7.038136324711967e-10,7.355000054726633e-09,8.711296249885838e-09,7.393370369538746e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1667125086759661e-09,1.1674359884559935e-09,1.0362698857975318e-11,1.17155671755805e-09,1.48094092510005e-11,1.5903173971100938e-11,1.137067421528715e-09,0.0,-9.843110739704598e-10
9.25,4.991292995178568e-08,1.1860765582269337e-07,8.707004821429731e-11,1.3406690534013516e-07,1.0362840715695094e-09,1.1602704845468036e-07,1.5463230497322659e-09,7.039614877967985e-10,7.353473949233896e-09,8.722667007790646e-09,7.392385904297539e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1665971137218603e-09,1.1673211911907203e-09,1.0362840715695095e-11,1.171443360853444e-09,1.476157566132937e-11,1.590136136579636e-11,1.1370846263306127e-09,0.0,-9.846212440725787e-10
9.26,4.991293719165792e-08,1.1859593505309025e-07,8.706280834206598e-11,1.3406487773232354e-07,1.0362982138234363e-09,1.1601518721134903e-07,1.546665981469381e-09,7.041088639067036e-10,7.351950791523206e-09,8.734037943274957e-09,7.391401126520176e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.166481729829754e-09,1.1672064755411795e-09,1.0362982138234363e-11,1.171329993205738e-09,1.4713846104480618e-11,1.589954953244313e-11,1.137101218668583e-09,0.0,-9.849289814180509e-10
