Time,T,E,I,r2,b,a,g2,p1,g1,mu2,c,p2,g3,mu3,V,s1,s2,compartment,Induction_of_tumor,Removal_of_tumor_from_the_system_by_the_action_of_immune_response,Activation_and_transfer_of_effector_cells_to_the_action_site,Deactivation_and_removal_of_effector_cells_from_the_site_of_tumor,Activation_of_interleukin_2,Deactivation_of_interleukin2
341.0,1164888.5151681632,311879.8526379801,48379.16141876756,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,209603.603434801,244668.3739143729,23297.772244815347,9356.395579139402,485977.2688090378,483791.6141876756
342.0,1121840.3865940257,325214.5126050787,50471.150155527816,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,201860.47750769372,253036.86728369858,22436.809756340852,9756.43537815236,506702.32999839063,504711.50155527814
343.0,1062317.4581727616,337144.8490051946,52345.62946587332,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,191153.66331211303,259097.39974250965,21246.351262181917,10114.345470155838,525206.7555945888,523456.2946587332
344.0,985905.4478997253,347382.83877589606,53956.58957062663,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,177408.3050846394,262259.9008273116,19718.11112045268,10421.485163276882,541029.6400640138,539565.8957062663
345.0,892816.9685376616,355646.6170740586,55258.133414395386,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,160662.21621644296,261809.77242558706,17856.341584653426,10669.398512221758,553713.2416228015,552581.3341439539
346.0,784174.5545324828,361675.2277448209,56206.30896596403,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,141116.83001842324,256858.40109068164,15683.493342077947,10850.256832344627,562820.8268415679,562063.0896596403
347.0,662417.7740424818,365249.9082542154,56761.268295945665,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,119210.5169791073,246278.14926373237,13248.357754530314,10957.497247626461,567959.2905793188,567612.6829594567
348.0,531853.0548091714,366223.837661025,56889.64566831871,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,95717.63855910591,228651.25118038978,10637.063375926818,10986.715129830749,568802.4330404436,568896.4566831872
349.0,399310.2349883709,364563.22953141335,56565.84814844017,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,71866.87331056989,202379.7546195927,7986.206969173522,10936.8968859424,565101.4255284787,565658.4814844017
350.0,274543.1260107619,360398.90377392765,55767.97944660292,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,49413.5228984849,166421.97567204715,5490.864763698414,10811.96711321783,556635.2975257342,557679.7944660292
351.0,169195.84627952692,354072.5809210326,54456.57805432573,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,30453.64204837994,122461.40360537551,3383.919129692355,10622.177427630977,542969.2339078923,544565.7805432572
352.0,92591.66474910465,346132.16975774453,52511.08752670009,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,16666.017411417404,77677.17227292534,1851.8354496548495,10383.965092732336,522764.58997357625,525110.8752670009
353.0,45795.06910046179,337218.8829735486,49606.29485240405,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8242.994471238215,42217.52383303163,915.9034811967823,10116.566489206458,492490.9514902287,496062.94852404046
354.0,21315.933678482623,327884.1063795669,45102.38562455975,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,3836.842503869014,20477.086406400027,426.3207146482147,9836.523191387007,445447.28271644015,451023.8562455975
355.0,9718.817926969752,318484.1659255915,38250.895411540565,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1749.3819137370738,9387.664436972571,194.37834110332795,9554.524977767744,374367.84545993304,382508.9541154057
356.0,4453.064709013655,309204.0733650444,29097.529477480395,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,801.5505321970346,4243.774822161192,89.06321897562981,9276.122200951331,281118.12867992505,290975.294774804
357.0,2076.6403350744204,300126.86973012344,19371.436262492247,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,373.7950177389223,1935.1157000172157,41.53467499125248,9003.806091903703,184556.22438697843,193714.36262492248
358.0,990.994842153571,291285.584664113,11420.69396734342,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,178.37901634616154,899.2853900395938,19.821710095835954,8738.56753992339,107620.07398742264,114206.93967343422
359.0,484.88698783358734,282690.6930973279,6206.787860981638,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,87.27964458480498,427.70515624893113,9.699499506236279,8480.720792919836,58122.98277274481,62067.878609816384
360.0,243.36603353580688,274342.79907946446,3242.982880370018,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,43.80588270492501,208.48431512579214,4.869028454640408,8230.283972383933,30296.35382157312,32429.82880370018
361.0,125.26613673514612,266238.2364104284,1677.459769419424,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,22.547903729673518,104.17995345630678,2.5069800677245775,7987.147092312853,15671.036709418851,16774.59769419424
362.0,66.09129983363489,258371.52586639518,873.3560993128103,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,11.89643372435091,53.35182466584068,1.3234343594212163,7751.145775991855,8169.221066219258,8733.560993128103
363.0,35.72104605931622,250736.46394660373,461.5262771233618,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,6.429788218902306,27.98615338347712,0.7159817556743922,7522.093918398112,4325.044871130153,4615.262771233618
364.0,19.764570459937666,243326.61245126033,248.5189858541653,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,3.5576226608153783,15.027965485275553,0.3968061173612624,7299.798373537809,2333.8497812337173,2485.189858541653
365.0,11.187802169567462,236135.52170054952,136.57989959262088,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,2.013804383481504,8.255453567537558,0.22522598701393517,7084.065651016485,1285.4654885259931,1365.7989959262088
366.0,6.474556913688451,229156.8330241321,76.64713919620078,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.1654202421059272,4.636434183494833,0.13091763955934424,6874.7049907239625,722.994664408896,766.4713919620078
367.0,3.828269184745839,222384.32539636322,43.920262954904466,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.689088452429871,2.6604277351621,0.07794972612050916,6671.529761890896,415.20008864954355,439.2026295490447
368.0,2.311253972325133,215811.9357120659,25.689413128340423,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.41602571471804234,1.558726847112723,0.04756850874631027,6474.358071361977,243.37704577385026,256.89413128340425
369.0,1.4238984513523854,209433.7663925679,15.330927170730249,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.2563017211293832,0.931909652133013,0.02978169422284144,6283.012991777036,145.5467673752974,153.30927170730249
370.0,0.894617440217276,203244.0868115085,9.330114977729384,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.1610311391940905,0.5682037386176105,0.01915754324474716,6097.322604345254,88.75726867689781,93.30114977729383
371.0,0.5728899165524474,197237.33167868378,5.787341895489437,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.1031201849609791,0.3531096131046617,0.012685600720748754,5917.119950360513,55.163599989015665,57.87341895489437
372.0,0.3737109124796054,191408.0979305846,3.656885052256462,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0672679642384731,0.22353503561294474,0.008665733659209997,5742.242937917537,34.923311597232626,36.568850522564624
373.0,0.24819550973466908,185751.14090561547,2.352624894803283,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.04467519174877538,0.14407051044753688,0.006120211046830838,5572.534227168464,22.50928887208659,23.52624894803283
374.0,0.16773178273536146,180261.37020167385,1.5401966615441467,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.030191720890782526,0.09448607854352288,0.004476762684212649,5407.841106050216,14.762683707344609,15.401966615441467
375.0,0.11528606411574194,174933.8454220652,1.025557678641481,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.020751491540085938,0.06302321016763641,0.0033946844700671946,5248.015362661956,9.847025378647482,10.25557678641481
376.0,0.08054918395623185,169763.77191768927,0.6942052264571593,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.014498853111756773,0.042732280785160615,0.0026677631593122527,5092.913157530678,6.676752488693603,6.942052264571593
377.0,0.05718183160109302,164746.4965822657,0.47747386113141743,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.010292729688012819,0.029439077315802507,0.002169183573246464,4942.3948974679715,4.59977445770457,4.7747386113141745
378.0,0.04122522395319416,159877.5037301753,0.333534178904496,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.007420540311479351,0.02059682827264141,0.0018197419397842246,4796.325111905258,3.2182133723394672,3.3353417890449597
379.0,0.030170172574472985,155152.4110719647,0.2365165615740206,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.005430631063353937,0.014628045550175281,0.00156922721041244,4654.572332158941,2.285610783560943,2.365165615740206
380.0,0.022403197233311186,150566.96579450456,0.17018465840944455,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.004032575501967782,0.010541191235497245,0.0013853433067370147,4517.008973835137,1.6470497148635503,1.7018465840944454
381.0,0.01687225452583611,146117.04074846258,0.12420233975675007,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0030370058146344868,0.007704136787762094,0.0012470236691759016,4383.511222453877,1.2037650896104488,1.2420233975675008
382.0,0.012882073395858677,141798.63074322446,0.09189839559290207,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.002318773211245227,0.005708313422286148,0.001140337944293746,4253.958922296733,0.8919204175803416,0.9189839559290207
383.0,0.009967176140004374,137607.84894817162,0.06890938384609505,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.001794091705195199,0.004286130081227903,0.001055952382502456,4128.235468445148,0.6697057600905115,0.6890938384609504
384.0,0.007811991613727773,133540.9233983017,0.05234440125255487,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0014061584904675663,0.00326006421315438,0.0009875320804289837,4006.227701949051,0.5093838022088485,0.5234440125255487
385.0,0.006199959943808478,129594.19360179662,0.04026399289484552,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.001115992789883364,0.0025108712303562467,0.0009307230540473537,3887.8258080538985,0.39232287722372106,0.40263992894845524
386.0,0.004980727671030011,125764.107247147,0.03135142209462237,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0008965309807840065,0.001957489872620397,0.0008824961210340903,3772.92321741441,0.30585732129753707,0.3135142209462237
387.0,0.004048718324599688,122047.21700700292,0.024702152403547426,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0007287692984270218,0.0015441712428460408,0.000840718292360587,3661.4165102100874,0.24127645447851062,0.24702152403547425
388.0,0.00332898617968751,118440.17743618714,0.019687839890888906,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0005992175123431285,0.001232142842821928,0.0008038698281340152,3553.205323085614,0.1925221209114142,0.19687839890888906
389.0,0.0027677636244844775,114939.7419610244,0.015867155370395174,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0004981974524067749,0.000994143856424376,0.0007708551661970664,3448.1922588307316,0.15533484455667518,0.15867155370395175
390.0,0.002326087749623381,111542.75995771294,0.012926929875309998,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0004186957949319042,0.0008108070175337788,0.0007408754357292307,3346.282798731388,0.1266885053203741,0.12926929875309998
391.0,0.001975445066314929,108246.17391677223,0.010642599346505145,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003555801119364677,0.0006682324027853095,0.0007133413339582057,3247.3852175031666,0.10441124912392373,0.10642599346505145
392.0,0.0016947728931638077,105047.01669134271,0.00885159691786434,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00030505912076932384,0.0005563463607916654,0.0006878131367668846,3151.4105007402813,0.08692907329501463,0.0885159691786434
393.0,0.0014683694904664385,101942.40882652313,0.007435095406367763,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00026430650828383767,0.00046777850693328573,0.0006639588847544352,3058.2722647956934,0.07309035850507108,0.07435095406367763
394.0,0.001284428798886303,98929.5559678964,0.00630543943921327,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00023119718379944175,0.00039708740698803113,0.0006415250618778812,2967.886679036892,0.06204488268709503,0.0630543943921327
395.0,0.001133999637643666,96005.74634653008,0.005397405805522534,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00020411993477578754,0.00034022025369645373,0.0006203157637600231,2880.1723903959023,0.05315939599009957,0.053974058055225343
396.0,0.0010102408573178492,93168.3483381595,0.004662042610549017,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00018184335431715545,0.00029413272438401675,0.0006001777855513998,2795.050450144785,0.04595822382106933,0.046620426105490165
397.0,0.0009078844329399279,90414.80809468593,0.004062308935708951,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00016341919792914068,0.00025651936419852,0.0005809898690482183,2712.4442428405778,0.04008113939815875,0.04062308935708951
398.0,0.0008228444848444403,87742.64724556066,0.0035699559116718336,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00014811200727196116,0.000225620478706282,0.000562654868800504,2632.2794173668194,0.03525319082353949,0.035699559116718335
399.0,0.0007519304431110481,85149.46066696908,0.003163272332445593,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00013534747975995685,0.00020008272356103918,0.0005450940015141035,2554.4838200090726,0.0312629182837672,0.03163272332445593
400.0,0.000692635372301724,82632.9143171424,0.0028254534523958555,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00012467436701428332,0.00017885774765170992,0.0005282425990702458,2478.9874295142718,0.027946517082086317,0.028254534523958555
401.0,0.0006429785123560357,80190.74313605338,0.0025434019201703304,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00011573613222406318,0.00016112788944607127,0.000512046946269053,2405.7222940816014,0.025176227717856242,0.025434019201703302
402.0,0.0006013862012442356,77820.74900563802,0.0023068402770100005,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010824951622394205,0.00014625101417040134,0.0004964618865849814,2334.6224701691403,0.022851716712475205,0.023068402770100006
403.0,0.0005666033041461976,75520.79877207306,0.0021076482928118773,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010198859474629751,0.0001337197938757832,0.0004814490384390787,2265.6239631621916,0.02089371413057145,0.021076482928118773
404.0,0.0005376254791476109,73288.82232622069,0.0019393837960740463,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.677258624655372e-05,0.00012313105672843793,0.00046697542856367604,2198.6646697866204,0.01923922441379897,0.019393837960740463
405.0,0.000513647061893904,71122.81073968655,0.0017968952010261824,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.245647114088787e-05,0.0001141625709732404,0.0004530124380924269,2133.6843221905965,0.017837898879956158,0.017968952010261822
406.0,0.0004940213272219989,69020.81445628867,0.001676048812624643,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.892383889994608e-05,0.00010655548222186994,0.00043953499653483696,2070.6244336886602,0.01664929155252529,0.01676048812624643
407.0,0.0004782301546258209,66980.94153849898,0.0015735104961934205,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.60814278326349e-05,0.00010010095619083796,0.0004265209641696726,2009.4282461549694,0.015640772090727815,0.015735104961934206
408.0,0.00046586012033907737,65001.3559637183,0.0014865802007249258,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.38548216610217e-05,9.462981083555235e-05,0.00041395064328092793,1950.0406789115489,0.014785905812029368,0.014865802007249258
409.0,0.0004565841562295989,63080.275972338175,0.0014130644599191352,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.218514812131608e-05,9.000454543270507e-05,0.0004018064010523972,1892.408279170145,0.014063208237351514,0.014130644599191352
410.0,0.0004501472746159855,61215.97246317715,0.0013511761423049239,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.102650943086599e-05,8.611313477657131e-05,0.0003900723740755975,1836.4791738953145,0.013455175435013508,0.013511761423049239
411.0,0.0004463556269002974,59406.76743827287,0.0012994580787993556,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.034401284204232e-05,8.286420276576113e-05,0.00037873423984125453,1782.203023148186,0.012947529894209305,0.012994580787993556
412.0,0.00044506796737581715,57651.032491834405,0.0012567213626767466,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.011223412763595e-05,8.018321191428422e-05,0.0003677790366091855,1729.530974755032,0.012528625136504153,0.012567213626767467
413.0,0.00044618926787400644,55947.187345022445,0.0012219976178446139,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.031406821730997e-05,7.800948289462016e-05,0.0003571950265802449,1678.4156203506732,0.01218898001971998,0.012219976178446139
414.0,0.0004496658950194951,54293.698422041234,0.0011945016804463953,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.093986110349774e-05,7.629382643924685e-05,0.00034697159057759655,1628.810952661237,0.011920908722750501,0.011945016804463953
415.0,0.0004554822993826378,52689.077471764496,0.0011736016085030613,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.198681388886314e-05,7.499669414071741e-05,0.00033709915324938675,1580.6723241529348,0.011718231808214376,0.011736016085030613
416.0,0.00046365874772800846,51131.8802278738,0.0011587937432727706,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.345857459102943e-05,7.408669850338604e-05,0.0003275691293730746,1533.956406836214,0.011576044980634956,0.011587937432727706
417.0,0.00047425005227291354,49620.70510749694,0.001149690266603454,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.536500940911178e-05,7.353944361304115e-05,0.0003183738903396267,1488.6211532249083,0.011490536378633433,0.01149690266603454
